date,year,vix_pre5,vix_day,vix_post1,vix_post5,vix_chg_pre_to_day_pct,vix_crush_day_to_post1_pct,vix_crush_day_to_post5_pct,abs_move_day_pct,abs_move_post1_pct
2011-06-22,2011,21.31999969482422,18.520000457763672,19.290000915527344,17.270000457763672,-13.133204864633708,4.157669755568949,-6.74945987636838,0.6468448774604507,0.2827986549257977
2011-08-09,2011,24.790000915527344,35.060001373291016,42.9900016784668,32.849998474121094,41.427995475913846,22.618368495606834,-6.303487771262661,4.74068481332115,4.415240397919251
2011-09-21,2011,34.599998474121094,37.31999969482422,41.349998474121094,41.08000183105469,7.861275551030844,10.798496281487857,10.075032601760526,2.939044252863232,3.1883121516435575
2011-11-02,2011,29.860000610351562,32.7400016784668,30.5,36.15999984741211,9.645013426814275,-6.84178852666355,10.44593156265674,1.6104667765514558,1.8781807530058758
2011-12-13,2011,28.1299991607666,25.40999984741211,26.040000915527344,23.219999313354492,-9.669389955574982,2.479343061386907,-8.618656226716425,0.868600976072853,1.134836742295231
2012-01-25,2012,20.889999389648438,18.309999465942383,18.56999969482422,18.549999237060547,-12.35040688887964,1.419990368462054,1.3107579362007904,0.8679141952454561,0.5753890884025226
2012-03-13,2012,20.8700008392334,14.800000190734863,15.3100004196167,15.579999923706055,-29.084812670862835,3.4459474480352137,5.27026839810103,1.8131549330308916,0.11962619960680376
2012-04-25,2012,18.639999389648438,16.81999969482422,16.239999771118164,16.8799991607666,-9.763947180357423,-3.44827547104255,0.3567150239654593,1.3644592157896263,0.6680165568110796
2012-06-20,2012,24.270000457763672,17.239999771118164,20.079999923706055,19.450000762939453,-28.965803683768364,16.473318969213025,12.819031445253625,0.16863570122068738,2.2261677039013494
2012-08-01,2012,19.34000015258789,18.959999084472656,17.56999969482422,15.319999694824219,-1.964845217772071,-7.331220763543078,-19.198309944167804,0.2899979813067777,0.7503669467536
2012-09-13,2012,15.600000381469727,14.050000190734863,14.510000228881836,14.069999694824219,-9.935898415592426,3.2740215793755967,0.1423452229028621,1.630974737217783,0.3958951318527193
2012-10-23,2012,15.220000267028809,18.829999923706055,18.329999923706055,16.690000534057617,23.718788392518064,-2.6553372385866303,-11.364840139772292,1.444390628760639,0.30853828766044256
2012-10-24,2012,15.069999694824219,18.329999923706055,18.1200008392334,17.59000015258789,21.632384173182693,-1.1456578578653787,-4.03709642224891,0.30853828766044256,0.2995542646406335
2012-12-12,2012,16.459999084472656,15.949999809265137,16.559999465942383,17.360000610351562,-3.098416182104291,3.8244493038984695,8.840130520047884,0.04482397633895907,0.6321425165448868
2013-01-30,2013,12.460000038146973,14.319999694824219,14.279999732971191,13.40999984741211,14.927766059251656,-0.27932934850189994,-6.354747673221095,0.38996213232838084,0.25633010773032927
2013-03-20,2013,11.829999923706055,12.670000076293945,13.989999771118164,13.149999618530273,7.100593051607884,10.41830849941341,3.788473080867827,0.6697492376419811,0.8282433828555424
2013-05-01,2013,13.609999656677246,14.489999771118164,13.59000015258789,12.65999984741211,6.465834949592941,-6.211177589693106,-12.629399258885133,0.9307883608932754,0.9407983261396247
2013-06-19,2013,18.59000015258789,16.639999389648438,20.489999771118164,17.209999084472656,-10.489514507443376,23.137022371916483,3.4254790608875263,1.3851474486292426,2.501035094286319
2013-07-31,2013,13.180000305175781,13.449999809265137,12.9399995803833,12.979999542236328,2.0485546118183873,-3.791823316833942,-3.4944258267204265,0.013640921141577778,1.254056989753427
2013-09-18,2013,13.819999694824219,13.59000015258789,13.15999984741211,14.010000228881836,-1.6642514277512288,-3.1640934536258825,3.090508252966906,1.2177672896303449,0.18429538196846895
2013-10-30,2013,13.420000076293945,13.649999618530273,13.75,12.670000076293945,1.7138564897821063,0.7326035477244419,-7.1794840265486215,0.4875923596155185,0.38393812241105385
2013-12-18,2013,15.420000076293945,13.800000190734863,14.149999618530273,12.329999923706055,-10.505835781736483,2.536227702593763,-10.65217570080722,1.664796429762072,0.057992920441085616
2014-01-29,2014,12.84000015258789,17.350000381469727,17.290000915527344,19.950000762939453,35.12461195705554,-0.34581823990311733,14.985592647286605,1.0209232261157553,1.1267044743841437
