date,vix,spx,ddath_%,vix_peak_10d,aftermath,q42_a_trigger,q42_b_watching,q42_b_trigger
2012-04-05,16.7,1398.08,-10.67,16.7,False,False,False,False
2012-04-09,18.81,1382.2,-11.69,18.81,False,False,False,False
2012-04-10,20.39,1358.59,-13.2,20.39,False,False,False,False
2012-04-11,20.02,1368.71,-12.55,20.39,False,False,False,False
2012-04-12,17.2,1387.57,-11.35,20.39,False,False,False,False
2012-04-13,19.55,1370.26,-12.45,20.39,False,False,False,False
2012-04-16,19.55,1369.57,-12.5,20.39,False,False,False,False
2012-04-17,18.46,1390.78,-11.14,20.39,False,False,False,False
2012-04-18,18.64,1385.14,-11.5,20.39,False,False,False,False
2012-04-19,18.36,1376.92,-12.03,20.39,False,False,False,False
2012-04-20,17.44,1378.53,-11.92,20.39,False,False,False,False
2012-04-23,18.97,1366.94,-12.66,20.39,False,False,False,False
2012-04-24,18.1,1371.97,-12.34,20.02,False,False,False,False
2012-04-25,16.82,1390.69,-11.15,19.55,False,False,False,False
2012-04-26,16.24,1399.98,-10.55,19.55,False,False,False,False
2012-04-27,16.32,1403.36,-10.34,19.55,False,False,False,False
2012-04-30,17.15,1397.91,-10.69,18.97,False,False,False,False
2012-05-01,16.6,1405.82,-10.18,18.97,False,False,False,False
2012-05-02,16.88,1402.31,-10.4,18.97,False,False,False,False
2012-05-03,17.56,1391.57,-11.09,18.97,False,False,False,False
2012-05-04,19.16,1369.1,-12.53,19.16,False,False,False,False
2012-05-07,18.94,1369.58,-12.5,19.16,False,False,False,False
2012-05-08,19.05,1363.72,-12.87,19.16,False,False,False,False
2012-05-09,20.08,1354.58,-13.45,20.08,False,False,False,False
2012-05-10,18.83,1357.99,-13.24,20.08,False,False,False,False
2012-05-11,19.89,1353.39,-13.53,20.08,False,False,False,False
2012-05-14,21.87,1338.35,-14.49,21.87,False,False,False,False
2012-05-15,21.97,1330.66,-14.98,21.97,False,False,False,False
2012-05-16,22.27,1324.8,-15.36,22.27,False,False,False,False
2012-05-17,24.49,1304.86,-16.63,24.49,False,False,False,False
2012-05-18,25.1,1295.22,-17.25,25.1,False,False,False,False
2012-05-21,22.01,1315.99,-15.92,25.1,False,False,False,False
2012-05-22,22.48,1316.63,-15.88,25.1,False,False,False,False
2012-05-23,22.33,1318.86,-15.74,25.1,False,False,False,False
2012-05-24,21.54,1320.68,-15.62,25.1,False,False,False,False
2012-05-25,21.76,1317.82,-15.8,25.1,False,False,False,False
2012-05-29,21.03,1332.42,-14.87,25.1,False,False,False,False
2012-05-30,24.14,1313.32,-16.09,25.1,False,False,False,False
2012-05-31,24.06,1310.33,-16.28,25.1,False,False,False,False
2012-06-01,26.66,1278.04,-18.34,26.66,False,False,False,False
2012-06-04,26.12,1278.18,-18.33,26.66,False,False,False,False
2012-06-05,24.68,1285.5,-17.87,26.66,False,False,False,False
2012-06-06,22.16,1315.13,-15.97,26.66,False,False,False,False
2012-06-07,21.72,1314.99,-15.98,26.66,False,False,False,False
2012-06-08,21.23,1325.66,-15.3,26.66,False,False,False,False
2012-06-11,23.56,1308.93,-16.37,26.66,False,False,False,False
2012-06-12,22.09,1324.18,-15.4,26.66,False,False,False,False
2012-06-13,24.27,1314.88,-15.99,26.66,False,False,False,False
2012-06-14,21.68,1329.1,-15.08,26.66,False,False,False,False
2012-06-15,21.11,1342.84,-14.2,26.12,False,False,False,False
2012-06-18,18.32,1344.78,-14.08,24.68,False,False,False,False
2012-06-19,18.38,1357.98,-13.24,24.27,False,False,False,False
2012-06-20,17.24,1355.69,-13.38,24.27,False,False,False,False
2012-06-21,20.08,1325.51,-15.31,24.27,False,False,False,False
2012-06-22,18.11,1335.02,-14.7,24.27,False,False,False,False
2012-06-25,20.38,1313.72,-16.06,24.27,False,False,False,False
2012-06-26,19.72,1319.99,-15.66,24.27,False,False,False,False
2012-06-27,19.45,1331.85,-14.91,21.68,False,False,False,False
2012-06-28,19.71,1329.04,-15.09,21.11,False,False,False,False
2012-06-29,17.08,1362.16,-12.97,20.38,False,False,False,False
2012-07-02,16.8,1365.51,-12.76,20.38,False,False,False,False
2012-07-03,16.66,1374.02,-12.21,20.38,False,False,False,False
2012-07-05,17.5,1367.58,-12.62,20.38,False,False,False,False
2012-07-06,17.1,1354.68,-13.45,20.38,False,False,False,False
2012-07-09,17.98,1352.46,-13.59,20.38,False,False,False,False
2012-07-10,18.72,1341.47,-14.29,19.72,False,False,False,False
2012-07-11,17.95,1341.45,-14.29,19.71,False,False,False,False
2012-07-12,18.33,1334.76,-14.72,19.71,False,False,False,False
2012-07-13,16.74,1356.78,-13.31,18.72,False,False,False,False
2012-07-16,17.11,1353.64,-13.51,18.72,False,False,False,False
2012-07-17,16.48,1363.67,-12.87,18.72,False,False,False,False
2012-07-18,16.16,1372.78,-12.29,18.72,False,False,False,False
2012-07-19,15.45,1376.51,-12.05,18.72,False,False,False,False
2012-07-20,16.27,1362.66,-12.94,18.72,False,False,False,False
2012-07-23,18.62,1350.52,-13.71,18.72,False,False,False,False
2012-07-24,20.47,1338.31,-14.49,20.47,False,False,False,False
2012-07-25,19.34,1337.89,-14.52,20.47,False,False,False,False
2012-07-26,17.53,1360.02,-13.11,20.47,False,False,False,False
2012-07-27,16.7,1385.97,-11.45,20.47,False,False,False,False
2012-07-30,18.03,1385.3,-11.49,20.47,False,False,False,False
2012-07-31,18.93,1379.32,-11.87,20.47,False,False,False,False
2012-08-01,18.96,1375.32,-12.13,20.47,False,False,False,False
2012-08-02,17.57,1365.0,-12.79,20.47,False,False,False,False
2012-08-03,15.64,1390.99,-11.13,20.47,False,False,False,False
2012-08-06,15.95,1394.23,-10.92,20.47,False,False,False,False
2012-08-07,15.99,1401.35,-10.47,19.34,False,False,False,False
2012-08-08,15.32,1402.22,-10.41,18.96,False,False,False,False
2012-08-09,15.28,1402.8,-10.37,18.96,False,False,False,False
2012-08-10,14.74,1405.87,-10.18,18.96,False,False,False,False
2012-08-13,13.7,1404.11,-10.29,18.96,False,False,False,False
2012-08-14,14.85,1403.93,-10.3,18.96,False,False,False,False
2012-08-15,14.63,1405.53,-10.2,17.57,False,False,False,False
2012-08-16,14.29,1415.51,-9.56,15.99,False,False,False,False
2012-08-17,13.45,1418.16,-9.39,15.99,False,False,False,False
2012-08-20,14.02,1418.13,-9.39,15.99,False,False,False,False
2012-08-21,15.02,1413.17,-9.71,15.32,False,False,False,False
2012-08-22,15.11,1413.49,-9.69,15.28,False,False,False,False
2012-08-23,15.96,1402.08,-10.42,15.96,False,False,False,False
2012-08-24,15.18,1411.13,-9.84,15.96,False,False,False,False
2012-08-27,16.35,1410.44,-9.88,16.35,False,False,False,False
2012-08-28,16.49,1409.3,-9.96,16.49,False,False,False,False
2012-08-29,17.06,1410.49,-9.88,17.06,False,False,False,False
2012-08-30,17.83,1399.48,-10.58,17.83,False,False,False,False
2012-08-31,17.47,1406.58,-10.13,17.83,False,False,False,False
2012-09-04,17.98,1404.94,-10.24,17.98,False,False,False,False
2012-09-05,17.74,1403.44,-10.33,17.98,False,False,False,False
2012-09-06,15.6,1432.12,-8.5,17.98,False,False,False,False
2012-09-07,14.38,1437.92,-8.13,17.98,False,False,False,False
2012-09-10,16.28,1429.08,-8.69,17.98,False,False,False,False
2012-09-11,16.41,1433.56,-8.41,17.98,False,False,False,False
2012-09-12,15.8,1436.56,-8.22,17.98,False,False,False,False
2012-09-13,14.05,1459.99,-6.72,17.98,False,False,False,False
2012-09-14,14.51,1465.77,-6.35,17.98,False,False,False,False
2012-09-17,14.59,1461.19,-6.64,17.98,False,False,False,False
2012-09-18,14.18,1459.32,-6.76,17.74,False,False,False,False
2012-09-19,13.88,1461.05,-6.65,16.41,False,False,False,False
2012-09-20,14.07,1460.26,-6.7,16.41,False,False,False,False
2012-09-21,13.98,1460.15,-6.71,16.41,False,False,False,False
2012-09-24,14.15,1456.89,-6.92,16.41,False,False,False,False
2012-09-25,15.43,1441.59,-7.89,15.8,False,False,False,False
2012-09-26,16.81,1433.32,-8.42,16.81,False,False,False,False
2012-09-27,14.84,1447.15,-7.54,16.81,False,False,False,False
2012-09-28,15.73,1440.67,-7.95,16.81,False,False,False,False
2012-10-01,16.32,1444.49,-7.71,16.81,False,False,False,False
2012-10-02,15.71,1445.75,-7.63,16.81,False,False,False,False
2012-10-03,15.43,1450.99,-7.29,16.81,False,False,False,False
2012-10-04,14.55,1461.4,-6.63,16.81,False,False,False,False
2012-10-05,14.33,1460.93,-6.66,16.81,False,False,False,False
2012-10-08,15.11,1455.88,-6.98,16.81,False,False,False,False
2012-10-09,16.37,1441.48,-7.9,16.81,False,False,False,False
2012-10-10,16.29,1432.56,-8.47,16.37,False,False,False,False
2012-10-11,15.59,1432.84,-8.45,16.37,False,False,False,False
2012-10-12,16.14,1428.59,-8.73,16.37,False,False,False,False
2012-10-15,15.27,1440.13,-7.99,16.37,False,False,False,False
2012-10-16,15.22,1454.92,-7.04,16.37,False,False,False,False
2012-10-17,15.07,1460.91,-6.66,16.37,False,False,False,False
2012-10-18,15.03,1457.34,-6.89,16.37,False,False,False,False
2012-10-19,17.06,1433.19,-8.43,17.06,False,False,False,False
2012-10-22,16.62,1433.82,-8.39,17.06,False,False,False,False
2012-10-23,18.83,1413.11,-9.71,18.83,False,False,False,False
2012-10-24,18.33,1408.75,-9.99,18.83,False,False,False,False
2012-10-25,18.12,1412.97,-9.72,18.83,False,False,False,False
2012-10-26,17.81,1411.94,-9.79,18.83,False,False,False,False
2012-10-31,18.6,1412.16,-9.77,18.83,False,False,False,False
2012-11-01,16.69,1427.59,-8.79,18.83,False,False,False,False
2012-11-02,17.59,1414.2,-9.64,18.83,False,False,False,False
2012-11-05,18.42,1417.26,-9.45,18.83,False,False,False,False
2012-11-06,17.58,1428.39,-8.74,18.83,False,False,False,False
2012-11-07,19.08,1394.53,-10.9,19.08,False,False,False,False
2012-11-08,18.49,1377.51,-11.99,19.08,False,False,False,False
2012-11-09,18.61,1379.85,-11.84,19.08,False,False,False,False
2012-11-12,16.68,1380.03,-11.83,19.08,False,False,False,False
2012-11-13,16.65,1374.53,-12.18,19.08,False,False,False,False
2012-11-14,17.92,1355.49,-13.4,19.08,False,False,False,False
2012-11-15,17.99,1353.33,-13.53,19.08,False,False,False,False
2012-11-16,16.41,1359.88,-13.12,19.08,False,False,False,False
2012-11-19,15.24,1386.89,-11.39,19.08,False,False,False,False
2012-11-20,15.08,1387.81,-11.33,19.08,False,False,False,False
2012-11-21,15.31,1391.03,-11.12,18.61,False,False,False,False
2012-11-23,15.14,1409.15,-9.97,18.61,False,False,False,False
2012-11-26,15.5,1406.29,-10.15,17.99,False,False,False,False
2012-11-27,15.92,1398.94,-10.62,17.99,False,False,False,False
2012-11-28,15.51,1409.93,-9.92,17.99,False,False,False,False
2012-11-29,15.06,1415.95,-9.53,17.99,False,False,False,False
2012-11-30,15.87,1416.18,-9.52,16.41,False,False,False,False
2012-12-03,16.64,1409.46,-9.95,16.64,False,False,False,False
2012-12-04,17.12,1407.05,-10.1,17.12,False,False,False,False
2012-12-05,16.46,1409.28,-9.96,17.12,False,False,False,False
2012-12-06,16.58,1413.94,-9.66,17.12,False,False,False,False
2012-12-07,15.9,1418.07,-9.4,17.12,False,False,False,False
2012-12-10,16.05,1418.55,-9.37,17.12,False,False,False,False
2012-12-11,15.57,1427.84,-8.77,17.12,False,False,False,False
2012-12-12,15.95,1428.48,-8.73,17.12,False,False,False,False
2012-12-13,16.56,1419.45,-9.31,17.12,False,False,False,False
2012-12-14,17.0,1413.58,-9.68,17.12,False,False,False,False
2012-12-17,16.34,1430.36,-8.61,17.12,False,False,False,False
2012-12-18,15.57,1446.79,-7.56,17.0,False,False,False,False
2012-12-19,17.36,1435.81,-8.26,17.36,False,False,False,False
2012-12-20,17.67,1443.69,-7.76,17.67,False,False,False,False
2012-12-21,17.84,1430.15,-8.63,17.84,False,False,False,False
2012-12-24,17.84,1426.66,-8.85,17.84,False,False,False,False
2012-12-26,19.48,1419.83,-9.28,19.48,False,False,False,False
2012-12-27,19.47,1418.1,-9.4,19.48,False,False,False,False
2012-12-28,22.72,1402.43,-10.4,22.72,False,False,False,False
2012-12-31,18.02,1426.19,-8.88,22.72,False,False,False,False
2013-01-02,14.68,1462.42,-6.56,22.72,False,False,False,False
2013-01-03,14.56,1459.37,-6.76,22.72,False,False,False,False
2013-01-04,13.83,1466.47,-6.3,22.72,False,False,False,False
2013-01-07,13.79,1461.89,-6.6,22.72,False,False,False,False
2013-01-08,13.62,1457.15,-6.9,22.72,False,False,False,False
2013-01-09,13.81,1461.02,-6.65,22.72,False,False,False,False
2013-01-10,13.49,1472.12,-5.94,22.72,False,False,False,False
2013-01-11,13.36,1472.05,-5.95,22.72,False,False,False,False
2013-01-14,13.52,1470.68,-6.04,18.02,False,False,False,False
2013-01-15,13.55,1472.34,-5.93,14.68,False,False,False,False
2013-01-16,13.42,1472.63,-5.91,14.56,False,False,False,False
2013-01-17,13.57,1480.94,-5.38,13.83,False,False,False,False
2013-01-18,12.46,1485.98,-5.06,13.81,False,False,False,False
2013-01-22,12.43,1492.56,-4.64,13.81,False,False,False,False
2013-01-23,12.46,1494.81,-4.49,13.81,False,False,False,False
2013-01-24,12.69,1494.82,-4.49,13.57,False,False,False,False
2013-01-25,12.89,1502.96,-3.97,13.57,False,False,False,False
2013-01-28,13.57,1500.18,-4.15,13.57,False,False,False,False
2013-01-29,13.31,1507.84,-3.66,13.57,False,False,False,False
2013-01-30,14.32,1501.96,-4.04,14.32,False,False,False,False
2013-01-31,14.28,1498.11,-4.28,14.32,False,False,False,False
2013-02-01,12.9,1513.17,-3.32,14.32,False,False,False,False
2013-02-04,14.67,1495.71,-4.44,14.67,False,False,False,False
2013-02-05,13.72,1511.29,-3.44,14.67,False,False,False,False
2013-02-06,13.41,1512.12,-3.39,14.67,False,False,False,False
2013-02-07,13.5,1509.39,-3.56,14.67,False,False,False,False
2013-02-08,13.02,1517.93,-3.02,14.67,False,False,False,False
2013-02-11,12.94,1517.01,-3.08,14.67,False,False,False,False
2013-02-12,12.64,1519.43,-2.92,14.67,False,False,False,False
2013-02-13,12.98,1520.33,-2.86,14.67,False,False,False,False
2013-02-14,12.66,1521.38,-2.8,14.67,False,False,False,False
2013-02-15,12.46,1519.79,-2.9,14.67,False,False,False,False
2013-02-19,12.31,1530.94,-2.19,13.72,False,False,False,False
2013-02-20,14.68,1511.95,-3.4,14.68,False,False,False,False
2013-02-21,15.22,1502.42,-4.01,15.22,False,False,False,False
2013-02-22,14.17,1515.6,-3.17,15.22,False,False,False,False
2013-02-25,18.99,1487.85,-4.94,18.99,False,False,False,False
2013-02-26,16.87,1496.94,-4.36,18.99,False,False,False,False
2013-02-27,14.73,1515.99,-3.14,18.99,False,False,False,False
2013-02-28,15.51,1514.68,-3.22,18.99,False,False,False,False
2013-03-01,15.36,1518.2,-3.0,18.99,False,False,False,False
2013-03-04,14.01,1525.2,-2.55,18.99,False,False,False,False
2013-03-05,13.48,1539.79,-1.62,18.99,False,False,False,False
2013-03-06,13.53,1541.46,-1.51,18.99,False,False,False,False
2013-03-07,13.06,1544.26,-1.33,18.99,False,False,False,False
2013-03-08,12.59,1551.18,-0.89,18.99,False,False,False,False
2013-03-11,11.56,1556.22,-0.57,16.87,False,False,False,False
2013-03-12,12.27,1552.48,-0.81,15.51,False,False,False,False
2013-03-13,11.83,1554.52,-0.68,15.51,False,False,False,False
2013-03-14,11.3,1563.23,-0.12,15.36,False,False,False,False
2013-03-15,11.3,1560.7,-0.28,14.01,False,False,False,False
2013-03-18,13.36,1552.1,-0.83,13.53,False,False,False,False
2013-03-19,14.39,1548.34,-1.07,14.39,False,False,False,False
2013-03-20,12.67,1558.71,-0.41,14.39,False,False,False,False
2013-03-21,13.99,1545.8,-1.24,14.39,False,False,False,False
2013-03-22,13.57,1556.89,-0.53,14.39,False,False,False,False
2013-03-25,13.74,1551.69,-0.86,14.39,False,False,False,False
2013-03-26,12.77,1563.77,-0.09,14.39,False,False,False,False
2013-03-27,13.15,1562.85,-0.15,14.39,False,False,False,False
2013-03-28,12.7,1569.19,0.0,14.39,False,False,False,False
2013-04-01,13.58,1562.17,-0.45,14.39,False,False,False,False
2013-04-02,12.78,1570.25,0.0,14.39,False,False,False,False
2013-04-03,14.21,1553.69,-1.05,14.21,False,False,False,False
2013-04-04,13.89,1559.98,-0.65,14.21,False,False,False,False
2013-04-05,13.92,1553.28,-1.08,14.21,False,False,False,False
2013-04-08,13.19,1563.07,-0.46,14.21,False,False,False,False
2013-04-09,12.84,1568.61,-0.1,14.21,False,False,False,False
2013-04-10,12.36,1587.73,0.0,14.21,False,False,False,False
2013-04-11,12.24,1593.37,0.0,14.21,False,False,False,False
2013-04-12,12.06,1588.85,-0.28,14.21,False,False,False,False
2013-04-15,17.27,1552.36,-2.57,17.27,False,False,False,False
2013-04-16,13.96,1574.57,-1.18,17.27,False,False,False,False
2013-04-17,16.51,1552.01,-2.6,17.27,False,False,False,False
2013-04-18,17.56,1541.61,-3.25,17.56,False,False,False,False
2013-04-19,14.97,1555.25,-2.39,17.56,False,False,False,False
2013-04-22,14.39,1562.5,-1.94,17.56,False,False,False,False
2013-04-23,13.48,1578.78,-0.92,17.56,False,False,False,False
2013-04-24,13.61,1578.79,-0.92,17.56,False,False,False,False
2013-04-25,13.62,1585.16,-0.52,17.56,False,False,False,False
2013-04-26,13.61,1582.24,-0.7,17.56,False,False,False,False
2013-04-29,13.71,1593.61,0.0,17.56,False,False,False,False
2013-04-30,13.52,1597.57,0.0,17.56,False,False,False,False
2013-05-01,14.49,1582.7,-0.93,17.56,False,False,False,False
2013-05-02,13.59,1597.59,0.0,14.97,False,False,False,False
2013-05-03,12.85,1614.42,0.0,14.49,False,False,False,False
2013-05-06,12.66,1617.5,0.0,14.49,False,False,False,False
2013-05-07,12.83,1625.96,0.0,14.49,False,False,False,False
2013-05-08,12.66,1632.69,0.0,14.49,False,False,False,False
2013-05-09,13.13,1626.67,-0.37,14.49,False,False,False,False
2013-05-10,12.59,1633.7,0.0,14.49,False,False,False,False
2013-05-13,12.55,1633.77,0.0,14.49,False,False,False,False
2013-05-14,12.77,1650.34,0.0,14.49,False,False,False,False
2013-05-15,12.81,1658.78,0.0,13.59,False,False,False,False
2013-05-16,13.07,1650.47,-0.5,13.13,False,False,False,False
2013-05-17,12.45,1667.47,0.0,13.13,False,False,False,False
2013-05-20,13.02,1666.29,-0.07,13.13,False,False,False,False
2013-05-21,13.37,1669.16,0.0,13.37,False,False,False,False
2013-05-22,13.82,1655.35,-0.83,13.82,False,False,False,False
2013-05-23,14.07,1650.51,-1.12,14.07,False,False,False,False
2013-05-24,13.99,1649.6,-1.17,14.07,False,False,False,False
2013-05-28,14.48,1660.06,-0.55,14.48,False,False,False,False
2013-05-29,14.83,1648.36,-1.25,14.83,False,False,False,False
2013-05-30,14.53,1654.41,-0.88,14.83,False,False,False,False
2013-05-31,16.3,1630.74,-2.3,16.3,False,False,False,False
2013-06-03,16.28,1640.42,-1.72,16.3,False,False,False,False
2013-06-04,16.27,1631.38,-2.26,16.3,False,False,False,False
2013-06-05,17.5,1608.9,-3.61,17.5,False,False,False,False
2013-06-06,16.63,1622.56,-2.79,17.5,False,False,False,False
2013-06-07,15.14,1643.38,-1.54,17.5,False,False,False,False
2013-06-10,15.44,1642.81,-1.58,17.5,False,False,False,False
2013-06-11,17.07,1626.13,-2.58,17.5,False,False,False,False
2013-06-12,18.59,1612.52,-3.39,18.59,False,False,False,False
2013-06-13,16.41,1636.36,-1.97,18.59,False,False,False,False
2013-06-14,17.15,1626.73,-2.54,18.59,False,False,False,False
2013-06-17,16.8,1639.04,-1.8,18.59,False,False,False,False
2013-06-18,16.61,1651.81,-1.04,18.59,False,False,False,False
2013-06-19,16.64,1628.93,-2.41,18.59,False,False,False,False
2013-06-20,20.49,1588.19,-4.85,20.49,False,True,False,False
2013-06-21,18.9,1592.43,-4.6,20.49,False,False,False,False
2013-06-24,20.11,1573.09,-5.76,20.49,False,False,False,False
2013-06-25,18.47,1588.03,-4.86,20.49,False,False,False,False
2013-06-26,17.21,1603.26,-3.95,20.49,False,False,False,False
2013-06-27,16.86,1613.2,-3.35,20.49,False,False,False,False
2013-06-28,16.86,1606.28,-3.77,20.49,False,False,False,False
2013-07-01,16.37,1614.96,-3.25,20.49,False,False,False,False
2013-07-02,16.44,1614.08,-3.3,20.49,False,False,False,False
2013-07-03,16.2,1615.41,-3.22,20.49,False,False,False,False
2013-07-05,14.89,1631.89,-2.23,20.11,False,False,False,False
2013-07-08,14.78,1640.46,-1.72,20.11,False,False,False,False
2013-07-09,14.35,1652.32,-1.01,18.47,False,False,False,False
2013-07-10,14.21,1652.62,-0.99,17.21,False,False,False,False
2013-07-11,14.01,1675.02,0.0,16.86,False,False,False,False
2013-07-12,13.84,1680.19,0.0,16.86,False,False,False,False
2013-07-15,13.79,1682.5,0.0,16.44,False,False,False,False
2013-07-16,14.42,1676.26,-0.37,16.44,False,False,False,False
2013-07-17,13.78,1680.91,-0.09,16.2,False,False,False,False
2013-07-18,13.77,1689.37,0.0,14.89,False,False,False,False
2013-07-19,12.54,1692.09,0.0,14.78,False,False,False,False
2013-07-22,12.29,1695.53,0.0,14.42,False,False,False,False
2013-07-23,12.66,1692.39,-0.19,14.42,False,False,False,False
2013-07-24,13.18,1685.94,-0.57,14.42,False,False,False,False
2013-07-25,12.97,1690.25,-0.31,14.42,False,False,False,False
2013-07-26,12.72,1691.65,-0.23,14.42,False,False,False,False
2013-07-29,13.39,1685.33,-0.6,14.42,False,False,False,False
2013-07-30,13.39,1685.96,-0.56,13.78,False,False,False,False
2013-07-31,13.45,1685.73,-0.58,13.77,False,False,False,False
2013-08-01,12.94,1706.87,0.0,13.45,False,False,False,False
2013-08-02,11.98,1709.67,0.0,13.45,False,False,False,False
2013-08-05,11.84,1707.14,-0.15,13.45,False,False,False,False
2013-08-06,12.72,1697.37,-0.72,13.45,False,False,False,False
2013-08-07,12.98,1690.91,-1.1,13.45,False,False,False,False
2013-08-08,12.73,1697.48,-0.71,13.45,False,False,False,False
2013-08-09,13.41,1691.42,-1.07,13.45,False,False,False,False
2013-08-12,12.81,1689.47,-1.18,13.45,False,False,False,False
2013-08-13,12.31,1694.16,-0.91,13.45,False,False,False,False
2013-08-14,13.04,1685.39,-1.42,13.41,False,False,False,False
2013-08-15,14.73,1661.32,-2.83,14.73,False,False,False,False
2013-08-16,14.37,1655.83,-3.15,14.73,False,False,False,False
2013-08-19,15.1,1646.06,-3.72,15.1,False,False,False,False
2013-08-20,14.91,1652.35,-3.35,15.1,False,False,False,False
2013-08-21,15.94,1642.8,-3.91,15.94,False,False,False,False
2013-08-22,14.76,1656.96,-3.08,15.94,False,False,False,False
2013-08-23,13.98,1663.5,-2.7,15.94,False,False,False,False
2013-08-26,14.99,1656.78,-3.09,15.94,False,False,False,False
2013-08-27,16.77,1630.48,-4.63,16.77,False,True,False,False
2013-08-28,16.49,1634.96,-4.37,16.77,False,False,False,False
2013-08-29,16.81,1638.17,-4.18,16.81,False,False,False,False
2013-08-30,17.01,1632.97,-4.49,17.01,False,False,False,False
2013-09-03,16.61,1639.77,-4.09,17.01,False,False,False,False
2013-09-04,15.88,1653.08,-3.31,17.01,False,False,False,False
2013-09-05,15.77,1655.08,-3.19,17.01,False,False,False,False
2013-09-06,15.85,1655.17,-3.19,17.01,False,False,False,False
2013-09-09,15.63,1671.71,-2.22,17.01,False,False,False,False
2013-09-10,14.53,1683.99,-1.5,17.01,False,False,False,False
2013-09-11,13.82,1689.13,-1.2,17.01,False,False,False,False
2013-09-12,14.29,1683.42,-1.54,17.01,False,False,False,False
2013-09-13,14.16,1687.99,-1.27,17.01,False,False,False,False
2013-09-16,14.38,1697.6,-0.71,16.61,False,False,False,False
2013-09-17,14.53,1704.76,-0.29,15.88,False,False,False,False
2013-09-18,13.59,1725.52,0.0,15.85,False,False,False,False
2013-09-19,13.16,1722.34,-0.18,15.85,False,False,False,False
2013-09-20,13.12,1709.91,-0.9,15.63,False,False,False,False
2013-09-23,14.31,1701.84,-1.37,14.53,False,False,False,False
2013-09-24,14.08,1697.42,-1.63,14.53,False,False,False,False
2013-09-25,14.01,1692.77,-1.9,14.53,False,False,False,False
2013-09-26,14.06,1698.67,-1.56,14.53,False,False,False,False
2013-09-27,15.46,1691.75,-1.96,15.46,False,False,False,False
2013-09-30,16.6,1681.55,-2.55,16.6,False,False,False,False
2013-10-01,15.54,1695.0,-1.77,16.6,False,False,False,False
2013-10-02,16.6,1693.87,-1.83,16.6,False,False,False,False
2013-10-03,17.67,1678.66,-2.72,17.67,False,False,False,False
2013-10-04,16.74,1690.5,-2.03,17.67,False,False,False,False
2013-10-07,19.41,1676.12,-2.86,19.41,False,False,False,False
2013-10-08,20.34,1655.45,-4.06,20.34,False,False,False,False
2013-10-09,19.6,1656.4,-4.01,20.34,False,False,False,False
2013-10-10,16.48,1692.56,-1.91,20.34,False,False,False,False
2013-10-11,15.72,1703.2,-1.29,20.34,False,False,False,False
2013-10-14,16.07,1710.14,-0.89,20.34,False,False,False,False
2013-10-15,18.66,1698.06,-1.59,20.34,False,False,False,False
2013-10-16,14.71,1721.54,-0.23,20.34,False,False,False,False
2013-10-17,13.48,1733.15,0.0,20.34,False,False,False,False
2013-10-18,13.04,1744.5,0.0,20.34,False,False,False,False
2013-10-21,13.16,1744.66,0.0,20.34,False,False,False,False
2013-10-22,13.33,1754.67,0.0,19.6,False,False,False,False
2013-10-23,13.42,1746.38,-0.47,18.66,False,False,False,False
2013-10-24,13.2,1752.07,-0.15,18.66,False,False,False,False
2013-10-25,13.09,1759.77,0.0,18.66,False,False,False,False
2013-10-28,13.31,1762.11,0.0,18.66,False,False,False,False
2013-10-29,13.41,1771.95,0.0,14.71,False,False,False,False
2013-10-30,13.65,1763.31,-0.49,13.65,False,False,False,False
2013-10-31,13.75,1756.54,-0.87,13.75,False,False,False,False
2013-11-01,13.28,1761.64,-0.58,13.75,False,False,False,False
2013-11-04,12.93,1767.93,-0.23,13.75,False,False,False,False
2013-11-05,13.27,1762.97,-0.51,13.75,False,False,False,False
2013-11-06,12.67,1770.49,-0.08,13.75,False,False,False,False
2013-11-07,13.91,1747.15,-1.4,13.91,False,False,False,False
2013-11-08,12.9,1770.61,-0.08,13.91,False,False,False,False
2013-11-11,12.53,1771.89,-0.0,13.91,False,False,False,False
2013-11-12,12.82,1767.69,-0.24,13.91,False,False,False,False
2013-11-13,12.52,1782.0,0.0,13.91,False,False,False,False
2013-11-14,12.37,1790.62,0.0,13.91,False,False,False,False
2013-11-15,12.19,1798.18,0.0,13.91,False,False,False,False
2013-11-18,13.1,1791.53,-0.37,13.91,False,False,False,False
2013-11-19,13.39,1787.87,-0.57,13.91,False,False,False,False
2013-11-20,13.4,1781.37,-0.93,13.91,False,False,False,False
2013-11-21,12.66,1795.85,-0.13,13.4,False,False,False,False
2013-11-22,12.26,1804.76,0.0,13.4,False,False,False,False
2013-11-25,12.79,1802.48,-0.13,13.4,False,False,False,False
2013-11-26,12.81,1802.75,-0.11,13.4,False,False,False,False
2013-11-27,12.98,1807.23,0.0,13.4,False,False,False,False
2013-11-29,13.7,1805.81,-0.08,13.7,False,False,False,False
2013-12-02,14.23,1800.9,-0.35,14.23,False,False,False,False
2013-12-03,14.55,1795.15,-0.67,14.55,False,False,False,False
2013-12-04,14.7,1792.81,-0.8,14.7,False,False,False,False
2013-12-05,15.08,1785.03,-1.23,15.08,False,False,False,False
2013-12-06,13.79,1805.09,-0.12,15.08,False,False,False,False
2013-12-09,13.49,1808.37,0.0,15.08,False,False,False,False
2013-12-10,13.91,1802.62,-0.32,15.08,False,False,False,False
