rep,delta_roe_pp,delta_maxdd_pp,delta_w20d_pp,delta_w63d_pp,delta_sharpe,baseline_roe,combined_roe
223,1.7514183189978327,1.125452314907287,1.4160290392228636,1.5146430647701736,1.0497334579458704,7.928943275428257,9.68036159442609
224,1.8324149637656273,-0.28867683632268104,0.4369813711459498,-1.8019935858218847,0.8915768202711742,8.400377988470842,10.23279295223647
225,2.0309329848450677,0.5655104158671165,0.16670377685941684,0.47351690202235375,1.0079853887622137,7.784786215416917,9.815719200261984
226,1.8203046462667025,0.9273039446834139,0.8798928065595919,0.8504641936114039,0.9232735718964173,8.256226882142336,10.076531528409038
227,1.9877036560354657,1.9660207173704718,2.299435106212548,1.6624241955402783,1.1322919214134375,8.11360689255396,10.101310548589426
228,1.9018513706988927,-0.059844935249382836,0.26891315606090593,0.8044188670262495,0.8648518170191206,8.255979618552821,10.157830989251714
229,1.8526838220773936,0.9263278524885084,0.6627375912556543,1.3970492405594728,1.0454363944617335,8.213040466676592,10.065724288753986
230,1.7666330998288728,0.9736128804572912,0.8520596202777413,1.5763924491929358,0.9891657937360359,8.820237415220866,10.586870515049739
231,1.747404016609023,0.44139540906663033,0.6630306137485276,1.9577658254186638,0.9696247330751597,8.252051922874282,9.999455939483305
232,1.9316109168046935,1.0736958771012373,1.2876217532656238,2.000936160646899,1.0268961372128378,8.398639225311078,10.330250142115771
233,1.7488138729557798,0.5298372420326825,0.5724331991974783,1.7233306600433234,0.8730393045116629,7.95139813298682,9.7002120059426
234,1.7559871176370017,1.4710024776239328,0.647049244955979,1.007248711794377,0.8785927506817939,8.16759078288365,9.923577900520652
235,1.6299401402901204,0.6483279844375174,1.4485520035646826,2.3319767263830866,0.8159962003397334,8.719871632389209,10.34981177267933
236,1.6876810307000287,0.8973173616341286,1.5250548090359053,0.5050379992602538,0.9106802400904712,8.314758514680554,10.002439545380582
237,1.9453742595021648,2.028333606096707,1.2531062148413712,3.8005331580590367,1.131120832368637,8.218495942216775,10.16387020171894
238,1.931582022167456,4.381521756899843,2.2680806789360215,4.7262557361056245,1.0762979746283483,8.07469822540645,10.006280247573907
239,2.0812423987162108,0.7688323146494573,0.7812027498607237,1.9862594946619394,0.8997373086306502,7.771740638411262,9.852983037127473
240,1.8954401005816255,0.5653000195469184,0.6539600356758131,2.8999287661620192,0.9701273059826598,8.020100333111756,9.915540433693382
241,1.8878236702051918,0.5637515549305334,0.3615265037351172,1.5765783229552166,1.0491039435641563,8.571045061351024,10.458868731556215
242,1.94323929789455,2.025836339438719,1.9741258488469948,2.1869880617785458,1.046346014932885,8.262977637467284,10.206216935361834
243,2.0603718042425436,3.281059523704924,1.334405529757328,2.622239356319011,1.030340912639784,7.78110862035255,9.841480424595094
244,1.9393154341312382,0.057213423490967585,1.410363815873966,2.461525477793509,0.9311637031658813,8.167179381623303,10.106494815754541
245,1.8441256325362207,0.4494411183042155,0.4306237372984616,-0.2527414767648626,0.8727966698290648,8.298587021761028,10.142712654297249
246,1.6693667806333856,0.7939285847148945,0.349360519988247,1.3006771691351904,0.9432485891219358,8.634797037870356,10.304163818503742
247,1.6818281741350916,0.41450927000372895,1.2361472212040343,0.3658541770041299,0.9248209279214326,8.790984874316576,10.472813048451668
248,1.8856472356693974,1.828853681650286,0.5972392265519835,2.634239059446637,0.9428252431481621,8.195230046515544,10.080877282184941
249,1.8626324388991256,0.6558925612914601,1.6750219192100215,2.7072351902254965,0.9906873752501766,7.9667582637554135,9.829390702654539
250,1.7522781541939416,1.501345013937617,0.47121014874626255,0.8105216907982634,1.0033751886971998,8.274269469796259,10.0265476239902
251,2.0138528549657364,-0.5291037002085375,-1.2492437804823897,0.29727283884067823,0.9704233754761362,7.760676733009686,9.774529587975422
252,1.8824349197492882,0.9547521842488975,0.8146112981929599,1.9373924533852365,0.8623866228417927,8.058415564691446,9.940850484440734
253,1.8342052121095964,0.16285422547106077,0.1094720569920824,0.4215607626698348,0.9240736506499281,8.136792044584329,9.970997256693925
254,1.7118911076434937,0.328176809367382,0.6201038726637429,1.914481773582891,0.8038324455835428,8.502987349005608,10.214878456649101
255,1.9440816369442828,1.1226910258526912,0.8976792316711562,2.6541813817997415,0.9516168369768927,8.226211222346947,10.17029285929123
256,1.7631874319983485,5.684115539242313,1.9120327587588921,5.863857450914446,0.963558182485641,8.374940061160462,10.13812749315881
257,1.9758996333870478,1.1015208426639895,1.2457601502192297,0.34128166211628796,1.086795786584959,8.140531070516154,10.116430703903202
258,1.9219536527669279,0.9171464962960822,1.0043216265504857,0.2528057519627891,0.8079497776668569,7.999373804408294,9.921327457175222
259,1.7057705858242844,-0.06807433464355972,-0.05836140331051176,1.9475519078065162,0.8304567040181681,8.365975928338898,10.071746514163182
260,2.2097905362587387,1.8338428080770184,1.6581906916125506,2.076325798050125,1.11202741639604,7.485409347858107,9.695199884116846
261,1.6964276862706313,1.7724274471926917,1.1046780415979334,2.4290256556731267,0.9722658633802554,8.349098577134416,10.045526263405048
262,1.9595328601546012,0.8371851676536863,1.879592739559686,2.4992358756219133,1.02546355257511,8.569057847052397,10.528590707206998
263,1.9386711654530764,-0.2022970230323029,-0.3729482172719294,-0.3559994089234868,0.8136369384895787,8.136022535711929,10.074693701165005
264,1.882429342179858,1.2198509938832531,1.283204533337857,1.7787983486233312,0.8571740924863696,8.352322092683973,10.234751434863831
265,1.8174869482447953,0.49162107100173547,0.39659894110031146,2.3956747820015636,0.7353110237986462,8.42429788757524,10.241784835820035
266,1.8351660828815906,0.3036052949045338,-0.006335857378779952,1.2910681241125912,0.9649261014438202,8.197972405992937,10.033138488874528
267,1.763507752299386,0.41451630485716207,0.2529150694445099,0.38813476476852227,1.0488236264801798,8.247038920351635,10.01054667265102
268,1.5854336172524963,0.22192058996855746,-0.4050603091971716,2.1870651866847477,0.86648865803518,8.591141344182018,10.176574961434515
269,1.9974171519999917,2.1545451770987363,1.2111595172073173,3.2460722951954013,0.8578979232205175,7.974676919210433,9.972094071210424
270,1.9573583133361225,1.2635630135700469,1.2832706349870273,2.364593967148804,0.9890325485013722,8.091673483110284,10.049031796446407
271,1.752006599296708,-0.9996035679636197,-1.0426727795285675,-1.2665416578729038,0.7462875155235136,8.16274838327342,9.914754982570129
272,1.825005415704073,2.8990744646690807,2.417359305317717,4.132602474771477,0.8933872936122613,8.375401274261819,10.200406689965892
273,1.7368166364571955,1.0006457788882246,0.9343859895597806,1.852541706861599,1.0066992278830944,8.291578656925136,10.028395293382331
274,1.9369051246214806,3.8539666024687698,0.8778020777089459,5.259525122043619,1.0916849207825783,8.056011044527578,9.992916169149058
275,2.0211044351575946,1.7494595148347702,0.46877115929498725,3.791034405620634,1.1034301008777059,7.698536813669543,9.719641248827138
276,1.9205092828222359,0.7030600622061813,0.845767640745251,0.9561333256649451,0.9172334576397714,8.119136227120372,10.039645509942607
277,2.0687420749461394,1.228129396485305,-0.053265720199931366,1.5685425320468571,0.9833846658643708,7.728646502773162,9.797388577719301
278,1.9735974520833874,2.0999893367971625,1.1418815829801043,3.1663882356476405,0.959016570235673,7.88543885581352,9.859036307896908
279,1.8757000778663269,2.6731166268042363,2.237479016171061,0.8327615325998345,0.9050792474486777,8.299844192405859,10.175544270272185
280,1.9939464301505172,3.0447544193643883,0.8303693256054849,1.7867845998862932,1.1808135113579121,7.942062993872456,9.936009424022973
281,2.035558406015813,0.46943205914565667,0.9391473787865765,1.3842590264115497,1.0118935730372343,8.025860717780443,10.061419123796256
282,1.7649476263878583,0.10495291044920041,-0.20407901053683197,0.5138234450297192,0.7985172907069482,8.52768156641277,10.292629192800629
283,1.7721046872505326,0.23617401801661586,1.0285975471934194,0.9945378011529553,0.7854361224141488,8.291953181039634,10.064057868290167
284,1.9790661228464614,-0.017823510430948986,0.2683318278999769,1.9764334897011588,0.9656379929712597,8.059352380720686,10.038418503567147
285,1.908557683003509,-0.06340602069506662,0.41316329879218205,0.2875707274381023,0.8048724778775695,7.954716788127469,9.863274471130978
286,1.9238616877428782,3.109668569093577,1.2390364810721501,1.9985669624478435,1.049397562855309,7.988546560838783,9.912408248581661
287,2.0815795503550385,1.154806699798705,0.9041789238695168,1.2457206732706818,0.9250547814859582,7.62337041469443,9.704949965049469
288,2.082399063367001,2.8311615390314158,-0.7992508625293686,3.434320075706588,0.9452794140650369,8.156399273975579,10.23879833734258
289,1.7671191233055623,2.0975326010960105,0.8403097714596615,1.9637265890454878,0.8343388563422232,8.284953682472128,10.05207280577769
290,1.850433562333519,0.39069586260106615,0.2606024113797365,1.0103285897071406,1.039147470389271,8.294345660008817,10.144779222342336
291,1.9422177471707602,0.9590676116325838,0.46698087412569533,2.0523363659217386,1.0143691786557794,8.042705816452411,9.984923563623171
292,1.9130200155281116,1.6100791882682977,-0.21764973633493057,1.5500630192919918,1.0158188652577507,8.35452827655141,10.267548292079521
293,1.926379877897121,0.8346819913429222,0.9207894158125023,1.9759563223448087,0.9659917364456967,8.536708053546205,10.463087931443326
294,1.8225467570729172,0.548879376748189,-0.12316929887492556,2.5820803408753723,0.9772896170384948,8.154064013861895,9.976610770934812
295,1.778175437369777,1.6730258870305308,-0.0065989746128791715,4.129757414169999,0.9036428389912103,8.541764068558312,10.319939505928089
296,1.978068775884977,1.6154896265255942,1.738494558308024,4.266110140665364,0.9582610516177787,7.879886685897763,9.85795546178274
297,1.730440367013708,1.5571324620769307,0.9644188422810194,1.2786446317250864,1.0709710570754325,8.605629169622242,10.33606953663595
298,1.7390764241403733,0.19780148221838,0.6836749276203884,1.0411261432273404,0.8340890202337987,8.363177099386565,10.102253523526938
299,1.869525920998516,0.22894671380561427,0.27425196776953786,1.2403724738950521,0.9778846516631514,8.310869490081242,10.180395411079758
300,1.8870301837255123,1.6641291356811148,1.3768570361415184,1.8082924897736057,1.0603231893048002,8.366130464615363,10.253160648340875
301,1.6279302783995817,2.2740544273454635,1.9628774939511393,2.6788816953861234,0.786185897650113,8.363102807023925,9.991033085423506
302,1.8184807305118742,0.5756343930126437,-0.10659440916163154,2.136838424366699,0.9188635854407634,8.022519608413624,9.841000338925499
303,1.8727152469871786,1.5390918615750202,0.7795352038651489,2.3365062065699376,1.093669349384876,8.065023751601474,9.937738998588653
304,2.0235934696377846,1.2875023174149205,1.5142101811760225,1.6419200692839506,1.166931963959649,7.790542265299649,9.814135734937434
305,1.8583088937351278,1.4260052610462846,1.1421362745119032,1.4172348693332961,1.0098161735315472,8.18795828831631,10.046267182051437
306,1.8018055531545887,1.6972828376253486,1.070344487090388,2.567071147892926,1.1131609583431694,8.383756920315522,10.18556247347011
307,2.1487196532479205,2.3237669721416783,0.5534970884237898,2.908120915125605,1.1938818180037276,7.674504362318824,9.823224015566744
308,2.067802224886206,1.0953493094521596,1.3475675673809184,2.4714325399881965,1.1009719962860331,7.899225318345993,9.967027543232199
309,1.7873209811396062,2.433288101452166,1.2258428316513035,2.5775570501224765,0.8840281947454884,8.340958060590564,10.12827904173017
310,1.7891995810664252,0.9711272550049195,0.5859051771002406,1.8451163331506124,0.8640935018870124,8.171330503998053,9.960530085064478
311,1.779033654158301,1.0099832346091961,1.3123302676578588,1.8013754260143675,0.7883225965820353,8.394887201472656,10.173920855630957
312,1.870757315094119,-0.12742861668437033,-0.17763328102989995,1.6778098193518565,0.8427502626113883,8.386582089544481,10.2573394046386
313,1.7829948089026715,0.8449235211419648,1.622207717584506,1.7905473828968854,1.0287635524286487,8.53892212437275,10.321916933275421
314,1.77160033436299,-0.019747314469040766,0.7175031667499527,1.2452794831756202,0.8592910937235603,8.520781915293817,10.292382249656807
315,1.9671246480264202,1.0689308450638486,1.6800378752717513,0.7926712148702829,1.0790345004384774,8.01880829089161,9.98593293891803
316,1.7012908185613629,1.2511124558554236,0.886031279675958,1.5042897453487902,0.9912888234844308,8.33448281654543,10.035773635106793
317,1.757276909991857,1.9046987129486017,1.8389139178868414,2.798826112397638,0.9408835214286364,8.079073390369063,9.83635030036092
318,1.842434873351138,2.0992354896376164,1.3582849476056396,2.1435810506739243,0.9811640722580566,8.477086325748107,10.319521199099245
319,2.0805676175168495,0.6628002757227769,0.683570820648078,-0.3408861717940832,0.9780809412269398,7.91186873712959,9.99243635464644
320,1.7178621316137122,-0.13418354477344074,-0.48824136461957846,0.7247243449212202,0.8038609976946005,8.096676813548243,9.814538945161955
321,1.634825267923956,1.4039184149858501,0.7998999557398432,1.450004299211347,0.9352004601076764,8.444883607127274,10.07970887505123
322,1.7025628269498707,1.0060753305216021,1.0652256887668399,1.4489337888985507,1.0195579064285445,8.542309221641586,10.244872048591457
323,1.9181629195584424,-0.6909631637611202,-0.3523422359595205,0.5742191566323092,0.9535819102166241,8.20863677126875,10.126799690827193
324,1.890587764583195,0.4129504498273402,0.8639552841682301,1.2665469229894422,0.9047330190819065,8.286642351801255,10.17723011638445
325,1.9224038938291166,0.6795499837850971,0.7606911298480012,1.8147941650692947,1.0676943287899952,8.478634139682818,10.401038033511934
326,1.9398436081266226,0.7833790234195446,0.1958034324311666,2.30982818480134,0.9795922304425893,8.448826960520673,10.388670568647296
327,1.9681896782700399,2.1362114026863956,1.5146541186397067,4.021145337068014,1.0158588753054016,8.210295619950102,10.178485298220142
328,2.0261501172304177,3.658284964997902,0.8161366848968212,3.8406548909611598,0.7508329954078821,7.950515320529061,9.976665437759479
329,1.830384247152539,0.35410849106060827,0.2956666665566958,0.839605626288896,0.938713066777777,8.22307647459759,10.05346072175013
330,1.8042608667529834,2.4833901039419732,0.8979646907972603,1.8019383951938455,0.9872815080823716,8.35333592720966,10.157596793962643
331,1.9057084944056566,0.511918030690298,0.7177625049196847,1.389155969907526,1.001550101739754,8.053292181802219,9.959000676207875
332,1.8725488865885005,2.6295016211634508,1.5599841706543245,3.373432357135444,0.9729282781914277,8.244770826112568,10.117319712701068
333,1.8863635847636164,-0.2559714702907092,-0.4627142108118125,1.670238791723021,0.967286985703621,8.399432347062753,10.28579593182637
334,1.645266829902825,0.6354975673146672,1.331343106289347,3.328821478554328,0.9603055627559098,8.680707451093372,10.325974280996197
335,1.8445760334791164,-0.6580144202254479,-0.8649513539399045,1.991277286572484,0.929104955270172,8.311928706101469,10.156504739580585
336,1.761096941054019,1.5830060625905977,1.2005868162290803,5.544444840752876,0.8978569916509298,8.573056291167402,10.334153232221421
337,1.8155776762383224,5.320608709790728,1.7213471034466172,4.954809136648255,1.0205882280758363,7.998274426288776,9.813852102527099
338,1.7720052706782443,1.2957926445390062,1.558478950504322,0.9351794403290494,0.8694058865753478,8.66904446196013,10.441049732638374
339,1.714591034972269,1.3643592125744464,1.5450597635313432,1.1820441842880478,1.0024223726264414,8.559946303154842,10.27453733812711
340,1.6947654361171285,1.108511538434254,1.35736465156907,2.318435247831136,0.8107701903129869,8.597176898512938,10.291942334630066
341,2.1247352686181173,3.9637961348500284,1.1536153170434087,3.1226472572042008,1.0701655292968568,7.660762850082925,9.785498118701042
342,1.7557706872097114,1.2154946948433603,0.011207216816924603,1.5202583130947254,0.8647448875135413,8.135507574014955,9.891278261224667
343,1.8405548069106104,1.4230796552085385,1.1980341767001725,0.8115392187397971,1.123582469747591,8.290896713063379,10.13145151997399
344,1.741996193140949,2.2276989883816425,0.47743854817224474,0.5051013145626526,0.919896747163151,8.487876886656132,10.22987307979708
345,1.930483583248055,2.549422624397616,2.7188340004073455,4.7541763769017535,0.9728657020474976,8.181529741910065,10.11201332515812
346,1.8637472494800402,0.4871032280807599,0.6425078744561885,0.9060763958459792,1.0891581153587313,8.365206046002239,10.22895329548228
347,2.0314924916809307,1.3667605451442295,0.9284855888088712,1.3451306060202715,0.9604783339752929,7.741842967060686,9.773335458741617
348,1.917484574057827,0.9113843123895502,1.1208278284335405,0.9892221611263952,1.1154247698378494,7.730653731374737,9.648138305432564
349,1.7599172287644294,1.7097501514363138,1.9865507314382498,3.0367769495014025,0.7444270538236935,8.384137682413616,10.144054911178046
350,2.189183262286809,2.242283687433612,1.2674683855490425,2.1571189320655475,1.3322063784193614,7.641765333955908,9.830948596242717
351,1.9509037233238935,1.0776245981442725,1.3656186445559326,2.2186037607974796,0.8667405963139734,8.27240130897453,10.223305032298423
352,2.0802588501875885,2.7266967134101323,1.1024930375432929,3.3874034079959197,0.9563535143876416,7.722410380769196,9.802669230956784
353,1.7407855875703824,1.3962868868073928,1.778265053125983,1.2267983785060426,0.896440550663899,9.04889335140835,10.789678938978732
354,1.7372952027814073,-0.41718728398503924,1.231973716522786,1.699604564564555,0.9210862068282761,8.650842898596256,10.388138101377663
355,1.8972374797415537,2.519978314638538,1.6417729990278298,2.252829204986256,0.9621055338825872,8.479132686922819,10.376370166664373
356,1.8421539980554513,1.6477043611181932,1.7407654925317901,2.6748880948775025,0.9587750520276401,8.517871523493902,10.360025521549353
357,1.7550663605928385,0.5316120124504504,-0.5572493041214592,0.972042315995727,0.9494183532748521,8.214696476591211,9.96976283718405
358,1.84029480962562,3.5684807668418985,1.5444040895943507,4.427553959051925,0.8925302090620051,8.38630887447187,10.22660368409749
359,1.6966919284795416,0.41125666409944905,0.7207967546940579,1.2950190184452954,1.1208722667044535,8.292355623568938,9.98904755204848
360,2.0336248645810073,-0.22857612530103788,-0.6982201512665367,1.5778361618524273,1.0071068670904286,8.107632365195826,10.141257229776834
361,1.6443544476274496,0.694918284694527,0.0005100089985541345,0.8922535264506735,0.8718396737343137,8.680992038590984,10.325346486218434
362,1.8765368656326498,0.4224480734491989,0.2637459392722139,2.407659950538862,0.8293838574464858,7.997796070228391,9.874332935861041
363,1.9195175001797793,1.890706272423862,1.8320601497983766,2.8122304406467937,0.9103229646723774,8.205964444922454,10.125481945102234
364,1.8589458515677393,2.017630038932137,0.7462310245624799,1.5233219113738525,0.8716156482070945,8.113946401267192,9.972892252834932
365,1.8729640352174393,1.5325749880095056,1.6538605871041598,2.63726989266603,0.8979144083993695,8.084981295775485,9.957945330992924
366,1.7528082588406342,1.203171924756612,0.398236892545591,2.55038071407606,0.9378125059763107,8.546408347928413,10.299216606769047
367,2.0165726690089647,1.7831838319651965,-0.22753768911421623,0.711642906759689,1.072029932571696,7.655383422838002,9.671956091846967
368,1.8858364469285025,-0.2469524694525198,-0.031916179711924286,2.6422351150487104,1.0613704561670012,8.293291598999497,10.179128045928
369,1.7755021387255479,0.41086922729312736,0.6418465584457596,0.6761922921678734,0.9403790099429932,8.643025901492463,10.41852804021801
370,1.9672761602297584,7.657232414441328,1.1569227826451725,7.475312013752585,0.9442535858756653,7.993885875022411,9.961162035252169
371,1.803024681551845,0.3763122144856501,0.48869522615660355,2.68778377738239,0.9753664699670983,8.190258342459057,9.993283024010902
372,2.069385275606116,3.8873110525949963,1.6432953947566462,3.3853034935604898,1.0832220175571652,8.158826043054447,10.228211318660563
373,2.035076983537998,0.3431679946038795,0.2976984509573226,1.9712978054726058,1.1328638732566438,8.052858200794443,10.08793518433244
374,1.810880603555809,-0.6304038789759954,-1.4200040536405205,1.6727538650860916,0.8562039297416821,8.399979386609346,10.210859990165154
375,1.9218624437058693,0.818294090993132,0.19212566332804837,1.6329747616219228,0.903729706075262,8.216783050366328,10.138645494072197
376,1.9478293741697303,0.04091346074684754,-0.24007992322616012,2.5693199505624973,0.971960323690527,8.21734302681698,10.16517240098671
377,1.8521498644922252,-0.35943422045150175,-0.7638120155892416,1.5256993122168165,0.7299357550928756,7.902427866876249,9.754577731368475
378,1.6592431711886189,-0.861013331945693,-0.6770000753793837,-0.978880724690347,0.8376690510592026,8.512004286290797,10.171247457479415
379,1.8776202439084724,1.0659675991211253,0.7502677177007362,2.3990733003061413,1.0943582828279124,8.326483822282938,10.20410406619141
380,1.8382868932577576,0.7248896797740905,0.6822168942539952,1.1049483057631049,1.0468194962204813,8.31917214288631,10.157459036144068
381,1.9339636295094156,1.4877644254998232,0.49905705488846763,4.465027160326668,0.997997783421128,7.910792552679302,9.844756182188718
382,1.9163645746808946,0.7272140006519012,0.25025697348315745,1.1826864850579073,1.006256571912397,8.280587913553816,10.196952488234711
383,2.162409042963743,-0.27762252312741964,0.2923128270598734,1.766223689839921,1.1923743834520615,7.82200069218173,9.984409735145473
384,1.940114133504057,0.014589996666349414,1.1620189393496552,1.5518275662334051,1.0180724923488211,7.964663440384978,9.904777573889035
385,1.8348684085880187,2.69907222837592,0.6851968430884123,3.742688802931651,0.8691734076796798,8.135025530170292,9.969893938758311
386,2.1279261114622408,0.9557998694847063,1.0035400217241146,0.768656057451004,1.1722546984568405,7.561707377005433,9.689633488467674
387,1.6552282745445197,0.18454251917503406,-0.07513191257906637,1.225424748567795,0.8871362055188552,8.452191222629967,10.107419497174487
388,1.7359564870083517,0.689731102671288,0.8689795125132465,1.4269548462053239,0.9747065769727481,8.373493820818044,10.109450307826396
389,1.7799956064920242,0.22351664895191004,1.0478689799346845,1.9641076440457852,0.9778827287103438,8.404100373928935,10.18409598042096
390,1.911408766323631,0.6933134438396316,0.9078552340031165,2.5494930256374873,0.9789657398101608,7.936889717840168,9.848298484163799
391,1.7899861316093002,0.214300645340467,0.6983340957670432,1.6142071040530634,0.7904628137967067,8.48558990332795,10.27557603493725
392,1.5885800248234503,0.35533168368934387,0.9337646252861149,0.7436172499558669,0.7350786958221946,8.398125794551614,9.986705819375064
393,1.8567488329624506,1.6047643900894912,1.2908581888351423,1.6325816842364569,1.1736957504277283,8.583316858086976,10.440065691049426
394,1.645766878546473,1.1584233309517171,0.6942801118437902,1.483995484510324,0.9042478061801082,8.43522715714462,10.080994035691093
395,1.9388687355977883,-0.634971849947398,-0.5960841860162738,2.339100727876789,0.8986608967909095,8.045535761856048,9.984404497453836
396,1.8711599455171868,0.5863014971009406,1.5234854363210544,0.8565286859342516,1.0158740465070983,8.328031832258809,10.199191777775996
397,2.0289599874856012,2.132514716386866,1.868696762438148,2.561609156147266,0.9720504896780415,7.9235236597214875,9.952483647207089
398,1.854143117281449,4.077776363633954,2.177746480462156,5.22400563251534,1.1877300396452437,8.062310261428983,9.916453378710433
399,1.709472747974683,0.8305143229415917,0.4594543214493867,1.6153091934336663,0.8014014327580088,8.61578790060733,10.325260648582013
400,1.9703514454061821,2.6555701387415267,1.4796693576590663,3.75872796206118,1.097651601834595,7.991440650097159,9.961792095503341
401,1.7833076652366007,3.215276177766201,1.9194131009464979,3.6584256389457197,0.8949064583141717,8.06562852951711,9.84893619475371
402,1.6471457905463431,5.00573136393208,1.6819124205442608,4.760029640082857,1.0717617222210718,8.452425792495234,10.099571583041577
403,1.7976176969556104,0.5811441175399983,0.5394564803335209,2.52826814983476,1.0316908053224254,8.711363426058893,10.508981123014504
404,1.7206867611362142,1.6807471693136646,1.3104803472988922,1.978994756877944,1.1424883439189544,8.834357743844535,10.55504450498075
405,1.7676785725886823,1.3184343512843784,1.0592874518246944,-0.26877829769555817,0.7591584586241784,8.234501098978564,10.002179671567246
406,1.7846989882663422,1.2825955611368185,0.8906709582672954,2.4169814835322194,0.9779746188710323,8.329091023475588,10.11379001174193
407,2.09989148859726,1.3125728360771771,0.596833279071578,1.2401468788650016,1.0973251808179318,8.087442659152666,10.187334147749926
408,1.9924393995946597,0.9555916859199911,0.9983374005686168,1.050504908575479,0.9352703525049308,7.771669395520475,9.764108795115135
409,1.7870197391986586,0.6701882808764128,0.6702348514330208,1.3595789855994016,0.9823634264911054,8.480000477212357,10.267020216411016
410,1.748383144063025,0.450885357172627,0.07920831343694967,0.2857091286582909,0.8652877010652187,8.562351911626354,10.31073505568938
411,1.8813817135436395,0.9835752275154057,0.4168867031174077,1.7908324113480814,1.096549325858033,8.180294496828754,10.061676210372394
412,1.664728236854753,0.4510424938385631,0.9400019029979587,1.393085891066007,0.7948373174778509,8.35150308802135,10.016231324876102
413,1.7363357923825262,1.2687774908479779,1.082569507770903,2.4728753089051936,1.1411997967869167,8.587063865456845,10.32339965783937
414,1.9535927568403064,0.33379167998570924,2.2395566876956736,1.7607970805471882,0.9939353238784225,8.097776939900324,10.05136969674063
415,1.9357288811076465,0.8423704432951817,1.0976039609443866,3.249410825066623,0.9735973722090652,8.125114621500472,10.060843502608119
416,2.067858426671389,0.24435289380733582,0.6610219246959224,0.6479746510974445,1.0386030706361793,8.071953782762819,10.139812209434208
417,2.02450702487862,0.7641316056113743,0.9923405227056108,0.6235707868827651,0.9771641541330094,7.8373074783033125,9.861814503181932
418,1.9216448354340674,1.1072368332417697,0.43572763369293543,0.7090500651752834,0.9169936331349233,8.255907946720175,10.177552782154242
419,1.9460056007382764,1.6872356228982266,0.7841470432221502,3.9481231502681244,0.9156977053460995,8.210789112583061,10.156794713321338
420,1.8676218968629588,-0.30763513234852624,-0.29444358041709284,1.1291795285285744,1.0533684465052806,8.258344484661917,10.125966381524876
421,1.9259313197835812,2.8837033657111633,-0.43778464560353836,2.3377401899631214,0.8401514494576121,8.2385140097879,10.164445329571482
422,1.8718981174520088,1.9138243551072982,0.6717375780689268,1.9881796044993134,1.0636598334873284,8.158670640672527,10.030568758124536
423,1.8193570895584479,0.4608555375867436,0.0005010710393626994,2.179727451998672,1.0129375566048013,8.36055167398333,10.179908763541778
424,2.0140502645462854,1.854952761942077,1.7525544020960249,0.847112928890245,0.9306260056175781,7.963805238831134,9.97785550337742
425,1.8687963900015472,1.0661269275650196,1.3000823251899538,1.0579820620535063,1.051898653080237,8.052909947657971,9.921706337659518
426,1.7089534167588063,1.119108453459679,1.0722339789103748,1.5573662027050474,0.8700754413174572,8.573876708897732,10.282830125656538
427,1.7349120726063205,3.006582286172554,0.8142739209221181,1.8217494854858636,0.9052955548517643,8.434337116433333,10.169249189039654
428,1.9138645346038032,-0.06404094758448231,0.519476370383515,0.0783198409320871,0.8286716091861359,8.20957269310778,10.123437227711584
429,1.9475429878260666,1.31049361877455,0.09615479627954437,3.0414109435398835,1.0077822963835898,8.325522702688982,10.273065690515049
430,2.0904760798788447,0.7709047084916199,1.2937795766504099,-0.06955786190946878,0.9383804722923967,7.493047109811868,9.583523189690712
431,1.7645377171967347,0.40112495615060517,0.6898600131467907,2.3799071181415874,0.8100371702762255,8.55483888858104,10.319376605777775
432,1.7954495253547975,0.5821567877611509,0.03728889587726858,2.96735023113391,0.8347595774758785,8.350858730599864,10.146308255954661
433,1.6213363815889235,3.0669861779120624,0.5589283430549798,3.2457515815669566,0.8163291620172295,8.762376794526494,10.383713176115418
434,1.9148978842926674,0.5366154648379013,0.6218327499565235,1.4514669963773177,1.147699969679802,8.35120074554203,10.266098629834698
435,2.03747709591926,0.8489886743257715,0.7790380271911639,1.5814574065881013,0.9574662485639198,7.909996786849516,9.947473882768776
436,1.7660673491348469,1.7547487442387384,1.080001858596039,1.2547229559207076,0.9408917667537229,8.758721595492403,10.52478894462725
437,1.754923954671117,2.027053611506413,1.0383476649694217,1.083947217770355,0.93965759451949,8.547591101589225,10.302515056260342
438,1.658915508947457,0.8510533192833867,0.8172213405090503,1.015832892390401,0.884834400242736,9.000880247683574,10.65979575663103
439,1.9709106323862358,-0.2529881558061824,0.916343662663204,1.500327411615215,0.9825653805455432,8.146514131253845,10.11742476364008
440,1.8826421027084983,4.198039154019947,1.6129971583808018,2.433538045752891,0.9852031962737646,8.247456933014297,10.130099035722795
441,1.8635652718663973,0.04030782765661112,-0.3760245527547954,1.2486729637287217,1.040695747015075,8.493452064124218,10.357017335990616
442,1.7490809953878639,0.23804935332874066,0.29127693645095043,2.340527594519801,0.9140104537555813,8.453695089978641,10.202776085366505
443,1.818067033345482,1.2821861723777097,1.1105013444451233,2.764624626791576,0.8771251345694311,8.280735137194007,10.09880217053949
444,2.0428957333027196,0.9803540039856191,1.2342005804923217,1.6433042966194278,1.1358608471404943,8.018772037955046,10.061667771257765
445,1.9993279095063201,2.0580892102530903,0.7715665489852817,1.332117377732939,0.9246023249188973,7.9049600603637415,9.904287969870062
