sleeve,entry_date,exit_date,bucket_key,bp_dollar,days_held,exit_pnl,dollar_per_bp_day,pool,shrunk_dpbp_is,shrunk_tail_is,shrunk_dpbp_oos,shrunk_tail_oos,return_pct_is,tail_pct_is,priority_is,return_pct_oos,tail_pct_oos,priority_oos,priority_diff
Bull_Put_Spread_High_Vol,2021-03-10,2021-03-26,"('in_aftermath', 'vix_22to26')",14000.000000000002,16,3129.69,0.013971830357142856,SPX_PM,0.012053518557422968,0.48832341071428564,0.012353476190476189,0.554040357142857,92.83276450511946,9.897610921501707,51.74061433447099,94.31372549019608,16.470588235294116,50.0,1.7406143344709903
Bull_Put_Spread_High_Vol,2021-05-19,2021-06-03,"('not_aftermath', 'vix_22to26')",14000.000000000002,15,3086.08,0.014695619047619046,SPX_PM,0.011609971938775509,0.5961443035714284,0.012353476190476189,0.554040357142857,91.58134243458476,18.657565415244594,47.485779294653014,94.31372549019608,16.470588235294116,50.0,-2.514220705346986
Bull_Put_Spread,2021-08-18,2021-08-31,"('NEUTRAL', 'ivp_sweet')",15000.0,13,5685.51,0.02915646153846154,SPX_PM,0.016247641025641024,0.9613349333333333,0.016244692307692307,0.5616540666666666,95.6769055745165,32.3094425483504,44.48236632536974,97.6470588235294,18.627450980392158,51.13725490196077,-6.654888576591034
Iron_Condor,2021-09-17,2021-10-14,"('NEUTRAL', 'ivp_sweet')",15000.0,27,4495.12,0.011099061728395062,SPX_PM,0.006078685854341737,1.3214819166666667,0.006028509803921568,1.6271217999999998,42.54835039817975,36.51877133105802,10.921501706484639,65.29411764705883,32.745098039215684,26.078431372549023,-15.156929666064384
Bull_Put_Spread,2021-11-22,2021-12-06,"('NEUTRAL', 'ivp_sweet')",15000.0,14,-4008.86,-0.019089809523809523,SPX_PM,0.016247641025641024,0.9613349333333333,0.016244692307692307,0.5616540666666666,95.6769055745165,32.3094425483504,44.48236632536974,97.6470588235294,18.627450980392158,51.13725490196077,-6.654888576591034
Iron_Condor_High_Vol,2021-12-02,2021-12-16,"('in_aftermath', 'vix_26to30')",14000.000000000002,14,1610.47,0.008216683673469387,SPX_PM,0.005023970864661654,0.45451721428571423,0.0046251156087434965,0.32942766071428564,24.459613196814562,7.963594994311718,11.490329920364049,37.05882352941177,3.3333333333333335,20.90196078431373,-9.41163086394968
Bull_Put_Spread,2021-12-10,2021-12-23,"('NEUTRAL', 'ivp_sweet')",15000.0,13,1731.17,0.008877794871794872,SPX_PM,0.016247641025641024,0.9613349333333333,0.016244692307692307,0.5616540666666666,95.6769055745165,32.3094425483504,44.48236632536974,97.6470588235294,18.627450980392158,51.13725490196077,-6.654888576591034
Iron_Condor,2021-12-17,2022-01-11,"('NEUTRAL', 'ivp_extreme')",15000.0,25,3572.64,0.00952704,SPX_PM,0.007193019707207206,0.49379639999999997,0.007315134803921567,0.5441468,57.90671217292378,10.580204778156997,30.511945392491466,74.31372549019608,11.176470588235295,40.11764705882353,-9.605701666332063
Iron_Condor_High_Vol,2021-12-20,2022-01-12,"('not_aftermath', 'vix_22to26')",14000.000000000002,23,3482.77,0.010816055900621116,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Iron_Condor_High_Vol,2022-01-28,2022-02-16,"('in_aftermath', 'vix_26to30')",14000.000000000002,19,1292.63,0.004859511278195488,SPX_PM,0.005023970864661654,0.45451721428571423,0.0046251156087434965,0.32942766071428564,24.459613196814562,7.963594994311718,11.490329920364049,37.05882352941177,3.3333333333333335,20.90196078431373,-9.41163086394968
Iron_Condor_High_Vol,2022-01-31,2022-03-07,"('in_aftermath', 'vix_22to26')",14000.000000000002,35,-309.32,-0.0006312653061224489,SPX_PM,0.004794947969453414,0.4202902142857142,0.004632529125286477,0.3469299821428571,22.639362912400454,5.5745164960182025,11.35381114903299,39.01960784313726,7.0588235294117645,20.58823529411765,-9.234424145084658
Iron_Condor_High_Vol,2022-02-16,2022-03-18,"('in_aftermath', 'vix_22to26')",14000.000000000002,30,1514.86,0.003606809523809523,SPX_PM,0.004794947969453414,0.4202902142857142,0.004632529125286477,0.3469299821428571,22.639362912400454,5.5745164960182025,11.35381114903299,39.01960784313726,7.0588235294117645,20.58823529411765,-9.234424145084658
Iron_Condor_High_Vol,2022-03-09,2022-03-23,"('in_aftermath', 'vix_30to40')",14000.000000000002,14,1401.4,0.007149999999999999,SPX_PM,0.005775131578947368,0.5027033928571428,0.004675335634253701,0.3448774285714285,39.59044368600683,14.448236632536974,17.974971558589306,40.588235294117645,5.294117647058823,22.235294117647058,-4.260322559057752
Iron_Condor_High_Vol,2022-03-18,2022-04-04,"('in_aftermath', 'vix_22to26')",14000.000000000002,17,1428.22,0.0060009243697478985,SPX_PM,0.004794947969453414,0.4202902142857142,0.004632529125286477,0.3469299821428571,22.639362912400454,5.5745164960182025,11.35381114903299,39.01960784313726,7.0588235294117645,20.58823529411765,-9.234424145084658
Bull_Put_Spread_High_Vol,2022-03-22,2022-04-11,"('in_aftermath', 'vix_22to26')",14000.000000000002,20,-858.11,-0.0030646785714285706,SPX_PM,0.012053518557422968,0.48832341071428564,0.012353476190476189,0.554040357142857,92.83276450511946,9.897610921501707,51.74061433447099,94.31372549019608,16.470588235294116,50.0,1.7406143344709903
Bull_Put_Spread,2022-04-04,2022-04-18,"('NEUTRAL', 'ivp_sweet')",15000.0,14,-7381.95,-0.035152142857142854,SPX_PM,0.016247641025641024,0.9613349333333333,0.016244692307692307,0.5616540666666666,95.6769055745165,32.3094425483504,44.48236632536974,97.6470588235294,18.627450980392158,51.13725490196077,-6.654888576591034
Iron_Condor_High_Vol,2022-04-21,2022-05-25,"('not_aftermath', 'vix_22to26')",14000.000000000002,34,-5040.79,-0.010589894957983192,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Iron_Condor_High_Vol,2022-04-22,2022-05-26,"('not_aftermath', 'vix_26to30')",14000.000000000002,34,1795.28,0.0037715966386554617,SPX_PM,0.0051152631578947364,0.7532975714285713,0.004851827731092436,0.5046299999999999,27.64505119453925,26.27986348122867,6.075085324232081,42.35294117647059,10.980392156862745,21.01960784313725,-14.94452251890517
Bull_Put_Spread,2022-07-29,2022-08-11,"('NEUTRAL', 'ivp_sweet')",15000.0,13,3620.8,0.018568205128205128,SPX_PM,0.016247641025641024,0.9613349333333333,0.016244692307692307,0.5616540666666666,95.6769055745165,32.3094425483504,44.48236632536974,97.6470588235294,18.627450980392158,51.13725490196077,-6.654888576591034
Iron_Condor_High_Vol,2022-08-01,2022-09-02,"('not_aftermath', 'vix_22to26')",14000.000000000002,32,460.48,0.0010278571428571429,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Iron_Condor_High_Vol,2022-08-02,2022-09-06,"('not_aftermath', 'vix_22to26')",14000.000000000002,35,762.23,0.0015555714285714285,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Bear_Call_Spread_High_Vol,2022-09-14,2022-09-28,"('not_aftermath', 'vix_26to30')",14000.000000000002,14,1807.28,0.009220816326530611,SPX_PM,0.0042352534562211976,0.33934714285714285,0.0042352534562211976,0.350225,6.0295790671217295,3.981797497155859,2.025028441410694,18.03921568627451,8.627450980392156,7.372549019607842,-5.347520578197148
Iron_Condor_High_Vol,2022-09-07,2022-10-11,"('not_aftermath', 'vix_22to26')",14000.000000000002,34,-4491.58,-0.009436092436974788,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Iron_Condor_High_Vol,2022-09-08,2022-10-12,"('not_aftermath', 'vix_22to26')",14000.000000000002,34,-5707.59,-0.011990735294117646,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Bull_Put_Spread_High_Vol,2022-11-28,2022-12-16,"('not_aftermath', 'vix_22to26')",14000.000000000002,18,-1359.8,-0.005396031746031745,SPX_PM,0.011609971938775509,0.5961443035714284,0.012353476190476189,0.554040357142857,91.58134243458476,18.657565415244594,47.485779294653014,94.31372549019608,16.470588235294116,50.0,-2.514220705346986
Iron_Condor_High_Vol,2022-12-16,2023-01-18,"('not_aftermath', 'vix_22to26')",14000.000000000002,33,3445.78,0.007458398268398268,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Bear_Call_Spread_High_Vol,2022-12-19,2023-01-25,"('not_aftermath', 'vix_22to26')",14000.000000000002,37,-413.2,-0.0007976833976833976,SPX_PM,0.0013104800383536151,0.3475055357142857,0.00090217504743833,0.3556639285714286,1.1376564277588168,4.323094425483505,-1.0466439135381118,0.9803921568627451,9.019607843137255,-3.019607843137255,1.972963929599143
Iron_Condor_High_Vol,2023-02-21,2023-03-21,"('not_aftermath', 'vix_22to26')",14000.000000000002,28,3332.27,0.008500688775510202,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Iron_Condor_High_Vol,2023-02-22,2023-03-27,"('not_aftermath', 'vix_22to26')",14000.000000000002,33,3756.26,0.0081304329004329,SPX_PM,0.00737205357142857,0.8304628571428571,0.006280336134453781,0.6514259285714286,63.594994311717855,26.7349260523322,27.463026166097833,67.45098039215686,26.47058823529412,29.882352941176467,-2.419326775078634
Bull_Call_Diagonal,2023-06-02,2023-07-10,"('NEUTRAL', 'ivp_low')",15000.0,38,6770.45,0.01187798245614035,SPX_PM,0.005063889915966386,0.5436535666666666,0.002168927536231884,0.6842242666666667,26.39362912400455,16.723549488054605,9.146757679180887,6.2745098039215685,29.215686274509807,-7.921568627450982,17.068326306631867
Bull_Call_Diagonal,2023-07-11,2023-08-14,"('NEUTRAL', 'ivp_low')",15000.0,34,2744.58,0.005381529411764706,SPX_PM,0.005063889915966386,0.5436535666666666,0.002168927536231884,0.6842242666666667,26.39362912400455,16.723549488054605,9.146757679180887,6.2745098039215685,29.215686274509807,-7.921568627450982,17.068326306631867
Bull_Call_Diagonal,2023-08-14,2023-08-17,"('NEUTRAL', 'ivp_low')",15000.0,3,-3586.47,-0.07969933333333333,SPX_PM,0.005063889915966386,0.5436535666666666,0.002168927536231884,0.6842242666666667,26.39362912400455,16.723549488054605,9.146757679180887,6.2745098039215685,29.215686274509807,-7.921568627450982,17.068326306631867
Bull_Call_Diagonal,2023-08-29,2023-09-15,"('NEUTRAL', 'ivp_low')",15000.0,17,-2620.04,-0.010274666666666666,SPX_PM,0.005063889915966386,0.5436535666666666,0.002168927536231884,0.6842242666666667,26.39362912400455,16.723549488054605,9.146757679180887,6.2745098039215685,29.215686274509807,-7.921568627450982,17.068326306631867
Iron_Condor,2023-10-04,2023-11-01,"('NEUTRAL', 'ivp_sweet')",15000.0,28,3764.25,0.0089625,SPX_PM,0.006078685854341737,1.3214819166666667,0.006028509803921568,1.6271217999999998,42.54835039817975,36.51877133105802,10.921501706484639,65.29411764705883,32.745098039215684,26.078431372549023,-15.156929666064384
Iron_Condor,2023-11-03,2023-12-08,"('NEUTRAL', 'ivp_low')",15000.0,35,-318.15,-0.000606,SPX_PM,0.006070562184873949,1.3629987666666668,0.006028509803921568,1.6271217999999998,42.093287827076225,37.42889647326507,10.284414106939707,65.29411764705883,32.745098039215684,26.078431372549023,-15.794017265609316
Bull_Call_Diagonal,2023-12-08,2024-01-16,"('LOW_VOL', 'ivp_low')",15000.0,39,8625.06,0.014743692307692307,SPX_PM,0.008264838095238095,0.6148260666666667,0.0023797070113591853,0.6300854333333333,69.6245733788396,21.160409556313994,33.31058020477816,8.431372549019608,22.745098039215687,-4.039215686274511,37.34979589105267
Bull_Call_Diagonal,2024-01-16,2024-02-20,"('LOW_VOL', 'ivp_low')",15000.0,35,9468.46,0.018035161904761902,SPX_PM,0.008264838095238095,0.6148260666666667,0.0023797070113591853,0.6300854333333333,69.6245733788396,21.160409556313994,33.31058020477816,8.431372549019608,22.745098039215687,-4.039215686274511,37.34979589105267
Bull_Put_Spread,2024-02-13,2024-02-27,"('NEUTRAL', 'ivp_sweet')",15000.0,14,5341.77,0.025437,SPX_PM,0.016247641025641024,0.9613349333333333,0.016244692307692307,0.5616540666666666,95.6769055745165,32.3094425483504,44.48236632536974,97.6470588235294,18.627450980392158,51.13725490196077,-6.654888576591034
Bull_Call_Diagonal,2024-02-27,2024-04-02,"('LOW_VOL', 'ivp_low')",15000.0,35,6322.74,0.012043314285714285,SPX_PM,0.008264838095238095,0.6148260666666667,0.0023797070113591853,0.6300854333333333,69.6245733788396,21.160409556313994,33.31058020477816,8.431372549019608,22.745098039215687,-4.039215686274511,37.34979589105267
