date,vix,is_aftermath,spx_close,dd_20d,dd_60d,ddath_max,main_active,main_bp,dd_overlay_active,dd_overlay_bp,hv_ladder_active,hv_ladder_bp,hv_ladder_contracts,aftermath_active,combined_bp_dollar,combined_bp_pct,stress_broad,stress_tight,episode_id_broad,episode_id_tight,episode_id
2010-07-22,24.6300,False,1093.6700,-0.0026,-0.0937,-0.0937,False,0.0000,False,0.0000,False,0.0000,0.0000,False,0.0000,0.0000,True,True,0,9,9
2010-07-23,23.4700,False,1102.6600,0.0000,-0.0863,-0.0863,False,0.0000,False,0.0000,True,2.7567,1.0000,False,2756.6501,1.3783,True,True,0,9,9
2010-07-26,22.7300,False,1115.0100,0.0000,-0.0726,-0.0726,False,0.0000,False,0.0000,True,2.7567,1.0000,False,2756.6501,1.3783,True,True,0,9,9
2010-07-27,23.1900,False,1113.8400,-0.0010,-0.0735,-0.0735,False,0.0000,False,0.0000,True,2.7567,1.0000,False,2756.6501,1.3783,True,True,0,9,9
2010-07-28,24.2500,False,1106.1300,-0.0080,-0.0575,-0.0575,False,0.0000,False,0.0000,True,2.7567,1.0000,False,2756.6501,1.3783,True,True,0,9,9
2010-07-29,24.1300,False,1101.5300,-0.0121,-0.0599,-0.0599,False,0.0000,False,0.0000,True,2.7567,1.0000,False,2756.6501,1.3783,True,True,0,9,9
2010-07-30,23.5000,False,1101.6000,-0.0120,-0.0598,-0.0598,False,0.0000,False,0.0000,True,5.5107,2.0000,False,5510.6500,2.7553,True,True,0,9,9
2010-08-02,22.0100,False,1125.8600,0.0000,-0.0391,-0.0391,False,0.0000,False,0.0000,True,5.5107,2.0000,False,5510.6500,2.7553,True,True,0,9,9
2010-08-03,22.6300,False,1120.4600,-0.0048,-0.0437,-0.0437,False,0.0000,False,0.0000,True,5.5107,2.0000,False,5510.6500,2.7553,True,True,0,9,9
2010-08-04,22.2100,False,1127.2400,0.0000,-0.0379,-0.0379,False,0.0000,False,0.0000,True,5.5107,2.0000,False,5510.6500,2.7553,True,True,0,9,9
2010-08-05,22.1000,False,1125.8101,-0.0013,-0.0391,-0.0391,False,0.0000,False,0.0000,True,5.5107,2.0000,False,5510.6500,2.7553,True,True,0,9,9
2010-08-06,21.7400,False,1121.6400,-0.0050,-0.0309,-0.0309,False,0.0000,False,0.0000,True,8.3148,3.0000,False,8314.7501,4.1574,True,False,0,9,9
2010-08-09,22.1400,False,1127.7900,0.0000,-0.0080,-0.0080,True,14.0000,False,0.0000,True,8.3148,3.0000,False,22314.7501,11.1574,True,True,0,9,9
2010-08-10,22.3700,False,1121.0601,-0.0060,-0.0140,-0.0140,True,28.0000,False,0.0000,True,8.3148,3.0000,False,36314.7501,18.1574,True,True,0,9,9
2010-08-11,25.3900,False,1089.4700,-0.0340,-0.0340,-0.0340,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-12,25.7300,False,1083.6100,-0.0392,-0.0392,-0.0392,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-13,26.2400,False,1079.2500,-0.0430,-0.0430,-0.0430,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-16,26.1000,False,1079.3800,-0.0429,-0.0429,-0.0429,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-17,24.3300,False,1092.5400,-0.0313,-0.0313,-0.0313,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-18,24.5900,False,1094.1600,-0.0298,-0.0298,-0.0298,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-19,26.4400,False,1075.6300,-0.0462,-0.0462,-0.0462,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-20,25.4900,False,1071.6899,-0.0497,-0.0497,-0.0497,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-23,25.6600,False,1067.3600,-0.0536,-0.0536,-0.0536,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-24,27.4600,False,1051.8700,-0.0673,-0.0673,-0.0673,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-25,26.7000,False,1055.3300,-0.0642,-0.0642,-0.0642,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-26,27.3700,False,1047.2200,-0.0714,-0.0714,-0.0714,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-27,24.4500,False,1064.5900,-0.0560,-0.0560,-0.0560,True,56.0000,False,0.0000,True,8.3148,3.0000,False,64314.7501,32.1574,True,True,0,9,9
2010-08-30,27.2100,False,1048.9200,-0.0699,-0.0699,-0.0699,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-08-31,26.0500,False,1049.3300,-0.0696,-0.0696,-0.0696,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-09-01,23.8900,False,1080.2900,-0.0421,-0.0421,-0.0421,True,42.0000,False,0.0000,True,8.3148,3.0000,False,50314.7501,25.1574,True,True,0,9,9
2010-09-02,23.1900,False,1090.1000,-0.0334,-0.0334,-0.0334,True,42.0000,False,0.0000,True,5.5581,2.0000,False,47558.1000,23.7790,True,True,0,9,9
2010-09-03,21.3100,False,1104.5100,-0.0206,-0.0206,-0.0206,True,42.0000,False,0.0000,True,8.3194,3.0000,False,50319.3750,25.1597,True,False,0,9,9
2010-09-07,23.8000,False,1091.8400,-0.0261,-0.0319,-0.0319,True,42.0000,False,0.0000,True,8.3194,3.0000,False,50319.3750,25.1597,True,True,0,9,9
2010-09-08,23.2500,False,1098.8700,-0.0051,-0.0256,-0.0256,True,42.0000,False,0.0000,True,8.3194,3.0000,False,50319.3750,25.1597,True,True,0,9,9
2010-09-09,22.8100,False,1104.1801,-0.0003,-0.0209,-0.0209,True,42.0000,False,0.0000,True,8.3194,3.0000,False,50319.3750,25.1597,True,True,0,9,9
2010-09-10,21.9900,False,1109.5500,0.0000,-0.0162,-0.0162,True,42.0000,False,0.0000,True,5.5654,2.0000,False,47565.3751,23.7827,True,False,0,9,9
2010-09-13,21.2100,False,1121.9000,0.0000,-0.0052,-0.0052,True,42.0000,False,0.0000,True,8.3701,3.0000,False,50370.1251,25.1851,True,False,0,9,9
2010-09-14,21.5600,False,1121.1000,-0.0007,-0.0059,-0.0059,True,28.0000,False,0.0000,True,8.3701,3.0000,False,36370.1251,18.1851,True,False,0,-1,-1
2010-09-15,22.1000,False,1125.0699,0.0000,-0.0024,-0.0024,True,28.0000,False,0.0000,True,8.3701,3.0000,False,36370.1251,18.1851,True,True,0,10,10
2010-09-16,21.7200,False,1124.6600,-0.0004,-0.0028,-0.0028,True,28.0000,False,0.0000,True,8.3701,3.0000,False,36370.1251,18.1851,True,False,0,10,10
2010-09-17,22.0100,False,1125.5900,0.0000,-0.0020,-0.0020,True,28.0000,False,0.0000,True,5.5660,2.0000,False,33566.0251,16.7830,True,True,0,10,10
2010-09-20,21.5000,False,1142.7100,0.0000,0.0000,0.0000,True,28.0000,False,0.0000,True,8.4228,3.0000,False,36422.8000,18.2114,True,False,0,10,10
2010-09-21,22.3500,False,1139.7800,-0.0026,-0.0026,-0.0026,True,42.0000,False,0.0000,True,8.4228,3.0000,False,50422.8000,25.2114,True,True,0,10,10
2010-09-22,22.5100,False,1134.2800,-0.0074,-0.0074,-0.0074,True,42.0000,False,0.0000,True,8.4228,3.0000,False,50422.8000,25.2114,True,True,0,10,10
2010-09-23,23.8700,False,1124.8300,-0.0156,-0.0156,-0.0156,True,42.0000,False,0.0000,True,8.4228,3.0000,False,50422.8000,25.2114,True,True,0,10,10
2010-09-24,21.7100,False,1148.6700,0.0000,0.0000,0.0000,True,42.0000,False,0.0000,True,8.4228,3.0000,False,50422.8000,25.2114,True,False,0,10,10
2010-09-27,22.5400,False,1142.1600,-0.0057,-0.0057,-0.0057,True,42.0000,False,0.0000,True,11.2782,4.0000,False,53278.2001,26.6391,True,True,0,10,10
2010-09-28,22.6000,False,1147.7000,-0.0008,-0.0008,-0.0008,True,42.0000,False,0.0000,True,11.2782,4.0000,False,53278.2001,26.6391,True,True,0,10,10
2010-09-29,23.2500,False,1144.7300,-0.0034,-0.0034,-0.0034,True,42.0000,False,0.0000,True,11.2782,4.0000,False,53278.2001,26.6391,True,True,0,10,10
2010-09-30,23.7000,False,1141.2000,-0.0065,-0.0065,-0.0065,True,42.0000,False,0.0000,True,11.2782,4.0000,False,53278.2001,26.6391,True,True,0,10,10
2010-10-01,22.5000,False,1146.2400,-0.0021,-0.0021,-0.0021,True,42.0000,False,0.0000,True,11.2782,4.0000,False,53278.2001,26.6391,True,True,0,10,10
2010-10-04,23.5300,False,1137.0300,-0.0101,-0.0101,-0.0101,True,28.0000,False,0.0000,True,11.2782,4.0000,False,39278.2001,19.6391,True,True,0,10,10
2010-10-05,21.7600,False,1160.7500,0.0000,0.0000,0.0000,True,28.0000,False,0.0000,True,11.2782,4.0000,False,39278.2001,19.6391,True,False,0,10,10
2010-10-06,21.4900,False,1159.9700,-0.0007,-0.0007,-0.0007,True,28.0000,False,0.0000,True,11.2782,4.0000,False,39278.2001,19.6391,True,False,0,10,10
2010-10-07,21.5600,False,1158.0601,-0.0023,-0.0023,-0.0023,True,28.0000,False,0.0000,True,11.2782,4.0000,False,39278.2001,19.6391,True,False,0,-1,-1
2010-10-08,20.7100,False,1165.1500,0.0000,0.0000,0.0000,True,28.0000,False,0.0000,True,14.1911,5.0000,False,42191.0751,21.0955,True,False,0,-1,-1
2010-10-11,18.9600,False,1165.3199,0.0000,0.0000,0.0000,True,28.0000,False,0.0000,True,11.4298,4.0000,False,39429.8001,19.7149,True,False,0,-1,-1
2010-10-12,18.9300,False,1169.7700,0.0000,0.0000,0.0000,True,14.0000,False,0.0000,True,11.4298,4.0000,False,25429.8001,12.7149,True,False,0,-1,-1
2010-10-13,19.0700,False,1178.1000,0.0000,0.0000,0.0000,True,14.0000,False,0.0000,True,8.6251,3.0000,False,22625.0500,11.3125,True,False,0,-1,-1
2010-10-14,19.8800,False,1173.8101,-0.0036,-0.0036,-0.0036,True,14.0000,False,0.0000,True,8.6251,3.0000,False,22625.0500,11.3125,True,False,0,-1,-1
2010-10-15,19.0300,False,1176.1899,-0.0016,-0.0016,-0.0016,True,14.0000,False,0.0000,True,11.5655,4.0000,False,25565.5249,12.7828,True,False,0,-1,-1
2010-10-18,19.0900,False,1184.7100,0.0000,0.0000,0.0000,True,14.0000,False,0.0000,True,11.5655,4.0000,False,25565.5249,12.7828,True,False,0,-1,-1
2010-10-19,20.6300,False,1165.9000,-0.0159,-0.0159,-0.0159,True,14.0000,False,0.0000,True,11.5655,4.0000,False,25565.5249,12.7828,True,False,0,-1,-1
2010-10-20,19.7900,False,1178.1700,-0.0055,-0.0055,-0.0055,True,14.0000,False,0.0000,True,11.5655,4.0000,False,25565.5249,12.7828,True,False,0,-1,-1
2010-10-21,19.2700,False,1180.2600,-0.0038,-0.0038,-0.0038,True,14.0000,False,0.0000,True,11.5655,4.0000,False,25565.5249,12.7828,True,False,0,-1,-1
2010-10-22,18.7800,False,1183.0800,-0.0014,-0.0014,-0.0014,False,0.0000,False,0.0000,True,14.5232,5.0000,False,14523.2248,7.2616,True,False,0,-1,-1
2010-10-25,19.8500,False,1185.6200,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,8.8110,3.0000,False,8811.0498,4.4055,True,False,0,-1,-1
2010-10-26,20.2200,False,1185.6400,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,8.8110,3.0000,False,8811.0498,4.4055,True,False,0,-1,-1
2010-10-27,20.7100,False,1182.4500,-0.0027,-0.0027,-0.0027,False,0.0000,False,0.0000,True,8.8110,3.0000,False,8811.0498,4.4055,True,False,0,-1,-1
2010-10-28,20.8800,False,1183.7800,-0.0016,-0.0016,-0.0016,False,0.0000,False,0.0000,True,8.8110,3.0000,False,8811.0498,4.4055,True,False,0,-1,-1
2010-10-29,21.2000,False,1183.2600,-0.0020,-0.0020,-0.0020,False,0.0000,False,0.0000,True,11.7692,4.0000,False,11769.1998,5.8846,True,False,0,-1,-1
2010-11-01,21.8300,False,1184.3800,-0.0011,-0.0011,-0.0011,False,0.0000,False,0.0000,True,11.7692,4.0000,False,11769.1998,5.8846,True,False,0,-1,-1
2010-11-02,21.5700,False,1193.5699,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,11.7692,4.0000,False,11769.1998,5.8846,True,False,0,-1,-1
2010-11-03,19.5600,False,1197.9600,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,11.7692,4.0000,False,11769.1998,5.8846,True,False,0,-1,-1
2010-11-04,18.5200,False,1221.0601,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,11.7692,4.0000,False,11769.1998,5.8846,True,False,0,-1,-1
2010-11-05,18.2600,False,1225.8500,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-08,18.2900,False,1223.2500,-0.0021,-0.0021,-0.0021,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-09,19.0800,False,1213.4000,-0.0102,-0.0102,-0.0102,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-10,18.4700,False,1218.7100,-0.0058,-0.0058,-0.0058,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-11,18.6400,False,1213.5400,-0.0100,-0.0100,-0.0100,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-12,20.6100,False,1199.2100,-0.0217,-0.0217,-0.0217,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-15,20.2000,False,1197.7500,-0.0229,-0.0229,-0.0229,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,-1,-1
2010-11-16,22.5800,False,1178.3400,-0.0388,-0.0388,-0.0388,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,True,0,11,11
2010-11-17,21.7600,False,1178.5900,-0.0386,-0.0386,-0.0386,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,11,11
2010-11-18,18.7500,False,1196.6899,-0.0238,-0.0238,-0.0238,False,0.0000,False,0.0000,True,11.9209,4.0000,False,11920.9497,5.9605,True,False,0,11,11
2010-11-19,18.0400,False,1199.7300,-0.0213,-0.0213,-0.0213,False,0.0000,False,0.0000,True,14.9203,5.0000,False,14920.2747,7.4601,True,False,0,-1,-1
2010-11-22,18.3700,False,1197.8400,-0.0228,-0.0228,-0.0228,False,0.0000,False,0.0000,True,14.9203,5.0000,False,14920.2747,7.4601,True,False,0,-1,-1
2010-11-23,20.6300,False,1180.7300,-0.0368,-0.0368,-0.0368,False,0.0000,False,0.0000,True,14.9203,5.0000,False,14920.2747,7.4601,True,False,0,-1,-1
2010-11-24,19.5600,False,1198.3500,-0.0224,-0.0224,-0.0224,False,0.0000,False,0.0000,True,14.9203,5.0000,False,14920.2747,7.4601,True,False,0,-1,-1
2010-11-26,22.2200,False,1189.4000,-0.0297,-0.0297,-0.0297,False,0.0000,False,0.0000,True,11.9798,4.0000,False,11979.7998,5.9899,True,True,0,12,12
2010-11-29,21.5300,False,1187.7600,-0.0311,-0.0311,-0.0311,True,15.0000,False,0.0000,True,11.9798,4.0000,False,26979.7998,13.4899,True,False,0,12,12
2010-11-30,23.5400,False,1180.5500,-0.0370,-0.0370,-0.0370,True,15.0000,False,0.0000,True,11.9798,4.0000,False,26979.7998,13.4899,True,True,0,12,12
2010-12-01,21.3600,False,1206.0699,-0.0161,-0.0161,-0.0161,True,15.0000,False,0.0000,True,11.9798,4.0000,False,26979.7998,13.4899,True,False,0,12,12
2010-12-02,19.3900,False,1221.5300,-0.0035,-0.0035,-0.0035,True,15.0000,False,0.0000,True,15.0336,5.0000,False,30033.6249,15.0168,True,False,0,12,12
2010-12-03,18.0100,False,1224.7100,-0.0009,-0.0009,-0.0009,True,15.0000,False,0.0000,True,12.0759,4.0000,False,27075.9250,13.5380,True,False,0,-1,-1
2010-12-06,18.0200,False,1223.1200,-0.0013,-0.0022,-0.0022,True,15.0000,False,0.0000,True,9.1178,3.0000,False,24117.7750,12.0589,True,False,0,-1,-1
2010-12-07,17.9900,False,1223.7500,-0.0008,-0.0017,-0.0017,True,15.0000,False,0.0000,True,9.1178,3.0000,False,24117.7750,12.0589,True,False,0,-1,-1
2010-12-08,17.7400,False,1228.2800,0.0000,0.0000,0.0000,True,15.0000,False,0.0000,True,9.1178,3.0000,False,24117.7750,12.0589,True,False,0,-1,-1
2010-12-09,17.2500,False,1233.0000,0.0000,0.0000,0.0000,True,15.0000,False,0.0000,True,12.2003,4.0000,False,27200.2750,13.6001,True,False,0,-1,-1
2010-12-10,17.6100,False,1240.4000,0.0000,0.0000,0.0000,True,15.0000,False,0.0000,True,12.2003,4.0000,False,27200.2750,13.6001,True,False,0,-1,-1
2010-12-13,17.5500,False,1240.4600,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.2003,4.0000,False,12200.2750,6.1001,True,False,0,-1,-1
2010-12-14,17.6100,False,1241.5900,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.2003,4.0000,False,12200.2750,6.1001,True,False,0,-1,-1
2010-12-15,17.9400,False,1235.2300,-0.0051,-0.0051,-0.0051,False,0.0000,False,0.0000,True,12.2003,4.0000,False,12200.2750,6.1001,True,False,0,-1,-1
2010-12-16,17.3900,False,1242.8700,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,15.3074,5.0000,False,15307.4500,7.6537,True,False,0,-1,-1
2010-12-17,16.1100,False,1243.9100,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.2428,4.0000,False,12242.8250,6.1214,True,False,0,-1,-1
2010-12-20,16.4100,False,1247.0800,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.2435,3.0000,False,9243.5001,4.6218,True,False,0,-1,-1
2010-12-21,16.4900,False,1254.6000,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.2435,3.0000,False,9243.5001,4.6218,True,False,0,-1,-1
2010-12-22,15.4500,False,1258.8400,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.2435,3.0000,False,9243.5001,4.6218,True,False,0,-1,-1
2010-12-23,16.4700,False,1256.7700,-0.0016,-0.0016,-0.0016,False,0.0000,False,0.0000,True,12.3854,4.0000,False,12385.4251,6.1927,True,False,0,-1,-1
2010-12-27,17.6700,False,1257.5400,-0.0010,-0.0010,-0.0010,False,0.0000,False,0.0000,True,12.3854,4.0000,False,12385.4251,6.1927,True,False,0,-1,-1
2010-12-28,17.5200,False,1258.5100,-0.0003,-0.0003,-0.0003,False,0.0000,False,0.0000,True,12.3854,4.0000,False,12385.4251,6.1927,True,False,0,-1,-1
2010-12-29,17.2800,False,1259.7800,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.3854,4.0000,False,12385.4251,6.1927,True,False,0,-1,-1
2010-12-30,17.5200,False,1257.8800,-0.0015,-0.0015,-0.0015,False,0.0000,False,0.0000,True,12.3854,4.0000,False,12385.4251,6.1927,True,False,0,-1,-1
2010-12-31,17.7500,False,1257.6400,-0.0017,-0.0017,-0.0017,False,0.0000,False,0.0000,True,12.3854,4.0000,False,12385.4251,6.1927,True,False,0,-1,-1
2011-01-03,17.6100,False,1271.8700,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,15.5651,5.0000,False,15565.1001,7.7826,True,False,0,-1,-1
2011-01-04,17.3800,False,1270.2000,-0.0013,-0.0013,-0.0013,False,0.0000,False,0.0000,True,12.5113,4.0000,False,12511.2750,6.2556,True,False,0,-1,-1
2011-01-05,17.0200,False,1276.5601,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.5113,4.0000,False,12511.2750,6.2556,True,False,0,-1,-1
2011-01-06,17.4000,False,1273.8500,-0.0021,-0.0021,-0.0021,False,0.0000,False,0.0000,True,12.5113,4.0000,False,12511.2750,6.2556,True,False,0,-1,-1
2011-01-07,17.1400,False,1271.5000,-0.0040,-0.0040,-0.0040,False,0.0000,False,0.0000,True,12.5113,4.0000,False,12511.2750,6.2556,True,False,0,-1,-1
2011-01-10,17.5400,False,1269.7500,-0.0053,-0.0053,-0.0053,False,0.0000,False,0.0000,True,12.5113,4.0000,False,12511.2750,6.2556,True,False,0,-1,-1
2011-01-11,16.8900,False,1274.4800,-0.0016,-0.0016,-0.0016,False,0.0000,False,0.0000,True,12.5113,4.0000,False,12511.2750,6.2556,True,False,0,-1,-1
2011-01-12,16.2400,False,1285.9600,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,15.7262,5.0000,False,15726.1749,7.8631,True,False,0,-1,-1
2011-01-13,16.3900,False,1283.7600,-0.0017,-0.0017,-0.0017,False,0.0000,False,0.0000,True,12.6437,4.0000,False,12643.6749,6.3218,True,False,0,-1,-1
2011-01-14,15.4600,False,1293.2400,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.6437,4.0000,False,12643.6749,6.3218,True,False,0,-1,-1
2011-01-18,15.8700,False,1295.0200,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.5365,3.0000,False,9536.4999,4.7682,True,False,0,-1,-1
2011-01-19,17.3100,False,1281.9200,-0.0101,-0.0101,-0.0101,False,0.0000,False,0.0000,True,9.5365,3.0000,False,9536.4999,4.7682,True,False,0,-1,-1
2011-01-20,17.9900,False,1280.2600,-0.0114,-0.0114,-0.0114,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-21,18.4700,False,1283.3500,-0.0090,-0.0090,-0.0090,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-24,17.6500,False,1290.8400,-0.0032,-0.0032,-0.0032,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-25,17.5900,False,1291.1801,-0.0030,-0.0030,-0.0030,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-26,16.6400,False,1296.6300,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-27,16.1500,False,1299.5400,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-28,20.0400,False,1276.3400,-0.0179,-0.0179,-0.0179,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-01-31,19.5300,False,1286.1200,-0.0103,-0.0103,-0.0103,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-02-01,17.6300,False,1307.5900,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.7371,4.0000,False,12737.1500,6.3686,True,False,0,-1,-1
2011-02-02,17.3000,False,1304.0300,-0.0027,-0.0027,-0.0027,False,0.0000,False,0.0000,True,15.9972,5.0000,False,15997.2250,7.9986,True,False,0,-1,-1
2011-02-03,16.6900,False,1307.1000,-0.0004,-0.0004,-0.0004,False,0.0000,False,0.0000,True,12.8553,4.0000,False,12855.3000,6.4276,True,False,0,-1,-1
2011-02-04,15.9300,False,1310.8700,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.8553,4.0000,False,12855.3000,6.4276,True,False,0,-1,-1
2011-02-07,16.2800,False,1319.0500,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.6756,3.0000,False,9675.6250,4.8378,True,False,0,-1,-1
2011-02-08,15.8100,False,1324.5699,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.6756,3.0000,False,9675.6250,4.8378,True,False,0,-1,-1
2011-02-09,15.8700,False,1320.8800,-0.0028,-0.0028,-0.0028,False,0.0000,False,0.0000,True,12.9778,4.0000,False,12977.8250,6.4889,True,False,0,-1,-1
2011-02-10,16.0900,False,1321.8700,-0.0020,-0.0020,-0.0020,False,0.0000,False,0.0000,True,12.9778,4.0000,False,12977.8250,6.4889,True,False,0,-1,-1
2011-02-11,15.6900,False,1329.1500,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.9778,4.0000,False,12977.8250,6.4889,True,False,0,-1,-1
2011-02-14,15.9500,False,1332.3199,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,12.9778,4.0000,False,12977.8250,6.4889,True,False,0,-1,-1
2011-02-15,16.3700,False,1328.0100,-0.0032,-0.0032,-0.0032,False,0.0000,False,0.0000,True,9.7772,3.0000,False,9777.1750,4.8886,True,False,0,-1,-1
2011-02-16,16.7200,False,1336.3199,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,13.1180,4.0000,False,13117.9749,6.5590,True,False,0,-1,-1
2011-02-17,16.5900,False,1340.4301,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,13.1180,4.0000,False,13117.9749,6.5590,True,False,0,-1,-1
2011-02-18,16.4300,False,1343.0100,0.0000,0.0000,0.0000,False,0.0000,False,0.0000,True,9.9031,3.0000,False,9903.0750,4.9515,True,False,0,-1,-1
2011-02-22,20.8000,False,1315.4399,-0.0205,-0.0205,-0.0205,False,0.0000,False,0.0000,True,9.9031,3.0000,False,9903.0750,4.9515,True,False,0,-1,-1
2011-02-23,22.1300,False,1307.4000,-0.0265,-0.0265,-0.0265,False,0.0000,False,0.0000,True,9.9031,3.0000,False,9903.0750,4.9515,True,True,0,13,13
2011-02-24,21.3200,False,1306.1000,-0.0275,-0.0275,-0.0275,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,13,13
2011-02-25,19.2200,False,1319.8800,-0.0172,-0.0172,-0.0172,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,13,13
2011-02-28,18.3500,False,1327.2200,-0.0118,-0.0118,-0.0118,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,-1,-1
2011-03-01,21.0100,False,1306.3300,-0.0273,-0.0273,-0.0273,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,-1,-1
2011-03-02,20.7000,False,1308.4399,-0.0257,-0.0257,-0.0257,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,-1,-1
2011-03-03,18.6000,False,1330.9700,-0.0090,-0.0090,-0.0090,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,-1,-1
2011-03-04,19.0600,False,1321.1500,-0.0163,-0.0163,-0.0163,False,0.0000,False,0.0000,True,13.1683,4.0000,False,13168.3249,6.5842,True,False,0,-1,-1
2011-03-07,20.6600,False,1310.1300,-0.0245,-0.0245,-0.0245,True,15.0000,False,0.0000,True,13.1683,4.0000,False,28168.3249,14.0842,True,False,0,-1,-1
