date,spx_pm_bp_pct,es_span_bp_pct,short_vol_bp_dollar,combined_bp_dollar,combined_bp_pct,short_vol_bp_pct,stress_episode,second_leg
2016-04-08,30.000,20.491,20490.850,50490.850,25.245,10.245,False,False
2016-04-11,15.000,20.491,20490.850,35490.850,17.745,10.245,False,False
2016-04-12,15.000,20.491,20490.850,35490.850,17.745,10.245,False,False
2016-04-13,15.000,25.697,25696.900,40696.900,20.348,12.848,False,False
2016-04-14,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-15,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-18,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-19,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-20,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-21,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-22,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-25,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-26,15.000,20.657,20657.075,35657.075,17.829,10.329,False,False
2016-04-27,15.000,25.895,25894.949,40894.949,20.447,12.947,False,False
2016-04-28,15.000,25.895,25894.949,40894.949,20.447,12.947,False,False
2016-04-29,0.000,25.895,25894.949,25894.949,12.947,12.947,False,False
2016-05-02,15.000,25.895,25894.949,40894.949,20.447,12.947,False,False
2016-05-03,15.000,20.770,20770.449,35770.449,17.885,10.385,False,False
2016-05-04,15.000,20.770,20770.449,35770.449,17.885,10.385,False,False
2016-05-05,15.000,20.770,20770.449,35770.449,17.885,10.385,False,False
2016-05-06,15.000,20.770,20770.449,35770.449,17.885,10.385,False,False
2016-05-09,15.000,25.917,25917.174,40917.174,20.459,12.959,False,False
2016-05-10,15.000,20.757,20757.299,35757.299,17.879,10.379,False,False
2016-05-11,15.000,20.757,20757.299,35757.299,17.879,10.379,False,False
2016-05-12,15.000,20.757,20757.299,35757.299,17.879,10.379,False,False
2016-05-13,15.000,20.757,20757.299,35757.299,17.879,10.379,False,False
2016-05-16,15.000,20.757,20757.299,35757.299,17.879,10.379,False,False
2016-05-17,30.000,15.591,15590.649,45590.649,22.795,7.795,False,False
2016-05-18,30.000,15.591,15590.649,45590.649,22.795,7.795,False,False
2016-05-19,30.000,15.591,15590.649,45590.649,22.795,7.795,False,False
2016-05-20,23.940,15.591,15590.649,39530.649,19.765,7.795,True,False
2016-05-23,23.940,15.591,15590.649,39530.649,19.765,7.795,True,False
2016-05-24,23.940,15.575,15574.750,39514.750,19.757,7.787,True,False
2016-05-25,23.940,15.575,15574.750,39514.750,19.757,7.787,True,False
2016-05-26,23.940,15.575,15574.750,39514.750,19.757,7.787,True,False
2016-05-27,23.940,15.575,15574.750,39514.750,19.757,7.787,True,False
2016-05-31,23.940,15.575,15574.750,39514.750,19.757,7.787,True,False
2016-06-01,23.940,20.823,20823.075,44763.075,22.382,10.412,True,False
2016-06-02,23.940,20.823,20823.075,44763.075,22.382,10.412,True,False
2016-06-03,23.940,20.823,20823.075,44763.075,22.382,10.412,True,False
2016-06-06,23.940,20.823,20823.075,44763.075,22.382,10.412,True,False
2016-06-07,23.940,20.823,20823.075,44763.075,22.382,10.412,True,False
2016-06-08,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-09,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-10,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-13,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-14,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-15,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-16,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-17,23.940,20.883,20883.000,44823.000,22.412,10.442,True,False
2016-06-20,23.940,15.736,15736.276,39676.276,19.838,7.868,True,False
2016-06-21,15.000,20.959,20958.525,35958.525,17.979,10.479,True,False
2016-06-22,15.000,20.959,20958.525,35958.525,17.979,10.479,True,False
2016-06-23,15.000,20.959,20958.525,35958.525,17.979,10.479,False,False
2016-06-24,15.000,20.959,20958.525,35958.525,17.979,10.479,True,False
2016-06-27,26.200,20.959,20958.525,47158.525,23.579,10.479,True,False
2016-06-28,26.200,20.959,20958.525,47158.525,23.579,10.479,True,False
2016-06-29,26.200,20.959,20958.525,47158.525,23.579,10.479,True,False
2016-06-30,26.200,20.959,20958.525,47158.525,23.579,10.479,True,False
2016-07-01,26.200,20.959,20958.525,47158.525,23.579,10.479,True,False
2016-07-05,26.200,20.959,20958.525,47158.525,23.579,10.479,True,False
2016-07-06,26.200,21.018,21017.700,47217.700,23.609,10.509,True,False
2016-07-07,41.200,21.018,21017.700,62217.700,31.109,10.509,True,False
2016-07-08,26.200,21.018,21017.700,47217.700,23.609,10.509,True,False
2016-07-11,26.200,21.018,21017.700,47217.700,23.609,10.509,True,False
2016-07-12,26.200,21.018,21017.700,47217.700,23.609,10.509,True,False
2016-07-13,26.200,15.928,15928.200,42128.200,21.064,7.964,True,False
2016-07-14,26.200,15.928,15928.200,42128.200,21.064,7.964,True,False
2016-07-15,26.200,15.928,15928.200,42128.200,21.064,7.964,True,False
2016-07-18,26.200,10.630,10630.400,36830.400,18.415,5.315,True,False
2016-07-19,26.200,10.630,10630.400,36830.400,18.415,5.315,True,False
2016-07-20,26.200,16.063,16062.950,42262.950,21.131,8.031,True,False
2016-07-21,26.200,10.814,10813.625,37013.625,18.507,5.407,True,False
2016-07-22,26.200,10.814,10813.625,37013.625,18.507,5.407,True,False
2016-07-25,26.200,10.814,10813.625,37013.625,18.507,5.407,True,False
2016-07-26,26.200,10.814,10813.625,37013.625,18.507,5.407,True,False
2016-07-27,26.200,16.230,16230.075,42430.075,21.215,8.115,True,False
2016-07-28,15.000,16.230,16230.075,31230.075,15.615,8.115,True,False
2016-07-29,15.000,16.230,16230.075,31230.075,15.615,8.115,True,False
2016-08-01,15.000,16.230,16230.075,31230.075,15.615,8.115,False,False
2016-08-02,15.000,16.230,16230.075,31230.075,15.615,8.115,False,False
2016-08-03,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-04,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-05,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-08,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-09,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-10,30.000,21.640,21639.550,51639.550,25.820,10.820,False,False
2016-08-11,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-12,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-15,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-16,15.000,21.640,21639.550,36639.550,18.320,10.820,False,False
2016-08-17,15.000,27.095,27095.100,42095.100,21.048,13.548,False,False
2016-08-18,15.000,27.095,27095.100,42095.100,21.048,13.548,False,False
2016-08-19,15.000,27.095,27095.100,42095.100,21.048,13.548,False,False
2016-08-22,15.000,21.714,21714.025,36714.025,18.357,10.857,False,False
2016-08-23,15.000,21.714,21714.025,36714.025,18.357,10.857,False,False
2016-08-24,15.000,21.714,21714.025,36714.025,18.357,10.857,False,False
2016-08-25,15.000,21.714,21714.025,36714.025,18.357,10.857,False,False
2016-08-26,15.000,21.714,21714.025,36714.025,18.357,10.857,False,False
2016-08-29,15.000,27.165,27164.975,42164.975,21.082,13.582,False,False
2016-08-30,15.000,21.732,21732.425,36732.425,18.366,10.866,False,False
2016-08-31,15.000,21.732,21732.425,36732.425,18.366,10.866,False,False
2016-09-01,15.000,21.732,21732.425,36732.425,18.366,10.866,False,False
2016-09-02,15.000,21.732,21732.425,36732.425,18.366,10.866,False,False
2016-09-06,15.000,27.199,27198.625,42198.625,21.099,13.599,False,False
2016-09-07,15.000,21.782,21782.175,36782.175,18.391,10.891,False,False
2016-09-08,15.000,21.782,21782.175,36782.175,18.391,10.891,False,False
2016-09-09,15.000,21.782,21782.175,36782.175,18.391,10.891,False,False
2016-09-12,0.000,21.782,21782.175,21782.175,10.891,10.891,False,False
2016-09-13,0.000,21.782,21782.175,21782.175,10.891,10.891,False,False
2016-09-14,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-15,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-16,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-19,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-20,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-21,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-22,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-23,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-26,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-27,0.000,16.373,16372.700,16372.700,8.186,8.186,False,False
2016-09-28,0.000,10.917,10917.150,10917.150,5.459,5.459,False,False
2016-09-29,0.000,10.917,10917.150,10917.150,5.459,5.459,False,False
2016-09-30,0.000,10.917,10917.150,10917.150,5.459,5.459,False,False
2016-10-03,15.000,10.917,10917.150,25917.150,12.959,5.459,False,False
2016-10-04,15.000,10.917,10917.150,25917.150,12.959,5.459,False,False
2016-10-05,15.000,10.917,10917.150,25917.150,12.959,5.459,False,False
2016-10-06,15.000,10.917,10917.150,25917.150,12.959,5.459,False,False
2016-10-07,15.000,10.917,10917.150,25917.150,12.959,5.459,False,False
2016-10-10,15.000,5.466,5466.200,20466.200,10.233,2.733,False,False
2016-10-11,15.000,5.466,5466.200,20466.200,10.233,2.733,False,False
2016-10-12,15.000,5.466,5466.200,20466.200,10.233,2.733,False,False
2016-10-13,15.000,5.466,5466.200,20466.200,10.233,2.733,False,False
2016-10-14,15.000,5.466,5466.200,20466.200,10.233,2.733,False,False
2016-10-17,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-18,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-19,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-20,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-21,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-24,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-25,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-26,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-27,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-28,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-10-31,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-11-01,15.000,0.000,0.000,15000.000,7.500,0.000,False,False
2016-11-02,15.000,0.000,0.000,15000.000,7.500,0.000,True,False
2016-11-03,26.630,0.000,0.000,26630.000,13.315,0.000,True,False
2016-11-04,26.630,0.000,0.000,26630.000,13.315,0.000,True,False
2016-11-07,11.630,0.000,0.000,11630.000,5.815,0.000,True,False
2016-11-08,11.630,0.000,0.000,11630.000,5.815,0.000,True,False
2016-11-09,26.630,5.408,5408.150,32038.150,16.019,2.704,True,False
2016-11-10,26.630,5.408,5408.150,32038.150,16.019,2.704,True,False
2016-11-11,26.630,5.408,5408.150,32038.150,16.019,2.704,True,False
2016-11-14,26.630,5.408,5408.150,32038.150,16.019,2.704,True,False
2016-11-15,26.630,5.408,5408.150,32038.150,16.019,2.704,True,False
2016-11-16,26.630,10.850,10850.500,37480.500,18.740,5.425,True,False
2016-11-17,26.630,10.850,10850.500,37480.500,18.740,5.425,True,False
2016-11-18,26.630,10.850,10850.500,37480.500,18.740,5.425,True,False
2016-11-21,26.630,10.850,10850.500,37480.500,18.740,5.425,True,False
2016-11-22,26.630,10.850,10850.500,37480.500,18.740,5.425,True,False
2016-11-23,26.630,16.362,16362.300,42992.300,21.496,8.181,True,False
2016-11-25,26.630,16.362,16362.300,42992.300,21.496,8.181,True,False
2016-11-28,26.630,16.362,16362.300,42992.300,21.496,8.181,True,False
2016-11-29,26.630,16.362,16362.300,42992.300,21.496,8.181,True,False
2016-11-30,26.630,16.362,16362.300,42992.300,21.496,8.181,True,False
2016-12-01,26.630,21.840,21840.000,48470.000,24.235,10.920,True,False
2016-12-02,26.630,21.840,21840.000,48470.000,24.235,10.920,True,False
2016-12-05,26.630,21.840,21840.000,48470.000,24.235,10.920,True,False
2016-12-06,15.000,21.840,21840.000,36840.000,18.420,10.920,True,False
2016-12-07,15.000,21.840,21840.000,36840.000,18.420,10.920,True,False
2016-12-08,15.000,22.047,22047.325,37047.325,18.524,11.024,False,False
2016-12-09,15.000,22.047,22047.325,37047.325,18.524,11.024,False,False
2016-12-12,15.000,16.605,16604.975,31604.975,15.802,8.302,False,False
2016-12-13,15.000,16.605,16604.975,31604.975,15.802,8.302,False,False
2016-12-14,30.000,16.605,16604.975,46604.975,23.302,8.302,False,False
2016-12-15,15.000,22.260,22260.050,37260.050,18.630,11.130,False,False
2016-12-16,15.000,22.260,22260.050,37260.050,18.630,11.130,False,False
2016-12-19,15.000,22.260,22260.050,37260.050,18.630,11.130,False,False
2016-12-20,15.000,16.782,16782.350,31782.350,15.891,8.391,False,False
2016-12-21,15.000,11.271,11270.550,26270.550,13.135,5.635,False,False
2016-12-22,15.000,16.923,16922.950,31922.950,15.961,8.461,False,False
2016-12-23,15.000,16.923,16922.950,31922.950,15.961,8.461,False,False
2016-12-27,15.000,16.923,16922.950,31922.950,15.961,8.461,False,False
2016-12-28,15.000,16.923,16922.950,31922.950,15.961,8.461,False,False
2016-12-29,15.000,16.923,16922.950,31922.950,15.961,8.461,False,False
2016-12-30,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-03,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-04,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-05,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-06,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-09,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-10,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-11,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-12,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-13,15.000,22.520,22520.025,37520.025,18.760,11.260,False,False
2017-01-17,15.000,28.190,28189.750,43189.750,21.595,14.095,False,False
2017-01-18,15.000,28.190,28189.750,43189.750,21.595,14.095,False,False
2017-01-19,15.000,28.190,28189.750,43189.750,21.595,14.095,False,False
2017-01-20,30.000,28.190,28189.750,58189.750,29.095,14.095,False,False
2017-01-23,15.000,22.574,22574.275,37574.275,18.787,11.287,False,False
2017-01-24,15.000,22.574,22574.275,37574.275,18.787,11.287,False,False
2017-01-25,15.000,28.320,28320.200,43320.200,21.660,14.160,False,False
2017-01-26,15.000,17.068,17068.050,32068.050,16.034,8.534,False,False
2017-01-27,15.000,17.068,17068.050,32068.050,16.034,8.534,False,False
2017-01-30,15.000,17.068,17068.050,32068.050,16.034,8.534,False,False
2017-01-31,15.000,17.068,17068.050,32068.050,16.034,8.534,False,False
2017-02-01,15.000,22.767,22766.925,37766.925,18.883,11.383,False,False
2017-02-02,15.000,22.767,22766.925,37766.925,18.883,11.383,False,False
2017-02-03,15.000,22.767,22766.925,37766.925,18.883,11.383,False,False
2017-02-06,15.000,17.115,17114.525,32114.525,16.057,8.557,False,False
2017-02-07,15.000,17.115,17114.525,32114.525,16.057,8.557,False,False
2017-02-08,15.000,22.851,22851.200,37851.200,18.926,11.426,False,False
2017-02-09,15.000,22.851,22851.200,37851.200,18.926,11.426,False,False
2017-02-10,15.000,22.851,22851.200,37851.200,18.926,11.426,False,False
2017-02-13,15.000,22.851,22851.200,37851.200,18.926,11.426,False,False
2017-02-14,15.000,22.851,22851.200,37851.200,18.926,11.426,False,False
2017-02-15,15.000,23.055,23054.600,38054.600,19.027,11.527,False,False
2017-02-16,15.000,23.055,23054.600,38054.600,19.027,11.527,False,False
2017-02-17,15.000,23.055,23054.600,38054.600,19.027,11.527,False,False
2017-02-21,15.000,23.055,23054.600,38054.600,19.027,11.527,False,False
2017-02-22,15.000,23.055,23054.600,38054.600,19.027,11.527,False,False
2017-02-23,15.000,23.055,23054.600,38054.600,19.027,11.527,False,False
2017-02-24,30.000,28.973,28972.950,58972.950,29.486,14.486,False,False
2017-02-27,15.000,23.274,23274.075,38274.075,19.137,11.637,False,False
2017-02-28,15.000,23.274,23274.075,38274.075,19.137,11.637,False,False
2017-03-01,15.000,23.274,23274.075,38274.075,19.137,11.637,False,False
2017-03-02,15.000,17.528,17528.150,32528.150,16.264,8.764,False,False
2017-03-03,15.000,23.486,23485.950,38485.950,19.243,11.743,False,False
2017-03-06,15.000,17.749,17749.276,32749.276,16.375,8.875,False,False
2017-03-07,15.000,17.749,17749.276,32749.276,16.375,8.875,False,False
2017-03-08,15.000,17.749,17749.276,32749.276,16.375,8.875,False,False
2017-03-09,15.000,17.749,17749.276,32749.276,16.375,8.875,False,False
2017-03-10,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-13,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-14,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-15,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-16,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-17,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-20,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-21,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-22,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-23,15.000,23.681,23680.776,38680.776,19.340,11.840,False,False
2017-03-24,15.000,29.541,29540.726,44540.726,22.270,14.770,False,False
2017-03-27,15.000,29.541,29540.726,44540.726,22.270,14.770,False,False
2017-03-28,15.000,29.541,29540.726,44540.726,22.270,14.770,False,False
2017-03-29,15.000,23.668,23667.601,38667.601,19.334,11.834,False,False
2017-03-30,30.000,23.668,23667.601,53667.601,26.834,11.834,False,False
2017-03-31,15.000,23.668,23667.601,38667.601,19.334,11.834,False,False
2017-04-03,15.000,23.668,23667.601,38667.601,19.334,11.834,False,False
2017-04-04,15.000,23.668,23667.601,38667.601,19.334,11.834,False,False
2017-04-05,15.000,29.550,29549.976,44549.976,22.275,14.775,False,False
2017-04-06,15.000,23.632,23631.625,38631.625,19.316,11.816,False,False
2017-04-07,15.000,23.632,23631.625,38631.625,19.316,11.816,False,False
2017-04-10,15.000,23.632,23631.625,38631.625,19.316,11.816,False,False
2017-04-11,15.000,23.632,23631.625,38631.625,19.316,11.816,False,False
2017-04-12,15.000,23.632,23631.625,38631.625,19.316,11.816,False,False
2017-04-13,0.000,17.674,17673.825,17673.825,8.837,8.837,False,False
2017-04-17,0.000,17.674,17673.825,17673.825,8.837,8.837,False,False
2017-04-18,0.000,17.674,17673.825,17673.825,8.837,8.837,False,False
2017-04-19,0.000,17.674,17673.825,17673.825,8.837,8.837,False,False
2017-04-20,0.000,17.674,17673.825,17673.825,8.837,8.837,False,False
2017-04-21,0.000,11.742,11742.325,11742.325,5.871,5.871,False,False
2017-04-24,15.000,17.678,17677.700,32677.700,16.339,8.839,False,False
2017-04-25,15.000,17.678,17677.700,32677.700,16.339,8.839,False,False
2017-04-26,15.000,11.818,11817.750,26817.750,13.409,5.909,False,False
2017-04-27,15.000,11.818,11817.750,26817.750,13.409,5.909,False,False
2017-04-28,15.000,11.818,11817.750,26817.750,13.409,5.909,False,False
2017-05-01,15.000,17.789,17788.575,32788.575,16.394,8.894,False,False
2017-05-02,15.000,17.789,17788.575,32788.575,16.394,8.894,False,False
2017-05-03,15.000,17.789,17788.575,32788.575,16.394,8.894,False,False
2017-05-04,15.000,17.789,17788.575,32788.575,16.394,8.894,False,False
2017-05-05,15.000,17.789,17788.575,32788.575,16.394,8.894,False,False
2017-05-08,15.000,17.905,17904.650,32904.650,16.452,8.952,False,False
2017-05-09,15.000,17.905,17904.650,32904.650,16.452,8.952,False,False
2017-05-10,15.000,17.905,17904.650,32904.650,16.452,8.952,False,False
2017-05-11,15.000,17.905,17904.650,32904.650,16.452,8.952,False,False
2017-05-12,15.000,17.905,17904.650,32904.650,16.452,8.952,False,False
2017-05-15,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-16,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-17,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-18,0.000,23.910,23910.450,23910.450,11.955,11.955,False,False
2017-05-19,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-22,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-23,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-24,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-25,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-26,15.000,23.910,23910.450,38910.450,19.455,11.955,False,False
2017-05-30,15.000,29.943,29942.725,44942.725,22.471,14.971,False,False
2017-05-31,15.000,29.943,29942.725,44942.725,22.471,14.971,False,False
2017-06-01,15.000,29.943,29942.725,44942.725,22.471,14.971,False,False
2017-06-02,15.000,24.007,24007.350,39007.350,19.504,12.004,False,False
2017-06-05,15.000,24.007,24007.350,39007.350,19.504,12.004,False,False
2017-06-06,15.000,24.007,24007.350,39007.350,19.504,12.004,False,False
2017-06-07,15.000,24.007,24007.350,39007.350,19.504,12.004,False,False
2017-06-08,15.000,24.007,24007.350,39007.350,19.504,12.004,False,False
2017-06-09,15.000,30.087,30086.775,45086.775,22.543,15.043,False,False
2017-06-12,15.000,24.116,24115.950,39115.950,19.558,12.058,False,False
2017-06-13,15.000,24.116,24115.950,39115.950,19.558,12.058,False,False
2017-06-14,15.000,24.116,24115.950,39115.950,19.558,12.058,False,False
2017-06-15,15.000,24.116,24115.950,39115.950,19.558,12.058,False,False
2017-06-16,15.000,30.199,30198.824,45198.824,22.599,15.099,False,False
2017-06-19,15.000,24.200,24200.375,39200.375,19.600,12.100,False,False
2017-06-20,15.000,24.200,24200.375,39200.375,19.600,12.100,False,False
2017-06-21,15.000,24.200,24200.375,39200.375,19.600,12.100,False,False
2017-06-22,15.000,24.200,24200.375,39200.375,19.600,12.100,False,False
2017-06-23,30.000,30.296,30296.125,60296.125,30.148,15.148,False,False
2017-06-26,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-06-27,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-06-28,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-06-29,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-06-30,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-07-03,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-07-05,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-07-06,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-07-07,15.000,24.290,24290.325,39290.325,19.645,12.145,False,False
2017-07-10,15.000,30.359,30358.900,45358.900,22.679,15.179,False,False
2017-07-11,15.000,24.327,24326.625,39326.625,19.663,12.163,False,False
2017-07-12,15.000,24.327,24326.625,39326.625,19.663,12.163,False,False
2017-07-13,15.000,24.327,24326.625,39326.625,19.663,12.163,False,False
2017-07-14,15.000,24.327,24326.625,39326.625,19.663,12.163,False,False
2017-07-17,15.000,24.327,24326.625,39326.625,19.663,12.163,False,False
2017-07-18,15.000,24.327,24326.625,39326.625,19.663,12.163,False,False
2017-07-19,15.000,30.511,30511.200,45511.200,22.756,15.256,False,False
2017-07-20,15.000,24.432,24431.775,39431.775,19.716,12.216,False,False
2017-07-21,15.000,24.432,24431.775,39431.775,19.716,12.216,False,False
2017-07-24,15.000,24.432,24431.775,39431.775,19.716,12.216,False,False
2017-07-25,15.000,24.432,24431.775,39431.775,19.716,12.216,False,False
2017-07-26,15.000,24.543,24543.475,39543.475,19.772,12.272,False,False
2017-07-27,15.000,24.543,24543.475,39543.475,19.772,12.272,False,False
2017-07-28,30.000,24.543,24543.475,54543.475,27.272,12.272,False,False
2017-07-31,15.000,24.543,24543.475,39543.475,19.772,12.272,False,False
2017-08-01,15.000,24.543,24543.475,39543.475,19.772,12.272,False,False
2017-08-02,15.000,24.543,24543.475,39543.475,19.772,12.272,False,False
2017-08-03,15.000,30.724,30723.875,45723.875,22.862,15.362,False,False
2017-08-04,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-07,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-08,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-09,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-10,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-11,0.000,24.628,24628.125,24628.125,12.314,12.314,False,False
2017-08-14,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-15,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-16,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-17,15.000,24.628,24628.125,39628.125,19.814,12.314,False,False
2017-08-18,0.000,18.560,18559.550,18559.550,9.280,9.280,False,False
2017-08-21,0.000,18.560,18559.550,18559.550,9.280,9.280,False,False
2017-08-22,15.000,18.560,18559.550,33559.550,16.780,9.280,False,False
2017-08-23,15.000,18.560,18559.550,33559.550,16.780,9.280,False,False
2017-08-24,15.000,18.560,18559.550,33559.550,16.780,9.280,False,False
2017-08-25,15.000,18.560,18559.550,33559.550,16.780,9.280,False,False
2017-08-28,15.000,18.560,18559.550,33559.550,16.780,9.280,False,False
2017-08-29,15.000,12.375,12374.975,27374.975,13.687,6.187,False,False
2017-08-30,15.000,12.375,12374.975,27374.975,13.687,6.187,False,False
2017-08-31,15.000,18.554,18554.100,33554.100,16.777,9.277,False,False
2017-09-01,15.000,18.554,18554.100,33554.100,16.777,9.277,False,False
2017-09-05,15.000,18.554,18554.100,33554.100,16.777,9.277,False,False
2017-09-06,15.000,12.360,12359.525,27359.525,13.680,6.180,False,False
2017-09-07,15.000,12.360,12359.525,27359.525,13.680,6.180,False,False
2017-09-08,15.000,12.360,12359.525,27359.525,13.680,6.180,False,False
2017-09-11,15.000,18.580,18579.800,33579.800,16.790,9.290,False,False
2017-09-12,15.000,18.580,18579.800,33579.800,16.790,9.290,False,False
2017-09-13,15.000,18.580,18579.800,33579.800,16.790,9.290,False,False
2017-09-14,15.000,12.399,12399.400,27399.400,13.700,6.200,False,False
2017-09-15,15.000,12.399,12399.400,27399.400,13.700,6.200,False,False
2017-09-18,15.000,18.659,18659.075,33659.075,16.830,9.330,False,False
2017-09-19,15.000,18.659,18659.075,33659.075,16.830,9.330,False,False
2017-09-20,15.000,18.659,18659.075,33659.075,16.830,9.330,False,False
2017-09-21,30.000,18.659,18659.075,48659.075,24.330,9.330,False,False
2017-09-22,15.000,18.659,18659.075,33659.075,16.830,9.330,False,False
2017-09-25,15.000,24.901,24900.725,39900.725,19.950,12.450,False,False
2017-09-26,15.000,24.901,24900.725,39900.725,19.950,12.450,False,False
2017-09-27,15.000,24.901,24900.725,39900.725,19.950,12.450,False,False
2017-09-28,15.000,24.901,24900.725,39900.725,19.950,12.450,False,False
2017-09-29,15.000,24.901,24900.725,39900.725,19.950,12.450,False,False
2017-10-02,15.000,31.224,31223.525,46223.525,23.112,15.612,False,False
2017-10-03,15.000,25.044,25044.401,40044.401,20.022,12.522,False,False
