sleeve,entry_date,exit_date,bucket_key,bp_dollar,days_held,exit_pnl,dollar_per_bp_day,pool,shrunk_dpbp,shrunk_tail,return_pct,tail_pct,priority,tier
HV_Ladder,2012-03-20,2012-04-30,"('vix_15to18', 'falling')",3513.800048828125,41,448.48230807297966,0.0031130379440562827,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2012-03-27,2012-05-07,"('vix_15to18', 'flat')",3531.3000488281255,41,-695.0389230095936,-0.004800546149998827,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2012-04-03,2012-05-14,"('vix_15to18', 'flat')",3533.4500122070317,41,-2527.6665065852967,-0.017447650988879806,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2012-04-26,2012-06-06,"('vix_15to18', 'flat')",3499.9499511718755,41,-2898.792498975564,-0.02020093345874896,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2012-06-29,2012-08-07,"('vix_15to18', 'falling')",3405.4000854492188,39,1091.9922404185734,0.008222176641156723,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2012-07-09,2012-08-07,"('vix_15to18', 'flat')",3381.14990234375,29,1133.811223396745,0.011563207745009331,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2012-07-23,2012-08-09,"('vix_18to22', 'flat')",3376.300048828125,17,1152.2548180208205,0.02007513970839792,ES_SPAN,0.009684610921412484,8.662398267387731,83.8452787258248,98.97610921501706,10.716723549488052,2
HV_Ladder,2012-07-16,2012-08-10,"('vix_15to18', 'flat')",3384.100036621094,25,1097.6999415882246,0.01297479305823642,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2012-08-06,2012-09-07,"('vix_15to18', 'falling')",3485.574951171875,32,1044.4116110165148,0.00936369560301465,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2012-08-13,2012-09-13,"('vix_lt15', 'falling')",3510.2749633789067,31,895.0193771389401,0.008224880703687794,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2012-08-27,2012-09-19,"('vix_15to18', 'rising')",3526.0998535156255,23,1065.549066943769,0.013138658071668731,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2012-08-20,2012-09-28,"('vix_lt15', 'falling')",3545.3250122070317,39,747.8202838071879,0.005408496824961741,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2012-09-07,2012-10-17,"('vix_lt15', 'falling')",3594.8001098632817,40,838.9272510946525,0.005834310847999826,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2012-09-14,2012-10-24,"('vix_lt15', 'falling')",3664.425048828125,40,-1409.8988400405062,-0.00961882710966751,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2012-09-21,2012-11-02,"('vix_lt15', 'flat')",3650.3750610351567,42,-986.7444787970612,-0.006436028016028712,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2012-09-28,2012-11-09,"('vix_15to18', 'rising')",3601.6751098632817,42,-1302.8308076917654,-0.008612598357516961,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2012-10-15,2012-11-27,"('vix_15to18', 'falling')",3600.3250122070312,43,-256.4737021517601,-0.0016566572964887493,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2012-12-11,2013-01-10,"('vix_15to18', 'flat')",3569.5999145507812,30,1043.9611266377212,0.009748628713096728,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2012-12-31,2013-01-11,"('vix_18to22', 'rising')",3565.474853515625,11,1191.6994408787857,0.0303848203277442,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2012-12-18,2013-01-18,"('vix_15to18', 'falling')",3616.9750976562505,31,1081.9917000815535,0.009649764547664018,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2013-01-08,2013-02-01,"('vix_lt15', 'falling')",3642.8750610351562,24,913.4516225508136,0.010447924684558171,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-01-15,2013-02-14,"('vix_lt15', 'falling')",3680.8499145507817,30,931.119763018097,0.008432108386501389,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-01-23,2013-03-05,"('vix_lt15', 'falling')",3737.0251464843755,41,855.49744689541,0.005583529831829609,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-01-30,2013-03-07,"('vix_lt15', 'flat')",3754.8999023437505,36,1022.7155535348004,0.007565785004877057,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-02-06,2013-03-11,"('vix_lt15', 'flat')",3780.2999877929688,33,970.184599443162,0.007777037116470648,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-02-14,2013-03-14,"('vix_lt15', 'falling')",3803.4500122070312,28,873.8943956129816,0.008205843123707706,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-03-01,2013-03-14,"('vix_15to18', 'rising')",3795.499877929688,13,1096.3019521477968,0.022218659493669624,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2013-03-08,2013-04-18,"('vix_lt15', 'falling')",3877.950134277344,41,-167.26925552212606,-0.0010520346570480872,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-03-15,2013-04-25,"('vix_lt15', 'falling')",3901.749877929688,41,618.7894201124948,0.0038681169611007368,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-03-22,2013-05-02,"('vix_lt15', 'flat')",3892.2250366210938,41,974.873250137908,0.0061089469702061685,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-04-01,2013-05-03,"('vix_lt15', 'rising')",3905.4251098632817,32,1004.2360309199544,0.008035585136939723,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2013-04-15,2013-05-03,"('vix_15to18', 'rising')",3880.8999633789062,18,1312.6387991876363,0.018790584251276304,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2013-04-25,2013-05-15,"('vix_lt15', 'rising')",3962.900085449219,20,1014.1821170020228,0.012795958706173876,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2013-05-02,2013-05-17,"('vix_lt15', 'falling')",3993.9749145507817,15,1001.1970665823178,0.016711790267464686,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-05-09,2013-06-19,"('vix_lt15', 'flat')",4066.6751098632817,41,319.5065860483453,0.0019162690285373575,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-05-16,2013-06-26,"('vix_lt15', 'flat')",4126.1749267578125,41,-1152.7602186150148,-0.006814084083231459,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-05-23,2013-07-03,"('vix_lt15', 'flat')",4126.2750244140625,41,-284.64524703904317,-0.0016825264820873465,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-05-31,2013-07-11,"('vix_15to18', 'rising')",4076.849975585938,41,1304.2721930552452,0.007802964812119292,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2013-06-17,2013-07-15,"('vix_15to18', 'flat')",4097.60009765625,28,1261.160215222938,0.010992150328121312,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2013-07-08,2013-08-01,"('vix_lt15', 'falling')",4101.14990234375,24,1164.881462252243,0.011834906977212754,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-07-15,2013-08-22,"('vix_lt15', 'falling')",4206.25,38,148.64985422762516,0.000930006126394777,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-07-22,2013-08-29,"('vix_lt15', 'falling')",4238.825073242188,38,-1750.482772724331,-0.010867477503404048,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-07-29,2013-09-06,"('vix_lt15', 'flat')",4213.324890136719,39,-232.72422778595683,-0.0014162895213509104,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-08-05,2013-09-13,"('vix_lt15', 'flat')",4267.850036621094,39,-47.58946208247039,-0.00028591506426625077,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-09-10,2013-10-17,"('vix_lt15', 'flat')",4209.9749755859375,37,1170.97783198232,0.0075173961119878036,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-09-17,2013-10-22,"('vix_lt15', 'falling')",4261.9000244140625,35,1174.4763269339765,0.007873593066848473,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-09-24,2013-10-22,"('vix_lt15', 'flat')",4243.550109863281,28,1106.543621692309,0.009312819228547497,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-10-01,2013-10-22,"('vix_15to18', 'rising')",4237.5,21,1219.63740018184,0.013705715973387721,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2013-10-15,2013-10-22,"('vix_18to22', 'rising')",4245.150146484375,7,1478.1623455761917,0.04974289296761499,ES_SPAN,0.008950280088919378,6.089802046149831,80.09101251422071,76.56427758816837,17.428896473265073,2
HV_Ladder,2013-10-22,2013-11-22,"('vix_lt15', 'falling')",4386.675109863282,31,1099.772227812877,0.008087337810376485,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-10-29,2013-12-09,"('vix_lt15', 'falling')",4429.8748779296875,41,1059.3336342487733,0.005832536228531106,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2013-11-05,2013-12-16,"('vix_lt15', 'flat')",4407.4249267578125,41,740.1785335332704,0.004096073163861317,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-11-12,2013-12-23,"('vix_lt15', 'flat')",4419.224853515625,41,1085.1613488371704,0.005989138559125983,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-11-22,2014-01-06,"('vix_lt15', 'flat')",4511.9000244140625,45,803.9615964902566,0.00395970947021575,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2013-12-16,2014-01-08,"('vix_15to18', 'rising')",4466.35009765625,23,1332.2789322592698,0.012969241036028725,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2013-12-09,2014-01-15,"('vix_lt15', 'rising')",4520.92498779297,37,1134.561048052086,0.006782641205574467,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2013-12-23,2014-02-04,"('vix_lt15', 'flat')",4569.9749755859375,43,-2562.069648383357,-0.013037930272483235,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-01-06,2014-02-14,"('vix_lt15', 'flat')",4566.925048828125,39,910.9120401178388,0.005114320626604947,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-01-13,2014-02-24,"('vix_lt15', 'flat')",4547.9998779296875,42,961.779430493749,0.005035072749446806,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-01-21,2014-03-03,"('vix_lt15', 'flat')",4609.5001220703125,41,382.6667753507422,0.0020248043685857343,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-02-13,2014-03-26,"('vix_lt15', 'falling')",4574.57489013672,41,990.9712022767876,0.005283557468025564,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-02-21,2014-04-01,"('vix_lt15', 'falling')",4590.625,39,1296.6211961365352,0.007242303027765116,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-02-28,2014-04-09,"('vix_lt15', 'flat')",4648.6248779296875,40,986.46086204335,0.00530512187984224,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-03-07,2014-04-16,"('vix_lt15', 'flat')",4695.10009765625,40,597.498652579992,0.0031815011402965498,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-03-21,2014-05-01,"('vix_15to18', 'flat')",4666.300048828126,41,1207.8743793648314,0.006313428285352963,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2014-04-01,2014-05-12,"('vix_lt15', 'falling')",4713.800048828125,41,987.3913057319244,0.00510898097596152,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-04-09,2014-05-20,"('vix_lt15', 'falling')",4680.450134277344,41,919.466004417808,0.004791419514015176,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-04-21,2014-05-27,"('vix_lt15', 'flat')",4679.725036621094,36,1166.80801708562,0.0069259055936619456,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-05-01,2014-06-05,"('vix_lt15', 'flat')",4709.200134277345,35,1199.3964258670453,0.007276919292737962,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-05-12,2014-06-06,"('vix_lt15', 'falling')",4741.625061035157,25,1072.0848391198288,0.009044028790296456,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-05-21,2014-06-18,"('vix_lt15', 'falling')",4720.075073242188,28,1089.0838713584217,0.008240515658111717,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-05-29,2014-07-01,"('vix_lt15', 'flat')",4800.0750732421875,33,1027.5205177699945,0.006486770500849314,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-06-05,2014-07-03,"('vix_lt15', 'flat')",4851.14990234375,28,1036.0201511626883,0.007627206008724954,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-06-12,2014-07-03,"('vix_lt15', 'flat')",4825.274963378906,21,1132.905890777187,0.011180274693204496,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-06-19,2014-07-30,"('vix_lt15', 'falling')",4898.699951171875,41,438.1645886020067,0.0021815872153709373,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-07-01,2014-08-11,"('vix_lt15', 'flat')",4933.299865722657,41,-697.3737144344341,-0.0034478169681895305,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-07-09,2014-08-18,"('vix_lt15', 'flat')",4932.074890136719,40,607.4399100286428,0.0030790282161135447,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-07-16,2014-08-25,"('vix_lt15', 'flat')",4953.924865722656,40,784.9876473673788,0.003961443040844688,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-07-30,2014-09-05,"('vix_lt15', 'rising')",4925.174865722656,37,1203.7563197108454,0.006605644565678989,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2014-08-18,2014-09-26,"('vix_lt15', 'falling')",4929.3499755859375,39,594.4279599324602,0.0030920390391958393,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-08-25,2014-10-03,"('vix_lt15', 'falling')",4994.800109863281,39,-386.64891317193906,-0.001984879170067079,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-09-02,2014-10-10,"('vix_lt15', 'flat')",5005.7000732421875,38,-4492.085278145424,-0.02361563192917087,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-09-09,2014-10-17,"('vix_lt15', 'rising')",4971.099853515625,38,-4347.802111452131,-0.023016203337234843,ES_SPAN,0.004106234732965372,1.710340188397439,4.607508532423208,40.784982935153586,-13.549488054607508,2
HV_Ladder,2014-09-24,2014-11-03,"('vix_lt15', 'flat')",4995.7501220703125,40,897.9189378277056,0.0044934139813201605,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-10-30,2014-11-21,"('vix_lt15', 'falling')",4986.625061035156,22,1338.5744268396038,0.012201497282100139,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-11-06,2014-12-17,"('vix_lt15', 'falling')",5078.024902343751,41,-400.1165017283938,-0.001921798190088035,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2014-11-13,2014-12-24,"('vix_lt15', 'flat')",5098.324890136719,41,1211.6257168150669,0.005796383594297483,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-11-20,2015-01-02,"('vix_lt15', 'flat')",5131.875,43,377.75438860979307,0.0017118471867734687,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-11-28,2015-01-09,"('vix_lt15', 'flat')",5168.900146484376,42,-257.3878818343985,-0.0011856067494333703,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2014-12-18,2015-01-30,"('vix_15to18', 'rising')",5153.074951171875,43,-1140.113722731337,-0.005145330287817629,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2014-12-26,2015-02-06,"('vix_lt15', 'falling')",5221.925048828125,42,-126.1372545359336,-0.0005751265935567675,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-01-08,2015-02-19,"('vix_15to18', 'rising')",5155.3497314453125,42,1592.2434719468156,0.007353634734931603,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2015-02-10,2015-03-18,"('vix_15to18', 'flat')",5171.4752197265625,36,1656.7398407657631,0.008898921328451345,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2015-02-18,2015-03-30,"('vix_15to18', 'falling')",5249.1998291015625,40,986.6988235983512,0.004699282060706154,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2015-02-25,2015-04-07,"('vix_lt15', 'falling')",5284.650268554688,41,65.94267770374813,0.00030434520943506415,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-03-04,2015-04-14,"('vix_lt15', 'falling')",5246.3250732421875,41,991.0772561087128,0.004607533018862868,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-03-18,2015-04-28,"('vix_lt15', 'flat')",5248.75,41,1237.996163684645,0.005752803692793964,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2015-03-30,2015-05-08,"('vix_lt15', 'falling')",5215.5999755859375,39,1388.1224260653269,0.006824312233728229,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-04-09,2015-05-19,"('vix_lt15', 'falling')",5227.9498291015625,40,1208.5532730900966,0.005779288787177352,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-04-16,2015-05-27,"('vix_lt15', 'falling')",5262.4749755859375,41,966.8156218520238,0.004480946500469309,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-04-28,2015-06-08,"('vix_lt15', 'falling')",5286.9000244140625,41,-428.8599601961266,-0.001978474906064274,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-05-08,2015-06-18,"('vix_lt15', 'flat')",5290.250244140626,41,883.8503749280733,0.004074916161411144,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2015-05-19,2015-06-29,"('vix_lt15', 'falling')",5319.5751953125,41,-2339.641495929959,-0.010727252578416975,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-05-27,2015-07-07,"('vix_lt15', 'flat')",5308.699951171875,41,-514.0115634870824,-0.002361570161703431,ES_SPAN,0.0045292213404239355,2.0390807064682863,15.073947667804324,55.346985210466435,-13.094425483503981,2
HV_Ladder,2015-06-18,2015-07-29,"('vix_lt15', 'falling')",5303.0999755859375,41,799.3452649290418,0.0036763828823960535,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-07-16,2015-08-25,"('vix_lt15', 'falling')",5310.72509765625,40,-18520.938938617765,-0.08718648865289363,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-10-08,2015-10-28,"('vix_15to18', 'falling')",5033.575134277344,20,1632.9971055932815,0.016221046294441835,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2015-10-15,2015-11-20,"('vix_15to18', 'falling')",5059.649963378906,36,1513.7951203555772,0.00831082481173067,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2015-10-22,2015-12-02,"('vix_lt15', 'falling')",5131.275024414063,41,1077.7497947053944,0.0051228164995248526,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-10-29,2015-12-09,"('vix_lt15', 'falling')",5223.5247802734375,41,-801.2306224639531,-0.0037411922267124526,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2015-11-05,2015-12-16,"('vix_15to18', 'flat')",5249.8248291015625,41,90.0971169830882,0.0004185836155794504,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2015-11-19,2015-12-31,"('vix_15to18', 'rising')",5203.0999755859375,42,315.04937508091757,0.001441674315765953,ES_SPAN,0.008055213269262033,0.9482715883493358,67.80432309442548,30.94425483503982,28.304891922639356,2
HV_Ladder,2015-12-02,2016-01-13,"('vix_15to18', 'falling')",5198.7750244140625,42,-9128.11825224619,-0.04180526140145866,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2016-03-01,2016-03-18,"('vix_15to18', 'falling')",4945.874938964844,17,1652.4408415220564,0.019653226909699836,ES_SPAN,0.006845759356897059,7.771020720193879,48.86234357224119,92.54835039817975,-7.701934015927186,2
HV_Ladder,2016-03-08,2016-03-18,"('vix_18to22', 'falling')",4948.1500244140625,10,1711.95969491682,0.034597974727323316,ES_SPAN,0.008535988244946505,5.3106751681419215,75.59726962457339,72.63936291240046,16.302616609783847,2
HV_Ladder,2016-03-15,2016-04-13,"('vix_15to18', 'flat')",5039.825134277344,29,1630.623592433947,0.011156815611850422,ES_SPAN,0.006857772660763275,2.0035269364172175,55.11945392491467,45.10807736063709,15.028441410693965,2
HV_Ladder,2016-03-22,2016-05-02,"('vix_lt15', 'falling')",5124.500122070313,41,1189.1599791581457,0.005659849983371415,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
HV_Ladder,2016-03-30,2016-05-09,"('vix_lt15', 'falling')",5159.8748779296875,40,674.0621831518524,0.003265884343605966,ES_SPAN,0.005659849983371415,6.870250275731268,33.90216154721274,83.39021615472127,-13.014789533560865,2
