sleeve,strategy,entry_date,bp_dollar,pool,is_short_vol,spx_pm_bp_before,es_span_bp_before,combined_bp_before,short_vol_bp_before,stress_episode,second_leg,passed,blocker
HV_Ladder,HV Ladder (V2f),2011-02-09,3302.0,ES_SPAN,True,0.0,9.7,4.8,4.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-02-16,3341.0,ES_SPAN,True,0.0,9.8,4.9,4.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-02-24,3265.0,ES_SPAN,True,0.0,9.9,5.0,5.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-03-29,3299.0,ES_SPAN,True,28.0,6.6,17.3,17.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-04-05,3332.0,ES_SPAN,True,14.0,3.3,8.6,8.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-04-15,3299.0,ES_SPAN,True,0.0,6.6,3.3,3.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-04-25,3338.0,ES_SPAN,True,15.0,9.9,12.5,5.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-05-02,3403.0,ES_SPAN,True,15.0,10.0,12.5,5.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-05-18,3352.0,ES_SPAN,True,15.0,10.0,12.5,5.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-05-31,3363.0,ES_SPAN,True,0.0,10.1,5.0,5.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-07-01,3349.0,ES_SPAN,True,15.0,3.4,9.2,1.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-07-19,3317.0,ES_SPAN,True,15.0,3.3,9.2,1.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-07-26,3330.0,ES_SPAN,True,15.0,6.7,10.8,3.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2011-10-11,2989.0,ES_SPAN,True,28.0,0.0,14.0,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-10-18,3063.0,ES_SPAN,True,14.0,3.0,8.5,8.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-10-25,3073.0,ES_SPAN,True,14.0,6.1,10.0,10.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-11-01,3046.0,ES_SPAN,True,14.0,6.1,10.1,10.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-11-08,3190.0,ES_SPAN,True,14.0,9.2,11.6,11.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-11-30,3117.0,ES_SPAN,True,42.0,9.3,25.7,25.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-12-07,3153.0,ES_SPAN,True,28.0,9.4,18.7,18.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-12-21,3109.0,ES_SPAN,True,14.0,6.3,10.1,10.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2011-12-29,3158.0,ES_SPAN,True,29.0,9.4,19.2,11.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2012-01-06,3195.0,ES_SPAN,True,43.0,12.5,27.8,20.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2012-01-13,3223.0,ES_SPAN,True,28.0,9.5,18.7,18.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-01-23,3290.0,ES_SPAN,True,28.0,9.6,18.8,18.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-01-30,3283.0,ES_SPAN,True,28.0,9.7,18.9,18.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-02-06,3361.0,ES_SPAN,True,0.0,13.0,6.5,6.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-02-13,3379.0,ES_SPAN,True,15.0,9.9,12.5,5.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-02-23,3409.0,ES_SPAN,True,15.0,13.3,14.2,6.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-03-01,3435.0,ES_SPAN,True,0.0,10.1,5.1,5.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-03-13,3490.0,ES_SPAN,True,15.0,13.6,14.3,6.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-03-20,3514.0,ES_SPAN,True,15.0,10.3,12.7,5.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-03-27,3531.0,ES_SPAN,True,15.0,13.8,14.4,6.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-04-03,3533.0,ES_SPAN,True,15.0,10.5,12.8,5.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-04-26,3500.0,ES_SPAN,True,0.0,10.6,5.3,5.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-06-29,3405.0,ES_SPAN,True,15.0,0.0,7.5,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2012-07-09,3381.0,ES_SPAN,True,0.0,3.4,1.7,1.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-07-23,3376.0,ES_SPAN,True,0.0,10.2,5.1,5.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-07-16,3384.0,ES_SPAN,True,0.0,6.8,3.4,3.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2012-08-06,3486.0,ES_SPAN,True,15.0,13.5,14.3,6.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-08-13,3510.0,ES_SPAN,True,15.0,6.9,10.9,3.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-08-27,3526.0,ES_SPAN,True,15.0,10.5,12.8,5.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-08-20,3545.0,ES_SPAN,True,15.0,7.0,11.0,3.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-09-07,3595.0,ES_SPAN,True,0.0,14.1,7.0,7.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-09-14,3664.0,ES_SPAN,True,15.0,14.2,14.6,7.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-09-21,3650.0,ES_SPAN,True,15.0,10.8,12.9,5.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-09-28,3602.0,ES_SPAN,True,15.0,14.5,14.7,7.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-10-15,3600.0,ES_SPAN,True,0.0,14.5,7.3,7.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-12-11,3570.0,ES_SPAN,True,15.0,0.0,7.5,0.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2012-12-31,3565.0,ES_SPAN,True,30.0,7.2,18.6,3.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2012-12-18,3617.0,ES_SPAN,True,15.0,3.6,9.3,1.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-01-08,3643.0,ES_SPAN,True,15.0,10.8,12.9,5.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-01-15,3681.0,ES_SPAN,True,15.0,7.3,11.1,3.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-01-23,3737.0,ES_SPAN,True,15.0,7.3,11.2,3.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-01-30,3755.0,ES_SPAN,True,15.0,11.1,13.0,5.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-02-06,3780.0,ES_SPAN,True,15.0,11.2,13.1,5.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-02-14,3803.0,ES_SPAN,True,15.0,15.0,15.0,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-03-01,3795.0,ES_SPAN,True,15.0,15.1,15.0,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-03-08,3878.0,ES_SPAN,True,15.0,15.1,15.1,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-03-15,3902.0,ES_SPAN,True,15.0,11.5,13.2,5.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-03-22,3892.0,ES_SPAN,True,15.0,7.8,11.4,3.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-04-01,3905.0,ES_SPAN,True,15.0,11.7,13.3,5.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-04-15,3881.0,ES_SPAN,True,15.0,15.6,15.3,7.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-04-25,3963.0,ES_SPAN,True,15.0,15.6,15.3,7.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-05-02,3994.0,ES_SPAN,True,15.0,15.6,15.3,7.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-05-09,4067.0,ES_SPAN,True,15.0,8.0,11.5,4.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-05-16,4126.0,ES_SPAN,True,15.0,12.0,13.5,6.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-05-23,4126.0,ES_SPAN,True,15.0,8.2,11.6,4.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-05-31,4077.0,ES_SPAN,True,15.0,12.3,13.7,6.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-06-17,4098.0,ES_SPAN,True,30.0,16.4,23.2,8.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-07-08,4101.0,ES_SPAN,True,41.7,8.2,24.9,4.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-07-15,4206.0,ES_SPAN,True,26.7,8.2,17.4,4.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-07-22,4239.0,ES_SPAN,True,26.7,8.3,17.5,4.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-07-29,4213.0,ES_SPAN,True,15.0,12.5,13.8,6.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-08-05,4268.0,ES_SPAN,True,15.0,12.7,13.8,6.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-09-10,4210.0,ES_SPAN,True,27.1,4.3,15.7,2.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-09-17,4262.0,ES_SPAN,True,27.1,4.2,15.6,2.1,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-09-24,4244.0,ES_SPAN,True,27.1,8.5,17.8,4.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-10-01,4238.0,ES_SPAN,True,15.0,12.7,13.9,6.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-10-15,4245.0,ES_SPAN,True,11.0,17.0,14.0,8.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-10-22,4387.0,ES_SPAN,True,26.0,17.0,21.5,8.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-10-29,4430.0,ES_SPAN,True,26.0,4.4,15.2,2.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-11-05,4407.0,ES_SPAN,True,26.0,8.8,17.4,4.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-11-12,4419.0,ES_SPAN,True,15.0,13.2,14.1,6.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2013-11-22,4512.0,ES_SPAN,True,15.0,17.6,16.3,8.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-12-16,4466.0,ES_SPAN,True,15.0,17.9,16.4,8.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-12-09,4521.0,ES_SPAN,True,15.0,17.8,16.4,8.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2013-12-23,4570.0,ES_SPAN,True,15.0,17.9,16.5,9.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-01-06,4567.0,ES_SPAN,True,15.0,18.1,16.5,9.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-01-13,4548.0,ES_SPAN,True,15.0,13.7,14.3,6.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-01-21,4610.0,ES_SPAN,True,15.0,13.7,14.3,6.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-02-13,4575.0,ES_SPAN,True,26.7,13.7,20.2,6.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-02-21,4591.0,ES_SPAN,True,26.7,13.7,20.2,6.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-02-28,4649.0,ES_SPAN,True,26.7,13.8,20.2,6.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-03-07,4695.0,ES_SPAN,True,15.0,13.8,14.4,6.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-03-21,4666.0,ES_SPAN,True,15.0,18.5,16.8,9.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-04-01,4714.0,ES_SPAN,True,15.0,18.6,16.8,9.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-04-09,4680.0,ES_SPAN,True,30.0,18.7,24.4,9.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-04-21,4680.0,ES_SPAN,True,15.0,14.1,14.5,7.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-05-01,4709.0,ES_SPAN,True,15.0,18.7,16.9,9.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-05-12,4742.0,ES_SPAN,True,15.0,18.8,16.9,9.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-05-21,4720.0,ES_SPAN,True,15.0,18.8,16.9,9.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-05-29,4800.0,ES_SPAN,True,15.0,14.2,14.6,7.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-06-05,4851.0,ES_SPAN,True,15.0,19.0,17.0,9.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-06-12,4825.0,ES_SPAN,True,15.0,14.4,14.7,7.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-06-19,4899.0,ES_SPAN,True,15.0,19.2,17.1,9.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-07-01,4933.0,ES_SPAN,True,15.0,19.4,17.2,9.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-07-09,4932.0,ES_SPAN,True,15.0,9.8,12.4,4.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-07-16,4954.0,ES_SPAN,True,15.0,14.8,14.9,7.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-07-30,4925.0,ES_SPAN,True,15.0,19.7,17.4,9.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-08-18,4929.0,ES_SPAN,True,15.0,14.8,14.9,7.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-08-25,4995.0,ES_SPAN,True,15.0,14.8,14.9,7.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-09-02,5006.0,ES_SPAN,True,15.0,14.8,14.9,7.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-09-09,4971.0,ES_SPAN,True,15.0,14.9,15.0,7.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-09-24,4996.0,ES_SPAN,True,15.0,19.9,17.5,10.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-10-30,4987.0,ES_SPAN,True,27.2,5.0,16.1,2.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-11-06,5078.0,ES_SPAN,True,27.2,5.0,16.1,2.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-11-13,5098.0,ES_SPAN,True,15.0,10.1,12.5,5.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-11-20,5132.0,ES_SPAN,True,15.0,15.2,15.1,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-11-28,5169.0,ES_SPAN,True,15.0,15.3,15.2,7.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2014-12-18,5153.0,ES_SPAN,True,-8.8,20.5,5.8,10.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2014-12-26,5222.0,ES_SPAN,True,6.2,20.6,13.4,10.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-01-08,5155.0,ES_SPAN,True,-8.8,15.5,3.4,7.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-02-10,5171.0,ES_SPAN,True,26.1,5.2,15.6,2.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-02-18,5249.0,ES_SPAN,True,26.1,10.3,18.2,5.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-02-25,5285.0,ES_SPAN,True,15.0,10.4,12.7,5.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-03-04,5246.0,ES_SPAN,True,15.0,15.7,15.4,7.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-03-18,5249.0,ES_SPAN,True,0.0,21.0,10.5,10.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-03-30,5216.0,ES_SPAN,True,30.0,21.0,25.5,10.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-04-09,5228.0,ES_SPAN,True,30.0,15.7,22.9,7.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-04-16,5262.0,ES_SPAN,True,30.0,15.7,22.8,7.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-04-28,5287.0,ES_SPAN,True,15.0,21.0,18.0,10.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-05-08,5290.0,ES_SPAN,True,15.0,21.0,18.0,10.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-05-19,5320.0,ES_SPAN,True,15.0,21.1,18.0,10.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-05-27,5309.0,ES_SPAN,True,15.0,21.2,18.1,10.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-06-18,5303.0,ES_SPAN,True,15.0,15.9,15.5,8.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-07-16,5311.0,ES_SPAN,True,30.0,5.3,17.7,2.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-10-08,5034.0,ES_SPAN,True,29.0,0.0,14.5,7.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-10-15,5060.0,ES_SPAN,True,29.0,5.0,17.0,9.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-10-22,5131.0,ES_SPAN,True,30.0,10.1,20.0,5.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-10-29,5224.0,ES_SPAN,True,30.0,15.2,22.6,7.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-11-05,5250.0,ES_SPAN,True,30.0,15.4,22.7,7.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2015-11-19,5203.0,ES_SPAN,True,11.0,20.7,15.8,10.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2015-12-02,5199.0,ES_SPAN,True,26.0,20.8,23.4,10.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-03-01,4946.0,ES_SPAN,True,43.0,0.0,21.5,14.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-03-08,4948.0,ES_SPAN,True,28.0,4.9,16.5,16.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-03-15,5040.0,ES_SPAN,True,15.0,9.9,12.4,4.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-03-22,5125.0,ES_SPAN,True,15.0,5.0,10.0,2.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-03-30,5160.0,ES_SPAN,True,30.0,10.2,20.1,5.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-04-06,5167.0,ES_SPAN,True,30.0,15.3,22.7,7.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-04-13,5206.0,ES_SPAN,True,15.0,20.5,17.7,10.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-04-27,5238.0,ES_SPAN,True,15.0,20.7,17.8,10.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-05-09,5147.0,ES_SPAN,True,15.0,20.8,17.9,10.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-05-24,5190.0,ES_SPAN,True,23.9,15.6,19.8,7.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-06-01,5248.0,ES_SPAN,True,23.9,15.6,19.8,7.8,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-06-21,5222.0,ES_SPAN,True,23.9,15.7,19.8,7.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-06-08,5298.0,ES_SPAN,True,23.9,20.8,22.4,10.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-07-06,5249.0,ES_SPAN,True,26.2,21.0,23.6,10.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-07-13,5381.0,ES_SPAN,True,26.2,21.0,23.6,10.5,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-07-20,5433.0,ES_SPAN,True,26.2,10.6,18.4,5.3,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-07-27,5416.0,ES_SPAN,True,26.2,10.8,18.5,5.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-08-03,5409.0,ES_SPAN,True,15.0,16.2,15.6,8.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-08-17,5456.0,ES_SPAN,True,15.0,21.6,18.3,10.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-08-29,5451.0,ES_SPAN,True,15.0,21.7,18.4,10.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-09-06,5466.0,ES_SPAN,True,15.0,21.7,18.4,10.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-11-09,5408.0,ES_SPAN,True,11.6,0.0,5.8,0.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-11-16,5442.0,ES_SPAN,True,26.6,5.4,16.0,2.7,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-12-01,5478.0,ES_SPAN,True,26.6,16.4,21.5,8.2,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-11-23,5512.0,ES_SPAN,True,26.6,10.9,18.7,5.4,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-12-08,5615.0,ES_SPAN,True,15.0,21.8,18.4,10.9,True,False,True,
HV_Ladder,HV Ladder (V2f),2016-12-15,5655.0,ES_SPAN,True,30.0,16.6,23.3,8.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-12-30,5597.0,ES_SPAN,True,15.0,16.9,16.0,8.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2016-12-22,5652.0,ES_SPAN,True,15.0,11.3,13.1,5.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-01-17,5670.0,ES_SPAN,True,15.0,22.5,18.8,11.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-02-01,5699.0,ES_SPAN,True,15.0,17.1,16.0,8.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-01-25,5746.0,ES_SPAN,True,15.0,22.6,18.8,11.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-02-08,5737.0,ES_SPAN,True,15.0,17.1,16.1,8.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-02-15,5873.0,ES_SPAN,True,15.0,22.9,18.9,11.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-02-24,5918.0,ES_SPAN,True,15.0,23.1,19.0,11.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-03-03,5958.0,ES_SPAN,True,15.0,17.5,16.3,8.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-03-10,5932.0,ES_SPAN,True,15.0,17.7,16.4,8.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-03-24,5860.0,ES_SPAN,True,15.0,23.7,19.3,11.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-04-05,5882.0,ES_SPAN,True,15.0,23.7,19.3,11.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-04-24,5935.0,ES_SPAN,True,0.0,11.7,5.9,5.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-05-01,5971.0,ES_SPAN,True,15.0,11.8,13.4,5.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-05-08,5998.0,ES_SPAN,True,15.0,17.8,16.4,8.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-05-15,6006.0,ES_SPAN,True,15.0,17.9,16.5,9.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-05-30,6032.0,ES_SPAN,True,15.0,23.9,19.5,12.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-06-09,6079.0,ES_SPAN,True,15.0,24.0,19.5,12.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-06-16,6083.0,ES_SPAN,True,15.0,24.1,19.6,12.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-06-23,6096.0,ES_SPAN,True,15.0,24.2,19.6,12.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-07-10,6069.0,ES_SPAN,True,15.0,24.3,19.6,12.1,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-07-19,6185.0,ES_SPAN,True,15.0,24.3,19.7,12.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-07-26,6195.0,ES_SPAN,True,15.0,24.4,19.7,12.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-08-03,6180.0,ES_SPAN,True,15.0,24.5,19.8,12.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-08-31,6179.0,ES_SPAN,True,15.0,12.4,13.7,6.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-09-11,6220.0,ES_SPAN,True,15.0,12.4,13.7,6.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-09-18,6260.0,ES_SPAN,True,15.0,12.4,13.7,6.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-09-25,6242.0,ES_SPAN,True,15.0,18.7,16.8,9.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-10-02,6323.0,ES_SPAN,True,15.0,24.9,20.0,12.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-10-09,6362.0,ES_SPAN,True,15.0,18.8,16.9,9.4,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-10-20,6438.0,ES_SPAN,True,15.0,25.2,20.1,12.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-10-27,6453.0,ES_SPAN,True,15.0,19.1,17.1,9.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-11-16,6464.0,ES_SPAN,True,15.0,25.7,20.4,12.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-11-03,6470.0,ES_SPAN,True,15.0,25.6,20.3,12.8,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-11-30,6619.0,ES_SPAN,True,30.0,25.8,27.9,12.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-12-07,6592.0,ES_SPAN,True,15.0,26.0,20.5,13.0,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-12-14,6630.0,ES_SPAN,True,15.0,13.2,14.1,6.6,False,False,True,
HV_Ladder,HV Ladder (V2f),2017-12-21,6711.0,ES_SPAN,True,15.0,19.8,17.4,9.9,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-01-03,6783.0,ES_SPAN,True,15.0,26.6,20.8,13.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-01-10,6871.0,ES_SPAN,True,15.0,13.5,14.2,6.7,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-01-18,6995.0,ES_SPAN,True,15.0,20.4,17.7,10.2,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-01-25,7098.0,ES_SPAN,True,15.0,20.6,17.8,10.3,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-02-01,7055.0,ES_SPAN,True,15.0,21.0,18.0,10.5,False,False,True,
HV_Ladder,HV Ladder (V2f),2018-02-26,6949.0,ES_SPAN,True,40.4,21.1,30.8,17.6,True,False,True,
HV_Ladder,HV Ladder (V2f),2018-03-09,6966.0,ES_SPAN,True,26.4,14.0,20.2,7.0,True,False,True,
HV_Ladder,HV Ladder (V2f),2018-05-09,6744.0,ES_SPAN,True,15.0,0.0,7.5,0.0,True,False,True,
