sleeve,strategy,entry_date,exit_date,bp_dollar,pool,is_short_vol,cap_config,passed,blocker,realized_pnl,priority_score
HV_Ladder,HV Ladder (V2f),2025-01-21,2025-03-03,15123.100585937502,ES_SPAN,True,B_tight,False,R2_es_span_cap,-6594.598236389902,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-01-28,2025-03-10,15169.25048828125,ES_SPAN,True,B_tight,False,R2_es_span_cap,-20878.94539634897,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-02-05,2025-03-18,15153.699951171877,ES_SPAN,True,B_tight,False,R2_es_span_cap,-17692.922305530214,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-02-12,2025-03-25,15129.925537109375,ES_SPAN,True,B_tight,False,R2_es_span_cap,-5070.557780885838,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-06-26,2025-07-25,15352.550048828127,ES_SPAN,True,B_tight,False,R2_es_span_cap,4835.076261087295,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-07-03,2025-08-12,15698.375244140627,ES_SPAN,True,B_tight,False,R2_es_span_cap,4873.838833934977,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-07-18,2025-08-22,15741.975097656252,ES_SPAN,True,B_tight,False,R2_es_span_cap,4900.827271032714,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-07-25,2025-09-04,15971.600341796875,ES_SPAN,True,B_tight,False,R2_es_span_cap,4020.234527507273,-13.014789533560863
HV_Ladder,HV Ladder (V2f),2025-08-08,2025-09-17,15973.625488281252,ES_SPAN,True,B_tight,False,R2_es_span_cap,4439.725882396204,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-08-15,2025-09-25,16124.49951171875,ES_SPAN,True,B_tight,False,R2_es_span_cap,4050.2689319642113,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-08-22,2025-10-02,16167.275390625002,ES_SPAN,True,B_tight,False,R2_es_span_cap,4177.025756980231,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2025-09-04,2025-10-14,16255.2001953125,ES_SPAN,True,B_tight,False,R2_es_span_cap,2815.8466461027388,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-09-17,2025-10-27,16500.87524414063,ES_SPAN,True,B_tight,False,R2_es_span_cap,5052.133771071283,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-09-25,2025-10-27,16511.80053710938,ES_SPAN,True,B_tight,False,R2_es_span_cap,5222.498667194202,28.304891922639356
HV_Ladder,HV Ladder (V2f),2025-10-02,2025-11-11,16788.37524414063,ES_SPAN,True,B_tight,False,R2_es_span_cap,4678.94905133233,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-10-14,2025-11-11,16610.77514648438,ES_SPAN,True,B_tight,False,R2_es_span_cap,6380.4686272916515,17.428896473265073
HV_Ladder,HV Ladder (V2f),2025-10-27,2025-12-05,17187.900390625,ES_SPAN,True,B_tight,False,R2_es_span_cap,3612.3962368136745,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-11-03,2025-12-12,17129.925537109375,ES_SPAN,True,B_tight,False,R2_es_span_cap,4130.204254113414,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-11-11,2025-12-22,17116.52465820313,ES_SPAN,True,B_tight,False,R2_es_span_cap,5234.008751793653,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-11-26,2026-01-06,17031.524658203125,ES_SPAN,True,B_tight,False,R2_es_span_cap,5439.150934068437,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-12-05,2026-01-16,17175.999755859375,ES_SPAN,True,B_tight,False,R2_es_span_cap,4025.926027040543,-7.701934015927186
HV_Ladder,HV Ladder (V2f),2025-12-12,2026-01-26,17068.525390625,ES_SPAN,True,B_tight,False,R2_es_span_cap,4483.568128210459,15.028441410693963
HV_Ladder,HV Ladder (V2f),2025-12-22,2026-02-03,17196.2255859375,ES_SPAN,True,B_tight,False,R2_es_span_cap,1899.456812696576,-13.014789533560863
HV_Ladder,HV Ladder (V2f),2026-01-06,2026-02-17,17362.049560546875,ES_SPAN,True,B_tight,False,R2_es_span_cap,-1866.802077532816,-13.09442548350398
HV_Ladder,HV Ladder (V2f),2026-01-16,2026-02-27,17350.0244140625,ES_SPAN,True,B_tight,False,R2_es_span_cap,473.05410357289475,28.304891922639356
HV_Ladder,HV Ladder (V2f),2026-01-26,2026-03-06,17375.574951171875,ES_SPAN,True,B_tight,False,R2_es_span_cap,-10435.604382366091,28.304891922639356
HV_Ladder,HV Ladder (V2f),2026-02-03,2026-03-16,17294.525146484375,ES_SPAN,True,B_tight,False,R2_es_span_cap,-4124.204623916262,16.302616609783847
HV_Ladder,HV Ladder (V2f),2026-02-25,2026-04-07,17365.32470703125,ES_SPAN,True,B_tight,False,R2_es_span_cap,-10088.444505658072,15.028441410693963
