entry,exit_days,exit_reason,entry_spx,entry_vix,exit_spx,exit_vix,short_strike,long_strike,width,credit_per_share,max_loss_per_share,pnl_per_share,pnl_usd,roe_on_max_loss,win,state_ivp,state_ivr,state_iv_signal,range_252d,year
2004-02-13,10,dte_roll,1145.81,15.58,1140.99,16.29,1125,1100,25,6.03,18.97,-0.1,-9.83,-0.0052,False,4.4,6.4,LOW,19.36,2004
2004-02-17,9,dte_roll,1156.99,15.4,1144.91,14.83,1135,1110,25,5.83,19.17,-1.1,-109.93,-0.0573,False,3.6,5.5,LOW,19.27,2004
2004-02-18,9,dte_roll,1151.82,15.59,1144.94,14.55,1130,1105,25,5.9,19.1,0.08,7.93,0.0042,True,5.6,6.5,LOW,19.27,2004
2004-02-19,11,dte_roll,1147.06,15.8,1155.97,14.44,1125,1100,25,5.92,19.08,2.97,297.22,0.1558,True,6.4,7.6,LOW,19.27,2004
2004-02-20,10,dte_roll,1144.11,16.04,1155.97,14.44,1120,1095,25,5.69,19.31,3.22,322.36,0.167,True,8.0,8.8,LOW,19.27,2004
2004-02-23,9,dte_roll,1140.99,16.29,1151.03,14.55,1120,1090,30,7.06,22.94,3.52,352.15,0.1535,True,10.0,10.1,LOW,19.27,2004
2004-02-24,9,dte_roll,1139.09,15.9,1154.87,14.4,1115,1090,25,5.62,19.38,3.47,347.07,0.1791,True,6.8,8.1,LOW,19.27,2004
2004-03-08,9,dte_roll,1147.2,15.79,1123.75,18.11,1125,1100,25,5.9,19.1,-4.04,-404.12,-0.2116,False,9.6,7.5,LOW,19.27,2004
2004-04-02,10,dte_roll,1141.81,15.64,1145.2,15.28,1120,1095,25,5.88,19.12,1.67,167.41,0.0876,True,9.6,8.8,LOW,14.79,2004
2004-04-06,9,dte_roll,1148.16,15.32,1128.84,15.74,1125,1100,25,5.58,19.42,-2.84,-284.05,-0.1463,False,6.4,7.7,LOW,14.11,2004
2004-04-12,9,dte_roll,1145.2,15.28,1124.09,15.6,1125,1100,25,6.01,18.99,-3.41,-340.83,-0.1795,False,6.0,9.3,LOW,11.26,2004
2004-06-01,9,dte_roll,1121.2,16.3,1136.47,15.04,1100,1070,30,6.92,23.08,3.99,399.48,0.1731,True,23.1,26.3,LOW,8.71,2004
2004-06-02,12,dte_roll,1124.99,16.08,1125.29,16.07,1105,1075,30,7.06,22.94,1.59,158.8,0.0692,True,19.9,23.8,LOW,8.71,2004
2004-06-07,9,dte_roll,1140.42,15.39,1133.56,14.79,1120,1095,25,6.0,19.0,-0.14,-13.76,-0.0072,False,10.0,15.8,LOW,8.71,2004
2004-06-08,9,dte_roll,1142.18,15.01,1132.05,15.15,1120,1095,25,5.59,19.41,-0.97,-96.95,-0.0499,False,7.2,11.5,LOW,8.71,2004
2004-06-09,9,dte_roll,1131.33,15.39,1135.02,14.99,1110,1085,25,5.81,19.19,1.62,161.7,0.0843,True,10.4,15.8,LOW,8.71,2004
2004-06-10,11,dte_roll,1136.47,15.04,1130.3,15.26,1115,1090,25,5.68,19.32,-0.04,-3.87,-0.002,False,7.6,11.8,LOW,8.71,2004
2004-06-15,9,dte_roll,1132.01,15.05,1140.65,14.81,1110,1085,25,5.58,19.42,2.25,225.03,0.1159,True,8.0,11.9,LOW,8.71,2004
2004-06-17,11,dte_roll,1132.05,15.15,1133.35,16.07,1110,1085,25,5.61,19.39,1.0,100.5,0.0518,True,9.2,13.1,LOW,8.71,2004
2004-06-21,9,dte_roll,1130.3,15.26,1140.84,14.34,1110,1085,25,5.92,19.08,2.81,280.62,0.1471,True,10.4,14.4,LOW,8.71,2004
2004-06-25,11,dte_roll,1134.43,15.19,1116.21,16.25,1115,1090,25,6.05,18.95,-2.89,-289.33,-0.1527,False,11.2,13.8,LOW,8.74,2004
2004-06-28,9,dte_roll,1133.35,16.07,1118.33,15.81,1110,1085,25,5.77,19.23,-1.7,-170.21,-0.0885,False,25.1,23.9,LOW,8.74,2004
2004-06-29,9,dte_roll,1136.2,15.47,1109.11,16.2,1115,1090,25,5.89,19.11,-4.73,-472.87,-0.2474,False,16.3,17.0,LOW,8.74,2004
2004-07-01,11,dte_roll,1128.94,15.2,1114.35,14.96,1110,1085,25,6.11,18.89,-1.78,-178.01,-0.0942,False,12.0,14.0,LOW,8.74,2004
2004-07-02,10,dte_roll,1125.38,15.08,1114.35,14.96,1105,1080,25,5.82,19.18,-1.05,-105.25,-0.0549,False,11.2,12.6,LOW,8.74,2004
2004-10-08,10,dte_roll,1122.14,15.05,1114.02,14.71,1100,1075,25,5.52,19.48,-0.3,-29.78,-0.0153,False,24.3,26.0,LOW,8.83,2004
2004-10-12,9,dte_roll,1121.84,15.05,1106.49,14.54,1100,1075,25,5.56,19.44,-1.86,-186.09,-0.0957,False,24.7,26.0,LOW,8.83,2004
2004-10-13,9,dte_roll,1113.65,15.42,1095.74,15.28,1090,1070,20,4.6,15.4,-2.05,-205.0,-0.1331,False,34.3,30.2,LOW,8.83,2004
2004-10-28,11,profit_target,1127.44,15.39,1164.89,13.8,1105,1080,25,5.62,19.38,5.11,510.84,0.2636,True,35.1,29.9,LOW,8.83,2004
2008-04-16,9,dte_roll,1364.71,20.53,1397.84,19.59,1330,1290,40,9.51,30.49,6.17,616.98,0.2024,True,39.8,41.9,LOW,20.17,2008
2008-04-17,11,profit_target,1365.56,20.37,1396.37,19.64,1330,1290,40,9.31,30.69,6.2,620.23,0.2021,True,38.6,41.2,LOW,20.17,2008
2008-04-18,10,dte_roll,1390.33,20.13,1396.37,19.64,1355,1315,40,9.39,30.61,2.89,288.86,0.0944,True,37.5,40.0,LOW,20.17,2008
2008-04-21,9,dte_roll,1388.17,20.5,1385.59,20.79,1350,1310,40,9.11,30.89,0.97,96.88,0.0314,True,39.4,40.7,LOW,20.17,2008
2008-04-23,9,dte_roll,1379.93,20.26,1413.9,18.18,1345,1305,40,9.45,30.55,6.72,672.08,0.22,True,36.7,39.5,LOW,19.79,2008
2008-04-24,11,dte_roll,1388.82,20.06,1407.49,18.9,1355,1315,40,9.59,30.41,5.19,519.35,0.1708,True,35.9,38.5,LOW,19.79,2008
2008-04-25,10,dte_roll,1397.84,19.59,1407.49,18.9,1365,1325,40,9.58,30.42,3.55,355.36,0.1168,True,34.3,36.1,LOW,19.79,2008
2008-04-28,9,dte_roll,1396.37,19.64,1392.57,19.73,1360,1325,35,8.23,26.77,0.69,69.34,0.0259,True,34.3,35.3,LOW,19.79,2008
2008-04-29,9,dte_roll,1390.94,20.24,1397.68,19.4,1355,1315,40,9.35,30.65,2.95,294.63,0.0961,True,36.3,38.4,LOW,19.48,2008
2008-05-01,11,dte_roll,1409.34,18.88,1403.58,17.79,1375,1340,35,8.27,26.73,1.23,123.41,0.0462,True,30.3,31.4,LOW,19.48,2008
2008-05-02,10,dte_roll,1413.9,18.18,1403.58,17.79,1380,1345,35,8.05,26.95,-0.07,-7.05,-0.0026,False,25.5,27.8,LOW,19.48,2008
2008-05-05,9,dte_roll,1407.49,18.9,1408.66,17.66,1375,1335,40,9.36,30.64,2.32,231.74,0.0756,True,31.1,31.5,LOW,19.48,2008
2008-05-06,9,dte_roll,1418.26,18.21,1423.57,16.3,1385,1350,35,8.18,26.82,3.01,301.23,0.1123,True,25.1,28.0,LOW,19.48,2008
2008-05-07,9,dte_roll,1392.57,19.73,1425.35,16.47,1360,1320,40,9.66,30.34,7.3,729.73,0.2405,True,33.5,35.8,LOW,19.48,2008
2008-05-08,11,profit_target,1397.68,19.4,1426.63,17.01,1365,1325,40,9.52,30.48,6.92,691.66,0.2269,True,31.9,34.1,LOW,19.48,2008
2008-05-09,10,profit_target,1388.28,19.41,1426.63,17.01,1355,1315,40,9.37,30.63,7.44,743.56,0.2427,True,31.9,34.1,LOW,19.48,2008
2008-05-12,9,dte_roll,1403.58,17.79,1390.71,18.59,1370,1335,35,7.86,27.14,-1.23,-122.75,-0.0452,False,21.9,25.8,LOW,19.48,2008
2008-05-13,9,dte_roll,1403.04,17.98,1394.35,18.05,1370,1335,35,8.03,26.97,-0.19,-18.54,-0.0069,False,22.3,26.8,LOW,19.48,2008
2008-05-14,9,dte_roll,1408.66,17.66,1375.93,19.55,1380,1340,40,9.4,30.6,-6.35,-635.34,-0.2076,False,20.7,25.2,LOW,19.48,2008
2008-05-15,12,dte_roll,1423.57,16.3,1385.35,19.64,1395,1360,35,8.03,26.97,-7.36,-735.71,-0.2728,False,15.5,18.2,LOW,19.48,2008
2008-05-16,11,dte_roll,1425.35,16.47,1385.35,19.64,1395,1365,30,7.05,22.95,-6.65,-664.7,-0.2896,False,15.5,19.0,LOW,19.48,2008
2008-05-19,9,dte_roll,1426.63,17.01,1390.84,19.07,1395,1360,35,7.91,27.09,-6.34,-633.57,-0.2339,False,18.7,21.7,LOW,19.48,2008
2008-05-20,9,dte_roll,1413.4,17.58,1398.26,18.14,1380,1345,35,7.84,27.16,-1.56,-156.11,-0.0575,False,19.9,24.7,LOW,19.46,2008
2008-05-21,9,dte_roll,1390.71,18.59,1400.38,17.83,1360,1320,40,9.41,30.59,3.45,344.72,0.1127,True,26.7,29.9,LOW,19.46,2008
2008-05-22,11,dte_roll,1394.35,18.05,1385.67,19.83,1365,1325,40,9.39,30.61,-0.68,-67.56,-0.0221,False,22.3,27.1,LOW,19.46,2008
2008-05-27,9,dte_roll,1385.35,19.64,1404.05,18.63,1350,1315,35,8.32,26.68,4.16,416.11,0.156,True,32.7,35.3,LOW,19.46,2008
2008-05-28,9,dte_roll,1390.84,19.07,1360.68,23.56,1360,1320,40,9.62,30.38,-5.96,-595.61,-0.1961,False,29.5,32.3,LOW,19.46,2008
2008-05-29,11,dte_roll,1398.26,18.14,1361.76,23.12,1365,1330,35,8.04,26.96,-6.53,-653.37,-0.2424,False,21.5,27.5,LOW,19.46,2008
2008-05-30,10,dte_roll,1400.38,17.83,1361.76,23.12,1370,1335,35,8.35,26.65,-7.22,-721.57,-0.2708,False,19.1,26.0,LOW,19.46,2008
2008-06-05,11,dte_roll,1404.05,18.63,1360.14,20.95,1370,1335,35,8.17,26.83,-7.43,-743.03,-0.277,False,25.1,29.8,LOW,19.39,2008
2008-08-28,11,dte_roll,1300.68,19.43,1267.79,22.64,1270,1235,35,8.46,26.54,-5.63,-562.98,-0.2121,False,17.1,20.5,LOW,16.12,2008
2009-10-15,11,dte_roll,1096.56,21.72,1066.95,24.31,1065,1035,30,7.15,22.85,-4.36,-436.47,-0.191,False,0.0,0.0,LOW,58.0,2009
2009-10-16,10,dte_roll,1087.68,21.43,1066.95,24.31,1060,1025,35,8.42,26.58,-3.49,-348.7,-0.1312,False,0.0,0.0,LOW,59.14,2009
2009-10-19,9,dte_roll,1097.91,21.49,1042.63,27.91,1070,1035,35,8.47,26.53,-10.92,-1092.39,-0.4118,False,0.4,0.1,LOW,59.43,2009
2009-10-20,9,dte_roll,1091.06,20.9,1066.11,24.76,1060,1030,30,6.91,23.09,-4.06,-406.05,-0.1759,False,0.0,0.0,LOW,59.43,2009
2009-10-22,11,dte_roll,1092.91,20.69,1042.88,29.78,1065,1030,35,8.13,26.87,-10.29,-1028.89,-0.3829,False,0.0,0.0,LOW,59.96,2009
2009-11-18,9,dte_roll,1109.8,21.63,1091.49,24.74,1080,1045,35,8.3,26.7,-3.03,-303.43,-0.1136,False,1.6,1.6,LOW,60.17,2009
2009-11-23,9,dte_roll,1106.24,21.16,1109.24,21.12,1075,1045,30,7.07,22.93,1.57,157.47,0.0687,True,0.8,1.0,LOW,51.98,2009
2009-11-24,9,dte_roll,1105.65,20.47,1099.92,22.46,1075,1045,30,6.91,23.09,-0.41,-40.61,-0.0176,False,0.0,0.0,LOW,47.82,2009
2009-11-25,9,dte_roll,1110.63,20.48,1105.98,21.25,1080,1050,30,6.95,23.05,0.15,15.17,0.0066,True,0.4,0.0,LOW,48.04,2009
2009-12-01,9,dte_roll,1108.86,21.92,1102.35,22.32,1080,1045,35,8.55,26.45,0.0,0.35,0.0001,True,3.6,3.4,LOW,48.04,2009
2009-12-02,9,dte_roll,1109.24,21.12,1106.41,21.59,1080,1045,35,8.19,26.81,0.64,64.02,0.0239,True,1.6,1.5,LOW,43.17,2009
2009-12-04,10,dte_roll,1105.98,21.25,1114.11,21.15,1075,1045,30,7.13,22.87,2.45,244.71,0.107,True,2.4,2.0,LOW,43.17,2009
2009-12-11,10,dte_roll,1106.41,21.59,1114.05,20.49,1075,1045,30,7.18,22.82,2.73,272.63,0.1195,True,3.6,3.1,LOW,36.29,2009
2009-12-14,9,dte_roll,1114.11,21.15,1120.59,19.71,1085,1050,35,8.25,26.75,2.95,295.33,0.1104,True,2.0,1.9,LOW,36.29,2009
2009-12-15,9,dte_roll,1107.93,21.49,1126.48,19.47,1080,1045,35,8.54,26.46,4.85,484.58,0.1831,True,3.6,2.8,LOW,36.29,2009
2009-12-16,12,dte_roll,1109.18,20.54,1127.78,19.93,1080,1050,30,7.17,22.83,4.23,423.4,0.1855,True,0.8,0.2,LOW,36.18,2009
2009-12-18,10,profit_target,1102.47,21.68,1127.78,19.93,1070,1040,30,7.04,22.96,4.75,475.22,0.207,True,5.6,3.3,LOW,36.18,2009
2009-12-21,9,dte_roll,1114.05,20.49,1126.42,19.96,1085,1055,30,7.2,22.8,3.0,300.47,0.1318,True,0.8,0.1,LOW,36.18,2009
2009-12-22,9,dte_roll,1118.02,19.54,1115.1,21.68,1090,1060,30,7.05,22.95,-0.09,-8.79,-0.0038,False,0.0,0.0,LOW,36.18,2009
2009-12-23,12,dte_roll,1120.59,19.71,1132.99,20.04,1095,1060,35,8.32,26.68,3.76,375.85,0.1409,True,0.4,0.5,LOW,37.11,2009
2009-12-24,11,dte_roll,1126.48,19.47,1132.99,20.04,1100,1070,30,7.3,22.7,2.2,219.94,0.0969,True,0.0,0.0,LOW,37.11,2009
2009-12-28,9,dte_roll,1127.78,19.93,1137.14,19.16,1100,1070,30,7.27,22.73,2.74,274.03,0.1206,True,1.2,1.2,LOW,37.18,2009
2009-12-29,9,dte_roll,1126.2,20.01,1141.69,19.06,1100,1065,35,8.37,26.63,4.11,411.44,0.1545,True,1.6,1.5,LOW,37.18,2009
2009-12-30,9,dte_roll,1126.42,19.96,1144.98,18.13,1100,1065,35,8.32,26.68,4.87,487.21,0.1826,True,1.6,1.3,LOW,37.18,2009
2009-12-31,11,profit_target,1115.1,21.68,1146.98,17.55,1085,1050,35,8.3,26.7,6.97,697.4,0.2612,True,8.4,5.9,LOW,37.18,2009
2010-01-04,9,dte_roll,1132.99,20.04,1145.68,17.85,1105,1070,35,8.12,26.88,4.23,423.0,0.1574,True,2.4,1.5,LOW,37.18,2010
2010-01-05,9,dte_roll,1136.52,19.35,1148.46,17.63,1110,1080,30,7.31,22.69,3.49,348.87,0.1537,True,0.0,0.0,LOW,37.18,2010
2010-01-06,9,dte_roll,1137.14,19.16,1136.03,17.91,1110,1080,30,7.15,22.85,1.4,140.42,0.0615,True,0.0,0.0,LOW,37.3,2010
2010-01-07,12,dte_roll,1141.69,19.06,1150.23,17.58,1115,1085,30,7.21,22.79,3.45,345.48,0.1516,True,0.0,0.0,LOW,37.49,2010
2010-01-08,11,dte_roll,1144.98,18.13,1150.23,17.58,1120,1090,30,7.15,22.85,2.47,246.92,0.108,True,0.0,0.0,LOW,37.59,2010
2010-01-11,9,dte_roll,1146.98,17.55,1138.04,18.68,1120,1095,25,5.83,19.17,-0.8,-79.62,-0.0415,False,0.0,0.0,LOW,38.52,2010
2010-01-12,9,dte_roll,1136.22,18.25,1116.48,22.27,1110,1080,30,6.95,23.05,-3.66,-365.55,-0.1586,False,0.8,1.8,LOW,39.1,2010
2010-01-13,9,dte_roll,1145.68,17.85,1091.76,27.31,1120,1090,30,6.93,23.07,-10.19,-1019.17,-0.4418,False,0.4,0.8,LOW,39.1,2010
2010-01-14,11,dte_roll,1148.46,17.63,1096.78,25.41,1125,1095,30,7.22,22.78,-10.11,-1011.44,-0.444,False,0.4,0.2,LOW,39.1,2010
2010-01-15,10,dte_roll,1136.03,17.91,1096.78,25.41,1110,1080,30,6.85,23.15,-7.73,-773.32,-0.334,False,1.2,0.9,LOW,39.1,2010
2010-01-19,9,dte_roll,1150.23,17.58,1084.53,23.73,1125,1095,30,6.92,23.08,-12.63,-1262.53,-0.5471,False,0.4,0.1,LOW,39.1,2010
2010-01-20,9,dte_roll,1138.04,18.68,1073.87,24.62,1110,1080,30,6.84,23.16,-11.87,-1187.24,-0.5126,False,2.8,3.2,LOW,39.1,2010
2010-03-02,9,dte_roll,1118.31,19.06,1150.24,18.06,1090,1060,30,6.83,23.17,5.06,506.25,0.2185,True,3.2,4.5,LOW,35.1,2010
2010-03-03,9,dte_roll,1118.79,18.83,1149.99,17.58,1090,1060,30,6.67,23.33,5.03,503.36,0.2158,True,3.2,3.9,LOW,33.38,2010
2010-03-04,11,profit_target,1122.97,18.72,1150.51,18.0,1095,1065,30,6.78,23.22,4.92,492.38,0.212,True,3.2,3.6,LOW,32.62,2010
2010-03-05,10,dte_roll,1138.7,17.42,1150.51,18.0,1115,1085,30,7.04,22.96,2.82,281.76,0.1227,True,0.0,0.0,LOW,32.62,2010
2010-03-08,9,dte_roll,1138.5,17.79,1166.21,16.91,1115,1085,30,7.22,22.78,5.01,500.84,0.2199,True,1.6,1.1,LOW,32.26,2010
2010-03-09,9,dte_roll,1140.45,17.92,1165.83,16.62,1115,1085,30,6.97,23.03,4.82,482.39,0.2094,True,2.8,1.8,LOW,32.26,2010
2010-03-10,9,dte_roll,1145.61,18.57,1159.9,16.97,1120,1090,30,7.22,22.78,3.78,378.39,0.1661,True,4.0,4.0,LOW,28.47,2010
2010-03-11,11,dte_roll,1150.24,18.06,1165.81,16.87,1125,1095,30,7.11,22.89,4.11,410.67,0.1794,True,3.2,2.2,LOW,28.47,2010
2010-03-12,10,dte_roll,1149.99,17.58,1165.81,16.87,1125,1095,30,6.96,23.04,3.8,380.01,0.1649,True,0.8,0.6,LOW,28.47,2010
2010-03-15,9,dte_roll,1150.51,18.0,1167.72,17.55,1125,1095,30,7.04,22.96,3.68,367.97,0.1603,True,3.6,2.0,LOW,28.47,2010
2010-03-16,9,dte_roll,1159.46,17.69,1165.73,18.4,1135,1105,30,7.14,22.86,1.79,178.69,0.0782,True,2.0,0.9,LOW,28.47,2010
2010-03-17,9,dte_roll,1166.21,16.91,1166.59,17.77,1140,1115,25,5.8,19.2,0.66,66.06,0.0344,True,0.0,0.0,LOW,28.47,2010
2010-03-18,11,dte_roll,1165.83,16.62,1173.22,17.59,1140,1115,25,5.75,19.25,1.83,183.31,0.0952,True,0.0,0.0,LOW,28.98,2010
2010-03-19,10,dte_roll,1159.9,16.97,1173.22,17.59,1135,1105,30,6.78,23.22,2.96,295.78,0.1274,True,0.8,1.2,LOW,29.27,2010
2010-03-22,9,dte_roll,1165.81,16.87,1169.43,17.59,1140,1115,25,5.84,19.16,1.15,115.41,0.0602,True,0.4,0.9,LOW,29.27,2010
2010-03-23,9,dte_roll,1174.17,16.35,1178.1,17.47,1150,1125,25,5.93,19.07,1.05,105.34,0.0552,True,0.0,0.0,LOW,28.92,2010
2010-03-24,12,profit_target,1167.72,17.55,1187.44,17.02,1140,1115,25,5.82,19.18,3.73,373.34,0.1947,True,2.4,4.1,LOW,29.19,2010
2010-03-25,11,profit_target,1165.73,18.4,1187.44,17.02,1140,1110,30,7.24,22.76,4.8,480.23,0.211,True,8.0,7.0,LOW,29.19,2010
2010-03-26,10,profit_target,1166.59,17.77,1187.44,17.02,1140,1110,30,6.87,23.13,4.28,428.11,0.1851,True,4.8,4.9,LOW,29.19,2010
2010-03-29,9,dte_roll,1173.22,17.59,1182.45,16.62,1145,1120,25,5.79,19.21,2.42,242.46,0.1262,True,4.0,4.2,LOW,29.19,2010
2010-03-30,9,dte_roll,1173.27,17.13,1186.44,16.48,1150,1120,30,7.19,22.81,3.35,335.1,0.1469,True,2.0,2.8,LOW,29.19,2010
2010-03-31,9,dte_roll,1169.43,17.59,1194.37,16.14,1145,1115,30,7.16,22.84,4.91,491.4,0.2151,True,4.4,4.8,LOW,27.79,2010
2010-04-01,11,profit_target,1178.1,17.47,1196.48,15.58,1150,1125,25,5.79,19.21,3.91,390.88,0.2035,True,2.8,4.4,LOW,25.93,2010
2010-04-05,9,dte_roll,1187.44,17.02,1210.65,15.59,1160,1135,25,5.77,19.23,3.94,393.78,0.2048,True,2.0,2.7,LOW,25.69,2010
2010-04-06,9,dte_roll,1189.44,16.23,1211.67,15.89,1165,1140,25,5.92,19.08,3.64,364.01,0.1907,True,0.0,0.0,LOW,24.58,2010
2010-04-07,9,dte_roll,1182.45,16.62,1192.13,18.36,1160,1130,30,7.16,22.84,1.89,188.63,0.0826,True,0.8,1.6,LOW,24.7,2010
2010-04-08,11,dte_roll,1186.44,16.48,1197.52,17.34,1160,1135,25,5.71,19.29,2.3,229.57,0.119,True,0.8,1.1,LOW,24.16,2010
2010-04-09,10,dte_roll,1194.37,16.14,1197.52,17.34,1170,1145,25,5.91,19.09,1.04,103.79,0.0544,True,0.0,0.0,LOW,22.95,2010
2010-04-12,9,dte_roll,1196.48,15.58,1205.94,16.32,1175,1145,30,6.96,23.04,2.28,227.92,0.0989,True,0.0,0.0,LOW,23.04,2010
2010-04-13,9,dte_roll,1197.3,16.2,1208.67,16.47,1175,1145,30,7.09,22.91,2.74,274.01,0.1196,True,0.8,2.6,LOW,23.6,2010
2010-04-14,9,dte_roll,1210.65,15.59,1217.28,16.62,1185,1160,25,5.6,19.4,1.42,141.8,0.0731,True,0.4,0.0,LOW,23.6,2010
2010-04-15,11,dte_roll,1211.67,15.89,1212.05,17.47,1190,1160,30,7.14,22.86,0.75,74.93,0.0328,True,0.8,1.3,LOW,23.6,2010
2010-04-16,10,dte_roll,1192.13,18.36,1212.05,17.47,1165,1135,30,7.15,22.85,4.22,422.01,0.1847,True,13.5,11.8,LOW,23.6,2010
2010-04-19,9,dte_roll,1197.52,17.34,1191.36,21.08,1170,1140,30,6.72,23.28,-1.25,-124.99,-0.0537,False,6.0,7.5,LOW,23.6,2010
2010-04-20,9,dte_roll,1207.17,15.73,1206.78,18.44,1185,1155,30,6.96,23.04,-0.13,-12.62,-0.0055,False,0.8,0.7,LOW,23.6,2010
2010-04-21,9,dte_roll,1205.94,16.32,1186.69,22.05,1180,1155,25,5.81,19.19,-3.52,-352.46,-0.1837,False,2.8,3.3,LOW,22.74,2010
2010-04-22,11,dte_roll,1208.67,16.47,1202.26,20.19,1185,1155,30,7.03,22.97,-1.15,-115.26,-0.0502,False,3.6,3.9,LOW,22.74,2010
2010-04-23,10,dte_roll,1217.28,16.62,1202.26,20.19,1190,1165,25,5.78,19.22,-2.3,-230.05,-0.1197,False,4.4,4.6,LOW,22.74,2010
2010-04-26,9,dte_roll,1212.05,17.47,1165.87,24.91,1185,1155,30,6.92,23.08,-8.66,-866.1,-0.3753,False,8.4,8.3,LOW,22.74,2010
2010-04-28,9,dte_roll,1191.36,21.08,1110.88,40.95,1160,1125,35,8.37,26.63,-13.35,-1335.02,-0.5013,False,27.9,26.3,LOW,22.37,2010
2010-04-29,11,dte_roll,1206.78,18.44,1159.73,28.84,1180,1145,35,8.12,26.88,-9.88,-987.64,-0.3674,False,16.7,13.7,LOW,20.92,2010
2010-05-03,9,dte_roll,1202.26,20.19,1171.67,25.52,1170,1135,35,7.94,27.06,-5.77,-577.37,-0.2134,False,25.1,24.3,LOW,19.72,2010
2010-08-06,10,dte_roll,1121.64,21.74,1079.38,26.1,1090,1055,35,8.12,26.88,-7.84,-784.48,-0.2919,False,35.5,20.4,LOW,30.21,2010
2010-09-03,10,dte_roll,1104.51,21.31,1121.9,21.21,1075,1040,35,8.19,26.81,4.07,407.12,0.1518,True,30.7,19.0,LOW,30.21,2010
2010-09-10,10,profit_target,1109.55,21.99,1142.71,21.5,1080,1045,35,8.47,26.53,5.84,583.65,0.22,True,36.7,21.2,LOW,30.21,2010
2010-09-13,9,dte_roll,1121.9,21.21,1134.28,22.51,1090,1060,30,7.08,22.92,2.31,230.53,0.1006,True,30.3,18.6,LOW,30.21,2010
2010-09-14,9,dte_roll,1121.1,21.56,1124.83,23.87,1090,1055,35,8.14,26.86,1.04,104.45,0.0389,True,33.5,19.8,LOW,30.21,2010
2010-09-16,11,dte_roll,1124.66,21.72,1142.16,22.54,1095,1060,35,8.45,26.55,3.92,391.85,0.1476,True,35.9,20.3,LOW,30.21,2010
2010-09-20,9,dte_roll,1142.71,21.5,1144.73,23.25,1110,1075,35,8.01,26.99,0.98,98.05,0.0363,True,33.5,19.6,LOW,30.21,2010
2010-09-24,10,dte_roll,1148.67,21.71,1137.03,23.53,1115,1080,35,7.98,27.02,-1.09,-109.48,-0.0405,False,36.3,20.3,LOW,30.21,2010
2010-10-05,9,dte_roll,1160.75,21.76,1173.81,19.88,1130,1095,35,8.53,26.47,3.99,398.96,0.1507,True,38.2,20.5,LOW,30.21,2010
2010-10-06,9,dte_roll,1159.97,21.49,1176.19,19.03,1130,1095,35,8.54,26.46,4.66,466.39,0.1763,True,32.7,19.6,LOW,30.21,2010
2010-10-07,11,profit_target,1158.06,21.56,1184.71,19.09,1125,1090,35,8.08,26.92,5.91,590.86,0.2195,True,34.3,19.8,LOW,30.21,2010
2010-10-08,10,dte_roll,1165.15,20.71,1184.71,19.09,1135,1100,35,8.25,26.75,4.9,489.55,0.183,True,28.3,17.0,LOW,30.21,2010
2010-10-11,9,dte_roll,1165.32,18.96,1178.17,19.79,1140,1105,35,8.34,26.66,3.0,299.9,0.1125,True,18.7,11.2,LOW,30.21,2010
2010-10-12,9,dte_roll,1169.77,18.93,1180.26,19.27,1140,1110,30,6.85,23.15,2.43,243.46,0.1052,True,18.7,11.1,LOW,30.21,2010
2010-10-13,9,dte_roll,1178.1,19.07,1183.08,18.78,1150,1120,30,7.19,22.81,1.95,194.8,0.0854,True,20.3,11.6,LOW,30.21,2010
2010-10-14,11,dte_roll,1173.81,19.88,1185.62,19.85,1145,1110,35,8.19,26.81,3.52,351.88,0.1312,True,23.5,14.2,LOW,30.21,2010
2010-10-15,10,dte_roll,1176.19,19.03,1185.62,19.85,1150,1115,35,8.29,26.71,2.66,266.17,0.0996,True,19.5,11.4,LOW,30.21,2010
2010-10-18,9,dte_roll,1184.71,19.09,1182.45,20.71,1155,1125,30,7.0,23.0,0.18,18.44,0.008,True,21.1,11.6,LOW,30.21,2010
2010-10-19,9,dte_roll,1165.9,20.63,1183.78,20.88,1135,1100,35,8.1,26.9,3.74,373.7,0.1389,True,29.9,16.7,LOW,30.21,2010
2010-10-20,9,dte_roll,1178.17,19.79,1183.26,21.2,1150,1115,35,8.28,26.72,1.54,154.04,0.0577,True,24.3,13.9,LOW,30.21,2010
2010-10-21,11,dte_roll,1180.26,19.27,1184.38,21.83,1150,1120,30,6.96,23.04,1.13,112.6,0.0489,True,22.3,12.2,LOW,30.21,2010
2010-10-22,10,dte_roll,1183.08,18.78,1184.38,21.83,1155,1125,30,7.12,22.88,0.37,37.15,0.0162,True,18.3,10.6,LOW,30.21,2010
2010-10-25,9,dte_roll,1185.62,19.85,1197.96,19.56,1155,1125,30,7.15,22.85,2.86,286.18,0.1252,True,25.5,14.1,LOW,30.21,2010
2010-10-26,9,dte_roll,1185.64,20.22,1221.06,18.52,1155,1120,35,8.1,26.9,6.16,615.61,0.2289,True,29.5,15.4,LOW,30.21,2010
2010-10-27,9,dte_roll,1182.45,20.71,1225.85,18.26,1150,1115,35,8.0,27.0,6.74,674.03,0.2496,True,32.7,17.0,LOW,30.21,2010
2010-10-28,11,profit_target,1183.78,20.88,1223.25,18.29,1155,1120,35,8.65,26.35,7.19,718.82,0.2728,True,33.5,17.5,LOW,30.21,2010
