entry,exit_days,exit_reason,entry_spx,entry_vix,exit_spx,exit_vix,short_strike,long_strike,width,credit_per_share,max_loss_per_share,pnl_per_share,pnl_usd,roe_on_max_loss,win,state_ivp,state_ivr,state_iv_signal,range_252d,year
2024-09-23,9,dte_roll,5718.57,15.89,5709.54,18.9,5605,5475,130,30.02,99.98,-2.08,-207.69,-0.0208,False,70.1,15.1,HIGH,26.71,2024
2024-09-24,9,dte_roll,5732.93,15.39,5699.94,20.49,5625,5500,125,29.21,95.79,-8.75,-874.57,-0.0913,False,65.7,13.2,NEUTRAL,26.71,2024
2024-09-25,9,dte_roll,5722.26,15.41,5751.07,19.21,5615,5485,130,30.1,99.9,2.17,217.1,0.0217,True,66.5,13.3,NEUTRAL,26.71,2024
2024-09-26,11,dte_roll,5745.37,15.37,5695.94,22.64,5635,5510,125,28.86,96.14,-12.61,-1261.34,-0.1312,False,65.3,13.1,NEUTRAL,26.71,2024
2024-09-27,10,dte_roll,5738.17,16.96,5695.94,22.64,5615,5480,135,31.44,103.56,-9.81,-980.99,-0.0947,False,78.9,19.1,HIGH,26.71,2024
2024-09-30,9,dte_roll,5762.48,16.73,5792.04,20.86,5640,5505,135,31.24,103.76,2.04,203.94,0.0197,True,78.1,18.2,HIGH,26.71,2024
2024-10-01,9,dte_roll,5708.75,19.26,5780.05,20.93,5570,5415,155,36.41,118.59,12.67,1266.79,0.1068,True,91.6,27.7,HIGH,26.71,2024
2024-10-02,9,dte_roll,5709.54,18.9,5815.03,20.46,5575,5420,155,36.4,118.6,17.0,1699.95,0.1433,True,89.6,26.4,HIGH,26.71,2024
2024-10-03,11,profit_target,5699.94,20.49,5859.85,19.7,5555,5390,165,39.33,125.67,28.64,2864.06,0.2279,True,94.8,32.3,HIGH,26.71,2024
2024-10-04,10,dte_roll,5751.07,19.21,5859.85,19.7,5610,5455,155,36.2,118.8,19.85,1984.52,0.1671,True,90.4,27.5,HIGH,26.71,2024
2024-10-08,9,dte_roll,5751.13,21.42,5841.47,19.11,5595,5420,175,41.28,133.72,23.89,2388.52,0.1786,True,96.8,35.8,HIGH,26.71,2024
2024-10-09,9,dte_roll,5792.04,20.86,5864.67,18.03,5640,5470,170,40.3,129.7,22.6,2260.47,0.1743,True,95.2,33.7,HIGH,26.71,2024
2024-10-10,11,dte_roll,5780.05,20.93,5853.98,18.37,5625,5455,170,39.89,130.11,23.83,2383.06,0.1832,True,95.2,34.0,HIGH,26.71,2024
2024-10-11,10,dte_roll,5815.03,20.46,5853.98,18.37,5665,5495,170,40.0,130.0,17.65,1765.15,0.1358,True,92.8,32.2,HIGH,26.71,2024
2024-10-14,9,dte_roll,5859.85,19.7,5797.42,19.24,5715,5550,165,38.8,126.2,-4.24,-423.73,-0.0336,False,90.4,29.4,HIGH,26.71,2024
2024-10-15,9,dte_roll,5815.26,20.64,5809.86,19.08,5665,5495,170,40.31,129.69,8.66,865.93,0.0668,True,93.2,32.9,HIGH,26.71,2024
2024-10-16,9,dte_roll,5842.47,19.58,5808.12,20.33,5700,5535,165,38.84,126.16,-1.29,-128.8,-0.0102,False,89.6,28.9,HIGH,26.71,2024
2024-10-17,11,dte_roll,5841.47,19.11,5823.52,19.8,5700,5545,155,36.47,118.53,3.09,309.07,0.0261,True,87.3,27.1,HIGH,26.71,2024
2024-10-18,10,dte_roll,5864.67,18.03,5823.52,19.8,5730,5580,150,34.77,115.23,-4.0,-399.94,-0.0347,False,82.5,23.1,HIGH,26.71,2024
2024-10-21,9,dte_roll,5853.98,18.37,5813.67,20.35,5720,5565,155,36.28,118.72,-4.89,-489.14,-0.0412,False,84.9,24.4,HIGH,26.71,2024
2024-10-22,9,dte_roll,5851.2,18.2,5705.45,23.16,5720,5565,155,36.37,118.63,-28.14,-2813.51,-0.2372,False,84.1,23.7,HIGH,26.71,2024
2024-10-23,9,dte_roll,5797.42,19.24,5728.8,21.88,5655,5500,155,36.32,118.68,-10.35,-1034.77,-0.0872,False,89.6,27.6,HIGH,26.71,2024
2024-10-24,11,dte_roll,5809.86,19.08,5712.69,21.98,5670,5515,155,36.48,118.52,-14.96,-1495.62,-0.1262,False,87.6,27.0,HIGH,26.71,2024
2024-10-25,10,dte_roll,5808.12,20.33,5712.69,21.98,5660,5490,170,40.0,130.0,-13.41,-1341.19,-0.1032,False,92.4,31.7,HIGH,26.71,2024
2024-10-28,9,dte_roll,5823.52,19.8,5929.04,16.27,5680,5515,165,38.99,126.01,27.47,2746.78,0.218,True,92.0,29.7,HIGH,26.71,2024
2024-10-29,9,dte_roll,5832.92,19.34,5973.1,15.2,5690,5530,160,37.44,122.56,30.6,3059.81,0.2497,True,90.4,28.0,HIGH,26.71,2024
2024-10-30,9,dte_roll,5813.67,20.35,5995.54,14.94,5665,5495,170,39.99,130.01,36.02,3602.35,0.2771,True,93.2,31.8,HIGH,26.71,2024
2024-11-01,10,profit_target,5728.8,21.88,6001.35,14.97,5570,5395,175,41.59,133.41,40.62,4061.73,0.3045,True,96.8,37.5,HIGH,26.71,2024
2024-11-05,9,dte_roll,5782.76,20.49,5949.17,14.31,5635,5465,170,40.21,129.79,36.4,3639.59,0.2804,True,92.8,32.3,HIGH,26.71,2024
2024-11-06,9,dte_roll,5929.04,16.27,5870.62,16.14,5810,5670,140,32.5,107.5,-5.44,-544.47,-0.0506,False,72.9,16.5,HIGH,26.71,2024
2024-11-07,11,dte_roll,5973.1,15.2,5893.62,15.58,5860,5730,130,29.93,100.07,-9.92,-992.37,-0.0992,False,62.5,12.5,NEUTRAL,26.71,2024
2024-11-15,10,profit_target,5870.62,16.14,5987.37,14.6,5755,5620,135,31.7,103.3,22.98,2297.87,0.2224,True,71.3,16.0,HIGH,26.71,2024
2024-11-18,9,dte_roll,5893.62,15.58,5998.74,14.1,5780,5650,130,30.23,99.77,20.74,2073.76,0.2079,True,66.5,13.9,NEUTRAL,26.71,2024
2024-11-19,10,profit_target,5916.98,16.35,6032.38,13.51,5795,5660,135,31.34,103.66,24.7,2469.79,0.2383,True,73.7,16.8,HIGH,26.71,2024
2024-11-20,9,dte_roll,5917.11,17.16,6032.38,13.51,5790,5645,145,33.72,111.28,26.76,2675.76,0.2405,True,78.5,19.8,HIGH,26.71,2024
2024-11-21,11,profit_target,5948.71,16.87,6047.15,13.34,5825,5680,145,33.84,111.16,26.6,2659.82,0.2393,True,76.1,18.8,HIGH,26.71,2024
2024-11-22,10,profit_target,5969.34,15.24,6047.15,13.34,5855,5725,130,29.8,100.2,19.55,1954.93,0.1951,True,61.8,12.7,NEUTRAL,26.71,2024
2024-12-17,9,dte_roll,6050.61,15.87,6037.59,14.73,5930,5795,135,31.25,103.75,5.05,504.51,0.0486,True,67.7,15.0,NEUTRAL,26.71,2024
2024-12-23,10,dte_roll,5974.07,16.78,5868.55,17.93,5850,5705,145,33.74,111.26,-16.38,-1637.71,-0.1472,False,74.5,18.4,HIGH,26.71,2024
2025-01-28,9,dte_roll,6067.7,16.41,6083.57,15.5,5945,5800,145,33.68,111.32,9.72,971.81,0.0873,True,68.5,17.0,NEUTRAL,26.71,2025
2025-01-29,9,dte_roll,6039.31,16.56,6025.99,16.54,5915,5770,145,33.59,111.41,2.99,299.03,0.0268,True,68.9,17.6,NEUTRAL,26.71,2025
2025-01-30,11,dte_roll,6071.17,15.84,6066.44,15.81,5950,5815,135,31.2,103.8,5.5,550.13,0.053,True,58.2,14.9,NEUTRAL,26.71,2025
2025-01-31,10,dte_roll,6040.53,16.43,6066.44,15.81,5915,5775,140,32.35,107.65,11.0,1099.58,0.1021,True,68.1,17.1,NEUTRAL,26.71,2025
2025-02-05,9,dte_roll,6061.48,15.77,6114.63,14.77,5945,5805,140,32.53,107.47,15.07,1506.96,0.1402,True,56.2,14.6,NEUTRAL,26.71,2025
2025-02-10,9,dte_roll,6066.44,15.81,6144.15,15.27,5950,5810,140,32.64,107.36,17.09,1708.57,0.1592,True,56.2,14.8,NEUTRAL,26.71,2025
2025-02-11,9,dte_roll,6068.5,16.02,6117.52,15.66,5950,5810,140,32.75,107.25,13.04,1303.94,0.1216,True,60.2,15.6,NEUTRAL,26.71,2025
2025-02-12,9,dte_roll,6051.97,15.89,6013.13,18.21,5935,5795,140,32.65,107.35,-6.04,-604.47,-0.0563,False,57.8,15.1,NEUTRAL,26.71,2025
2025-05-09,10,profit_target,5659.91,21.9,5963.6,18.14,5505,5330,175,41.78,133.22,39.57,3957.41,0.2971,True,81.7,24.8,HIGH,40.47,2025
2025-05-12,9,dte_roll,5844.19,18.39,5844.61,20.87,5710,5555,155,36.23,118.77,1.07,106.93,0.009,True,62.2,16.1,NEUTRAL,40.47,2025
2025-05-13,9,dte_roll,5886.55,18.22,5842.01,20.28,5750,5600,150,34.96,115.04,-5.62,-561.95,-0.0488,False,60.2,15.7,NEUTRAL,40.47,2025
2025-05-14,9,dte_roll,5892.58,18.62,5802.82,22.29,5755,5600,155,36.41,118.59,-15.85,-1585.08,-0.1337,False,62.9,16.7,NEUTRAL,40.47,2025
2025-05-15,12,dte_roll,5916.93,17.83,5921.54,18.96,5785,5635,150,35.08,114.92,6.45,644.65,0.0561,True,56.6,14.8,NEUTRAL,40.47,2025
2025-05-19,9,dte_roll,5963.6,18.14,5888.55,19.31,5830,5675,155,36.49,118.51,-10.07,-1007.39,-0.085,False,58.6,15.5,NEUTRAL,40.47,2025
2025-05-20,9,dte_roll,5940.46,18.09,5912.17,19.18,5805,5655,150,35.17,114.83,-1.27,-126.52,-0.011,False,57.8,15.4,NEUTRAL,40.47,2025
2025-05-21,9,dte_roll,5844.61,20.87,5911.69,18.57,5690,5520,170,40.25,129.75,20.72,2072.38,0.1597,True,77.3,22.3,HIGH,40.47,2025
2025-05-22,11,profit_target,5842.01,20.28,5935.94,18.36,5695,5525,170,40.29,129.71,25.15,2514.65,0.1939,True,72.5,20.8,HIGH,40.47,2025
2025-05-27,9,dte_roll,5921.54,18.96,5939.3,18.48,5780,5620,160,37.43,122.57,9.68,967.84,0.079,True,63.3,17.4,NEUTRAL,40.4,2025
2025-05-28,9,dte_roll,5888.55,19.31,6000.36,16.77,5745,5585,160,37.61,122.39,25.52,2552.08,0.2085,True,67.3,18.3,NEUTRAL,40.4,2025
2025-05-29,11,profit_target,5912.17,19.18,6005.88,17.16,5770,5610,160,37.71,122.29,24.36,2435.8,0.1992,True,64.9,17.9,NEUTRAL,40.4,2025
2025-05-30,10,profit_target,5911.69,18.57,6005.88,17.16,5775,5620,155,36.56,118.44,22.08,2207.84,0.1864,True,59.8,16.4,NEUTRAL,40.39,2025
2025-06-02,9,dte_roll,5935.94,18.36,6022.24,17.26,5800,5645,155,36.4,118.6,19.86,1986.28,0.1675,True,57.8,15.9,NEUTRAL,40.39,2025
2025-06-05,11,dte_roll,5939.3,18.48,6033.11,19.11,5800,5645,155,36.13,118.87,18.82,1881.76,0.1583,True,59.4,16.2,NEUTRAL,40.39,2025
2025-06-13,10,dte_roll,5976.97,20.82,6025.17,19.83,5820,5645,175,41.43,133.57,16.78,1677.97,0.1256,True,76.1,22.0,HIGH,40.39,2025
2025-06-16,9,dte_roll,6033.11,19.11,6092.16,16.76,5890,5725,165,38.93,126.07,19.97,1996.76,0.1584,True,63.7,17.8,NEUTRAL,40.39,2025
2025-06-17,9,dte_roll,5982.72,21.6,6141.02,16.59,5820,5635,185,43.74,141.26,36.18,3617.67,0.2561,True,78.9,23.7,HIGH,40.39,2025
2025-06-18,9,dte_roll,5980.87,20.14,6173.07,16.32,5830,5660,170,40.26,129.74,34.54,3453.97,0.2662,True,70.9,20.1,HIGH,40.3,2025
2025-06-20,10,profit_target,5967.84,20.62,6204.95,16.73,5815,5640,175,41.63,133.37,37.91,3790.84,0.2842,True,74.1,21.3,HIGH,40.3,2025
2025-06-23,9,dte_roll,6025.17,19.83,6227.42,16.64,5875,5705,170,40.02,129.98,34.17,3417.13,0.2629,True,69.3,19.4,NEUTRAL,40.3,2025
2025-07-14,9,dte_roll,6268.56,17.2,6358.91,15.37,6135,5980,155,36.2,118.8,22.04,2203.79,0.1855,True,42.6,11.9,NEUTRAL,39.87,2025
2025-07-16,9,dte_roll,6263.7,17.16,6388.64,14.93,6130,5975,155,36.07,118.93,26.13,2613.14,0.2197,True,41.0,11.1,NEUTRAL,39.87,2025
2025-08-01,10,profit_target,6238.01,20.38,6373.45,16.25,6080,5900,180,42.82,137.18,33.46,3346.28,0.2439,True,72.1,19.2,HIGH,39.56,2025
2025-09-23,9,dte_roll,6656.92,16.64,6715.35,16.63,6520,6360,160,37.24,122.76,14.41,1441.0,0.1174,True,41.8,9.8,NEUTRAL,39.56,2025
2025-10-02,11,dte_roll,6715.35,16.63,6654.72,19.03,6575,6415,160,36.98,123.02,-8.13,-812.77,-0.0661,False,41.8,9.8,NEUTRAL,39.56,2025
2025-10-13,9,dte_roll,6654.72,19.03,6699.4,18.6,6495,6315,180,42.15,137.85,14.39,1438.65,0.1044,True,67.3,15.8,NEUTRAL,39.56,2025
2025-10-14,9,dte_roll,6644.31,20.81,6738.44,17.3,6470,6275,195,46.14,148.86,28.83,2882.89,0.1937,True,79.3,20.3,HIGH,39.56,2025
2025-10-15,9,dte_roll,6671.06,20.64,6791.69,16.37,6500,6305,195,46.44,148.56,33.48,3348.24,0.2254,True,78.5,19.9,HIGH,39.56,2025
2025-10-17,10,profit_target,6664.01,20.78,6875.16,15.79,6490,6295,195,46.24,148.76,41.3,4129.61,0.2776,True,78.5,20.2,HIGH,39.56,2025
2025-10-20,9,dte_roll,6735.13,18.23,6890.59,16.92,6580,6405,175,40.74,134.26,28.44,2844.02,0.2118,True,62.2,13.8,NEUTRAL,39.56,2025
2025-10-21,9,dte_roll,6735.35,17.87,6822.34,16.91,6585,6415,170,39.88,130.12,20.55,2054.83,0.1579,True,58.6,12.9,NEUTRAL,39.56,2025
2025-10-22,9,dte_roll,6699.4,18.6,6840.2,17.44,6545,6365,180,42.28,137.72,27.54,2753.5,0.1999,True,65.3,14.7,NEUTRAL,39.56,2025
2025-10-31,10,dte_roll,6840.2,17.44,6832.43,17.6,6690,6520,170,39.49,130.51,5.38,538.34,0.0412,True,57.0,11.8,NEUTRAL,39.56,2025
2025-11-04,9,dte_roll,6771.55,19.0,6737.49,20.0,6610,6430,180,42.46,137.54,-1.23,-122.57,-0.0089,False,70.5,15.7,HIGH,39.56,2025
2025-11-05,9,dte_roll,6796.29,18.01,6734.11,19.83,6645,6470,175,41.18,133.82,-8.27,-827.4,-0.0618,False,62.9,13.2,NEUTRAL,39.56,2025
2025-11-06,11,dte_roll,6720.32,19.5,6672.41,22.38,6555,6370,185,43.5,141.5,-5.24,-524.39,-0.0371,False,74.5,17.0,HIGH,39.56,2025
2025-11-07,10,dte_roll,6728.8,19.08,6672.41,22.38,6570,6385,185,43.63,141.37,-8.7,-870.25,-0.0616,False,71.7,16.0,HIGH,39.56,2025
2025-11-10,9,dte_roll,6832.43,17.6,6642.16,23.66,6680,6510,170,39.47,130.53,-36.25,-3625.24,-0.2777,False,58.6,12.2,NEUTRAL,39.56,2025
2025-11-12,9,dte_roll,6850.92,17.51,6602.99,23.43,6700,6530,170,39.59,130.41,-46.64,-4664.1,-0.3577,False,57.8,12.0,NEUTRAL,39.56,2025
2025-12-08,9,dte_roll,6846.51,16.66,6721.43,17.62,6705,6540,165,38.31,126.69,-19.89,-1988.93,-0.157,False,41.0,9.8,NEUTRAL,39.56,2025
2026-01-30,10,dte_roll,6939.03,17.44,6964.82,17.36,6790,6615,175,40.99,134.01,11.52,1151.56,0.0859,True,55.8,10.2,NEUTRAL,38.86,2026
2026-02-03,9,dte_roll,6917.81,18.0,6832.76,20.82,6760,6585,175,40.79,134.21,-13.79,-1379.24,-0.1028,False,61.0,11.7,NEUTRAL,38.86,2026
2026-02-10,9,dte_roll,6941.81,17.79,6861.89,20.23,6785,6610,175,40.6,134.4,-12.4,-1240.23,-0.0923,False,58.2,11.1,NEUTRAL,38.86,2026
2026-02-11,9,dte_roll,6941.47,17.65,6909.51,19.09,6790,6615,175,41.1,133.9,-2.25,-225.3,-0.0168,False,57.4,10.8,NEUTRAL,38.86,2026
2026-02-25,9,dte_roll,6946.13,17.93,6740.02,29.49,6790,6615,175,41.04,133.96,-41.08,-4108.38,-0.3067,False,57.4,11.5,NEUTRAL,38.86,2026
2026-04-13,9,dte_roll,6886.24,19.12,7137.9,18.92,6720,6535,185,43.46,141.54,34.03,3403.41,0.2405,True,65.7,20.7,NEUTRAL,27.25,2026
2026-04-14,9,dte_roll,6967.38,18.36,7108.4,19.31,6805,6625,180,41.98,138.02,22.54,2253.68,0.1633,True,59.8,20.3,NEUTRAL,27.25,2026
2026-04-15,9,dte_roll,7022.95,18.17,7165.08,18.71,6865,6680,185,43.34,141.66,24.25,2424.56,0.1712,True,59.0,23.1,NEUTRAL,24.09,2026
2026-04-16,11,profit_target,7041.28,17.94,7173.91,18.02,6885,6705,180,42.36,137.64,25.71,2570.88,0.1868,True,57.0,22.0,NEUTRAL,20.35,2026
2026-04-20,9,dte_roll,7109.14,18.87,7135.95,18.81,6940,6750,190,44.51,145.49,11.29,1129.09,0.0776,True,64.9,26.5,NEUTRAL,20.35,2026
2026-04-21,9,dte_roll,7064.01,19.5,7209.01,16.89,6890,6695,195,45.77,149.23,32.05,3205.0,0.2148,True,69.7,29.6,NEUTRAL,20.35,2026
2026-04-22,9,dte_roll,7137.9,18.92,7230.12,16.99,6970,6775,195,45.79,149.21,25.33,2532.92,0.1698,True,65.3,31.0,NEUTRAL,20.35,2026
2026-04-23,11,dte_roll,7108.4,19.31,7200.75,18.29,6935,6740,195,45.68,149.32,24.86,2486.41,0.1665,True,69.3,33.2,NEUTRAL,17.58,2026
2026-04-24,10,dte_roll,7165.08,18.71,7200.75,18.29,6995,6805,190,44.3,145.7,14.51,1451.02,0.0996,True,64.9,29.8,NEUTRAL,17.58,2026
2026-04-27,9,dte_roll,7173.91,18.02,7365.12,17.39,7010,6830,180,42.07,137.93,30.11,3010.98,0.2183,True,58.6,25.9,NEUTRAL,17.58,2026
2026-04-28,9,dte_roll,7138.8,17.83,7337.11,17.08,6980,6800,180,42.23,137.77,31.16,3116.11,0.2262,True,55.8,24.8,NEUTRAL,17.58,2026
2026-04-29,9,dte_roll,7135.95,18.81,7398.93,17.19,6965,6775,190,44.24,145.76,37.39,3739.34,0.2565,True,66.1,30.4,NEUTRAL,17.58,2026
2026-05-04,9,dte_roll,7200.75,18.29,7444.25,17.87,7035,6850,185,43.37,141.63,33.88,3388.04,0.2392,True,62.5,27.4,NEUTRAL,17.58,2026
2026-05-11,9,dte_roll,7412.84,18.38,7432.97,17.44,7240,7050,190,44.46,145.54,12.49,1248.64,0.0858,True,65.3,27.9,NEUTRAL,17.58,2026
2026-05-12,9,dte_roll,7400.96,17.99,7445.72,16.76,7235,7045,190,44.51,145.49,17.0,1700.12,0.1169,True,60.6,25.7,NEUTRAL,17.58,2026
2026-05-13,9,dte_roll,7444.25,17.87,7473.47,16.7,7280,7090,190,44.71,145.29,14.59,1458.54,0.1004,True,59.4,25.0,NEUTRAL,17.58,2026
2026-05-15,11,profit_target,7408.5,18.43,7519.12,17.01,7235,7045,190,44.45,145.55,27.31,2731.29,0.1877,True,66.5,28.2,NEUTRAL,17.58,2026
2026-05-18,9,dte_roll,7403.05,17.82,7520.36,16.29,7240,7050,190,44.56,145.44,26.88,2688.38,0.1848,True,58.6,24.7,NEUTRAL,17.58,2026
2026-05-19,9,dte_roll,7353.61,18.06,7563.63,15.74,7185,7000,185,43.21,141.79,35.13,3512.94,0.2478,True,62.9,26.1,NEUTRAL,17.58,2026
2026-05-21,11,profit_target,7445.72,16.76,7599.96,16.05,7290,7110,180,41.71,138.29,29.31,2931.36,0.212,True,40.2,18.7,NEUTRAL,17.58,2026
