bearish_streak,book_core_shock,date,hv_spell_age,iv_signal,ivp,ivp252,ivp63,ivr,local_spike,overlay_level,overlay_reason,regime,regime_decay,spx,strategy,strategy_key,trend,trend_gap,vix,vix_5d_avg
0,-0.00019,2024-03-01,0,LOW,14.7,14.7,46.8,7.2,False,0,overlay disabled,LOW_VOL,False,5137.08,Bull Call Diagonal,bull_call_diagonal,BULLISH,5.12,13.11,13.5
0,-0.00019,2024-03-04,0,LOW,23.5,23.5,62.9,9.8,True,0,overlay disabled,LOW_VOL,False,5130.95,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.84,13.49,13.45
0,-0.00019,2024-03-05,0,NEUTRAL,47.4,47.4,91.9,16.5,True,0,overlay disabled,LOW_VOL,False,5078.65,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.61,14.46,13.66
0,-0.00018,2024-03-06,0,NEUTRAL,47.8,47.8,91.9,16.8,True,0,overlay disabled,LOW_VOL,False,5104.76,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.99,14.5,13.79
0,-0.00018,2024-03-07,0,NEUTRAL,46.2,46.2,88.7,16.4,True,0,overlay disabled,LOW_VOL,False,5157.36,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.89,14.44,14.0
0,-0.00018,2024-03-08,0,NEUTRAL,50.6,50.6,93.5,18.5,False,0,overlay disabled,LOW_VOL,False,5123.69,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.06,14.74,14.33
0,-0.00018,2024-03-11,0,NEUTRAL,56.2,56.2,95.2,21.8,False,0,overlay disabled,NORMAL,False,5117.94,Reduce / Wait,,BULLISH,3.8,15.22,14.67
0,-0.00017,2024-03-12,0,LOW,32.7,32.7,64.5,12.2,True,0,overlay disabled,LOW_VOL,False,5175.27,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.79,13.84,14.55
0,-0.00017,2024-03-13,0,LOW,30.3,30.3,61.3,11.9,True,0,overlay disabled,LOW_VOL,False,5165.31,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.42,13.75,14.4
0,-0.00017,2024-03-14,0,NEUTRAL,46.2,46.2,83.9,16.6,True,0,overlay disabled,LOW_VOL,False,5150.48,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.95,14.4,14.39
0,-0.00017,2024-03-15,0,NEUTRAL,47.0,47.0,83.9,17.4,True,0,overlay disabled,LOW_VOL,False,5117.09,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.11,14.41,14.32
0,-0.00016,2024-03-18,0,NEUTRAL,45.4,45.4,77.4,16.8,True,0,overlay disabled,LOW_VOL,False,5149.42,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.57,14.33,14.15
0,-0.00016,2024-03-19,0,LOW,32.7,32.7,58.1,14.5,True,0,overlay disabled,LOW_VOL,False,5178.51,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.95,13.82,14.14
0,-0.00016,2024-03-20,0,LOW,12.7,12.7,22.6,9.2,False,0,overlay disabled,LOW_VOL,False,5224.62,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.68,13.04,14.0
0,-0.00016,2024-03-21,0,LOW,10.4,10.4,16.1,8.1,False,0,overlay disabled,LOW_VOL,False,5241.53,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.82,12.92,13.7
0,-0.00016,2024-03-22,0,LOW,13.5,13.5,24.2,9.4,False,0,overlay disabled,LOW_VOL,False,5234.18,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.48,13.06,13.43
0,-0.00015,2024-03-25,0,LOW,16.7,16.7,32.3,11.6,False,0,overlay disabled,LOW_VOL,False,5218.19,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.98,13.19,13.21
0,-0.00015,2024-03-26,0,LOW,18.7,18.7,35.5,12.1,False,0,overlay disabled,LOW_VOL,False,5203.58,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.52,13.24,13.09
0,0.0,2024-03-27,0,LOW,8.0,8.0,12.9,7.4,False,0,overlay disabled,LOW_VOL,False,5248.49,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.21,12.78,13.04
0,-0.00023,2024-03-28,0,LOW,13.1,13.1,19.4,9.8,False,0,overlay disabled,LOW_VOL,False,5254.35,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.11,13.01,13.06
0,-0.00022,2024-04-01,0,LOW,30.7,30.7,50.0,16.4,True,0,overlay disabled,LOW_VOL,False,5243.77,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.71,13.65,13.17
0,-0.00022,2024-04-02,0,NEUTRAL,55.4,55.4,90.3,26.3,False,0,overlay disabled,LOW_VOL,False,5205.81,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.81,14.61,13.46
0,-0.00022,2024-04-03,0,NEUTRAL,49.0,49.0,74.2,23.4,True,0,overlay disabled,LOW_VOL,False,5211.49,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.78,14.33,13.68
0,-0.00022,2024-04-04,0,HIGH,70.5,70.5,100.0,44.4,False,0,overlay disabled,NORMAL,False,5147.21,Reduce / Wait,,BULLISH,1.4,16.35,14.39
0,-0.00021,2024-04-05,0,NEUTRAL,68.9,68.9,98.4,41.1,False,0,overlay disabled,NORMAL,False,5204.34,Reduce / Wait,,BULLISH,2.39,16.03,14.99
0,-0.00021,2024-04-08,0,NEUTRAL,62.5,62.5,90.3,32.4,False,0,overlay disabled,NORMAL,False,5202.39,Reduce / Wait,,BULLISH,2.23,15.19,15.3
0,-0.00021,2024-04-09,0,NEUTRAL,61.0,61.0,88.7,30.2,False,0,overlay disabled,LOW_VOL,False,5209.91,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.25,14.98,15.38
0,-0.00021,2024-04-10,0,NEUTRAL,67.3,67.3,95.2,38.7,False,0,overlay disabled,NORMAL,False,5160.64,Reduce / Wait,,BULLISH,1.19,15.8,15.67
0,-0.0002,2024-04-11,0,NEUTRAL,60.6,60.6,85.5,29.5,False,0,overlay disabled,LOW_VOL,False,5199.06,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.83,14.91,15.38
0,-0.0,2024-04-12,0,HIGH,84.9,84.9,100.0,54.4,False,0,overlay disabled,NORMAL,False,5123.41,Iron Condor,iron_condor,NEUTRAL,0.24,17.31,15.64
1,0.0,2024-04-15,0,HIGH,95.6,95.6,100.0,74.3,False,0,overlay disabled,NORMAL,False,5061.82,Reduce / Wait,,BEARISH,-1.03,19.23,16.45
2,0.0,2024-04-16,0,HIGH,91.6,91.6,98.4,65.7,False,0,overlay disabled,NORMAL,False,5051.41,Reduce / Wait,,BEARISH,-1.27,18.4,17.13
3,0.0,2024-04-17,0,HIGH,90.4,90.4,96.8,63.7,False,0,overlay disabled,NORMAL,False,5022.21,Reduce / Wait,,BEARISH,-1.87,18.21,17.61
4,0.0,2024-04-18,0,HIGH,89.6,89.6,95.2,61.5,False,0,overlay disabled,NORMAL,False,5011.12,Reduce / Wait,,BEARISH,-2.1,18.0,18.23
5,0.0,2024-04-19,0,HIGH,92.8,92.8,98.4,68.9,False,0,overlay disabled,NORMAL,False,4967.23,Reduce / Wait,,BEARISH,-2.95,18.71,18.51
6,0.0,2024-04-22,0,HIGH,76.9,76.9,90.3,50.5,False,0,overlay disabled,NORMAL,False,5010.6,Reduce / Wait,,BEARISH,-2.11,16.94,18.05
7,0.0,2024-04-23,0,NEUTRAL,66.9,66.9,82.3,37.6,False,0,overlay disabled,NORMAL,False,5070.55,Reduce / Wait,,BEARISH,-0.96,15.69,17.51
8,0.0,2024-04-24,0,HIGH,70.1,70.1,85.5,40.5,False,0,overlay disabled,NORMAL,False,5071.63,Iron Condor,iron_condor,BEARISH,-0.95,15.97,17.06
9,0.0,2024-04-25,0,NEUTRAL,64.9,64.9,77.4,34.2,False,0,overlay disabled,NORMAL,False,5048.42,Reduce / Wait,,BEARISH,-1.44,15.37,16.54
0,0.0,2024-04-26,0,NEUTRAL,62.2,62.2,71.0,30.7,False,0,overlay disabled,NORMAL,False,5099.96,Reduce / Wait,,NEUTRAL,-0.48,15.03,15.8
0,0.0,2024-04-29,0,NEUTRAL,56.6,56.6,64.5,27.0,False,0,overlay disabled,LOW_VOL,False,5116.17,Reduce / Wait,,NEUTRAL,-0.19,14.67,15.35
1,0.0,2024-04-30,0,NEUTRAL,66.9,66.9,79.0,37.1,False,0,overlay disabled,NORMAL,False,5035.69,Reduce / Wait,,BEARISH,-1.77,15.65,15.34
2,0.0,2024-05-01,0,NEUTRAL,66.1,66.1,75.8,34.4,False,0,overlay disabled,NORMAL,False,5018.39,Reduce / Wait,,BEARISH,-2.13,15.39,15.22
3,0.0,2024-05-02,0,NEUTRAL,57.0,57.0,61.3,27.1,False,0,overlay disabled,LOW_VOL,False,5064.2,Reduce / Wait,,BEARISH,-1.27,14.68,15.08
0,0.0,2024-05-03,0,LOW,26.3,26.3,22.6,14.7,False,0,overlay disabled,LOW_VOL,False,5127.79,Iron Condor,iron_condor,NEUTRAL,-0.04,13.49,14.78
0,0.0,2024-05-06,0,LOW,26.3,26.3,22.6,14.7,False,0,overlay disabled,LOW_VOL,False,5180.74,Bull Call Diagonal,bull_call_diagonal,BULLISH,0.95,13.49,14.54
0,-0.00022,2024-05-07,0,LOW,19.5,19.5,16.1,12.0,False,0,overlay disabled,LOW_VOL,False,5187.7,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.04,13.23,14.06
0,-0.00021,2024-05-08,0,LOW,13.1,13.1,6.5,9.6,False,0,overlay disabled,LOW_VOL,False,5187.67,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.0,13.0,13.58
0,-0.00021,2024-05-09,0,LOW,6.0,6.0,0.0,6.4,False,0,overlay disabled,LOW_VOL,False,5214.08,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.46,12.69,13.18
0,-0.00021,2024-05-10,0,LOW,4.4,4.4,0.0,5.0,False,0,overlay disabled,LOW_VOL,False,5222.68,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.57,12.55,12.99
0,-0.00021,2024-05-13,0,LOW,31.5,31.5,27.4,15.9,False,0,overlay disabled,LOW_VOL,False,5221.42,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.52,13.6,13.01
0,-0.0002,2024-05-14,0,LOW,25.5,25.5,21.0,14.0,False,0,overlay disabled,LOW_VOL,False,5246.68,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.96,13.42,13.05
0,-0.0002,2024-05-15,0,LOW,2.4,2.4,0.0,3.9,False,0,overlay disabled,LOW_VOL,False,5308.15,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.06,12.45,12.94
0,-0.0002,2024-05-16,0,LOW,1.6,1.6,0.0,3.6,False,0,overlay disabled,LOW_VOL,False,5297.1,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.77,12.42,12.89
0,-0.0002,2024-05-17,0,LOW,0.0,0.0,0.0,0.0,False,0,overlay disabled,LOW_VOL,False,5303.27,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.83,11.99,12.78
0,-0.00019,2024-05-20,0,LOW,0.8,0.8,1.6,1.6,False,0,overlay disabled,LOW_VOL,False,5308.13,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.85,12.15,12.49
0,-0.00019,2024-05-21,0,LOW,0.0,0.0,0.0,0.0,False,0,overlay disabled,LOW_VOL,False,5321.41,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.03,11.86,12.17
0,-0.00019,2024-05-22,0,LOW,2.4,2.4,4.8,4.4,False,0,overlay disabled,LOW_VOL,False,5307.01,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.7,12.29,12.14
0,-0.00019,2024-05-23,0,LOW,11.2,11.2,12.9,9.2,False,0,overlay disabled,LOW_VOL,False,5267.84,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.9,12.77,12.21
0,-0.00018,2024-05-24,0,LOW,0.4,0.4,1.6,0.7,False,0,overlay disabled,LOW_VOL,False,5304.72,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.55,11.93,12.2
0,-0.00018,2024-05-28,0,LOW,14.7,14.7,17.7,10.8,False,0,overlay disabled,LOW_VOL,False,5306.04,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.5,12.92,12.35
0,-0.00018,2024-05-29,0,NEUTRAL,55.4,55.4,50.0,24.6,False,0,overlay disabled,LOW_VOL,False,5266.95,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.7,14.28,12.84
0,-0.00018,2024-05-30,0,NEUTRAL,61.4,61.4,59.7,26.5,False,0,overlay disabled,LOW_VOL,False,5235.48,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.07,14.47,13.27
0,-0.00017,2024-05-31,0,LOW,14.7,14.7,17.7,10.8,False,0,overlay disabled,LOW_VOL,False,5277.51,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.86,12.92,13.3
0,-0.00017,2024-06-03,0,LOW,21.9,21.9,29.0,12.7,False,0,overlay disabled,LOW_VOL,False,5283.4,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.96,13.11,13.54
0,-0.00017,2024-06-04,0,LOW,23.1,23.1,30.6,13.2,False,0,overlay disabled,LOW_VOL,False,5291.34,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.09,13.16,13.59
0,-0.00017,2024-06-05,0,LOW,8.4,8.4,12.9,7.8,False,0,overlay disabled,LOW_VOL,False,5354.03,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.25,12.63,13.26
0,-0.00017,2024-06-06,0,LOW,8.4,8.4,12.9,7.3,False,0,overlay disabled,LOW_VOL,False,5352.96,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.17,12.58,12.88
0,-0.00016,2024-06-07,0,LOW,2.4,2.4,6.5,3.7,False,0,overlay disabled,LOW_VOL,False,5346.99,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.01,12.22,12.74
0,0.0,2024-06-10,0,LOW,12.4,12.4,19.4,8.9,False,0,overlay disabled,LOW_VOL,False,5360.79,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.24,12.74,12.67
0,-0.00023,2024-06-11,0,LOW,15.1,15.1,24.2,10.1,False,0,overlay disabled,LOW_VOL,False,5375.32,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.46,12.85,12.6
0,-0.00023,2024-06-12,0,LOW,1.2,1.2,4.8,1.8,False,0,overlay disabled,LOW_VOL,False,5421.03,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.26,12.04,12.49
0,-0.00022,2024-06-13,0,LOW,0.8,0.8,3.2,0.8,False,0,overlay disabled,LOW_VOL,False,5433.74,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.41,11.94,12.36
0,-0.00022,2024-06-14,0,LOW,11.2,11.2,21.0,8.1,False,0,overlay disabled,LOW_VOL,False,5431.6,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.26,12.66,12.45
0,-0.00022,2024-06-17,0,LOW,13.9,13.9,25.8,9.0,False,0,overlay disabled,LOW_VOL,False,5473.23,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.95,12.75,12.45
0,-0.00022,2024-06-18,0,LOW,4.4,4.4,12.9,4.5,False,0,overlay disabled,LOW_VOL,False,5487.03,Bull Call Diagonal,bull_call_diagonal,BULLISH,5.1,12.3,12.34
0,-0.00021,2024-06-20,0,LOW,30.7,30.7,51.6,14.4,True,0,overlay disabled,LOW_VOL,False,5473.17,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.73,13.28,12.59
0,-0.00021,2024-06-21,0,LOW,28.7,28.7,46.8,13.6,False,0,overlay disabled,LOW_VOL,False,5464.62,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.44,13.2,12.84
0,-0.00021,2024-06-24,0,LOW,31.9,31.9,51.6,14.9,True,0,overlay disabled,LOW_VOL,False,5447.87,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.02,13.33,12.97
0,-0.00021,2024-06-25,0,LOW,17.1,17.1,32.3,9.9,False,0,overlay disabled,LOW_VOL,False,5469.3,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.29,12.84,12.99
0,-0.0002,2024-06-26,0,LOW,8.8,8.8,17.7,7.0,False,0,overlay disabled,LOW_VOL,False,5477.9,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.29,12.55,13.04
0,-0.0002,2024-06-27,0,LOW,3.6,3.6,11.3,3.9,False,0,overlay disabled,LOW_VOL,False,5482.87,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.21,12.24,12.83
0,-0.0002,2024-06-28,0,LOW,6.4,6.4,17.7,5.9,False,0,overlay disabled,LOW_VOL,False,5460.48,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.62,12.44,12.68
0,-0.00019,2024-07-01,0,LOW,3.2,3.2,9.7,3.7,False,0,overlay disabled,LOW_VOL,False,5475.09,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.71,12.22,12.46
0,-0.00019,2024-07-02,0,LOW,1.6,1.6,6.5,1.7,False,0,overlay disabled,LOW_VOL,False,5509.01,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.14,12.03,12.3
0,-0.00019,2024-07-03,0,LOW,2.8,2.8,9.7,2.3,False,0,overlay disabled,LOW_VOL,False,5537.02,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.46,12.09,12.2
0,-0.00016,2024-07-05,0,LOW,10.0,10.0,25.8,6.3,False,0,overlay disabled,LOW_VOL,False,5567.19,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.83,12.48,12.25
0,-0.00011,2024-07-08,0,LOW,6.8,6.8,21.0,5.2,False,0,overlay disabled,LOW_VOL,False,5572.85,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.74,12.37,12.24
0,-0.00011,2024-07-09,0,LOW,11.2,11.2,29.0,6.6,False,0,overlay disabled,LOW_VOL,False,5576.98,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.61,12.51,12.3
0,-0.00011,2024-07-10,0,LOW,21.1,21.1,46.8,10.1,False,0,overlay disabled,LOW_VOL,False,5633.91,Bull Call Diagonal,bull_call_diagonal,BULLISH,5.47,12.85,12.46
0,-0.00011,2024-07-11,0,LOW,22.7,22.7,50.0,10.8,True,0,overlay disabled,LOW_VOL,False,5584.54,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.36,12.92,12.63
0,-0.00011,2024-07-12,0,LOW,9.6,9.6,27.4,6.1,False,0,overlay disabled,LOW_VOL,False,5615.35,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.71,12.46,12.62
0,-0.00011,2024-07-15,0,LOW,31.5,31.5,59.7,12.8,True,0,overlay disabled,LOW_VOL,False,5631.22,Bull Call Diagonal,bull_call_diagonal,BULLISH,4.77,13.12,12.77
0,0.0,2024-07-16,0,LOW,32.7,32.7,62.9,13.5,True,0,overlay disabled,LOW_VOL,False,5667.2,Bull Call Diagonal,bull_call_diagonal,BULLISH,5.2,13.19,12.91
0,-0.00022,2024-07-17,0,NEUTRAL,65.7,65.7,80.6,26.6,False,0,overlay disabled,LOW_VOL,False,5588.27,Bull Call Diagonal,bull_call_diagonal,BULLISH,3.56,14.48,13.23
0,-0.00017,2024-07-18,0,HIGH,79.3,79.3,93.5,41.3,False,0,overlay disabled,NORMAL,False,5544.59,Reduce / Wait,,BULLISH,2.61,15.93,13.84
0,-0.0,2024-07-19,0,HIGH,82.9,82.9,96.8,47.3,False,0,overlay disabled,NORMAL,False,5505.0,Reduce / Wait,,BULLISH,1.76,16.52,14.65
0,-0.00021,2024-07-22,0,NEUTRAL,69.7,69.7,85.5,31.0,False,0,overlay disabled,LOW_VOL,False,5564.41,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.71,14.91,15.01
0,-0.00021,2024-07-23,0,NEUTRAL,66.5,66.5,85.5,29.0,False,0,overlay disabled,LOW_VOL,False,5555.74,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.42,14.72,15.31
0,-0.0,2024-07-24,0,HIGH,92.0,92.0,100.0,62.7,False,0,overlay disabled,NORMAL,False,5427.13,Reduce / Wait,,NEUTRAL,-0.02,18.04,16.02
0,0.0,2024-07-25,0,HIGH,93.6,93.6,100.0,67.0,False,0,overlay disabled,NORMAL,False,5399.22,Reduce / Wait,,NEUTRAL,-0.6,18.46,16.53
0,-0.0,2024-07-26,0,HIGH,81.3,81.3,95.2,46.0,False,0,overlay disabled,NORMAL,False,5459.1,Reduce / Wait,,NEUTRAL,0.42,16.39,16.5
0,-0.0,2024-07-29,0,HIGH,82.1,82.1,96.8,48.1,False,0,overlay disabled,NORMAL,False,5463.54,Reduce / Wait,,NEUTRAL,0.45,16.6,16.84
0,-0.0,2024-07-30,0,HIGH,89.6,89.6,96.8,59.2,False,0,overlay disabled,NORMAL,False,5436.44,Reduce / Wait,,NEUTRAL,-0.1,17.69,17.44
0,-0.0,2024-07-31,0,HIGH,80.1,80.1,90.3,45.7,False,0,overlay disabled,NORMAL,False,5522.3,Reduce / Wait,,BULLISH,1.39,16.36,17.1
0,-0.0,2024-08-01,0,HIGH,94.4,94.4,100.0,68.3,False,0,overlay disabled,NORMAL,False,5446.68,Iron Condor,iron_condor,NEUTRAL,-0.05,18.59,17.13
1,0.0,2024-08-02,0,HIGH,100.0,100.0,100.0,100.0,False,0,overlay disabled,HIGH_VOL,False,5346.56,Reduce / Wait,,BEARISH,-1.89,23.39,18.53
2,0.0,2024-08-05,0,HIGH,100.0,100.0,100.0,100.0,False,0,overlay disabled,HIGH_VOL,False,5186.33,Reduce / Wait,,BEARISH,-4.79,38.57,22.92
3,0.0,2024-08-06,0,HIGH,99.6,99.6,98.4,59.3,False,0,overlay disabled,HIGH_VOL,False,5240.03,Iron Condor (High Vol),iron_condor_hv,BEARISH,-3.79,27.71,24.92
4,0.0,2024-08-07,1,HIGH,99.6,99.6,98.4,59.9,False,0,overlay disabled,HIGH_VOL,False,5199.5,Iron Condor (High Vol),iron_condor_hv,BEARISH,-4.5,27.85,27.22
5,0.0,2024-08-08,2,HIGH,98.8,98.8,95.2,44.7,False,0,overlay disabled,HIGH_VOL,False,5319.31,Iron Condor (High Vol),iron_condor_hv,BEARISH,-2.31,23.79,28.26
6,0.0,2024-08-09,0,HIGH,96.0,96.0,91.9,31.9,False,0,overlay disabled,NORMAL,False,5344.16,Reduce / Wait,,BEARISH,-1.88,20.37,27.66
7,0.0,2024-08-12,0,HIGH,96.8,96.8,91.9,33.1,False,0,overlay disabled,NORMAL,False,5344.39,Reduce / Wait,,BEARISH,-1.91,20.71,24.09
0,0.0,2024-08-13,0,HIGH,88.4,88.4,85.5,23.4,False,0,overlay disabled,NORMAL,False,5434.43,Iron Condor,iron_condor,NEUTRAL,-0.32,18.12,22.17
0,0.0,2024-08-14,0,HIGH,76.1,76.1,74.2,16.2,False,0,overlay disabled,NORMAL,False,5455.21,Iron Condor,iron_condor,NEUTRAL,0.0,16.19,19.84
0,0.0,2024-08-15,0,NEUTRAL,69.7,69.7,71.0,12.6,False,0,overlay disabled,NORMAL,False,5543.22,Reduce / Wait,,BULLISH,1.52,15.23,18.12
0,0.0,2024-08-16,0,NEUTRAL,65.3,65.3,67.7,11.0,False,0,overlay disabled,LOW_VOL,False,5554.25,Bull Call Diagonal,bull_call_diagonal,BULLISH,1.65,14.8,17.01
0,-0.0002,2024-08-19,0,NEUTRAL,62.9,62.9,64.5,10.4,False,0,overlay disabled,LOW_VOL,False,5608.25,Bull Call Diagonal,bull_call_diagonal,BULLISH,2.54,14.65,15.8
0,-0.0002,2024-08-20,0,HIGH,75.3,75.3,71.0,15.1,False,0,overlay disabled,NORMAL,False,5597.12,Reduce / Wait,,BULLISH,2.24,15.88,15.35
0,-0.00019,2024-08-21,0,HIGH,78.1,78.1,74.2,16.5,False,0,overlay disabled,NORMAL,False,5620.85,Reduce / Wait,,BULLISH,2.58,16.27,15.37
0,-0.00019,2024-08-22,0,HIGH,85.7,85.7,80.6,21.3,False,0,overlay disabled,NORMAL,False,5570.64,Reduce / Wait,,BULLISH,1.59,17.55,15.83
0,-0.00019,2024-08-23,0,HIGH,75.3,75.3,66.1,15.0,False,0,overlay disabled,NORMAL,False,5634.61,Reduce / Wait,,BULLISH,2.68,15.86,16.04
0,-0.00019,2024-08-26,0,HIGH,77.7,77.7,69.4,16.1,False,0,overlay disabled,NORMAL,False,5616.84,Reduce / Wait,,BULLISH,2.29,16.15,16.34
0,-0.00018,2024-08-27,0,HIGH,72.9,72.9,62.9,13.4,False,0,overlay disabled,NORMAL,False,5625.8,Reduce / Wait,,BULLISH,2.38,15.43,16.25
0,-0.00018,2024-08-28,0,HIGH,82.5,82.5,79.0,19.7,False,0,overlay disabled,NORMAL,False,5592.18,Reduce / Wait,,BULLISH,1.72,17.11,16.42
0,-0.00018,2024-08-29,0,HIGH,72.5,72.5,61.3,14.2,False,0,overlay disabled,NORMAL,False,5591.96,Reduce / Wait,,BULLISH,1.68,15.65,16.04
0,-0.00018,2024-08-30,0,NEUTRAL,67.7,67.7,56.5,11.8,False,0,overlay disabled,NORMAL,False,5648.4,Reduce / Wait,,BULLISH,2.64,15.0,15.87
0,-0.00018,2024-09-03,0,HIGH,96.8,96.8,91.9,33.2,False,0,overlay disabled,NORMAL,False,5528.93,Iron Condor,iron_condor,NEUTRAL,0.44,20.72,16.78
0,-0.00017,2024-09-04,0,HIGH,97.2,97.2,91.9,35.4,False,0,overlay disabled,NORMAL,False,5520.07,Reduce / Wait,,NEUTRAL,0.26,21.32,17.96
0,-0.00017,2024-09-05,0,HIGH,94.0,94.0,85.5,30.1,False,0,overlay disabled,NORMAL,False,5503.41,Reduce / Wait,,NEUTRAL,-0.06,19.9,18.52
1,0.0,2024-09-06,0,HIGH,98.0,98.0,91.9,39.4,False,0,overlay disabled,HIGH_VOL,False,5408.42,Reduce / Wait,,BEARISH,-1.76,22.38,19.86
0,0.0,2024-09-09,0,HIGH,92.4,92.4,82.3,28.4,False,0,overlay disabled,NORMAL,False,5471.05,Reduce / Wait,,NEUTRAL,-0.62,19.45,20.75
0,0.0,2024-09-10,0,HIGH,90.8,90.8,80.6,27.0,False,0,overlay disabled,NORMAL,False,5495.52,Reduce / Wait,,NEUTRAL,-0.18,19.08,20.43
0,0.0,2024-09-11,0,HIGH,83.7,83.7,71.0,21.8,False,0,overlay disabled,NORMAL,False,5554.13,Reduce / Wait,,BULLISH,0.85,17.69,19.7
0,0.0,2024-09-12,0,HIGH,79.3,79.3,66.1,19.5,False,0,overlay disabled,NORMAL,False,5595.76,Reduce / Wait,,BULLISH,1.57,17.07,19.13
0,0.0,2024-09-13,0,HIGH,76.5,76.5,62.9,17.6,False,0,overlay disabled,NORMAL,False,5626.02,Reduce / Wait,,BULLISH,2.09,16.56,17.97
0,0.0,2024-09-16,0,HIGH,79.7,79.7,67.7,19.8,False,0,overlay disabled,NORMAL,False,5633.09,Reduce / Wait,,BULLISH,2.2,17.14,17.51
0,0.0,2024-09-17,0,HIGH,82.9,82.9,69.4,21.5,False,0,overlay disabled,NORMAL,False,5634.58,Reduce / Wait,,BULLISH,2.2,17.61,17.21
0,0.0,2024-09-18,0,HIGH,87.3,87.3,75.8,23.8,False,0,overlay disabled,NORMAL,False,5618.26,Reduce / Wait,,BULLISH,1.89,18.23,17.32
0,0.0,2024-09-19,0,HIGH,73.3,73.3,51.6,16.7,False,0,overlay disabled,NORMAL,False,5713.64,Reduce / Wait,,BULLISH,3.59,16.33,17.17
0,0.0,2024-09-20,0,HIGH,71.7,71.7,45.2,16.1,False,0,overlay disabled,NORMAL,True,5702.55,Reduce / Wait,,BULLISH,3.34,16.15,17.09
0,0.0,2024-09-23,0,HIGH,70.1,70.1,41.9,15.1,False,0,overlay disabled,NORMAL,True,5718.57,Reduce / Wait,,BULLISH,3.59,15.89,16.84
