strategy_key,regime,iv_signal,trend,entry_date,exit_date,entry_year,entry_vix,exit_reason,entry_credit,contracts,pnl,hold_days
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2019-01-02,2019-01-07,2019,23.219999313354492,trend_flip,180.31191886936085,1.1646,1689.8279700292744,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-01-07,2019-01-10,2019,21.399999618530273,trend_flip,170.54777895416885,1.29,2257.595066399695,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-01-10,2019-02-14,2019,19.5,roll_21dte,159.58744969774364,1.3786,9416.812061699638,35
bull_call_diagonal,NORMAL,NEUTRAL,BULLISH,2019-02-14,2019-03-21,2019,16.219999313354492,roll_21dte,142.87900403093488,1.5398,7840.525802669167,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2019-03-21,2019-04-25,2019,13.630000114440918,roll_21dte,126.16068125015079,1.7438,5863.210884948841,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2019-04-25,2019-05-13,2019,13.25,trend_flip,125.80771791053087,1.7487,-3714.6414659138472,18
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-05-13,2019-05-20,2019,20.549999237060547,trend_flip,181.57405691280746,1.2116,821.3789882015126,7
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2019-05-20,2019-05-23,2019,16.309999465942383,trend_flip,148.02591547511008,1.4862,-888.2247011210558,3
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2019-05-23,2019-05-29,2019,16.920000076293945,trend_flip,152.16225576011652,1.4458,-1977.515274927798,6
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-05-29,2019-06-03,2019,17.899999618530273,trend_flip,158.22783789094592,1.3904,-1876.4647132309601,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-06-03,2019-06-06,2019,18.860000610351562,trend_flip,163.79788541499477,1.3431,5136.271290843425,3
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2019-06-06,2019-07-11,2019,15.930000305175781,roll_21dte,144.74202410734392,1.5199,10328.81636194837,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2019-07-11,2019-08-05,2019,12.930000305175781,trend_flip,126.40396385762381,1.7405,-3187.5542102783243,25
bull_call_diagonal,HIGH_VOL,HIGH,BEARISH,2019-08-05,2019-08-12,2019,24.59000015258789,trend_flip,214.9793100777897,0.9768,1163.3402852349795,7
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-08-12,2019-08-15,2019,21.09000015258789,trend_flip,190.08914348239023,1.1574,-1624.3898496960514,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-08-15,2019-08-20,2019,21.18000030517578,trend_flip,188.85687562482917,1.1649,2148.0768592461905,5
bull_call_diagonal,NORMAL,NEUTRAL,BEARISH,2019-08-20,2019-08-23,2019,17.5,trend_flip,161.23480277826616,1.3645,-2114.180561999142,3
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-08-23,2019-08-28,2019,19.8700008392334,trend_flip,177.2504635734581,1.2412,1988.1891277554996,5
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-08-28,2019-09-03,2019,19.350000381469727,trend_flip,175.99174698897207,1.2501,1023.6704320504354,6
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-09-03,2019-10-02,2019,19.65999984741211,trend_flip,180.08890458811038,1.2216,-559.5971196144272,29
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-10-02,2019-10-08,2019,20.559999465942383,trend_flip,186.2308776185879,1.1813,260.17619311891116,6
bull_call_diagonal,NORMAL,HIGH,BEARISH,2019-10-08,2019-11-11,2019,20.280000686645508,roll_21dte,183.55697738224285,1.1985,11113.030435194925,34
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2019-11-11,2019-12-16,2019,12.6899995803833,roll_21dte,127.10087696201481,1.7309,8003.684961817114,35
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2019-12-16,2020-01-22,2019,12.140000343322754,roll_21dte,125.98139560557513,1.7463,9425.98290359875,37
bull_call_diagonal,LOW_VOL,LOW,BULLISH,2020-01-22,2020-02-24,2020,12.90999984741211,trend_flip,139.14000382267943,1.5811,963.1222117787572,33
