strategy_key,regime,iv_signal,trend,entry_date,exit_date,entry_year,entry_vix,exit_reason,entry_credit,contracts,pnl,hold_days
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-06-12,2009-06-25,2009,28.149999618530273,roll_21dte,-9.824141857101068,5.227,-1124.2399146304474,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-06-25,2009-07-09,2009,26.360000610351562,roll_21dte,-9.05101667174398,5.5337,-3880.799775654418,14
bull_put_spread,HIGH_VOL,LOW,BEARISH,2009-07-09,2009-07-22,2009,29.780000686645508,roll_21dte,-9.83445105725363,5.3619,4697.809369724419,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-07-22,2009-08-04,2009,23.469999313354492,roll_21dte,-7.870216424368294,5.9778,2671.2226522609376,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-08-04,2009-08-17,2009,24.889999389648438,roll_21dte,-9.012150605252913,5.3863,-2260.317180281922,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-08-17,2009-08-28,2009,27.889999389648438,roll_21dte,-10.042552444974689,5.1273,3375.2663699233553,11
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-08-28,2009-09-11,2009,24.760000228881836,roll_21dte,-9.21368544401281,5.2782,1145.687122908324,14
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-09-11,2009-09-24,2009,24.149999618530273,roll_21dte,-9.089731828076225,5.2618,647.0693763023098,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-09-24,2009-10-07,2009,24.950000762939453,roll_21dte,-9.45502437292248,5.1794,781.2366492260483,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-10-07,2009-10-20,2009,24.68000030517578,roll_21dte,-9.586036568474924,5.0708,2686.5033107706417,13
bull_put_spread,NORMAL,LOW,BULLISH,2009-10-20,2009-11-02,2009,20.899999618530273,roll_21dte,-8.028631985767419,5.9255,-6931.276617196158,13
bull_put_spread,HIGH_VOL,LOW,NEUTRAL,2009-11-02,2009-11-13,2009,29.780000686645508,roll_21dte,-11.691421662368725,4.5348,3893.268450499612,11
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-11-13,2009-11-27,2009,23.360000610351562,roll_21dte,-9.220042094354909,5.1496,87.80132858478147,14
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-11-27,2009-12-10,2009,24.739999771118164,roll_21dte,-9.724308937919886,4.9674,1298.8518866202764,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2009-12-10,2009-12-23,2009,22.31999969482422,roll_21dte,-8.664050983135098,5.3386,1559.7075116014423,13
bull_put_spread,NORMAL,LOW,BULLISH,2009-12-23,2010-01-07,2009,19.709999084472656,roll_21dte,-7.678933925548051,6.0288,1301.9182073672248,15
bull_put_spread,NORMAL,LOW,BULLISH,2010-01-07,2010-01-21,2010,19.059999465942383,roll_21dte,-7.590298674114337,6.0145,-2815.658803059228,14
bull_put_spread,HIGH_VOL,LOW,NEUTRAL,2010-01-21,2010-02-03,2010,22.270000457763672,roll_21dte,-8.85299014590737,5.2308,-718.447717818022,13
bull_put_spread,NORMAL,LOW,BEARISH,2010-02-03,2010-02-17,2010,21.600000381469727,roll_21dte,-8.336292856208331,5.8194,455.6032606059816,14
bull_put_spread,NORMAL,LOW,NEUTRAL,2010-02-17,2010-03-02,2010,21.719999313354492,roll_21dte,-8.361964590347412,5.8233,1686.9971173245997,13
bull_put_spread,NORMAL,LOW,BULLISH,2010-03-02,2010-03-15,2010,19.059999465942383,roll_21dte,-7.4029699561516225,6.148,2003.6070949962354,13
bull_put_spread,NORMAL,LOW,BULLISH,2010-03-15,2010-03-26,2010,18.0,roll_21dte,-7.019456953887442,6.2534,898.8805943960616,11
bull_put_spread,NORMAL,LOW,BULLISH,2010-03-26,2010-04-09,2010,17.770000457763672,roll_21dte,-6.965847676225081,6.2441,1778.1537349731777,14
bull_put_spread,NORMAL,LOW,BULLISH,2010-04-09,2010-04-22,2010,16.139999389648438,roll_21dte,-6.552687641208877,6.3474,621.5458389597507,13
bull_put_spread,NORMAL,LOW,BULLISH,2010-04-22,2010-05-05,2010,16.469999313354492,roll_21dte,-6.582880917330215,6.3529,-7130.808053557184,13
bull_put_spread,HIGH_VOL,NEUTRAL,NEUTRAL,2010-05-05,2010-05-18,2010,24.90999984741211,roll_21dte,-10.54792435287601,4.6203,-4695.995491108399,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2010-05-18,2010-06-01,2010,33.54999923706055,roll_21dte,-14.516951849370344,3.8544,-3080.9257328265085,14
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2010-06-01,2010-06-14,2010,35.540000915527344,roll_21dte,-14.767906294021884,3.8722,2513.4206232711203,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2010-06-14,2010-06-25,2010,28.579999923706055,roll_21dte,-11.568072905042783,4.5228,-178.6006273640989,11
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2010-06-25,2010-07-09,2010,28.530000686645508,roll_21dte,-11.28653569490129,4.5938,1146.9923023187048,14
bull_put_spread,HIGH_VOL,NEUTRAL,BEARISH,2010-07-09,2010-07-22,2010,24.979999542236328,roll_21dte,-9.805041028686588,4.9769,1164.0571818124563,13
bull_put_spread,HIGH_VOL,NEUTRAL,NEUTRAL,2010-07-22,2010-08-04,2010,24.6299991607666,roll_21dte,-9.952666582536494,4.8784,2305.5445237474155,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2010-08-04,2010-08-17,2010,22.209999084472656,roll_21dte,-8.793475183114907,5.223,-3075.7263471740293,13
bull_put_spread,HIGH_VOL,NEUTRAL,NEUTRAL,2010-08-17,2010-08-30,2010,24.329999923706055,roll_21dte,-9.51301006064051,5.0618,-4106.2927868276165,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2010-08-30,2010-09-02,2010,27.209999084472656,roll_up,-10.290223284175,4.9169,2404.8509331868986,3
bull_put_spread,HIGH_VOL,NEUTRAL,NEUTRAL,2010-09-02,2010-09-15,2010,23.190000534057617,roll_up,-9.186710726240761,5.1454,1949.0982007930925,13
bull_put_spread,HIGH_VOL,LOW,BULLISH,2010-09-15,2010-09-28,2010,22.100000381469727,roll_21dte,-8.764226922400695,5.2192,1157.7244042643333,13
bull_put_spread,HIGH_VOL,NEUTRAL,BULLISH,2010-09-28,2010-10-11,2010,22.600000381469727,roll_21dte,-9.19825597504655,5.0237,1714.8755539698466,13
bull_put_spread,NORMAL,LOW,BULLISH,2010-10-11,2010-10-22,2010,18.959999084472656,roll_21dte,-7.553809786055496,6.0086,996.9172746780508,11
bull_put_spread,NORMAL,LOW,BULLISH,2010-10-22,2010-11-04,2010,18.780000686645508,roll_21dte,-7.718970915386194,5.8776,2007.1694807916244,13
bull_put_spread,NORMAL,LOW,BULLISH,2010-11-04,2010-11-17,2010,18.520000457763672,roll_21dte,-7.621972451347773,5.8627,-5410.2364552810595,13
bull_put_spread,NORMAL,NEUTRAL,BULLISH,2010-11-17,2010-12-01,2010,21.760000228881836,roll_21dte,-9.108343273158567,5.371,1553.4361084474194,14
bull_put_spread,NORMAL,NEUTRAL,BULLISH,2010-12-01,2010-12-14,2010,21.360000610351562,roll_21dte,-9.001516821863362,5.3573,2790.0366558004134,13
bull_put_spread,NORMAL,LOW,BULLISH,2010-12-14,2010-12-28,2010,17.610000610351562,roll_21dte,-7.459577024522673,5.838,847.9660468970976,14
bull_put_spread,NORMAL,LOW,BULLISH,2010-12-28,2011-01-10,2010,17.520000457763672,roll_21dte,-7.46385127478564,5.8387,613.7290439211498,13
bull_put_spread,NORMAL,LOW,BULLISH,2011-01-10,2011-01-24,2011,17.540000915527344,roll_21dte,-7.636937347280792,5.716,943.5675231224558,14
bull_put_spread,NORMAL,LOW,BULLISH,2011-01-24,2011-02-04,2011,17.649999618530273,roll_21dte,-7.789658676228555,5.5956,1259.1094554370436,11
bull_put_spread,NORMAL,LOW,BULLISH,2011-02-04,2011-02-17,2011,15.930000305175781,roll_21dte,-6.925011326127333,5.9094,962.7791447379561,13
bull_put_spread,NORMAL,LOW,BULLISH,2011-02-17,2011-03-03,2011,16.59000015258789,roll_21dte,-7.418585077440298,5.6845,-728.8105229135741,14
bull_put_spread,NORMAL,LOW,BULLISH,2011-03-03,2011-03-16,2011,18.600000381469727,stop_loss,-8.464902404640782,5.2897,-10017.148853051987,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-03-16,2011-03-21,2011,29.399999618530273,roll_up,-13.863128839171736,3.8087,3156.059321318372,5
bull_put_spread,NORMAL,NEUTRAL,NEUTRAL,2011-03-21,2011-04-01,2011,20.610000610351562,roll_21dte,-9.369607931493647,5.0414,2439.038378451998,11
bull_put_spread,NORMAL,LOW,BULLISH,2011-04-01,2011-04-14,2011,17.399999618530273,roll_21dte,-7.720880623192585,5.586,-538.2282382505144,13
bull_put_spread,NORMAL,LOW,NEUTRAL,2011-04-14,2011-04-28,2011,16.270000457763672,roll_21dte,-7.168959281534768,5.7943,2614.7582700684247,14
bull_put_spread,LOW_VOL,LOW,BULLISH,2011-04-28,2011-05-11,2011,14.619999885559082,roll_21dte,-6.503068155054109,6.0005,-1924.8109649147175,13
bull_put_spread,NORMAL,LOW,BULLISH,2011-05-11,2011-05-24,2011,16.950000762939453,roll_21dte,-7.672471181064623,5.5793,-2030.0772207062619,13
bull_put_spread,NORMAL,LOW,BEARISH,2011-05-24,2011-06-07,2011,17.81999969482422,roll_21dte,-7.780384343281298,5.5943,-2427.609692352165,14
bull_put_spread,NORMAL,LOW,BEARISH,2011-06-07,2011-06-20,2011,18.06999969482422,roll_21dte,-7.843637556210183,5.6031,-471.16972235094454,13
bull_put_spread,NORMAL,NEUTRAL,BEARISH,2011-06-20,2011-07-01,2011,19.989999771118164,roll_21dte,-8.924069093337465,5.2233,3819.635773251187,11
bull_put_spread,NORMAL,LOW,BULLISH,2011-07-01,2011-07-15,2011,15.869999885559082,roll_21dte,-6.87747131084501,5.902,-2818.0506784682902,14
bull_put_spread,NORMAL,NEUTRAL,NEUTRAL,2011-07-15,2011-07-28,2011,19.530000686645508,roll_21dte,-9.027708769623814,5.1169,-1630.4784187807654,13
bull_put_spread,HIGH_VOL,HIGH,NEUTRAL,2011-07-28,2011-08-04,2011,23.739999771118164,stop_loss,-11.04382877049025,4.2896,-10275.634680581981,7
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-08-04,2011-08-17,2011,31.65999984741211,roll_21dte,-14.181293373018349,3.8308,347.23100310291625,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-08-17,2011-08-30,2011,31.579999923706055,roll_21dte,-13.950157229737755,3.8853,1086.958477098168,13
bull_put_spread,HIGH_VOL,HIGH,BEARISH,2011-08-30,2011-09-13,2011,32.88999938964844,roll_21dte,-15.272417920562333,3.6378,-2365.8088008149343,14
