id,entry_date,expiry_dte,strike,entry_spx,entry_vix,entry_premium,contracts,bp_per,bp_used,stop_premium,profit_premium,prev_val,ivp252_entry,vix5_avg_prior,n_active_at_entry,exit_date,exit_spx,exit_premium,exit_reason,pnl,ivp_bucket,vix_bucket,vix_trend_bucket,slots_bucket,hold_days,pnl_pct_premium,pnl_pct_nlv,dollar_per_bp_day,is_stop,is_win
159,2006-10-03,34,1288,1334.1099853515625,12.239999771118164,8.261793709150709,1.0,16226.830616032259,16226.830616032259,123.92690563726063,0.8261793709150709,0.843891200486695,43.82470119521912,11.87599983215332,3,2006-10-24,1377.3800048828125,0.6649336199400864,profit_target,759.6860089210622,3_43-55,1_<15,3_rising,3,21,0.9195170391142047,0.0015193720178421244,0.002229364753373006,0,1
160,2006-10-10,25,1310,1353.4200439453125,11.520000457763672,7.893827895823563,1.0,16748.679054230794,16748.679054230794,118.40741843735344,0.7893827895823563,0.9487600485207253,18.326693227091635,11.863999938964843,3,2006-11-13,1384.4200439453125,0.7509575506793809,profit_target,714.2870345144182,1_<30,1_<15,2_flat,3,34,0.9048677573681718,0.0014285740690288364,0.0012543342745763408,0,1
161,2006-10-17,28,1319,1364.050048828125,11.729999542236328,8.035198351257804,1.0,16759.265684735154,16759.265684735154,120.52797526886707,0.8035198351257805,0.9193825775676459,29.880478087649404,11.214000129699707,3,2006-11-15,1396.5699462890625,0.6503743432396121,profit_target,738.4824008018193,1_<30,1_<15,3_rising,3,29,0.9190593293645571,0.0014769648016036386,0.0015194526330393303,0,1
162,2006-10-24,21,1336,1377.3800048828125,10.779999732971191,7.371940739334889,1.0,17259.893658894427,17259.893658894427,110.57911109002333,0.7371940739334889,1.7072095708805364,3.5856573705179287,11.135999870300292,2,2006-12-04,1409.1199951171875,0.701515288713658,ladder_exit,667.042545062123,1_<30,1_<15,1_falling,2,41,0.904839809011141,0.001334085090124246,0.0009426089574419184,0,1
163,2006-10-31,21,1336,1377.93994140625,11.100000381469727,7.8040576617685815,1.0,17255.510746645607,17255.510746645607,117.06086492652872,0.7804057661768582,1.0863148818931876,10.358565737051793,10.8,3,2006-12-11,1413.0400390625,0.4281236440466927,ladder_exit,737.5934017721888,1_<30,1_<15,2_flat,3,41,0.9451408917512187,0.0014751868035443776,0.0010425702973498234,0,1
164,2006-11-13,27,1343,1384.4200439453125,10.859999656677246,7.5820613477260395,1.0,17382.502399421042,17382.502399421042,113.73092021589059,0.758206134772604,0.964430778048353,6.772908366533864,10.960000038146973,3,2006-12-14,1425.489990234375,0.4095495794905375,profit_target,717.2511768235502,1_<30,1_<15,2_flat,3,31,0.9459844017730921,0.0014345023536471004,0.0013310589122665206,0,1
165,2006-11-20,21,1363,1400.5,9.970000267028809,7.061052594308592,1.0,17963.60525943086,17963.60525943086,105.91578891462888,0.7061052594308592,2.253893419501594,0.0,10.376000022888183,3,2007-01-03,1416.5999755859375,2.607667071779616,ladder_exit,445.33855225289756,1_<30,1_<15,1_falling,3,44,0.6306971181773282,0.0008906771045057951,0.000563435378747633,0,1
166,2006-12-04,21,1365,1409.1199951171875,11.229999542236328,7.945179161457247,1.0,17519.318331184786,17519.318331184786,119.1776874218587,0.7945179161457248,0.9547252053559987,20.318725099601593,11.463999938964843,3,2007-01-17,1430.6199951171875,0.8619831968671008,ladder_exit,708.3195964590146,1_<30,1_<15,2_flat,3,44,0.8915086520580108,0.0014166391929180293,0.0009188812225724943,0,1
167,2006-12-11,21,1372,1413.0400390625,10.710000038146973,7.7395219542888185,1.0,17865.548875116383,17865.548875116383,116.09282931433228,0.7739521954288819,1.4390516686977577,5.577689243027888,11.713999938964843,3,2007-01-24,1440.1300048828125,0.5315435981482608,ladder_exit,720.7978356140558,1_<30,1_<15,1_falling,3,44,0.9313208746886869,0.0014415956712281114,0.0009169474224240325,0,1
168,2006-12-18,21,1381,1422.47998046875,10.600000381469727,7.562297222656753,1.0,17945.431382421924,17945.431382421924,113.43445833985129,0.7562297222656753,2.6938184697823715,5.179282868525896,10.31200008392334,3,2007-01-31,1438.239990234375,1.3129190282223249,ladder_exit,624.9378194434428,1_<30,1_<15,2_flat,3,44,0.8263862171022847,0.0012498756388868856,0.0007914622924022115,0,1
