date,baseline_pnl
2006-04-07,-11208.945123184645
2006-04-10,863.1973150376871
2006-04-11,-7501.139444923486
2006-04-12,667.0332439654072
2006-04-13,-248.3981898857494
2006-04-17,-3330.187182627015
2006-04-18,19371.638717505146
2006-04-19,2641.9819430830785
2006-04-20,2159.204448040534
2006-04-21,-140.23285235414633
2006-04-24,-2889.0591673476474
2006-04-25,4351.4967077400825
2006-04-26,3115.235456062955
2006-04-27,3734.7088583497525
2006-04-28,471.1304170854999
2006-05-01,-3167.99990143422
2006-05-02,5902.408250430505
2006-05-03,-4253.578320947763
2006-05-04,3407.3138743789304
2006-05-05,11103.604399069898
2006-05-08,-521.6920604235519
2006-05-09,542.6664239268623
2006-05-10,-1831.7328742414422
2006-05-11,-13638.837882117434
2006-05-12,-3837.9109790962943
2006-05-15,-15.846031746031757
2006-05-16,-15.846031746031757
2006-05-17,36.1265873015873
2006-05-18,36.1265873015873
2006-05-19,36.1265873015873
2006-05-22,36.1265873015873
2006-05-23,36.1265873015873
2006-05-24,36.1265873015873
2006-05-25,36.1265873015873
2006-05-26,36.1265873015873
2006-05-30,36.1265873015873
2006-05-31,4423.079191172998
2006-06-01,2868.2841304618364
2006-06-02,444.0114757501351
2006-06-05,-2342.862681773057
2006-06-06,-832.6529545375932
2006-06-07,-443.9383414837054
2006-06-08,-499.3211819602992
2006-06-09,702.321921456616
2006-06-12,-5145.600571144355
2006-06-13,-4870.2759454528405
2006-06-14,4350.765153268533
2006-06-15,11280.909956862595
2006-06-16,-1942.105836902433
2006-06-19,-1409.822196428473
2006-06-20,2123.429618133339
2006-06-21,11346.50574437733
2006-06-22,-517.0448419704168
2006-06-23,369.4864765317634
2006-06-26,1238.4932953350906
2006-06-27,-1789.2188027041343
2006-06-28,2191.1576784661565
2006-06-29,5732.09771881476
2006-06-30,641.8809239126587
2006-07-03,-918.5610616237666
2006-07-05,-574.7789242506867
2006-07-06,1168.7933070714075
2006-07-07,664.2254210844795
2006-07-10,243.30409213642878
2006-07-11,1743.1466782288499
2006-07-12,-1278.412589045003
2006-07-13,-6608.9380350521615
2006-07-14,-509.64939750741974
2006-07-17,-682.936773810345
2006-07-18,2492.229620744551
2006-07-19,5979.8138201845995
2006-07-20,-843.5494556727932
2006-07-21,-2279.062249793021
2006-07-24,11524.277277168041
2006-07-25,36.1265873015873
2006-07-26,36.1265873015873
2006-07-27,36.1265873015873
2006-07-28,36.1265873015873
2006-07-31,36.1265873015873
2006-08-01,36.1265873015873
2006-08-02,36.1265873015873
2006-08-03,36.1265873015873
2006-08-04,-15.846031746031757
2006-08-07,-15.846031746031757
2006-08-08,-15.846031746031757
2006-08-09,-15.846031746031757
2006-08-10,-15.846031746031757
2006-08-11,-15.846031746031757
2006-08-14,-15.846031746031757
2006-08-15,-15.846031746031757
2006-08-16,6435.785051370566
2006-08-17,1510.8300433153731
2006-08-18,3541.8820349787934
2006-08-21,-3458.065579594517
2006-08-22,1079.5014134515136
2006-08-23,-4600.227243009139
2006-08-24,2597.465260691615
2006-08-25,-896.4186944152452
2006-08-28,5587.20245344469
2006-08-29,2247.150169703263
2006-08-30,969.7809936636986
2006-08-31,-1126.1964278752694
2006-09-01,5948.383788124879
2006-09-05,2241.462837003322
2006-09-06,-9306.726989887333
2006-09-07,-4864.171308917085
2006-09-08,3216.6552704060077
2006-09-11,418.79725973748026
2006-09-12,11071.787137580248
2006-09-13,4495.353851454362
2006-09-14,-1283.6547550654316
2006-09-15,3239.3509619192096
2006-09-18,1601.1149207832445
2006-09-19,28357.51363525283
2006-09-20,5482.423615751828
2006-09-21,-4762.561877480829
2006-09-22,-2101.9030563766764
2006-09-25,8808.37037901223
2006-09-26,7673.054068752581
2006-09-27,321.9971415500645
2006-09-28,2049.192425411449
2006-09-29,-2149.6195611760613
2006-10-02,-2980.0609441264587
2006-10-03,2018.4058607859429
2006-10-04,12617.495882141651
2006-10-05,2457.8878328461674
2006-10-06,-2495.0053952288827
2006-10-09,1079.8106869902208
2006-10-10,2364.5487720408323
2006-10-11,-2420.3535291140824
2006-10-12,10023.708548130411
2006-10-13,2483.0581227498965
2006-10-16,2389.4094443523013
2006-10-17,-3186.236339258574
2006-10-18,1728.4676415341187
2006-10-19,1430.3068908599378
2006-10-20,1709.053055041421
2006-10-23,50130.20821701842
2006-10-24,-270.2997819825589
2006-10-25,4026.907727959765
2006-10-26,5850.242077497126
2006-10-27,-10057.828668609618
2006-10-30,1231.0626467308366
2006-10-31,-226.74257730653122
2006-11-01,-8287.70746965251
2006-11-02,-798.8587931145936
2006-11-03,-3758.384248306191
2006-11-06,14478.214130703756
2006-11-07,2675.374157303975
2006-11-08,2116.0151989838314
2006-11-09,-6611.196657301905
2006-11-10,1992.2365024600517
2006-11-13,3572.1915754337415
2006-11-14,8030.105478070898
2006-11-15,3118.1387497576243
2006-11-16,3067.16291024769
2006-11-17,1468.133518951147
2006-11-20,-565.286994923925
2006-11-21,2405.79084218777
2006-11-22,3466.614155405609
2006-11-24,-4236.869906228891
2006-11-27,7227.704947056554
2006-11-28,2716.0298826782446
2006-11-29,9619.561880075704
2006-11-30,1017.6122165544705
2006-12-01,-2567.1044583005814
2006-12-04,9462.810592668868
2006-12-05,4299.643960790061
2006-12-06,-1196.1312124801873
2006-12-07,-3502.6428675684274
2006-12-08,1719.6905932217921
2006-12-11,2413.8743869290606
2006-12-12,-1023.6979051962751
2006-12-13,1570.531807294067
2006-12-14,9984.178144512976
2006-12-15,1336.7083282729532
2006-12-18,-3530.252638014034
2006-12-19,2732.759838511891
2006-12-20,-1216.6113867865406
2006-12-21,-3991.7214717436636
2006-12-22,-5921.777551487463
2006-12-26,5289.426965229611
2006-12-27,8139.497742269242
2006-12-28,-1355.4456984879755
2006-12-29,-4663.681760907009
2007-01-03,30865.826345126294
2007-01-04,471.7470328039123
2007-01-05,-5767.930682053496
2007-01-08,2136.269176876318
2007-01-09,-838.943332576369
2007-01-10,1316.5824909363455
2007-01-11,6604.815548141862
2007-01-12,5247.806527352333
2007-01-16,1538.8418487285414
2007-01-17,-1209.6528624790753
2007-01-18,-3429.9108870437794
2007-01-19,3173.4488230111738
2007-01-22,-6434.698463237182
2007-01-23,4048.39911361792
2007-01-24,10963.562328738359
2007-01-25,-13441.99077405152
2007-01-26,-1794.8834392331335
2007-01-29,-862.5955167789891
2007-01-30,6843.542303878852
2007-01-31,8333.932653912665
2007-02-01,7144.10887769933
2007-02-02,2353.1178541333356
2007-02-05,-904.5973642155201
2007-02-06,1180.27419751023
2007-02-07,29007.291167391322
2007-02-08,-1323.6579299850632
2007-02-09,-7384.375209589469
2007-02-12,-2627.8481406023193
2007-02-13,5863.040196966412
2007-02-14,9723.967591337283
2007-02-15,1312.8236581401497
2007-02-16,-1528.145572134741
2007-02-20,4128.90068464818
2007-02-21,-1935.3431289651592
2007-02-22,-1220.0800038844027
2007-02-23,-4097.837277788636
2007-02-26,-373.62028226226744
2007-02-27,-8831.076529182694
2007-02-28,36.1265873015873
2007-03-01,36.1265873015873
2007-03-02,36.1265873015873
2007-03-05,36.1265873015873
2007-03-06,36.1265873015873
2007-03-07,36.1265873015873
2007-03-08,36.1265873015873
2007-03-09,36.1265873015873
2007-03-12,-15.846031746031757
2007-03-13,36.1265873015873
2007-03-14,1945.4626266657633
2007-03-15,1870.9760556984543
2007-03-16,-67.3728573973373
2007-03-19,3777.240314196374
2007-03-20,1823.9207232641456
2007-03-21,-3467.3408940949575
2007-03-22,-1296.851141715509
2007-03-23,-98.21783426647522
2007-03-26,-528.3660597001123
2007-03-27,2838.1824738350906
2007-03-28,-169.1716176949657
2007-03-29,-1130.3941009405637
2007-03-30,7392.97528533205
2007-04-02,-104.81515990789214
2007-04-03,-1144.2143078722443
2007-04-04,534.8947785092482
2007-04-05,-1089.6310222901284
2007-04-09,506.5973006287142
2007-04-10,119.03348338926521
2007-04-11,2650.929146784666
2007-04-12,-1103.830276779307
2007-04-13,-345.12650490340724
2007-04-16,-7869.631913946007
2007-04-17,5555.533003416879
2007-04-18,1306.1612608885973
2007-04-19,-1261.1444920763997
2007-04-20,10379.67699901096
2007-04-23,-1373.1237885793614
2007-04-24,-233.48631873386395
2007-04-25,11494.556555871914
2007-04-26,-1062.7258278871902
2007-04-27,-283.75281300511756
2007-04-30,-6558.215398861433
2007-05-01,2002.0391888525012
2007-05-02,7030.061947101701
2007-05-03,5047.468259146118
2007-05-04,2504.7850390604794
2007-05-07,3152.483066631559
2007-05-08,-898.8049321801433
2007-05-09,3633.2538010025796
2007-05-10,-15097.961174537295
2007-05-11,10889.64056564561
2007-05-14,-818.4550718994475
2007-05-15,-1062.7375345041971
2007-05-16,9436.792888140564
2007-05-17,-516.4725237621394
2007-05-18,7142.7183039217025
2007-05-21,47773.17932800441
2007-05-22,-1185.5232600467966
2007-05-23,-1108.8633982769875
2007-05-24,-9267.277735912103
2007-05-25,4311.550853838032
2007-05-29,2176.8616608717466
2007-05-30,8028.369948665644
2007-05-31,655.0339401033478
2007-06-01,4079.6816858033712
2007-06-04,2918.4533625137346
2007-06-05,-5729.872205536544
2007-06-06,-6882.437625575839
2007-06-07,-11776.298664859773
2007-06-08,4939.854274025566
2007-06-11,637.045742176086
2007-06-12,-5614.160048427421
2007-06-13,11438.592839853683
2007-06-14,3144.039995587781
2007-06-15,9036.408523124028
2007-06-18,-2627.690448077507
2007-06-19,1155.1863018677373
2007-06-20,-13771.871695473328
2007-06-21,6728.594145683299
2007-06-22,-10895.765464756649
2007-06-25,-14850.618062377083
2007-06-26,-7016.730705059052
2007-06-27,12426.336965277756
2007-06-28,632.5808755679833
2007-06-29,-1788.3154147002085
2007-07-02,2990.4615852375236
2007-07-03,1996.723086603821
2007-07-05,-1292.3275400197942
2007-07-06,2865.9322147744197
2007-07-09,-984.5145484950423
2007-07-10,-5114.911433566458
2007-07-11,3448.8834395950303
2007-07-12,-839.0133997180325
2007-07-13,488.4730430523643
2007-07-16,433.6136035676068
2007-07-17,747.4613055692606
2007-07-18,697.2523647333267
2007-07-19,919.2324273184446
2007-07-20,909.4538207953738
2007-07-23,-186.4229913374234
2007-07-24,-175.5959192010986
2007-07-25,2107.066388023987
2007-07-26,-5091.649497003012
2007-07-27,-5953.9121881630235
2007-07-30,36.1265873015873
2007-07-31,36.1265873015873
2007-08-01,36.1265873015873
2007-08-02,36.1265873015873
2007-08-03,36.1265873015873
2007-08-06,36.1265873015873
2007-08-07,36.1265873015873
2007-08-08,36.1265873015873
2007-08-09,-7740.737855651215
2007-08-10,-1701.4522477362123
2007-08-13,2358.1120646511213
2007-08-14,-2028.1503445619685
2007-08-15,-3109.7859848282214
2007-08-16,471.23675855360176
2007-08-17,3427.912809250769
2007-08-20,4337.671046608957
2007-08-21,2591.091299812329
2007-08-22,7059.047137184178
2007-08-23,1468.6694049826528
2007-08-24,5609.308310328651
2007-08-27,-19839.278386710423
2007-08-28,-9192.037794703805
2007-08-29,8182.508736668636
2007-08-30,-2208.580045778885
2007-08-31,5091.963035500497
2007-09-04,1878.225586753312
2007-09-05,-2782.9323039033065
2007-09-06,2296.908271685934
2007-09-07,-4459.910487757894
2007-09-10,-1450.1407980882695
2007-09-11,6222.922760243475
2007-09-12,6579.111460484114
2007-09-13,-145.26832419189228
2007-09-14,315.06770651283966
2007-09-17,-473.98935696739034
2007-09-18,5651.630025187312
2007-09-19,-133.93332021793637
2007-09-20,6567.979504186831
2007-09-21,-15.846031746031757
2007-09-24,-15.846031746031757
2007-09-25,-15.846031746031757
2007-09-26,-15.846031746031757
2007-09-27,-15.846031746031757
2007-09-28,-15.846031746031757
2007-10-01,-15.846031746031757
2007-10-02,-15.846031746031757
2007-10-03,-15.846031746031757
2007-10-04,-15.846031746031757
2007-10-05,-15.846031746031757
2007-10-08,-15.846031746031757
2007-10-09,-15.846031746031757
2007-10-10,-15.846031746031757
2007-10-11,-15.846031746031757
2007-10-12,-15.846031746031757
2007-10-15,-15.846031746031757
2007-10-16,-15.846031746031757
2007-10-17,-15.846031746031757
2007-10-18,-15.846031746031757
2007-10-19,36.1265873015873
2007-10-22,36.1265873015873
2007-10-23,36.1265873015873
2007-10-24,-15.846031746031757
2007-10-25,-15.846031746031757
2007-10-26,-15.846031746031757
2007-10-29,-15.846031746031757
2007-10-30,-15.846031746031757
2007-10-31,-15.846031746031757
2007-11-01,36.1265873015873
2007-11-02,36.1265873015873
2007-11-05,-1389.7761589951012
2007-11-06,4338.945148253816
2007-11-07,-6916.483577288273
2007-11-08,738.6531620148584
2007-11-09,-3239.6755754604415
2007-11-12,-2322.926565739941
2007-11-13,10122.696549286109
2007-11-14,-3128.6104481156945
2007-11-15,-3941.5367719223327
2007-11-16,5328.498173948398
2007-11-19,-2112.2559510770857
2007-11-20,2950.0242289001358
2007-11-21,-19841.820239040604
2007-11-23,5407.701707060691
2007-11-26,-6591.25013292258
2007-11-27,5434.66349900013
2007-11-28,8530.129902105216
2007-11-29,933.676732608899
2007-11-30,3203.2778579965993
2007-12-03,-1100.3492299528853
2007-12-04,-541.8220064323849
2007-12-05,4362.2334354785025
2007-12-06,15936.097241364385
2007-12-07,591.8687872689726
2007-12-10,817.2338611287598
2007-12-11,-4720.381425398181
2007-12-12,4259.467370943549
2007-12-13,812.5976934311406
2007-12-14,-3304.6617079043453
2007-12-17,-7407.77144849546
2007-12-18,9973.723809790496
2007-12-19,4298.882546098412
2007-12-20,6943.81510819661
2007-12-21,13287.604067937942
2007-12-24,1121.2036215199957
2007-12-26,10223.081339166594
2007-12-27,-5241.2427616030855
2007-12-28,-157.20772228137773
2007-12-31,-5015.333937347476
2008-01-02,-5862.864638513197
2008-01-03,3605.1878416684926
2008-01-04,-16936.779533603654
2008-01-07,3392.3390513893114
2008-01-08,-12562.124444972342
2008-01-09,13433.467161177648
2008-01-10,8186.91576376458
2008-01-11,-13192.144904663282
2008-01-14,6644.754789151156
2008-01-15,-12053.099379687417
2008-01-16,-3937.100982510974
2008-01-17,-21251.146902400422
2008-01-18,-672.4556394933834
2008-01-22,-2543.064809541551
2008-01-23,4207.288697984634
2008-01-24,2427.759284778873
2008-01-25,-3356.8064742413476
2008-01-28,4292.892996516382
2008-01-29,1802.576905008253
2008-01-30,-700.1497983662662
2008-01-31,4557.2511135507975
2008-02-01,5785.048205902802
2008-02-04,-3227.724984546019
2008-02-05,-10656.72017184374
2008-02-06,-20.887926694564
2008-02-07,647.2947704678418
2008-02-08,94.09794543914529
2008-02-11,320.57756110475407
2008-02-12,587.2292959518302
2008-02-13,580.7824424729038
2008-02-14,3177.403607832299
2008-02-15,53.45079365079364
2008-02-19,53.45079365079364
2008-02-20,36.1265873015873
2008-02-21,53.45079365079364
2008-02-22,36.1265873015873
2008-02-25,36.1265873015873
2008-02-26,36.1265873015873
2008-02-27,36.1265873015873
2008-02-28,979.2586645928072
2008-02-29,1425.797173514172
2008-03-03,263.0827922918054
2008-03-04,782.0977986974633
2008-03-05,192.28317943885415
2008-03-06,598.1848508377971
2008-03-07,691.6324209864663
2008-03-10,381.9565040299493
2008-03-11,-867.5261772281219
2008-03-12,411.61843065619837
2008-03-13,-132.49240331015136
2008-03-14,-1030.5334162912711
2008-03-17,4300.491419159478
2008-03-18,2370.341298508454
2008-03-19,-2432.1878536849476
2008-03-20,2416.2719365141133
2008-03-24,141.2885560483974
2008-03-25,197.90276397713728
2008-03-26,793.4073898896936
2008-03-27,1232.664715177772
2008-03-28,754.2546278644863
2008-03-31,306.920140815698
2008-04-01,642.5711602939663
2008-04-02,-133.45966169777435
2008-04-03,531.8200051395244
2008-04-04,1146.2044826471697
2008-04-07,267.86821113412395
2008-04-08,4962.430170203935
2008-04-09,4048.771358278319
2008-04-10,36.1265873015873
2008-04-11,-8814.470881857651
2008-04-14,-1541.4201930291651
2008-04-15,4826.530160554646
2008-04-16,11872.192475506237
2008-04-17,1520.967611600025
2008-04-18,2035.2193569075268
2008-04-21,46.56848083040173
2008-04-22,604.4297014918992
2008-04-23,17199.78552865518
2008-04-24,-2315.0261800180447
2008-04-25,-2034.2591729862925
2008-04-28,1579.0966280054427
2008-04-29,1863.9663531747608
2008-04-30,1839.9766853466158
2008-05-01,-5669.676903157677
2008-05-02,261.32720898483467
2008-05-05,2881.333395679082
2008-05-06,-3728.6587404901165
2008-05-07,11599.324250185704
2008-05-08,-492.78493357362123
2008-05-09,5700.615456309616
2008-05-12,-1959.435395237515
2008-05-13,16215.36839534654
2008-05-14,-775.3764304287791
2008-05-15,-2856.204515829627
2008-05-16,-5281.863156482225
2008-05-19,-15.846031746031757
2008-05-20,-15.846031746031757
2008-05-21,-15.846031746031757
2008-05-22,-15.846031746031757
2008-05-23,-15.846031746031757
2008-05-27,-15.846031746031757
2008-05-28,-15.846031746031757
2008-05-29,-15.846031746031757
2008-05-30,-15.846031746031757
2008-06-02,-15.846031746031757
2008-06-03,-15.846031746031757
2008-06-04,-15.846031746031757
2008-06-05,5144.429306532388
2008-06-06,-7091.722525826009
2008-06-09,1135.6512063074188
2008-06-10,227.140373401514
2008-06-11,-2377.879722305015
2008-06-12,1851.334120198199
2008-06-13,4934.351050846561
2008-06-16,874.3416895870736
2008-06-17,-445.0928872913312
2008-06-18,-2373.072250845476
2008-06-19,1939.2311624635704
2008-06-20,-2480.1409019116486
2008-06-23,979.4126230642244
2008-06-24,653.5693370690996
2008-06-25,3445.7432746314903
2008-06-26,-8568.729291724612
2008-06-27,77.18869672345896
2008-06-30,155.8436245197504
2008-07-01,1628.704202708556
2008-07-02,-547.5651858268529
2008-07-03,843.9410698025678
2008-07-07,-2382.5821948339276
2008-07-08,6980.959815918266
2008-07-09,-15487.71088020463
2008-07-10,53.45079365079364
2008-07-11,53.45079365079364
2008-07-14,53.45079365079364
2008-07-15,53.45079365079364
2008-07-16,53.45079365079364
2008-07-17,-188.2557815439932
2008-07-18,883.2340120505925
2008-07-21,932.242467683575
2008-07-22,56.309162777145445
2008-07-23,-744.65487905357
2008-07-24,2544.3192706049995
2008-07-25,355.27572025058066
2008-07-28,1689.2991133515225
2008-07-29,-528.405109581203
2008-07-30,-2092.043827669908
2008-07-31,1228.5017368526226
2008-08-01,1938.7038336266858
2008-08-04,826.8643506245525
2008-08-05,-2146.7208543574666
2008-08-06,4385.690247526237
2008-08-07,2483.903603768116
2008-08-08,-3233.4983417144645
2008-08-11,-697.9253956738459
2008-08-12,1945.5494783357613
2008-08-13,570.4776334922695
2008-08-14,211.49169125416245
2008-08-15,146.19398837322328
2008-08-18,1859.994458827811
2008-08-19,1308.91783291607
2008-08-20,51.81025395359713
2008-08-21,5513.663760502299
2008-08-22,36.1265873015873
2008-08-25,36.1265873015873
2008-08-26,36.1265873015873
2008-08-27,36.1265873015873
2008-08-28,36.1265873015873
2008-08-29,36.1265873015873
2008-09-02,36.1265873015873
2008-09-03,1269.7117313003941
2008-09-04,-5156.964638677967
2008-09-05,2096.4995703355157
2008-09-08,2382.3706794207674
2008-09-09,-4989.054027408596
2008-09-10,2248.723511423538
2008-09-11,2015.903680829944
2008-09-12,-1019.1344548650527
2008-09-15,-8808.954035632445
2008-09-16,3021.10228419076
2008-09-17,-7965.147614442298
2008-09-18,6215.920959948814
2008-09-19,4797.358211107024
2008-09-22,-4492.160725732295
2008-09-23,-2294.965178488096
2008-09-24,345.9577326271967
2008-09-25,4837.966545039538
2008-09-26,-545.9180158917418
2008-09-29,-13447.971947454093
2008-09-30,7514.195019929463
2008-10-01,-428.03572018012426
2008-10-02,-5850.8089755578585
2008-10-03,-1542.6835795503198
2008-10-06,-26470.808870983095
2008-10-07,53.45079365079364
2008-10-08,53.45079365079364
2008-10-09,53.45079365079364
2008-10-10,53.45079365079364
2008-10-13,53.45079365079364
2008-10-14,53.45079365079364
2008-10-15,53.45079365079364
2008-10-16,53.45079365079364
2008-10-17,53.45079365079364
2008-10-20,53.45079365079364
2008-10-21,53.45079365079364
2008-10-22,53.45079365079364
2008-10-23,53.45079365079364
2008-10-24,53.45079365079364
2008-10-27,53.45079365079364
2008-10-28,53.45079365079364
2008-10-29,53.45079365079364
2008-10-30,53.45079365079364
2008-10-31,53.45079365079364
2008-11-03,53.45079365079364
2008-11-04,53.45079365079364
2008-11-05,53.45079365079364
2008-11-06,53.45079365079364
2008-11-07,53.45079365079364
2008-11-10,53.45079365079364
2008-11-11,53.45079365079364
2008-11-12,53.45079365079364
2008-11-13,53.45079365079364
2008-11-14,53.45079365079364
2008-11-17,53.45079365079364
2008-11-18,53.45079365079364
2008-11-19,53.45079365079364
2008-11-20,53.45079365079364
2008-11-21,53.45079365079364
2008-11-24,53.45079365079364
2008-11-25,53.45079365079364
2008-11-26,53.45079365079364
2008-11-28,53.45079365079364
2008-12-01,53.45079365079364
2008-12-02,53.45079365079364
2008-12-03,53.45079365079364
2008-12-04,53.45079365079364
2008-12-05,53.45079365079364
2008-12-08,53.45079365079364
2008-12-09,53.45079365079364
2008-12-10,53.45079365079364
2008-12-11,53.45079365079364
2008-12-12,53.45079365079364
2008-12-15,53.45079365079364
2008-12-16,53.45079365079364
2008-12-17,53.45079365079364
2008-12-18,53.45079365079364
2008-12-19,53.45079365079364
2008-12-22,53.45079365079364
2008-12-23,53.45079365079364
2008-12-24,53.45079365079364
2008-12-26,53.45079365079364
2008-12-29,53.45079365079364
2008-12-30,53.45079365079364
2008-12-31,53.45079365079364
2009-01-02,36.1265873015873
2009-01-05,36.1265873015873
2009-01-06,36.1265873015873
2009-01-07,53.45079365079364
2009-01-08,53.45079365079364
2009-01-09,53.45079365079364
2009-01-12,53.45079365079364
2009-01-13,53.45079365079364
2009-01-14,53.45079365079364
2009-01-15,53.45079365079364
2009-01-16,53.45079365079364
2009-01-20,53.45079365079364
2009-01-21,53.45079365079364
2009-01-22,53.45079365079364
2009-01-23,53.45079365079364
2009-01-26,53.45079365079364
2009-01-27,53.45079365079364
2009-01-28,53.45079365079364
2009-01-29,53.45079365079364
2009-01-30,53.45079365079364
2009-02-02,53.45079365079364
2009-02-03,53.45079365079364
2009-02-04,53.45079365079364
2009-02-05,53.45079365079364
2009-02-06,36.1265873015873
2009-02-09,36.1265873015873
2009-02-10,53.45079365079364
2009-02-11,53.45079365079364
2009-02-12,53.45079365079364
2009-02-13,53.45079365079364
2009-02-17,53.45079365079364
2009-02-18,53.45079365079364
2009-02-19,53.45079365079364
2009-02-20,53.45079365079364
2009-02-23,53.45079365079364
2009-02-24,53.45079365079364
2009-02-25,53.45079365079364
2009-02-26,53.45079365079364
2009-02-27,53.45079365079364
2009-03-02,53.45079365079364
2009-03-03,53.45079365079364
2009-03-04,53.45079365079364
2009-03-05,53.45079365079364
2009-03-06,53.45079365079364
2009-03-09,53.45079365079364
2009-03-10,53.45079365079364
2009-03-11,53.45079365079364
2009-03-12,53.45079365079364
2009-03-13,53.45079365079364
2009-03-16,53.45079365079364
2009-03-17,53.45079365079364
2009-03-18,53.45079365079364
2009-03-19,53.45079365079364
2009-03-20,53.45079365079364
2009-03-23,53.45079365079364
2009-03-24,53.45079365079364
2009-03-25,53.45079365079364
2009-03-26,53.45079365079364
2009-03-27,53.45079365079364
2009-03-30,53.45079365079364
2009-03-31,53.45079365079364
2009-04-01,53.45079365079364
2009-04-02,53.45079365079364
2009-04-03,36.1265873015873
2009-04-06,36.1265873015873
2009-04-07,36.1265873015873
2009-04-08,36.1265873015873
2009-04-09,36.1265873015873
2009-04-13,36.1265873015873
2009-04-14,36.1265873015873
2009-04-15,36.1265873015873
2009-04-16,36.1265873015873
2009-04-17,36.1265873015873
2009-04-20,-4892.294610978715
2009-04-21,2637.780344366458
2009-04-22,-612.5028349247618
2009-04-23,1411.3219472492765
2009-04-24,937.4433428750592
2009-04-27,-905.1582463613336
2009-04-28,634.7072072277882
2009-04-29,2131.1192367583894
2009-04-30,98.16103756413803
2009-05-01,1373.2975585085878
2009-05-04,-165.70410932104016
2009-05-05,1980.2237710804916
2009-05-06,3131.650889807541
2009-05-07,-1437.6866990407652
2009-05-08,3580.7069994556537
2009-05-11,-1151.7268217874487
2009-05-12,2100.958218075275
2009-05-13,-5047.335952699651
2009-05-14,5340.399218082164
2009-05-15,-3260.5154385305823
2009-05-18,16364.528922642265
2009-05-19,973.6824494484541
2009-05-20,-468.7568460934971
2009-05-21,-3748.100658799151
2009-05-22,2013.1632856573526
2009-05-26,5215.782467524524
2009-05-27,-3389.9209491801817
2009-05-28,2867.330297124829
2009-05-29,3411.731641591705
2009-06-01,9806.831570549935
2009-06-02,901.6905262122424
2009-06-03,-3077.566699809467
2009-06-04,2910.6599275237227
2009-06-05,249.85695476723564
2009-06-08,47.30406955227439
2009-06-09,1950.8279972021364
2009-06-10,-391.2459201024308
2009-06-11,1619.3749675310157
2009-06-12,553.7584378742911
2009-06-15,-5820.360159579725
2009-06-16,-3560.061567828795
2009-06-17,724.7673164667589
2009-06-18,3294.4425044733607
2009-06-19,1421.4110403059833
2009-06-22,36.1265873015873
2009-06-23,36.1265873015873
2009-06-24,36.1265873015873
2009-06-25,36.1265873015873
2009-06-26,36.1265873015873
2009-06-29,36.1265873015873
2009-06-30,36.1265873015873
2009-07-01,36.1265873015873
2009-07-02,36.1265873015873
2009-07-06,36.1265873015873
2009-07-07,36.1265873015873
2009-07-08,36.1265873015873
2009-07-09,36.1265873015873
2009-07-10,36.1265873015873
2009-07-13,36.1265873015873
2009-07-14,36.1265873015873
2009-07-15,36.1265873015873
2009-07-16,36.1265873015873
2009-07-17,36.1265873015873
2009-07-20,36.1265873015873
2009-07-21,36.1265873015873
2009-07-22,36.1265873015873
2009-07-23,36.1265873015873
2009-07-24,36.1265873015873
2009-07-27,36.1265873015873
2009-07-28,36.1265873015873
2009-07-29,36.1265873015873
2009-07-30,36.1265873015873
2009-07-31,36.1265873015873
2009-08-03,36.1265873015873
2009-08-04,36.1265873015873
2009-08-05,36.1265873015873
2009-08-06,36.1265873015873
2009-08-07,36.1265873015873
2009-08-10,36.1265873015873
2009-08-11,36.1265873015873
2009-08-12,36.1265873015873
2009-08-13,36.1265873015873
2009-08-14,36.1265873015873
2009-08-17,36.1265873015873
2009-08-18,36.1265873015873
2009-08-19,36.1265873015873
2009-08-20,36.1265873015873
2009-08-21,36.1265873015873
2009-08-24,36.1265873015873
2009-08-25,36.1265873015873
2009-08-26,36.1265873015873
2009-08-27,36.1265873015873
2009-08-28,36.1265873015873
2009-08-31,36.1265873015873
2009-09-01,36.1265873015873
2009-09-02,36.1265873015873
2009-09-03,36.1265873015873
2009-09-04,36.1265873015873
2009-09-08,36.1265873015873
2009-09-09,36.1265873015873
2009-09-10,36.1265873015873
2009-09-11,36.1265873015873
2009-09-14,36.1265873015873
2009-09-15,36.1265873015873
2009-09-16,36.1265873015873
2009-09-17,36.1265873015873
2009-09-18,36.1265873015873
2009-09-21,36.1265873015873
2009-09-22,36.1265873015873
2009-09-23,36.1265873015873
2009-09-24,36.1265873015873
2009-09-25,36.1265873015873
2009-09-28,36.1265873015873
2009-09-29,36.1265873015873
2009-09-30,36.1265873015873
2009-10-01,36.1265873015873
2009-10-02,36.1265873015873
2009-10-05,36.1265873015873
2009-10-06,36.1265873015873
2009-10-07,36.1265873015873
2009-10-08,36.1265873015873
2009-10-09,36.1265873015873
2009-10-12,36.1265873015873
2009-10-13,36.1265873015873
2009-10-14,36.1265873015873
2009-10-15,36.1265873015873
2009-10-16,36.1265873015873
2009-10-19,-15.846031746031757
2009-10-20,-15.846031746031757
2009-10-21,36.1265873015873
2009-10-22,3817.236441309734
2009-10-23,-3684.377852083902
2009-10-26,-4253.163269678616
2009-10-27,-971.8887723213644
2009-10-28,-7065.325093301126
2009-10-29,8369.535668891915
2009-10-30,-10922.268943798594
2009-11-02,2393.2824515171055
2009-11-03,1417.8011256882367
2009-11-04,1170.9918115501448
2009-11-05,7271.514937185241
