variant,entry_date,strategy,n_contracts,pnl_per_contract,total_pnl,total_bp,pnl_pct,source,expiry_proxy,sizing
V3_daily_cluster,2021-10-07,Iron Condor,4,2419.315324102997,9677.261296411987,57065.59136437507,0.16958137233032008,bootstrap,2021-11-06,S2_4contracts_10pct_bp
V3_daily_cluster,2021-10-12,Iron Condor,4,3405.4760689542586,13621.904275817034,84909.48092851613,0.16042854257094197,bootstrap,2021-11-11,S2_4contracts_10pct_bp
V3_daily_cluster,2021-11-22,Bull Put Spread,4,-3235.8502698199736,-12943.401079279894,72645.6309906273,-0.17817177582158858,engine_exact_d+0,2021-12-22,S2_4contracts_10pct_bp
V3_daily_cluster,2021-12-02,Iron Condor (High Vol),4,4317.930946492947,17271.72378597179,225218.09642575512,0.07668888095617817,engine_exact_d+0,2022-01-06,S2_4contracts_10pct_bp
V3_daily_cluster,2021-12-10,Bull Put Spread,4,1369.5599381271534,5478.2397525086135,71200.77369551749,0.07694073348044954,engine_exact_d+0,2022-01-09,S2_4contracts_10pct_bp
V3_daily_cluster,2021-12-15,Bull Put Spread,4,2994.0257399001166,11976.102959600466,63942.27895495302,0.1872955289572579,bootstrap,2022-01-14,S2_4contracts_10pct_bp
V3_daily_cluster,2021-12-20,Iron Condor (High Vol),4,4394.37192179752,17577.48768719008,105986.80693992718,0.16584599720183021,engine_exact_d+0,2022-01-24,S2_4contracts_10pct_bp
V3_daily_cluster,2022-01-28,Iron Condor (High Vol),4,3393.616512340607,13574.466049362429,220530.5840743364,0.061553666609737684,engine_exact_d+0,2022-03-04,S2_4contracts_10pct_bp
V3_daily_cluster,2022-02-02,Iron Condor (High Vol),4,-711.9391672579634,-2847.7566690318536,193339.403976652,-0.01472931337564149,engine_exact_d-2,2022-03-09,S2_4contracts_10pct_bp
V3_daily_cluster,2022-02-07,Iron Condor (High Vol),4,2795.0306065786194,11180.122426314478,231868.33082979932,0.04821754823655128,bootstrap,2022-03-14,S2_4contracts_10pct_bp
V3_daily_cluster,2022-02-16,Iron Condor (High Vol),4,3350.7341378376354,13402.936551350542,185800.8625018448,0.07213602978413228,engine_exact_d+0,2022-03-23,S2_4contracts_10pct_bp
V3_daily_cluster,2022-02-25,Iron Condor (High Vol),4,3103.989677265354,12415.958709061417,182559.65889415803,0.06801041798757837,bootstrap,2022-04-01,S2_4contracts_10pct_bp
V3_daily_cluster,2022-03-09,Iron Condor (High Vol),4,4389.264374421345,17557.05749768538,263091.8389487731,0.06673356941757487,engine_exact_d+0,2022-04-13,S2_4contracts_10pct_bp
V3_daily_cluster,2022-03-14,Iron Condor (High Vol),4,-7380.842873990791,-29523.371495963165,102439.65033085622,-0.28820257976876673,bootstrap,2022-04-18,S2_4contracts_10pct_bp
V3_daily_cluster,2022-03-21,Iron Condor (High Vol),4,3002.4987164504564,12009.994865801826,183201.71624646522,0.0655561263937316,engine_exact_d+2,2022-04-25,S2_4contracts_10pct_bp
V3_daily_cluster,2022-04-04,Bull Put Spread,4,1229.002439108414,4916.009756433656,66277.48436314876,0.07417314950425348,bootstrap,2022-05-04,S2_4contracts_10pct_bp
V3_daily_cluster,2022-04-21,Iron Condor (High Vol),4,-6166.424532948677,-24665.698131794707,102757.53714035836,-0.24003784849478618,engine_exact_d+0,2022-05-26,S2_4contracts_10pct_bp
V3_daily_cluster,2022-04-28,Iron Condor (High Vol),4,4422.455127916913,17689.82051166765,266066.38721045235,0.0664864911991886,bootstrap,2022-06-02,S2_4contracts_10pct_bp
V3_daily_cluster,2022-05-03,Iron Condor (High Vol),4,5565.080814535621,22260.323258142485,128880.91468038553,0.17272009058398077,bootstrap,2022-06-07,S2_4contracts_10pct_bp
V3_daily_cluster,2022-05-13,Iron Condor (High Vol),4,-6300.6050444150915,-25202.420177660366,117831.76271344368,-0.2138847760340342,bootstrap,2022-06-17,S2_4contracts_10pct_bp
V3_daily_cluster,2022-05-18,Iron Condor (High Vol),4,3393.616512340607,13574.466049362429,220530.5840743364,0.061553666609737684,bootstrap,2022-06-22,S2_4contracts_10pct_bp
V3_daily_cluster,2022-05-23,Iron Condor (High Vol),4,2974.899193949923,11899.596775799691,139193.72388432952,0.08548946348822667,bootstrap,2022-06-27,S2_4contracts_10pct_bp
V3_daily_cluster,2022-05-31,Iron Condor (High Vol),4,4080.366246399849,16321.464985599396,259138.13918098115,0.06298364662640625,bootstrap,2022-07-05,S2_4contracts_10pct_bp
V3_daily_cluster,2022-06-06,Iron Condor (High Vol),4,5636.5155843283055,22546.062337313222,141572.7808147594,0.15925421685976182,bootstrap,2022-07-11,S2_4contracts_10pct_bp
V3_daily_cluster,2022-06-15,Iron Condor (High Vol),4,4357.197751305591,17428.791005222363,263933.43520340265,0.06603479772007935,bootstrap,2022-07-20,S2_4contracts_10pct_bp
V3_daily_cluster,2022-06-21,Iron Condor (High Vol),4,4470.893773463599,17883.575093854397,112179.95280698362,0.15941863627474334,bootstrap,2022-07-26,S2_4contracts_10pct_bp
V3_daily_cluster,2022-06-27,Iron Condor (High Vol),4,-7511.2219416564185,-30044.887766625674,110544.51412014502,-0.271789948201061,bootstrap,2022-08-01,S2_4contracts_10pct_bp
V3_daily_cluster,2022-07-05,Iron Condor (High Vol),4,5060.087681344861,20240.350725379445,274881.40243562317,0.0736330306307998,bootstrap,2022-08-09,S2_4contracts_10pct_bp
V3_daily_cluster,2022-07-11,Iron Condor (High Vol),4,4683.932639809517,18735.73055923807,287001.1651249039,0.06528102612783546,bootstrap,2022-08-15,S2_4contracts_10pct_bp
V3_daily_cluster,2022-07-18,Bear Call Spread (High Vol),4,3107.4922406666437,12429.968962666575,121083.30763509693,0.10265633806541019,bootstrap,2022-08-22,S2_4contracts_10pct_bp
V3_daily_cluster,2022-07-25,Iron Condor (High Vol),4,6239.921378782173,24959.68551512869,275431.0211897557,0.09062045882599748,bootstrap,2022-08-29,S2_4contracts_10pct_bp
V3_daily_cluster,2022-08-01,Iron Condor (High Vol),4,580.02939151786,2320.11756607144,105807.61117919347,0.02192770009845643,engine_exact_d+0,2022-09-05,S2_4contracts_10pct_bp
V3_daily_cluster,2022-08-09,Bull Put Spread,4,1369.5599381271534,5478.2397525086135,71200.77369551749,0.07694073348044954,bootstrap,2022-09-08,S2_4contracts_10pct_bp
V3_daily_cluster,2022-08-22,Iron Condor (High Vol),4,3966.9933243884943,15867.973297553977,246588.0020428172,0.06435014342181451,bootstrap,2022-09-26,S2_4contracts_10pct_bp
V3_daily_cluster,2022-09-07,Iron Condor (High Vol),4,-6300.6050444150915,-25202.420177660366,117831.76271344368,-0.2138847760340342,engine_exact_d+0,2022-10-12,S2_4contracts_10pct_bp
V3_daily_cluster,2022-09-12,Iron Condor (High Vol),4,3891.356061963355,15565.42424785342,224170.41504215874,0.06943567573324115,bootstrap,2022-10-17,S2_4contracts_10pct_bp
V3_daily_cluster,2022-10-04,Iron Condor (High Vol),4,3228.0558123422848,12912.223249369139,196371.40784740512,0.06575409012396996,bootstrap,2022-11-08,S2_4contracts_10pct_bp
V3_daily_cluster,2022-10-20,Iron Condor (High Vol),4,3244.1279531557925,12976.51181262317,204799.364840271,0.0633620705940369,bootstrap,2022-11-24,S2_4contracts_10pct_bp
V3_daily_cluster,2022-10-25,Iron Condor (High Vol),4,4368.8353176282635,17475.341270513054,104254.03156090798,0.1676226905460581,bootstrap,2022-11-29,S2_4contracts_10pct_bp
V3_daily_cluster,2022-10-31,Iron Condor (High Vol),4,3117.092967744023,12468.371870976092,193567.35699745672,0.06441360808134562,bootstrap,2022-12-05,S2_4contracts_10pct_bp
V3_daily_cluster,2022-11-07,Iron Condor (High Vol),4,3768.1174941506197,15072.469976602479,220206.57120814695,0.06844695820796126,bootstrap,2022-12-12,S2_4contracts_10pct_bp
V3_daily_cluster,2022-11-14,Bull Put Spread (High Vol),4,3558.406361998131,14233.625447992525,114293.46430931463,0.12453577756180166,bootstrap,2022-12-19,S2_4contracts_10pct_bp
V3_daily_cluster,2022-11-21,Bull Put Spread (High Vol),4,3190.2233315052003,12760.893326020801,85624.7371503333,0.14903278831228656,bootstrap,2022-12-26,S2_4contracts_10pct_bp
V3_daily_cluster,2022-11-28,Bull Put Spread (High Vol),4,-1351.6362124949028,-5406.544849979611,83495.91480786176,-0.06475220808611998,engine_exact_d+0,2023-01-02,S2_4contracts_10pct_bp
V3_daily_cluster,2022-12-06,Bull Put Spread (High Vol),4,2636.672130720749,10546.688522882996,84859.92787360949,0.12428349619376594,bootstrap,2023-01-10,S2_4contracts_10pct_bp
V3_daily_cluster,2022-12-16,Iron Condor (High Vol),4,4332.657439521746,17330.629758086983,105619.97253748705,0.16408477811273744,engine_exact_d+0,2023-01-20,S2_4contracts_10pct_bp
V3_daily_cluster,2022-12-28,Bear Call Spread (High Vol),4,3044.1916190330553,12176.766476132221,119538.39427398168,0.1018648991404645,bootstrap,2023-02-01,S2_4contracts_10pct_bp
V3_daily_cluster,2023-01-03,Bear Call Spread (High Vol),4,-4282.297141988138,-17129.18856795255,134220.67336477945,-0.12761959941446235,bootstrap,2023-02-07,S2_4contracts_10pct_bp
V3_daily_cluster,2023-02-21,Iron Condor (High Vol),4,4199.319136559293,16797.27654623717,105856.64148972007,0.15867947735587648,engine_exact_d+0,2023-03-28,S2_4contracts_10pct_bp
V3_daily_cluster,2023-06-02,Bull Call Diagonal,4,10449.667104194104,41798.66841677642,138907.9619901973,0.3009090898599905,engine_exact_d+0,2023-07-17,S2_4contracts_10pct_bp
V3_daily_cluster,2023-06-07,Bull Call Diagonal,4,-3194.0314941226316,-12776.125976490526,112331.73505325627,-0.11373567737054349,bootstrap,2023-07-22,S2_4contracts_10pct_bp
V3_daily_cluster,2023-06-13,Bull Call Diagonal,4,4277.773719431266,17111.094877725063,137968.59851830913,0.12402166189616208,bootstrap,2023-07-28,S2_4contracts_10pct_bp
V3_daily_cluster,2023-06-20,Bull Call Diagonal,4,-2939.761675214719,-11759.046700858877,120138.69300824251,-0.0978789298136622,bootstrap,2023-08-04,S2_4contracts_10pct_bp
V3_daily_cluster,2023-06-26,Bull Call Diagonal,4,-4793.93664944284,-19175.74659777136,139073.79064613607,-0.1378818144574973,bootstrap,2023-08-10,S2_4contracts_10pct_bp
V3_daily_cluster,2023-07-03,Bull Call Diagonal,4,11435.030478965167,45740.12191586067,103892.05787362352,0.440265818697132,bootstrap,2023-08-17,S2_4contracts_10pct_bp
V3_daily_cluster,2023-07-11,Bull Call Diagonal,4,4334.08397290281,17336.33589161124,142122.9746950322,0.12198123441204063,engine_exact_d+0,2023-08-25,S2_4contracts_10pct_bp
V3_daily_cluster,2023-07-17,Bull Call Diagonal,4,-3677.353473977453,-14709.413895909813,109043.34162148173,-0.1348951130548629,bootstrap,2023-08-31,S2_4contracts_10pct_bp
V3_daily_cluster,2023-07-24,Bull Call Diagonal,4,-2422.190535815742,-9688.762143262968,142092.02688007298,-0.06818652922334886,bootstrap,2023-09-07,S2_4contracts_10pct_bp
V3_daily_cluster,2023-07-31,Bull Call Diagonal,4,10449.667104194104,41798.66841677642,138907.9619901973,0.3009090898599905,bootstrap,2023-09-14,S2_4contracts_10pct_bp
V3_daily_cluster,2023-08-11,Bull Call Diagonal,4,16404.10056453823,65616.40225815291,138901.01674072622,0.47239684631418527,bootstrap,2023-09-25,S2_4contracts_10pct_bp
V3_daily_cluster,2023-08-29,Bull Call Diagonal,4,-4043.5081106851017,-16174.032442740407,138896.9061049053,-0.11644631184602897,engine_exact_d+0,2023-10-13,S2_4contracts_10pct_bp
V3_daily_cluster,2023-09-14,Bull Call Diagonal,4,13945.557706416896,55782.23082566758,132555.88192909467,0.4208204872832878,bootstrap,2023-10-29,S2_4contracts_10pct_bp
V3_daily_cluster,2023-10-04,Iron Condor,4,3480.787374131547,13923.149496526188,83222.61585832249,0.1673000704547529,engine_exact_d+0,2023-11-03,S2_4contracts_10pct_bp
V3_daily_cluster,2023-10-09,Iron Condor,4,-12775.554015068914,-51102.216060275656,103343.99165636512,-0.49448657092904336,bootstrap,2023-11-08,S2_4contracts_10pct_bp
V3_daily_cluster,2023-10-17,Iron Condor,4,1077.944544892119,4311.778179568476,93399.38298385406,0.04616495357698297,bootstrap,2023-11-16,S2_4contracts_10pct_bp
V3_daily_cluster,2023-10-27,Iron Condor,4,3232.314088052128,12929.256352208513,79008.43016539793,0.16364401020425454,bootstrap,2023-11-26,S2_4contracts_10pct_bp
V3_daily_cluster,2023-11-03,Iron Condor,4,-232.1678163610724,-928.6712654442896,65676.91545573012,-0.014139995141371483,engine_exact_d+0,2023-12-03,S2_4contracts_10pct_bp
V3_daily_cluster,2023-11-08,Bull Call Diagonal,4,16404.10056453823,65616.40225815291,138901.01674072622,0.47239684631418527,bootstrap,2023-12-23,S2_4contracts_10pct_bp
V3_daily_cluster,2023-11-13,Bull Call Diagonal,4,12697.276058741365,50789.10423496546,112333.00624726788,0.45212984083385316,bootstrap,2023-12-28,S2_4contracts_10pct_bp
V3_daily_cluster,2023-11-20,Bull Call Diagonal,4,-3211.225631835179,-12844.902527340715,134364.77264412757,-0.09559724825614181,bootstrap,2024-01-04,S2_4contracts_10pct_bp
V3_daily_cluster,2023-11-27,Bull Call Diagonal,4,4708.442676802458,18833.77070720983,97662.0128159767,0.19284643193559883,bootstrap,2024-01-11,S2_4contracts_10pct_bp
V3_daily_cluster,2023-12-04,Bull Call Diagonal,4,-107.69681405118871,-430.78725620475484,100408.69395898878,-0.004290338208967312,bootstrap,2024-01-18,S2_4contracts_10pct_bp
V3_daily_cluster,2023-12-11,Bull Call Diagonal,4,875.954069409155,3503.81627763662,105356.21622502684,0.03325685377835642,bootstrap,2024-01-25,S2_4contracts_10pct_bp
V3_daily_cluster,2023-12-18,Bull Call Diagonal,4,-3211.225631835179,-12844.902527340715,134364.77264412757,-0.09559724825614181,bootstrap,2024-02-01,S2_4contracts_10pct_bp
V3_daily_cluster,2023-12-26,Bull Call Diagonal,4,6424.863067609038,25699.45227043615,109163.25174715226,0.2354221943659403,bootstrap,2024-02-09,S2_4contracts_10pct_bp
V3_daily_cluster,2024-01-02,Bull Call Diagonal,4,-441.3221114300446,-1765.2884457201783,99922.7324435866,-0.017666534957066028,bootstrap,2024-02-16,S2_4contracts_10pct_bp
V3_daily_cluster,2024-01-08,Bull Call Diagonal,4,7512.704897136752,30050.81958854701,120268.724719159,0.24986395805492287,bootstrap,2024-02-22,S2_4contracts_10pct_bp
V3_daily_cluster,2024-01-16,Bull Call Diagonal,4,13945.557706416896,55782.23082566758,132555.88192909467,0.4208204872832878,engine_exact_d+0,2024-03-01,S2_4contracts_10pct_bp
V3_daily_cluster,2024-01-22,Bull Call Diagonal,4,-5257.1341891550965,-21028.536756620386,140086.83386295798,-0.15011072901534672,bootstrap,2024-03-07,S2_4contracts_10pct_bp
V3_daily_cluster,2024-01-29,Bull Call Diagonal,4,7284.860818221878,29139.44327288751,122044.3408302962,0.23876111808745132,bootstrap,2024-03-14,S2_4contracts_10pct_bp
V3_daily_cluster,2024-02-05,Bull Call Diagonal,4,-4986.370914537706,-19945.483658150824,127117.1360000339,-0.1569063328971281,bootstrap,2024-03-21,S2_4contracts_10pct_bp
V3_daily_cluster,2024-02-12,Bull Call Diagonal,4,1457.9718144888202,5831.887257955281,132159.9639423565,0.04412748826489499,bootstrap,2024-03-28,S2_4contracts_10pct_bp
V3_daily_cluster,2024-02-22,Bull Call Diagonal,4,4334.08397290281,17336.33589161124,142122.9746950322,0.12198123441204063,bootstrap,2024-04-07,S2_4contracts_10pct_bp
V3_daily_cluster,2024-02-27,Bull Call Diagonal,4,9051.561710863278,36206.24684345311,128843.05358355632,0.2810104684454169,engine_exact_d+0,2024-04-12,S2_4contracts_10pct_bp
V3_daily_cluster,2024-03-04,Bull Call Diagonal,4,-2422.190535815742,-9688.762143262968,142092.02688007298,-0.06818652922334886,bootstrap,2024-04-18,S2_4contracts_10pct_bp
V3_daily_cluster,2024-03-12,Bull Call Diagonal,4,-1602.619464353566,-6410.477857414264,123846.6902120321,-0.0517613982774928,bootstrap,2024-04-26,S2_4contracts_10pct_bp
V3_daily_cluster,2024-03-18,Bull Call Diagonal,4,-3211.225631835179,-12844.902527340715,134364.77264412757,-0.09559724825614181,bootstrap,2024-05-02,S2_4contracts_10pct_bp
V3_daily_cluster,2024-03-25,Bull Call Diagonal,4,8704.034244797096,34816.136979188384,128124.89047825677,0.2717359355331258,bootstrap,2024-05-09,S2_4contracts_10pct_bp
V3_daily_cluster,2024-04-01,Bull Call Diagonal,4,-4793.93664944284,-19175.74659777136,139073.79064613607,-0.1378818144574973,engine_exact_d+1,2024-05-16,S2_4contracts_10pct_bp
V3_daily_cluster,2024-04-09,Bull Call Diagonal,4,11435.030478965167,45740.12191586067,103892.05787362352,0.440265818697132,bootstrap,2024-05-24,S2_4contracts_10pct_bp
V3_daily_cluster,2024-04-24,Iron Condor,4,-2454.3848495307825,-9817.53939812313,60317.50618734243,-0.16276434519077201,bootstrap,2024-05-24,S2_4contracts_10pct_bp
V3_daily_cluster,2024-05-03,Iron Condor,4,681.7192103616097,2726.876841446439,59230.44182697465,0.04603843492189802,engine_exact_d+0,2024-06-02,S2_4contracts_10pct_bp
V3_daily_cluster,2024-05-08,Bull Call Diagonal,4,-3343.1225726487337,-13372.490290594935,101117.05598776108,-0.13224762291550007,bootstrap,2024-06-22,S2_4contracts_10pct_bp
V3_daily_cluster,2024-05-13,Bull Call Diagonal,4,-3630.495225260338,-14521.980901041352,128197.71103826824,-0.11327800460264381,bootstrap,2024-06-27,S2_4contracts_10pct_bp
V3_daily_cluster,2024-05-20,Bull Call Diagonal,4,-7293.381861404976,-29173.527445619904,138506.7929262798,-0.210628856746019,bootstrap,2024-07-04,S2_4contracts_10pct_bp
V3_daily_cluster,2024-05-28,Bull Call Diagonal,4,9953.510271950696,39814.04108780278,125069.53367864146,0.3183352485354469,bootstrap,2024-07-12,S2_4contracts_10pct_bp
V3_daily_cluster,2024-06-03,Bull Call Diagonal,4,3789.9090356189135,15159.636142475654,105089.84675709515,0.14425405127400806,bootstrap,2024-07-18,S2_4contracts_10pct_bp
V3_daily_cluster,2024-06-10,Bull Call Diagonal,4,-4402.231863066341,-17608.927452265365,137097.4468392193,-0.1284409582981964,bootstrap,2024-07-25,S2_4contracts_10pct_bp
V3_daily_cluster,2024-06-17,Bull Call Diagonal,4,-6509.737552213409,-26038.950208853636,108999.93006324297,-0.238889604734109,bootstrap,2024-08-01,S2_4contracts_10pct_bp
V3_daily_cluster,2024-06-24,Bull Call Diagonal,4,11938.397116502241,47753.588466008965,123466.65463896119,0.3867731624028292,bootstrap,2024-08-08,S2_4contracts_10pct_bp
V3_daily_cluster,2024-07-01,Bull Call Diagonal,4,-258.61010293301246,-1034.4404117320498,112295.01575355383,-0.009211810558023921,bootstrap,2024-08-15,S2_4contracts_10pct_bp
V3_daily_cluster,2024-07-08,Bull Call Diagonal,4,8558.742325849465,34234.96930339786,118929.03538537232,0.2878604807687576,bootstrap,2024-08-22,S2_4contracts_10pct_bp
V3_daily_cluster,2024-07-15,Bull Call Diagonal,4,-5454.44963378408,-21817.79853513632,126288.53818677184,-0.17276150985982067,engine_exact_d+0,2024-08-29,S2_4contracts_10pct_bp
V3_daily_cluster,2024-07-22,Bull Call Diagonal,4,6877.553755951815,27510.21502380726,136890.74306601222,0.20096475778892608,bootstrap,2024-09-05,S2_4contracts_10pct_bp
V3_daily_cluster,2024-08-01,Iron Condor,4,3579.8034435252725,14319.21377410109,83164.1967698749,0.1721800285491127,engine_exact_d+0,2024-08-31,S2_4contracts_10pct_bp
V3_daily_cluster,2024-08-06,Iron Condor (High Vol),4,3768.1174941506197,15072.469976602479,220206.57120814695,0.06844695820796126,engine_exact_d+0,2024-09-10,S2_4contracts_10pct_bp
V3_daily_cluster,2024-08-13,Iron Condor,4,1807.8299632688338,7231.319853075335,65720.17897744474,0.11003195617524314,bootstrap,2024-09-12,S2_4contracts_10pct_bp
V3_daily_cluster,2024-08-19,Bull Call Diagonal,4,2926.3307415771733,11705.322966308693,122028.99847770996,0.09592247016963602,bootstrap,2024-10-03,S2_4contracts_10pct_bp
V3_daily_cluster,2024-09-03,Iron Condor,4,3774.435270093739,15097.741080374955,94893.09897895664,0.15910262435125033,engine_exact_d+0,2024-10-03,S2_4contracts_10pct_bp
V3_daily_cluster,2024-11-08,Bull Call Diagonal,4,2979.3598603229425,11917.43944129177,142413.55212093063,0.08368191975979972,engine_exact_d+0,2024-12-23,S2_4contracts_10pct_bp
V3_daily_cluster,2024-11-13,Bull Call Diagonal,4,-7349.889151191911,-29399.556604767644,122062.7527271261,-0.24085608384148915,bootstrap,2024-12-28,S2_4contracts_10pct_bp
V3_daily_cluster,2024-11-25,Bull Call Diagonal,4,6424.863067609038,25699.45227043615,109163.25174715226,0.2354221943659403,bootstrap,2025-01-09,S2_4contracts_10pct_bp
V3_daily_cluster,2024-12-02,Bull Call Diagonal,4,7284.860818221878,29139.44327288751,122044.3408302962,0.23876111808745132,bootstrap,2025-01-16,S2_4contracts_10pct_bp
V3_daily_cluster,2024-12-09,Bull Call Diagonal,4,3789.9090356189135,15159.636142475654,105089.84675709515,0.14425405127400806,bootstrap,2025-01-23,S2_4contracts_10pct_bp
V3_daily_cluster,2024-12-16,Bull Call Diagonal,4,12903.181069604509,51612.724278418034,140325.33507830676,0.36780759689343495,bootstrap,2025-01-30,S2_4contracts_10pct_bp
V3_daily_cluster,2024-12-24,Bull Call Diagonal,4,-5560.939452126068,-22243.757808504273,136940.10149385306,-0.16243421441821224,engine_exact_d+0,2025-02-07,S2_4contracts_10pct_bp
V3_daily_cluster,2024-12-30,Iron Condor,4,3441.28398677813,13765.13594711252,78674.71492907457,0.17496264154909008,engine_exact_d+0,2025-01-29,S2_4contracts_10pct_bp
V3_daily_cluster,2025-01-10,Iron Condor,4,-1554.3011972324105,-6217.204788929642,69592.801770369,-0.08933689448865936,bootstrap,2025-02-09,S2_4contracts_10pct_bp
V3_daily_cluster,2025-01-21,Bull Put Spread,4,-1397.8586227488254,-5591.4344909953015,57966.86708968845,-0.09645914591768484,engine_exact_d+0,2025-02-20,S2_4contracts_10pct_bp
V3_daily_cluster,2025-01-27,Iron Condor,4,842.5381635093296,3370.1526540373184,69268.95088769142,0.048653149944503774,bootstrap,2025-02-26,S2_4contracts_10pct_bp
V3_daily_cluster,2025-02-06,Bull Put Spread,4,1221.8852323850417,4887.540929540167,59891.23922704234,0.0816069427285005,engine_exact_d+0,2025-03-08,S2_4contracts_10pct_bp
V3_daily_cluster,2025-02-13,Bull Put Spread,4,3169.3801279215395,12677.520511686158,57869.65440616885,0.21907026474888963,bootstrap,2025-03-15,S2_4contracts_10pct_bp
V3_daily_cluster,2025-02-18,Bull Put Spread,4,-6278.702800957543,-25114.811203830173,60244.39453547827,-0.4168821248429995,engine_exact_d+2,2025-03-20,S2_4contracts_10pct_bp
V3_daily_cluster,2025-03-17,Iron Condor,4,3822.1957055055927,15288.782822022371,97441.95833002054,0.15690143223765757,bootstrap,2025-04-16,S2_4contracts_10pct_bp
V3_daily_cluster,2025-03-26,Iron Condor,4,710.8037868218688,2843.2151472874752,84804.55338298668,0.03352668027679131,engine_exact_d+1,2025-04-25,S2_4contracts_10pct_bp
V3_daily_cluster,2025-04-09,Iron Condor (High Vol),4,4780.195682346913,19120.78272938765,274087.65767783124,0.06976156055834754,engine_exact_d+0,2025-05-14,S2_4contracts_10pct_bp
V3_daily_cluster,2025-04-14,Iron Condor (High Vol),4,3966.9933243884943,15867.973297553977,246588.0020428172,0.06435014342181451,engine_exact_d+0,2025-05-19,S2_4contracts_10pct_bp
V3_daily_cluster,2025-04-21,Iron Condor (High Vol),4,3393.616512340607,13574.466049362429,220530.5840743364,0.061553666609737684,bootstrap,2025-05-26,S2_4contracts_10pct_bp
V3_daily_cluster,2025-04-28,Iron Condor (High Vol),4,2394.319217687511,9577.276870750044,182889.1896565917,0.05236655533732286,engine_exact_d+1,2025-06-02,S2_4contracts_10pct_bp
V3_daily_cluster,2025-05-05,Bull Put Spread (High Vol),4,-877.4259810029515,-3509.703924011806,85891.07325797089,-0.04086226648339265,bootstrap,2025-06-09,S2_4contracts_10pct_bp
V3_daily_cluster,2025-05-16,Bull Put Spread,4,1221.8852323850417,4887.540929540167,59891.23922704234,0.0816069427285005,bootstrap,2025-06-15,S2_4contracts_10pct_bp
V3_daily_cluster,2025-06-03,Bull Put Spread,4,1494.683132459287,5978.732529837148,68427.72249836901,0.08737295808697496,engine_exact_d+0,2025-07-03,S2_4contracts_10pct_bp
V3_daily_cluster,2025-06-09,Bull Put Spread,4,-12.926204606662454,-51.704818426649815,64506.20616326902,-0.0008015479672728213,bootstrap,2025-07-09,S2_4contracts_10pct_bp
V3_daily_cluster,2025-07-07,Bull Put Spread,4,2356.2849510202072,9425.139804080829,67736.93460808635,0.13914328805419057,engine_exact_d+0,2025-08-06,S2_4contracts_10pct_bp
V3_daily_cluster,2025-07-15,Bull Put Spread,4,2293.6649890202125,9174.65995608085,65155.03245910201,0.14081276011703023,bootstrap,2025-08-14,S2_4contracts_10pct_bp
V3_daily_cluster,2025-07-25,Bull Call Diagonal,4,6411.445834252268,25645.78333700907,142259.19371107564,0.1802750505467852,engine_exact_d+0,2025-09-08,S2_4contracts_10pct_bp
V3_daily_cluster,2025-08-12,Bull Call Diagonal,4,-6089.487060924392,-24357.948243697567,128864.20655608841,-0.18902027874664887,bootstrap,2025-09-26,S2_4contracts_10pct_bp
V3_daily_cluster,2025-08-18,Bull Call Diagonal,4,5773.015467315994,23092.061869263976,128472.96812022218,0.17974257314312947,bootstrap,2025-10-02,S2_4contracts_10pct_bp
V3_daily_cluster,2025-08-25,Bull Call Diagonal,4,7284.860818221878,29139.44327288751,122044.3408302962,0.23876111808745132,bootstrap,2025-10-09,S2_4contracts_10pct_bp
V3_daily_cluster,2025-09-02,Bull Put Spread,4,3863.144628792109,15452.578515168436,65806.93163533778,0.23481688222142436,engine_exact_d+0,2025-10-02,S2_4contracts_10pct_bp
V3_daily_cluster,2025-09-11,Bull Call Diagonal,4,-1602.619464353566,-6410.477857414264,123846.6902120321,-0.0517613982774928,bootstrap,2025-10-26,S2_4contracts_10pct_bp
V3_daily_cluster,2025-09-25,Bull Put Spread,4,2994.0257399001166,11976.102959600466,63942.27895495302,0.1872955289572579,engine_exact_d+0,2025-10-25,S2_4contracts_10pct_bp
V3_daily_cluster,2025-10-03,Bull Put Spread,4,-3235.8502698199736,-12943.401079279894,72645.6309906273,-0.17817177582158858,bootstrap,2025-11-02,S2_4contracts_10pct_bp
V3_daily_cluster,2025-10-23,Bull Put Spread,4,1464.1553602461915,5856.621440984766,66027.07810255719,0.08870029704915781,engine_exact_d+0,2025-11-22,S2_4contracts_10pct_bp
V3_daily_cluster,2025-10-29,Bull Put Spread,4,3288.710480771413,13154.841923085653,64509.736891901586,0.2039202538545322,bootstrap,2025-11-28,S2_4contracts_10pct_bp
V3_daily_cluster,2025-11-03,Bull Put Spread,4,2293.6649890202125,9174.65995608085,65155.03245910201,0.14081276011703023,bootstrap,2025-12-03,S2_4contracts_10pct_bp
V3_daily_cluster,2025-11-13,Iron Condor,4,3713.363816210471,14853.455264841885,89045.91026407559,0.16680670926707702,engine_exact_d+0,2025-12-13,S2_4contracts_10pct_bp
V3_daily_cluster,2025-11-26,Bull Put Spread,4,2819.2188963146864,11276.875585258746,80331.8427652722,0.14037864932601532,bootstrap,2025-12-26,S2_4contracts_10pct_bp
V3_daily_cluster,2025-12-01,Bull Put Spread,4,-1397.8586227488254,-5591.4344909953015,57966.86708968845,-0.09645914591768484,bootstrap,2025-12-31,S2_4contracts_10pct_bp
