variant,entry_date,strategy,pnl,bp_per_contract,pnl_source,expiry_proxy
V3_daily_cluster,2006-11-13,Bull Call Diagonal,-1629.810458189585,11664.679350925397,bootstrap,2006-12-28
V3_daily_cluster,2006-11-20,Bull Call Diagonal,6047.208397507848,20096.46302250804,bootstrap,2007-01-04
V3_daily_cluster,2006-11-27,Bull Call Diagonal,1598.3566500412237,5552.539361334584,engine_exact_d+0,2007-01-11
V3_daily_cluster,2006-12-04,Bull Call Diagonal,2413.9015315326837,28846.153846153844,bootstrap,2007-01-18
V3_daily_cluster,2006-12-11,Bull Call Diagonal,3034.8373684616067,7846.556233653007,bootstrap,2007-01-25
V3_daily_cluster,2006-12-18,Bull Call Diagonal,1343.2044256708227,4670.860061032571,bootstrap,2007-02-01
V3_daily_cluster,2006-12-26,Bull Call Diagonal,-748.2254296499194,6605.213715359323,bootstrap,2007-02-09
V3_daily_cluster,2007-01-03,Bull Call Diagonal,1500.4233196753403,5546.106633143534,engine_exact_d+0,2007-02-17
V3_daily_cluster,2007-01-08,Bull Call Diagonal,6047.208397507848,20096.46302250804,bootstrap,2007-02-22
V3_daily_cluster,2007-01-16,Bull Call Diagonal,-2457.594987839463,21104.96201106838,bootstrap,2007-03-02
V3_daily_cluster,2007-01-22,Bull Call Diagonal,1551.4318930745758,8044.908466819222,bootstrap,2007-03-08
V3_daily_cluster,2007-01-29,Bull Call Diagonal,1343.2044256708227,4670.860061032571,bootstrap,2007-03-15
V3_daily_cluster,2007-02-05,Bull Call Diagonal,-655.0803592010108,4953.437685753913,engine_exact_d+2,2007-03-22
V3_daily_cluster,2007-02-12,Bull Call Diagonal,1343.2044256708227,4670.860061032571,bootstrap,2007-03-29
V3_daily_cluster,2007-02-20,Bull Call Diagonal,-1238.5024263775688,9642.581640524555,bootstrap,2007-04-06
V3_daily_cluster,2007-02-26,Bull Call Diagonal,-47.57731293045375,8916.54117460569,bootstrap,2007-04-12
V3_daily_cluster,2007-03-13,Iron Condor,179.49401933327806,3876.236088619371,engine_exact_d+0,2007-04-12
V3_daily_cluster,2007-03-23,Bull Call Diagonal,-937.3717995242105,5406.0547813551175,bootstrap,2007-05-07
V3_daily_cluster,2007-03-29,Iron Condor,313.33425129557054,6440.16372327332,bootstrap,2007-04-28
V3_daily_cluster,2007-04-03,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2007-05-18
V3_daily_cluster,2007-04-09,Bull Call Diagonal,-409.4745176748864,5466.339496124972,bootstrap,2007-05-24
V3_daily_cluster,2007-04-16,Bull Call Diagonal,2320.4051109628413,5858.002030774037,engine_exact_d+1,2007-05-31
V3_daily_cluster,2007-04-23,Bull Call Diagonal,-912.9527127154284,4860.24106795697,bootstrap,2007-06-07
V3_daily_cluster,2007-05-01,Bull Call Diagonal,-1403.3100138528885,8215.276763546079,bootstrap,2007-06-15
V3_daily_cluster,2007-05-07,Bull Call Diagonal,-1629.810458189585,11664.679350925397,bootstrap,2007-06-21
V3_daily_cluster,2007-05-14,Bull Call Diagonal,3270.2804119805505,13088.243848525392,bootstrap,2007-06-28
V3_daily_cluster,2007-05-21,Bull Call Diagonal,-748.2254296499194,6605.213715359323,engine_exact_d+0,2007-07-05
V3_daily_cluster,2007-05-29,Bull Call Diagonal,998.4054119367503,6921.160294072411,bootstrap,2007-07-13
V3_daily_cluster,2007-06-04,Bull Call Diagonal,-768.2236622526289,6670.6196264453,bootstrap,2007-07-19
V3_daily_cluster,2007-06-18,Bull Call Diagonal,-4538.959046708613,27943.368107302533,bootstrap,2007-08-02
V3_daily_cluster,2007-06-25,Iron Condor,1099.744596353621,6408.795716076108,bootstrap,2007-07-25
V3_daily_cluster,2007-07-10,Iron Condor,549.0317980424942,4191.50521609538,bootstrap,2007-08-09
V3_daily_cluster,2007-08-08,Iron Condor,447.41752187498366,5183.73459278885,engine_exact_d+0,2007-09-07
V3_daily_cluster,2007-08-20,Iron Condor (High Vol),692.0367346390753,10062.77253342278,engine_exact_d+0,2007-09-24
V3_daily_cluster,2007-08-27,Iron Condor (High Vol),761.5688509395495,4468.845760980592,bootstrap,2007-10-01
V3_daily_cluster,2007-11-02,Iron Condor (High Vol),1007.6058796812551,5489.335006273525,engine_exact_d+0,2007-12-07
V3_daily_cluster,2007-11-13,Iron Condor (High Vol),642.7080286706806,9114.187752267697,engine_exact_d+0,2007-12-18
V3_daily_cluster,2007-11-19,Iron Condor (High Vol),866.6984237792252,5186.978214691498,bootstrap,2007-12-24
V3_daily_cluster,2007-11-28,Iron Condor (High Vol),642.7080286706806,9114.187752267697,bootstrap,2008-01-02
V3_daily_cluster,2007-12-03,Iron Condor (High Vol),657.3120407561075,10642.610987228867,bootstrap,2008-01-07
V3_daily_cluster,2007-12-10,Iron Condor,-823.9080621781901,16761.025029797376,bootstrap,2008-01-09
V3_daily_cluster,2007-12-28,Iron Condor,-1202.7595194941184,6828.735318219065,bootstrap,2008-01-27
V3_daily_cluster,2008-01-02,Iron Condor (High Vol),-1086.45910635888,5066.467224782263,engine_exact_d-2,2008-02-06
V3_daily_cluster,2008-01-14,Iron Condor (High Vol),2712.64579892393,16356.414050938545,bootstrap,2008-02-18
V3_daily_cluster,2008-01-24,Iron Condor (High Vol),622.4801158399404,9975.773122416986,engine_exact_d+0,2008-02-28
V3_daily_cluster,2008-01-29,Iron Condor (High Vol),842.2715549987942,5242.267655208568,bootstrap,2008-03-04
V3_daily_cluster,2008-02-04,Iron Condor (High Vol),-792.3349598304363,5189.541837592053,bootstrap,2008-03-10
V3_daily_cluster,2008-02-13,Iron Condor (High Vol),643.7920431243056,3898.925010675628,bootstrap,2008-03-19
V3_daily_cluster,2008-02-19,Iron Condor (High Vol),3804.109767381813,43777.36085053158,bootstrap,2008-03-25
V3_daily_cluster,2008-02-25,Bear Call Spread (High Vol),497.8095428121632,5600.448035842867,engine_exact_d+2,2008-03-31
V3_daily_cluster,2008-03-11,Iron Condor (High Vol),643.0233686559502,9145.544813169585,engine_exact_d+0,2008-04-15
V3_daily_cluster,2008-03-18,Iron Condor (High Vol),573.5751793030283,8945.305844266486,engine_exact_d+0,2008-04-22
V3_daily_cluster,2008-03-24,Iron Condor (High Vol),1097.223935057414,6889.763779527559,bootstrap,2008-04-28
V3_daily_cluster,2008-03-31,Iron Condor (High Vol),-3388.5932076308704,15843.078083741986,bootstrap,2008-05-05
V3_daily_cluster,2008-04-07,Iron Condor (High Vol),2753.4919590306504,17457.810291794827,bootstrap,2008-05-12
V3_daily_cluster,2008-04-14,Bear Call Spread (High Vol),-304.3819485523461,5787.515502273667,engine_exact_d+0,2008-05-19
V3_daily_cluster,2008-06-04,Iron Condor,-1259.309905177278,4346.4822470347335,engine_exact_d+0,2008-07-04
V3_daily_cluster,2008-06-17,Iron Condor,214.72878168392842,3927.249877818893,bootstrap,2008-07-17
V3_daily_cluster,2008-06-24,Bear Call Spread (High Vol),461.24063648422555,5181.858559936831,bootstrap,2008-07-29
V3_daily_cluster,2008-07-16,Iron Condor (High Vol),524.5814665742101,8143.954083611263,engine_exact_d+0,2008-08-20
V3_daily_cluster,2008-07-21,Bear Call Spread (High Vol),460.5150379692778,5261.31182041389,engine_exact_d+0,2008-08-25
V3_daily_cluster,2008-07-29,Bear Call Spread (High Vol),-616.0662929758884,4827.3642591145235,bootstrap,2008-09-02
V3_daily_cluster,2008-09-02,Iron Condor,-2205.6475320467607,4460.480145907261,engine_exact_d+0,2008-10-02
V3_daily_cluster,2009-04-17,Iron Condor (High Vol),738.5966623921521,5001.071658212474,engine_exact_d+0,2009-05-22
V3_daily_cluster,2009-05-04,Bull Put Spread (High Vol),116.96463984704631,3702.332469455757,engine_exact_d+0,2009-06-08
V3_daily_cluster,2009-05-11,Bull Put Spread (High Vol),-808.328189302973,4257.562241505149,bootstrap,2009-06-15
V3_daily_cluster,2009-05-18,Bull Put Spread (High Vol),518.5372260880704,4172.213061013649,bootstrap,2009-06-22
V3_daily_cluster,2009-05-26,Bull Put Spread (High Vol),1692.8983066606827,10369.346237408652,bootstrap,2009-06-30
V3_daily_cluster,2009-06-01,Bull Put Spread (High Vol),76.94073863740304,3475.785361978218,engine_exact_d+0,2009-07-06
V3_daily_cluster,2009-06-08,Bull Put Spread (High Vol),2663.948970681646,16187.466276111925,bootstrap,2009-07-13
V3_daily_cluster,2009-06-15,Bull Put Spread (High Vol),-808.328189302973,4257.562241505149,bootstrap,2009-07-20
V3_daily_cluster,2009-06-23,Iron Condor (High Vol),-2798.9871485886933,29150.47196002221,bootstrap,2009-07-28
V3_daily_cluster,2009-06-29,Bull Put Spread (High Vol),-317.0474282474132,3838.210297369912,bootstrap,2009-08-03
V3_daily_cluster,2009-07-06,Bear Call Spread (High Vol),526.5242068002814,5519.634127109289,bootstrap,2009-08-10
V3_daily_cluster,2009-07-14,Iron Condor (High Vol),732.6828515516228,11214.354373598206,bootstrap,2009-08-18
V3_daily_cluster,2009-07-20,Bull Put Spread (High Vol),4.028115981289973,4172.544656162451,bootstrap,2009-08-24
V3_daily_cluster,2009-07-27,Bull Put Spread (High Vol),-1480.9275390472121,9833.302116501216,bootstrap,2009-08-31
V3_daily_cluster,2009-08-05,Bull Put Spread (High Vol),1680.8209208152618,11278.195488721803,bootstrap,2009-09-09
V3_daily_cluster,2009-08-10,Bull Put Spread (High Vol),576.6938113308023,11012.638313493104,bootstrap,2009-09-14
V3_daily_cluster,2009-08-17,Bull Put Spread (High Vol),-808.328189302973,4257.562241505149,bootstrap,2009-09-21
V3_daily_cluster,2009-08-24,Bull Put Spread (High Vol),487.50290535872546,3634.4126962150185,bootstrap,2009-09-28
V3_daily_cluster,2009-08-31,Bull Put Spread (High Vol),487.50290535872546,3634.4126962150185,bootstrap,2009-10-05
V3_daily_cluster,2009-09-09,Bull Put Spread (High Vol),476.1308706845726,3090.5077262693158,bootstrap,2009-10-14
V3_daily_cluster,2009-09-14,Bull Put Spread (High Vol),-380.7451083209532,3672.3559037493005,bootstrap,2009-10-19
V3_daily_cluster,2009-09-21,Bull Put Spread (High Vol),1452.1049807638556,11334.808657634803,bootstrap,2009-10-26
V3_daily_cluster,2009-09-28,Bull Put Spread (High Vol),1540.9659001601206,10188.239860275567,bootstrap,2009-11-02
V3_daily_cluster,2009-10-08,Bull Put Spread (High Vol),1106.4901860590319,10179.84390906006,bootstrap,2009-11-12
V3_daily_cluster,2009-10-13,Bull Put Spread (High Vol),-58.33321016334792,3338.4204502098437,bootstrap,2009-11-17
V3_daily_cluster,2009-10-21,Bull Put Spread (High Vol),287.2114926239384,3085.6034558758706,engine_exact_d+0,2009-11-25
V3_daily_cluster,2009-10-26,Bull Put Spread (High Vol),-121.0700415138757,4086.3981319322825,bootstrap,2009-11-30
V3_daily_cluster,2009-11-06,Bull Put Spread (High Vol),1705.0191385185099,11602.209944751381,bootstrap,2009-12-11
V3_daily_cluster,2009-11-11,Bull Put Spread (High Vol),392.541214518481,3177.5814066093694,engine_exact_d-1,2009-12-16
V3_daily_cluster,2009-11-16,Bull Put Spread (High Vol),343.5420872334877,2759.418156971473,bootstrap,2009-12-21
V3_daily_cluster,2009-11-27,Bull Put Spread (High Vol),488.16988458942603,3411.9157094347597,engine_exact_d+0,2010-01-01
V3_daily_cluster,2009-12-07,Bull Put Spread (High Vol),1692.8983066606827,10369.346237408652,bootstrap,2010-01-11
V3_daily_cluster,2009-12-17,Bull Put Spread (High Vol),476.1308706845726,3090.5077262693158,engine_exact_d+0,2010-01-21
V3_daily_cluster,2010-01-21,Iron Condor (High Vol),643.7920431243056,3898.925010675628,engine_exact_d+0,2010-02-25
V3_daily_cluster,2010-02-16,Bear Call Spread (High Vol),-246.15675540313518,4467.419745995277,engine_exact_d+0,2010-03-23
V3_daily_cluster,2010-05-10,Iron Condor (High Vol),438.037944699592,9084.616715694758,engine_exact_d+0,2010-06-14
V3_daily_cluster,2010-05-17,Iron Condor (High Vol),2268.392800866852,14295.439074200136,bootstrap,2010-06-21
V3_daily_cluster,2010-05-25,Iron Condor (High Vol),1097.223935057414,6889.763779527559,bootstrap,2010-06-29
V3_daily_cluster,2010-06-02,Iron Condor (High Vol),841.2782614280437,5018.880550642895,bootstrap,2010-07-07
V3_daily_cluster,2010-06-10,Iron Condor (High Vol),841.2782614280437,5018.880550642895,bootstrap,2010-07-15
V3_daily_cluster,2010-06-15,Iron Condor (High Vol),510.45842214163696,7414.2070329049575,engine_exact_d+0,2010-07-20
V3_daily_cluster,2010-06-21,Bear Call Spread (High Vol),585.5670168712985,5886.145135521485,bootstrap,2010-07-26
V3_daily_cluster,2010-07-02,Iron Condor (High Vol),631.995574463178,9974.351667141636,bootstrap,2010-08-06
V3_daily_cluster,2010-07-07,Iron Condor (High Vol),469.3697041165647,7250.630114283741,engine_exact_d+1,2010-08-11
V3_daily_cluster,2010-07-12,Bear Call Spread (High Vol),461.24063648422555,5181.858559936831,bootstrap,2010-08-16
V3_daily_cluster,2010-07-19,Iron Condor (High Vol),1048.949264840407,6563.525550867323,bootstrap,2010-08-23
V3_daily_cluster,2010-07-26,Iron Condor (High Vol),3877.276113707635,23232.658479920345,bootstrap,2010-08-30
V3_daily_cluster,2010-08-02,Bull Put Spread (High Vol),1106.4901860590319,10179.84390906006,bootstrap,2010-09-06
V3_daily_cluster,2010-08-09,Bull Put Spread (High Vol),-815.8371690329067,3177.292946409659,engine_exact_d+0,2010-09-13
V3_daily_cluster,2010-08-20,Iron Condor (High Vol),2227.724194377244,38774.002954209755,bootstrap,2010-09-24
V3_daily_cluster,2010-08-25,Iron Condor (High Vol),602.6085905092735,8183.94388152767,bootstrap,2010-09-29
V3_daily_cluster,2010-08-31,Iron Condor (High Vol),1007.6058796812551,5489.335006273525,bootstrap,2010-10-05
V3_daily_cluster,2010-09-07,Iron Condor (High Vol),446.0069944652732,4055.5416079256875,engine_exact_d+0,2010-10-12
V3_daily_cluster,2010-09-15,Bull Put Spread (High Vol),1452.1049807638556,11334.808657634803,bootstrap,2010-10-20
V3_daily_cluster,2010-09-21,Iron Condor (High Vol),660.2476277685705,3965.1070578905633,engine_exact_d+0,2010-10-26
V3_daily_cluster,2010-09-27,Iron Condor (High Vol),464.69150487378766,7750.507473703636,bootstrap,2010-11-01
V3_daily_cluster,2010-10-04,Iron Condor (High Vol),849.8217864274308,5331.4377110360765,bootstrap,2010-11-08
V3_daily_cluster,2010-11-29,Bull Put Spread,900.52981840037,3256.1976294881256,engine_exact_d+0,2010-12-29
V3_daily_cluster,2011-03-07,Bull Put Spread,-555.3988536053364,3496.938236299773,engine_exact_d+0,2011-04-06
V3_daily_cluster,2011-03-17,Iron Condor (High Vol),650.8961000814087,8985.494844037483,engine_exact_d+0,2011-04-21
V3_daily_cluster,2011-04-21,Bull Call Diagonal,-526.5830196968352,6317.740214522379,engine_exact_d+0,2011-06-05
V3_daily_cluster,2011-04-28,Bull Call Diagonal,2571.8054461870784,8030.265177201185,bootstrap,2011-06-12
V3_daily_cluster,2011-06-06,Iron Condor,531.6410092653778,3734.501817457551,engine_exact_d+0,2011-07-06
V3_daily_cluster,2011-07-11,Iron Condor,-1985.179816721903,3708.709698687941,engine_exact_d+0,2011-08-10
V3_daily_cluster,2011-08-15,Iron Condor (High Vol),709.216361745853,10740.03989157674,engine_exact_d+0,2011-09-19
V3_daily_cluster,2011-08-29,Iron Condor (High Vol),-434.4319956298754,29494.382022471913,bootstrap,2011-10-03
V3_daily_cluster,2011-09-07,Iron Condor (High Vol),1799.2435570742475,34358.6387434555,bootstrap,2011-10-12
V3_daily_cluster,2011-09-14,Iron Condor (High Vol),657.3120407561075,10642.610987228867,engine_exact_d+1,2011-10-19
V3_daily_cluster,2011-09-19,Iron Condor (High Vol),2668.2497166645376,38982.736216818266,bootstrap,2011-10-24
V3_daily_cluster,2011-10-10,Iron Condor (High Vol),705.8713326967846,4440.403442369907,bootstrap,2011-11-14
V3_daily_cluster,2011-10-17,Bull Put Spread (High Vol),1540.9659001601206,10188.239860275567,bootstrap,2011-11-21
V3_daily_cluster,2011-10-24,Bull Put Spread (High Vol),380.15943324199714,4551.069501332813,engine_exact_d+0,2011-11-28
V3_daily_cluster,2011-10-31,Bull Put Spread (High Vol),1452.1049807638556,11334.808657634803,bootstrap,2011-12-05
V3_daily_cluster,2011-11-08,Bull Put Spread (High Vol),1589.1194271811728,11968.539838139748,bootstrap,2011-12-13
V3_daily_cluster,2011-11-14,Bull Put Spread (High Vol),1622.9275483835168,10668.563300142248,bootstrap,2011-12-19
V3_daily_cluster,2011-11-21,Iron Condor (High Vol),1808.0885924197053,27580.772261623326,bootstrap,2011-12-26
V3_daily_cluster,2011-11-28,Iron Condor (High Vol),679.7089466194193,3889.9694359544314,bootstrap,2012-01-02
V3_daily_cluster,2011-12-05,Iron Condor (High Vol),1097.223935057414,6889.763779527559,bootstrap,2012-01-09
V3_daily_cluster,2011-12-12,Iron Condor (High Vol),446.0069944652732,4055.5416079256875,bootstrap,2012-01-16
V3_daily_cluster,2011-12-19,Bear Call Spread (High Vol),541.3101992977477,5257.6235541535225,bootstrap,2012-01-23
V3_daily_cluster,2011-12-28,Iron Condor (High Vol),663.1600209354706,4695.255556052408,engine_exact_d+0,2012-02-01
V3_daily_cluster,2012-01-03,Iron Condor (High Vol),-792.3349598304363,5189.541837592053,bootstrap,2012-02-07
V3_daily_cluster,2012-01-09,Bull Put Spread,525.6205641681566,3411.0548497619843,bootstrap,2012-02-08
V3_daily_cluster,2012-01-17,Iron Condor (High Vol),-7.2244900106930015,12105.839626448378,bootstrap,2012-02-21
V3_daily_cluster,2012-02-10,Bull Put Spread,694.0687433920874,3573.811112170018,engine_exact_d+0,2012-03-11
V3_daily_cluster,2012-03-06,Bull Put Spread,1072.9370438372655,3564.695258163152,engine_exact_d+0,2012-04-05
V3_daily_cluster,2012-03-13,Bull Call Diagonal,833.5929777980032,8690.278475145802,bootstrap,2012-04-27
V3_daily_cluster,2012-03-23,Bull Call Diagonal,-768.2236622526289,6670.6196264453,engine_exact_d+0,2012-05-07
V3_daily_cluster,2012-05-04,Iron Condor,214.72878168392842,3927.249877818893,engine_exact_d+0,2012-06-03
V3_daily_cluster,2012-05-29,Iron Condor,1176.9483983145371,6396.770341729687,bootstrap,2012-06-28
V3_daily_cluster,2012-06-08,Iron Condor,684.7205526489188,4364.017223321308,engine_exact_d+0,2012-07-08
V3_daily_cluster,2012-06-14,Iron Condor,649.8867685836632,7864.383082838168,bootstrap,2012-07-14
V3_daily_cluster,2012-07-24,Iron Condor,549.0317980424942,4191.50521609538,engine_exact_d+0,2012-08-23
V3_daily_cluster,2012-08-10,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2012-09-24
V3_daily_cluster,2012-08-15,Bull Call Diagonal,1551.4318930745758,8044.908466819222,bootstrap,2012-09-29
V3_daily_cluster,2012-08-20,Bull Call Diagonal,-912.9527127154284,4860.24106795697,bootstrap,2012-10-04
V3_daily_cluster,2012-09-07,Bull Call Diagonal,-72.23205234306705,6672.597864768683,engine_exact_d+0,2012-10-22
V3_daily_cluster,2012-09-13,Bull Call Diagonal,2600.0168380739997,21314.892004547175,bootstrap,2012-10-28
V3_daily_cluster,2012-09-18,Bull Call Diagonal,-1403.3100138528885,8215.276763546079,bootstrap,2012-11-02
V3_daily_cluster,2012-09-24,Bull Call Diagonal,1448.6377095773005,5029.956183492801,bootstrap,2012-11-08
V3_daily_cluster,2012-10-04,Bull Call Diagonal,4462.1842316285065,12313.249055984239,bootstrap,2012-11-18
V3_daily_cluster,2012-11-02,Iron Condor,617.721408850741,3774.787773042982,engine_exact_d+0,2012-12-02
V3_daily_cluster,2012-11-14,Iron Condor,-1202.7595194941184,6828.735318219065,bootstrap,2012-12-14
V3_daily_cluster,2012-12-04,Iron Condor,618.0408978870396,3725.22723886157,engine_exact_d+0,2013-01-03
V3_daily_cluster,2012-12-14,Iron Condor,486.15245468101296,2991.1064435079693,bootstrap,2013-01-13
V3_daily_cluster,2012-12-19,Bull Put Spread,635.0189752260139,3207.7785064583277,engine_exact_d+0,2013-01-18
V3_daily_cluster,2013-01-02,Bull Call Diagonal,1472.8216317105196,5568.755568755569,bootstrap,2013-02-16
V3_daily_cluster,2013-01-07,Bull Call Diagonal,2672.98359142563,6395.315786481723,engine_exact_d+1,2013-02-21
V3_daily_cluster,2013-01-14,Bull Call Diagonal,-409.4745176748864,5466.339496124972,bootstrap,2013-02-28
V3_daily_cluster,2013-01-22,Bull Call Diagonal,-748.2254296499194,6605.213715359323,bootstrap,2013-03-08
V3_daily_cluster,2013-01-28,Bull Call Diagonal,-597.8333320991974,4431.838326537848,bootstrap,2013-03-14
V3_daily_cluster,2013-02-04,Bull Call Diagonal,3596.37424928079,11748.12030075188,bootstrap,2013-03-21
V3_daily_cluster,2013-02-11,Bull Call Diagonal,1495.788711392915,6264.791869692329,engine_exact_d+1,2013-03-28
V3_daily_cluster,2013-02-19,Bull Call Diagonal,2025.6266651505252,9672.842956020808,bootstrap,2013-04-05
V3_daily_cluster,2013-02-27,Bull Call Diagonal,5535.191917716522,30704.14847161572,bootstrap,2013-04-13
V3_daily_cluster,2013-03-04,Bull Call Diagonal,-1110.9687524357087,11700.468018720749,bootstrap,2013-04-18
V3_daily_cluster,2013-03-11,Bull Call Diagonal,281.03327950612913,8450.386839930896,bootstrap,2013-04-25
V3_daily_cluster,2013-03-18,Bull Call Diagonal,1439.0258577591615,7160.588122971167,engine_exact_d+1,2013-05-02
V3_daily_cluster,2013-03-25,Bull Call Diagonal,833.5929777980032,8690.278475145802,bootstrap,2013-05-09
V3_daily_cluster,2013-04-01,Bull Call Diagonal,-1114.3597810349481,5290.632054176072,bootstrap,2013-05-16
V3_daily_cluster,2013-04-08,Bull Call Diagonal,412.84255391821614,5153.104459153059,bootstrap,2013-05-23
V3_daily_cluster,2013-04-16,Bull Call Diagonal,281.03327950612913,8450.386839930896,bootstrap,2013-05-31
V3_daily_cluster,2013-04-22,Bull Call Diagonal,3234.247106273738,6891.693212447929,engine_exact_d+1,2013-06-06
V3_daily_cluster,2013-04-29,Bull Call Diagonal,-126.29306696116095,5309.2333467047365,bootstrap,2013-06-13
V3_daily_cluster,2013-05-06,Bull Call Diagonal,-937.3717995242105,5406.0547813551175,bootstrap,2013-06-20
V3_daily_cluster,2013-05-13,Bull Call Diagonal,340.1932794644892,5038.403833665495,bootstrap,2013-06-27
V3_daily_cluster,2013-05-20,Bull Call Diagonal,7102.909034014422,18529.19377419089,bootstrap,2013-07-04
V3_daily_cluster,2013-05-28,Bull Call Diagonal,-1844.6731792849807,7764.243072569792,engine_exact_d+0,2013-07-12
V3_daily_cluster,2013-06-12,Iron Condor,851.1305817832476,4488.061755729759,engine_exact_d+0,2013-07-12
V3_daily_cluster,2013-06-19,Iron Condor,1099.744596353621,6408.795716076108,bootstrap,2013-07-19
V3_daily_cluster,2013-06-27,Iron Condor,1197.620282987098,6767.120815663629,bootstrap,2013-07-27
V3_daily_cluster,2013-07-05,Iron Condor,398.6729277352245,3623.246751155413,engine_exact_d+0,2013-08-04
V3_daily_cluster,2013-07-10,Bull Call Diagonal,-2041.6259684570146,8769.536578711462,bootstrap,2013-08-24
V3_daily_cluster,2013-07-15,Bull Call Diagonal,200.870511905306,4934.21052631579,bootstrap,2013-08-29
V3_daily_cluster,2013-07-22,Bull Call Diagonal,-1685.985093623341,6999.968889027159,bootstrap,2013-09-05
V3_daily_cluster,2013-07-29,Bull Call Diagonal,-912.9527127154284,4860.24106795697,bootstrap,2013-09-12
V3_daily_cluster,2013-08-05,Bull Call Diagonal,2236.840650287839,12444.690265486724,bootstrap,2013-09-19
V3_daily_cluster,2013-08-12,Bull Call Diagonal,-178.1152274724072,4999.444506165982,bootstrap,2013-09-26
V3_daily_cluster,2013-08-28,Iron Condor,418.1710429719675,4002.846468599893,engine_exact_d+0,2013-09-27
V3_daily_cluster,2013-09-10,Bull Call Diagonal,3001.803086837494,8161.340636221844,bootstrap,2013-10-25
V3_daily_cluster,2013-09-16,Bull Call Diagonal,5535.191917716522,30704.14847161572,bootstrap,2013-10-31
V3_daily_cluster,2013-09-23,Bull Call Diagonal,-47.57731293045375,8916.54117460569,bootstrap,2013-11-07
V3_daily_cluster,2013-10-16,Bull Call Diagonal,3001.803086837494,8161.340636221844,engine_exact_d+0,2013-11-30
V3_daily_cluster,2013-10-21,Bull Call Diagonal,-441.73391285552367,8534.041342689172,bootstrap,2013-12-05
V3_daily_cluster,2013-10-28,Bull Call Diagonal,-796.5397526261813,8577.310155535224,bootstrap,2013-12-12
V3_daily_cluster,2013-11-04,Bull Call Diagonal,-1286.3692875804024,13456.133006399139,bootstrap,2013-12-19
V3_daily_cluster,2013-11-11,Bull Call Diagonal,-655.0803592010108,4953.437685753913,bootstrap,2013-12-26
V3_daily_cluster,2013-11-18,Bull Call Diagonal,2102.9299544250293,7738.873220059159,engine_exact_d+1,2014-01-02
V3_daily_cluster,2013-11-25,Bull Call Diagonal,1551.4318930745758,8044.908466819222,bootstrap,2014-01-09
V3_daily_cluster,2013-12-02,Bull Call Diagonal,-2457.594987839463,21104.96201106838,bootstrap,2014-01-16
V3_daily_cluster,2013-12-09,Bull Call Diagonal,615.7257543992396,9635.974304068523,bootstrap,2014-01-23
V3_daily_cluster,2013-12-18,Bull Call Diagonal,-579.9893843943789,7778.469197261979,bootstrap,2014-02-01
V3_daily_cluster,2013-12-23,Bull Call Diagonal,-728.3140157442289,7440.96831801045,engine_exact_d+1,2014-02-06
V3_daily_cluster,2013-12-30,Bull Call Diagonal,1640.9033429662213,5154.639175257732,bootstrap,2014-02-13
V3_daily_cluster,2014-01-06,Bull Call Diagonal,-655.0803592010108,4953.437685753913,bootstrap,2014-02-20
V3_daily_cluster,2014-01-13,Bull Call Diagonal,-4150.703653866487,24025.62733582488,bootstrap,2014-02-27
V3_daily_cluster,2014-01-21,Bull Call Diagonal,-1478.6968183727952,9850.70706186244,bootstrap,2014-03-07
V3_daily_cluster,2014-02-10,Iron Condor,402.2701817588548,4096.420638677493,engine_exact_d+0,2014-03-12
V3_daily_cluster,2014-02-18,Bull Call Diagonal,-72.23205234306705,6672.597864768683,bootstrap,2014-04-04
V3_daily_cluster,2014-02-24,Bull Call Diagonal,3034.8373684616067,7846.556233653007,bootstrap,2014-04-10
V3_daily_cluster,2014-03-04,Bull Call Diagonal,3897.223084994712,8619.698885185611,bootstrap,2014-04-18
V3_daily_cluster,2014-03-10,Bull Call Diagonal,-1478.6968183727952,9850.70706186244,bootstrap,2014-04-24
V3_daily_cluster,2014-03-18,Bull Call Diagonal,-2041.6259684570146,8769.536578711462,engine_exact_d+0,2014-05-02
V3_daily_cluster,2014-03-25,Bull Call Diagonal,5160.111340874685,8349.723531376405,bootstrap,2014-05-09
V3_daily_cluster,2014-03-31,Bull Call Diagonal,2320.4051109628413,5858.002030774037,bootstrap,2014-05-15
V3_daily_cluster,2014-04-07,Iron Condor,757.1977450665253,4326.590262287516,engine_exact_d+0,2014-05-07
V3_daily_cluster,2014-04-17,Iron Condor,-716.813029319313,4403.992953611274,bootstrap,2014-05-17
V3_daily_cluster,2014-04-22,Bull Call Diagonal,-579.9893843943789,7778.469197261979,bootstrap,2014-06-06
V3_daily_cluster,2014-04-28,Iron Condor,546.8684255674964,16311.439756415833,bootstrap,2014-05-28
V3_daily_cluster,2014-05-05,Bull Call Diagonal,1448.6377095773005,5029.956183492801,bootstrap,2014-06-19
V3_daily_cluster,2014-05-12,Bull Call Diagonal,1640.9033429662213,5154.639175257732,bootstrap,2014-06-26
V3_daily_cluster,2014-05-19,Bull Call Diagonal,-441.73391285552367,8534.041342689172,bootstrap,2014-07-03
V3_daily_cluster,2014-05-27,Bull Call Diagonal,833.5929777980032,8690.278475145802,bootstrap,2014-07-11
