variant,entry_date,exit_date,exit_reason,strategy,kind,credit,max_loss,pnl,spx_entry,vix_entry,ivp_entry
V3_daily_cluster,2000-10-30,2000-10-31,ic_combined,Iron Condor (High Vol),ic,775.0,445.8333333333333,515.6827352078061,1398.6600341796875,25.459999084472656,82.5
V3_daily_cluster,2000-11-06,2000-11-07,ic_combined,Iron Condor (High Vol),ic,755.0,455.8333333333333,501.084471073411,1432.18994140625,24.520000457763672,76.5
V3_daily_cluster,2000-11-15,2000-11-16,ic_combined,Iron Condor (High Vol),ic,785.6666666666666,440.5,523.4684760794835,1389.81005859375,26.149999618530273,85.7
V3_daily_cluster,2000-11-24,2000-11-27,ic_combined,Iron Condor (High Vol),ic,773.6666666666666,446.5,514.7095175988464,1341.77001953125,26.0,82.1
V3_daily_cluster,2000-12-05,2000-12-06,ic_combined,Iron Condor (High Vol),ic,745.6666666666666,460.5,494.2719478106934,1376.5400390625,24.989999771118164,73.7
V3_daily_cluster,2000-12-11,2000-12-12,ic_combined,Iron Condor (High Vol),ic,684.6666666666666,491.0,449.7472422007886,1380.199951171875,23.510000228881836,55.4
V3_daily_cluster,2000-12-22,2000-12-26,ic_combined,Iron Condor (High Vol),ic,798.6666666666665,434.00000000000006,532.95734776684,1305.949951171875,27.549999237060547,89.6
V3_daily_cluster,2000-12-27,2000-12-28,ic_combined,Iron Condor (High Vol),ic,806.6666666666666,430.0,538.7966534205981,1328.9200439453125,28.139999389648438,92.0
V3_daily_cluster,2001-01-03,2001-01-04,ic_combined,Iron Condor (High Vol),ic,769.6666666666666,448.5,511.7898647719675,1347.56005859375,26.600000381469727,80.9
V3_daily_cluster,2001-01-10,2001-01-11,ic_combined,Iron Condor (High Vol),ic,768.3333333333334,449.1666666666667,510.8166471630078,1313.27001953125,26.799999237060547,80.5
V3_daily_cluster,2001-01-22,2001-01-23,ic_combined,Iron Condor (High Vol),ic,655.3333333333334,505.6666666666667,428.33645480367596,1342.9000244140625,23.25,46.6
V3_daily_cluster,2001-01-29,2001-01-30,ic_combined,Iron Condor (High Vol),ic,639.3333333333334,513.6666666666666,416.65784349616,1364.1700439453125,22.610000610351562,41.8
V3_daily_cluster,2001-02-05,2001-02-06,stress_force,Bull Put Spread (High Vol),put,939.0,1561.0,494.538501109845,1354.31005859375,22.190000534057617,37.8
V3_daily_cluster,2001-03-06,2001-03-07,ic_combined,Iron Condor (High Vol),ic,736.3333333333334,465.1666666666667,487.4594245479758,1253.800048828125,25.889999389648438,70.9
V3_daily_cluster,2001-03-26,2001-03-27,ic_combined,Iron Condor (High Vol),ic,806.6666666666666,430.0,538.7966534205981,1152.68994140625,29.040000915527344,92.0
V3_daily_cluster,2001-04-05,2001-04-06,ic_combined,Iron Condor (High Vol),ic,814.6666666666666,426.0,544.6359590743563,1151.43994140625,29.940000534057617,94.4
V3_daily_cluster,2001-04-10,2001-04-11,ic_combined,Iron Condor (High Vol),ic,801.3333333333334,432.6666666666667,534.9037829847595,1168.3800048828125,29.440000534057617,90.4
V3_daily_cluster,2001-04-23,2001-04-24,ic_combined,Iron Condor (High Vol),ic,780.3333333333334,443.1666666666667,519.5756056436447,1224.3599853515625,28.15999984741211,84.1
V3_daily_cluster,2001-04-30,2001-05-01,ic_combined,Iron Condor (High Vol),ic,707.3333333333334,479.6666666666667,466.29194155310313,1249.4599609375,25.479999542236328,62.2
V3_daily_cluster,2001-05-07,2001-05-08,ic_combined,Iron Condor (High Vol),ic,690.0,488.3333333333333,453.6401126366274,1263.510009765625,24.860000610351562,57.0
V3_daily_cluster,2001-05-14,2001-05-15,ic_combined,Iron Condor (High Vol),ic,676.6666666666666,495.0,443.90793654703066,1248.9200439453125,24.260000228881836,53.0
V3_daily_cluster,2001-05-23,2001-05-24,stress_force,Bull Put Spread (High Vol),put,944.9999999999999,1555.0,498.0179803501635,1289.050048828125,22.079999923706055,39.0
V3_daily_cluster,2001-05-29,2001-05-30,ic_combined,Iron Condor (High Vol),ic,635.3333333333333,515.6666666666666,413.738190669281,1267.9300537109375,22.139999389648438,40.6
V3_daily_cluster,2001-09-27,2001-09-28,ic_combined,Iron Condor (High Vol),ic,820.0,423.3333333333333,548.5288295101949,1018.6099853515625,34.0,96.0
V3_daily_cluster,2001-10-02,2001-10-03,ic_combined,Iron Condor (High Vol),ic,806.6666666666666,430.0,538.7966534205981,1051.3299560546875,31.18000030517578,92.0
V3_daily_cluster,2001-10-10,2001-10-11,ic_combined,Iron Condor (High Vol),ic,802.6666666666666,432.0,535.8770005937191,1080.989990234375,31.600000381469727,90.8
V3_daily_cluster,2001-10-22,2001-10-23,ic_combined,Iron Condor (High Vol),ic,804.0,431.3333333333333,536.8502182026788,1089.9000244140625,32.25,91.2
V3_daily_cluster,2001-10-29,2001-10-30,ic_combined,Iron Condor (High Vol),ic,792.0,437.3333333333333,528.0912597220419,1078.300048828125,31.639999389648438,87.6
V3_daily_cluster,2001-11-06,2001-11-07,stress_force,Bull Put Spread (High Vol),put,1130.5,1369.5,605.591880196677,1118.8599853515625,28.799999237060547,76.1
V3_daily_cluster,2001-11-12,2001-11-13,stress_force,Bull Put Spread (High Vol),put,1136.5,1363.5,609.0713594369955,1118.3299560546875,29.350000381469727,77.3
V3_daily_cluster,2001-11-19,2001-11-20,ic_combined,Iron Condor (High Vol),ic,648.6666666666666,509.0,423.4703667588777,1151.06005859375,24.459999084472656,44.6
V3_daily_cluster,2001-11-26,2001-11-27,stress_force,Bull Put Spread (High Vol),put,943.0,1557.0,496.85815393672397,1157.4200439453125,23.790000915527344,38.6
V3_daily_cluster,2001-12-03,2001-12-04,ic_combined,Iron Condor (High Vol),ic,687.3333333333334,489.6666666666667,451.693677418708,1129.9000244140625,25.770000457763672,56.2
V3_daily_cluster,2001-12-10,2001-12-11,ic_combined,Iron Condor (High Vol),ic,690.0,488.3333333333333,453.6401126366274,1139.9300537109375,25.6200008392334,57.0
V3_daily_cluster,2001-12-17,2001-12-18,ic_combined,Iron Condor (High Vol),ic,652.6666666666667,507.0,426.39001958575676,1134.3599853515625,24.260000228881836,45.8
V3_daily_cluster,2001-12-24,2001-12-26,stress_force,Bull Put Spread (High Vol),put,901.4999999999999,1598.5,472.79175585785447,1144.6500244140625,22.6200008392334,30.3
V3_daily_cluster,2001-12-31,2002-01-02,ic_combined,Iron Condor (High Vol),ic,640.6666666666667,513.0,417.6310611051197,1148.0799560546875,23.799999237060547,42.2
V3_daily_cluster,2002-01-09,2002-01-10,stress_force,Bull Put Spread (High Vol),put,883.4999999999999,1616.5,462.3533181368989,1155.1400146484375,22.1299991607666,26.7
V3_daily_cluster,2002-01-14,2002-01-15,ic_combined,Iron Condor (High Vol),ic,643.3333333333334,511.6666666666667,419.57749632303904,1138.4100341796875,23.579999923706055,43.0
V3_daily_cluster,2002-05-07,2002-05-08,ic_combined,Iron Condor,ic,639.3333333333334,513.6666666666666,414.50653482276397,1049.489990234375,21.940000534057617,41.8
V3_daily_cluster,2002-06-28,2002-07-01,ic_combined,Iron Condor (High Vol),ic,748.3333333333334,459.1666666666667,496.2183830286127,989.8200073242188,25.399999618530273,74.5
V3_daily_cluster,2002-07-29,2002-07-30,ic_combined,Iron Condor (High Vol),ic,775.0,445.8333333333333,515.6827352078061,898.9600219726562,31.329999923706055,82.5
V3_daily_cluster,2002-08-14,2002-08-15,ic_combined,Iron Condor (High Vol),ic,777.6666666666666,444.5,517.6291704257254,919.6199951171875,32.36000061035156,83.3
V3_daily_cluster,2002-08-19,2002-08-20,stress_force,Bull Put Spread (High Vol),put,1104.5,1395.5,590.5141368219638,950.7000122070312,28.610000610351562,70.9
V3_daily_cluster,2002-08-26,2002-08-27,stress_force,Bull Put Spread (High Vol),put,1124.5,1375.5,602.1124009563587,947.9500122070312,29.889999389648438,74.9
V3_daily_cluster,2002-09-11,2002-09-12,ic_combined,Iron Condor (High Vol),ic,781.6666666666666,442.5,520.5488232526044,909.4500122070312,34.810001373291016,84.5
V3_daily_cluster,2002-09-26,2002-09-27,ic_combined,Iron Condor (High Vol),ic,777.6666666666666,444.5,517.6291704257254,854.9500122070312,34.599998474121094,83.3
V3_daily_cluster,2002-10-01,2002-10-02,ic_combined,Iron Condor (High Vol),ic,773.6666666666666,446.5,514.7095175988464,847.9099731445312,34.119998931884766,82.1
V3_daily_cluster,2002-10-15,2002-10-16,ic_combined,Iron Condor (High Vol),ic,763.0,451.8333333333333,506.9237767271692,881.27001953125,34.02000045776367,78.9
V3_daily_cluster,2002-10-21,2002-10-22,stress_force,Bull Put Spread (High Vol),put,1132.5,1367.5,606.7517066101166,899.719970703125,33.11000061035156,76.5
V3_daily_cluster,2002-10-28,2002-10-29,ic_combined,Iron Condor (High Vol),ic,739.0,463.8333333333333,489.4058597658951,890.22998046875,31.06999969482422,71.7
V3_daily_cluster,2002-11-04,2002-11-05,stress_force,Bull Put Spread (High Vol),put,1108.5,1391.5,592.8337896488426,908.3499755859375,30.81999969482422,71.7
V3_daily_cluster,2002-11-11,2002-11-12,ic_combined,Iron Condor (High Vol),ic,741.6666666666665,462.50000000000006,491.3522949838143,876.1900024414062,31.299999237060547,72.5
V3_daily_cluster,2002-11-18,2002-11-19,ic_combined,Iron Condor (High Vol),ic,704.6666666666666,481.0,464.3455063351836,900.3599853515625,27.65999984741211,61.4
V3_daily_cluster,2002-11-25,2002-11-26,ic_combined,Iron Condor (High Vol),ic,657.9999999999999,504.3333333333333,430.2828900215953,932.8699951171875,24.06999969482422,47.4
V3_daily_cluster,2002-12-02,2002-12-03,ic_combined,Iron Condor (High Vol),ic,700.6666666666666,483.0,461.42585350830467,934.530029296875,27.459999084472656,60.2
V3_daily_cluster,2002-12-11,2002-12-12,ic_combined,Iron Condor (High Vol),ic,698.0,484.3333333333333,459.47941829038535,904.9600219726562,27.760000228881836,59.4
V3_daily_cluster,2002-12-16,2002-12-17,ic_combined,Iron Condor (High Vol),ic,676.6666666666666,495.0,443.90793654703066,910.4000244140625,26.239999771118164,53.0
V3_daily_cluster,2002-12-23,2002-12-24,ic_combined,Iron Condor (High Vol),ic,670.0000000000001,498.3333333333333,439.04184850223237,897.3800048828125,26.200000762939453,51.0
V3_daily_cluster,2003-01-06,2003-01-07,ic_combined,Iron Condor (High Vol),ic,648.6666666666666,509.0,423.4703667588777,929.010009765625,24.90999984741211,44.6
V3_daily_cluster,2003-01-13,2003-01-14,ic_combined,Iron Condor (High Vol),ic,644.6666666666666,511.0,420.5507139319987,926.260009765625,24.899999618530273,43.4
V3_daily_cluster,2003-03-17,2003-03-18,ic_combined,Iron Condor (High Vol),ic,720.3333333333334,473.1666666666667,475.7808132404598,862.7899780273438,31.75,66.1
V3_daily_cluster,2003-03-24,2003-03-25,ic_combined,Iron Condor (High Vol),ic,680.6666666666666,493.0,446.82758937390963,864.22998046875,30.389999389648438,54.2
V3_daily_cluster,2003-03-31,2003-04-01,ic_combined,Iron Condor (High Vol),ic,656.6666666666666,505.0,429.30967241263573,848.1799926757812,29.149999618530273,47.0
V3_daily_cluster,2003-04-07,2003-04-08,ic_combined,Iron Condor (High Vol),ic,639.3333333333334,513.6666666666666,416.65784349616,879.9299926757812,28.450000762939453,41.8
V3_daily_cluster,2003-04-14,2003-04-15,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,885.22998046875,23.40999984741211,13.9
V3_daily_cluster,2003-06-09,2003-06-10,stress_force,Bull Put Spread (High Vol),put,819.5,1680.5,425.23887290683496,975.9299926757812,22.149999618530273,13.9
V3_daily_cluster,2004-01-21,2004-02-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1147.6199951171875,14.34000015258789,0.0
V3_daily_cluster,2004-01-26,2004-02-09,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1155.3699951171875,14.550000190734863,0.4
V3_daily_cluster,2004-02-25,2004-03-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1143.6700439453125,14.930000305175781,1.6
V3_daily_cluster,2004-03-01,2004-03-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1155.969970703125,14.4399995803833,0.4
V3_daily_cluster,2004-03-22,2004-03-23,ic_combined,Iron Condor,ic,798.6666666666665,434.00000000000006,530.2698943875611,1095.4000244140625,21.579999923706055,89.6
V3_daily_cluster,2004-04-05,2004-04-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1150.5699462890625,14.970000267028809,4.8
V3_daily_cluster,2004-04-23,2004-05-07,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1140.5999755859375,14.010000228881836,0.0
V3_daily_cluster,2004-06-16,2004-06-30,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1133.56005859375,14.789999961853027,4.4
V3_daily_cluster,2004-06-22,2004-07-06,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1134.4100341796875,14.3100004196167,0.4
V3_daily_cluster,2004-06-30,2004-07-14,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1140.8399658203125,14.34000015258789,1.2
V3_daily_cluster,2004-08-05,2004-08-06,ic_combined,Iron Condor,ic,756.3333333333334,455.1666666666667,499.5126837918933,1080.699951171875,18.31999969482422,76.9
V3_daily_cluster,2004-09-02,2004-09-16,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1118.31005859375,14.279999732971191,1.6
V3_daily_cluster,2004-09-07,2004-09-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1121.300048828125,14.069999694824219,1.6
V3_daily_cluster,2004-09-13,2004-09-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1125.8199462890625,13.170000076293945,0.0
V3_daily_cluster,2004-09-20,2004-10-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1122.199951171875,14.430000305175781,7.6
V3_daily_cluster,2004-09-28,2004-10-12,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1110.06005859375,13.829999923706055,2.0
V3_daily_cluster,2004-10-04,2004-10-18,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1135.1700439453125,13.40999984741211,1.6
V3_daily_cluster,2004-10-11,2004-10-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1124.3900146484375,14.710000038146973,15.5
V3_daily_cluster,2004-11-02,2004-11-16,21dte_roll,Bull Put Spread,put,1013.0000000000001,1487.0,712.6856304118631,1130.56005859375,16.18000030517578,52.6
V3_daily_cluster,2004-11-08,2004-11-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1164.8900146484375,13.800000190734863,4.0
V3_daily_cluster,2004-11-15,2004-11-29,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1183.81005859375,13.380000114440918,3.2
V3_daily_cluster,2004-11-22,2004-12-06,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1177.239990234375,12.970000267028809,0.4
V3_daily_cluster,2004-11-29,2004-12-13,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1178.5699462890625,13.300000190734863,5.2
V3_daily_cluster,2004-12-06,2004-12-20,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1190.25,13.1899995803833,4.8
V3_daily_cluster,2004-12-13,2004-12-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1198.6800537109375,12.539999961853027,0.0
V3_daily_cluster,2004-12-20,2005-01-03,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1194.6500244140625,11.829999923706055,0.0
V3_daily_cluster,2004-12-27,2005-01-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1204.9200439453125,12.140000343322754,2.0
V3_daily_cluster,2005-01-03,2005-01-17,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1202.0799560546875,14.079999923706055,23.9
V3_daily_cluster,2005-01-10,2005-01-24,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1190.25,13.229999542236328,12.7
V3_daily_cluster,2005-01-18,2005-02-01,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1195.97998046875,12.470000267028809,4.4
V3_daily_cluster,2005-02-04,2005-02-18,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1203.030029296875,11.210000038146973,0.0
V3_daily_cluster,2005-02-10,2005-02-24,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1197.010009765625,11.510000228881836,1.2
V3_daily_cluster,2005-02-15,2005-03-01,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1210.1199951171875,11.270000457763672,0.8
V3_daily_cluster,2005-02-24,2005-03-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1200.199951171875,11.569999694824219,4.0
V3_daily_cluster,2005-03-01,2005-03-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1210.4100341796875,12.039999961853027,9.2
V3_daily_cluster,2005-03-07,2005-03-21,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1225.31005859375,12.260000228881836,10.8
V3_daily_cluster,2005-03-14,2005-03-28,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1206.8299560546875,12.390000343322754,12.0
V3_daily_cluster,2005-04-15,2005-04-18,ic_combined,Iron Condor,ic,809.3333333333331,428.66666666666674,538.019742726627,1142.6199951171875,17.739999771118164,92.8
V3_daily_cluster,2005-04-28,2005-04-29,ic_combined,Iron Condor,ic,796.0000000000001,435.33333333333326,528.3324323027948,1143.219970703125,16.860000610351562,88.8
V3_daily_cluster,2005-05-04,2005-05-05,ic_combined,Iron Condor,ic,643.3333333333334,511.6666666666667,417.4127279499137,1175.6500244140625,13.850000381469727,43.0
V3_daily_cluster,2005-05-09,2005-05-10,ic_combined,Iron Condor,ic,634.0,516.3333333333334,410.631610653231,1178.8399658203125,13.75,40.2
V3_daily_cluster,2005-05-18,2005-06-01,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1185.56005859375,13.630000114440918,38.6
V3_daily_cluster,2005-05-23,2005-06-06,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1193.8599853515625,12.949999809265137,22.3
V3_daily_cluster,2005-05-31,2005-06-14,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1191.5,13.289999961853027,34.3
V3_daily_cluster,2005-06-06,2005-06-20,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1197.510009765625,12.279999732971191,13.9
V3_daily_cluster,2005-06-13,2005-06-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1200.8199462890625,11.649999618530273,6.0
V3_daily_cluster,2005-06-20,2005-07-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1216.0999755859375,11.470000267028809,4.0
V3_daily_cluster,2005-06-27,2005-07-11,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1190.68994140625,12.520000457763672,23.5
V3_daily_cluster,2005-07-05,2005-07-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1204.989990234375,11.680000305175781,10.0
V3_daily_cluster,2005-07-11,2005-07-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1219.43994140625,11.279999732971191,3.2
V3_daily_cluster,2005-07-18,2005-08-01,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1221.1300048828125,10.770000457763672,0.4
V3_daily_cluster,2005-07-25,2005-08-08,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1229.030029296875,11.100000381469727,4.4
V3_daily_cluster,2005-08-01,2005-08-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1235.3499755859375,12.079999923706055,23.1
V3_daily_cluster,2005-08-08,2005-08-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1223.1300048828125,13.210000038146973,49.8
V3_daily_cluster,2005-08-15,2005-08-29,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1233.8699951171875,12.260000228881836,27.5
V3_daily_cluster,2005-08-31,2005-09-15,ic_combined,Iron Condor,ic,627.3333333333334,519.6666666666666,422.3179850066226,1220.3299560546875,12.600000381469727,38.2
V3_daily_cluster,2005-09-06,2005-09-20,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1233.3900146484375,12.930000305175781,44.6
V3_daily_cluster,2005-09-12,2005-09-26,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1240.56005859375,11.649999618530273,15.5
V3_daily_cluster,2005-09-19,2005-10-03,ic_combined,Iron Condor,ic,588.9999999999999,538.8333333333334,393.4568966560585,1231.02001953125,12.140000343322754,26.7
V3_daily_cluster,2005-09-29,2005-10-06,ic_combined,Iron Condor,ic,595.6666666666666,535.5,325.379189889154,1227.6800537109375,12.239999771118164,28.7
V3_daily_cluster,2005-10-18,2005-10-19,ic_combined,Iron Condor,ic,808.0,429.3333333333333,537.0510116842439,1178.1400146484375,15.329999923706055,92.4
V3_daily_cluster,2005-10-27,2005-10-28,ic_combined,Iron Condor,ic,816.0,425.3333333333333,542.8633979385432,1178.9000244140625,16.020000457763672,94.8
V3_daily_cluster,2005-11-03,2005-11-17,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1219.93994140625,13.0,53.8
V3_daily_cluster,2005-11-08,2005-11-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1218.5899658203125,13.079999923706055,55.0
V3_daily_cluster,2005-11-14,2005-11-28,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1233.760009765625,12.180000305175781,29.5
V3_daily_cluster,2005-11-21,2005-12-05,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1254.8499755859375,10.819999694824219,3.2
V3_daily_cluster,2005-11-28,2005-12-12,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1257.4599609375,11.84000015258789,23.5
V3_daily_cluster,2005-12-05,2005-12-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1262.0899658203125,11.600000381469727,18.3
V3_daily_cluster,2005-12-12,2005-12-26,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1260.4300537109375,11.470000267028809,14.7
V3_daily_cluster,2005-12-19,2006-01-02,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1259.9200439453125,11.380000114440918,14.3
V3_daily_cluster,2005-12-27,2006-01-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1256.5400390625,11.569999694824219,20.3
V3_daily_cluster,2006-01-03,2006-01-17,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1268.800048828125,11.140000343322754,11.6
V3_daily_cluster,2006-01-09,2006-01-23,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1290.1500244140625,11.130000114440918,12.0
V3_daily_cluster,2006-01-17,2006-01-31,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1282.9300537109375,11.90999984741211,33.9
V3_daily_cluster,2006-01-26,2006-02-09,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1273.8299560546875,12.420000076293945,50.6
V3_daily_cluster,2006-01-31,2006-02-14,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1280.0799560546875,12.949999809265137,62.5
V3_daily_cluster,2006-02-14,2006-03-01,ic_combined,Iron Condor,ic,636.6666666666667,515.0,429.3450326050209,1275.530029296875,12.25,41.0
V3_daily_cluster,2006-02-21,2006-03-07,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1283.030029296875,12.40999984741211,47.8
V3_daily_cluster,2006-02-27,2006-03-13,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1294.1199951171875,11.59000015258789,23.1
V3_daily_cluster,2006-03-08,2006-03-22,ic_combined,Iron Condor,ic,646.0,510.3333333333333,436.37208020341905,1278.469970703125,12.319999694824219,43.8
V3_daily_cluster,2006-03-13,2006-03-27,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1284.1300048828125,11.369999885559082,17.5
V3_daily_cluster,2006-03-20,2006-04-03,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1305.0799560546875,11.789999961853027,29.1
V3_daily_cluster,2006-03-27,2006-04-10,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1301.6099853515625,11.460000038146973,21.5
V3_daily_cluster,2006-04-03,2006-04-17,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1297.81005859375,11.569999694824219,25.9
V3_daily_cluster,2006-04-10,2006-04-24,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1296.6199951171875,12.1899995803833,47.0
V3_daily_cluster,2006-04-18,2006-05-02,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1307.280029296875,11.399999618530273,21.9
V3_daily_cluster,2006-04-24,2006-05-08,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1308.1099853515625,11.75,34.7
V3_daily_cluster,2006-05-01,2006-05-15,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1305.18994140625,12.539999961853027,63.3
V3_daily_cluster,2006-05-08,2006-05-22,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1324.6600341796875,12.0,46.2
V3_daily_cluster,2006-05-30,2006-05-31,ic_combined,Iron Condor,ic,833.3333333333334,416.6666666666667,555.4569014895255,1259.8699951171875,18.65999984741211,100.0
V3_daily_cluster,2006-06-05,2006-06-06,ic_combined,Iron Condor,ic,825.3333333333334,420.6666666666667,549.6445152352261,1265.2900390625,16.649999618530273,97.6
V3_daily_cluster,2006-06-19,2006-06-20,ic_combined,Iron Condor,ic,824.0,421.3333333333333,548.6757841928428,1240.1300048828125,17.829999923706055,97.2
V3_daily_cluster,2006-06-26,2006-06-27,ic_combined,Iron Condor,ic,796.0000000000001,435.33333333333326,528.3324323027948,1250.56005859375,15.619999885559082,88.8
V3_daily_cluster,2006-08-15,2006-08-29,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1285.5799560546875,13.420000076293945,62.2
V3_daily_cluster,2006-08-21,2006-09-04,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1297.52001953125,12.220000267028809,38.6
V3_daily_cluster,2006-08-28,2006-09-11,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1301.780029296875,12.180000305175781,37.1
V3_daily_cluster,2006-09-05,2006-09-19,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1313.25,12.630000114440918,51.8
V3_daily_cluster,2006-09-11,2006-09-25,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1299.5400390625,12.989999771118164,57.4
V3_daily_cluster,2006-09-18,2006-10-02,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1321.1800537109375,11.779999732971191,27.1
V3_daily_cluster,2006-09-25,2006-10-09,bcd_placeholder,Bull Call Diagonal,bcd,0.0,1250.0,0.0,1326.3699951171875,12.119999885559082,38.2
