variant,entry_date,exit_date,strategy,pnl,max_loss,n_contracts,pnl_source
V3_daily_cluster,2020-11-10,2020-11-24,Bull Put Spread (High Vol),11309.500228877347,78239.88593538494,3,bootstrap
V3_daily_cluster,2020-11-16,2020-11-30,Bull Put Spread (High Vol),9653.967052069642,63461.83395252464,3,bootstrap
V3_daily_cluster,2020-11-23,2020-12-07,Bull Put Spread (High Vol),9562.147183755427,63221.02849727942,3,engine_d+0
V3_daily_cluster,2020-12-09,2020-12-23,Bull Put Spread (High Vol),6688.071202323593,61531.066203872804,3,engine_d+0
V3_daily_cluster,2020-12-21,2021-01-04,Bull Put Spread (High Vol),-6317.187231713119,80318.12831722485,3,bootstrap
V3_daily_cluster,2020-12-29,2021-01-12,Bull Put Spread (High Vol),9653.967052069642,63461.83395252464,3,engine_d+1
V3_daily_cluster,2021-01-04,2021-01-18,Iron Condor (High Vol),16695.242443606865,96660.68601028915,3,engine_d+0
V3_daily_cluster,2021-01-11,2021-01-25,Bull Put Spread (High Vol),9928.97006371827,69395.53218732412,3,bootstrap
V3_daily_cluster,2021-01-19,2021-02-02,Bull Put Spread (High Vol),14187.314918278666,83297.7525294674,3,bootstrap
V3_daily_cluster,2021-01-25,2021-02-08,Bull Put Spread (High Vol),8361.535543955888,65268.287575803755,3,engine_d+0
V3_daily_cluster,2021-02-18,2021-03-04,Bull Put Spread (High Vol),3271.0017469152654,62463.57851223555,3,engine_d+0
V3_daily_cluster,2021-03-05,2021-03-19,Iron Condor (High Vol),14045.308397472103,88315.0999803175,3,engine_d+0
V3_daily_cluster,2021-03-10,2021-03-24,Bull Put Spread (High Vol),9570.669994515602,64218.55286274997,3,engine_d+0
V3_daily_cluster,2021-05-19,2021-06-02,Bull Put Spread (High Vol),9196.881987538269,62582.38001318656,3,engine_d+0
V3_daily_cluster,2021-08-18,2021-09-01,Bull Put Spread,15353.946471972999,60762.103109387914,3,engine_d+0
V3_daily_cluster,2021-09-17,2021-10-01,Iron Condor,14087.961633807941,70516.23578330531,3,engine_d+0
V3_daily_cluster,2021-10-07,2021-10-21,Iron Condor,7257.94597230899,42799.1935232813,3,bootstrap
V3_daily_cluster,2021-10-12,2021-10-26,Iron Condor,10216.428206862776,63682.1106963871,3,bootstrap
V3_daily_cluster,2021-11-22,2021-12-06,Bull Put Spread,-9707.55080945992,54484.223242970475,3,engine_d+0
V3_daily_cluster,2021-12-02,2021-12-16,Iron Condor (High Vol),12953.792839478843,168913.57231931633,3,engine_d+0
V3_daily_cluster,2021-12-10,2021-12-24,Bull Put Spread,4108.67981438146,53400.580271638115,3,engine_d+0
V3_daily_cluster,2021-12-15,2021-12-29,Bull Put Spread,8982.07721970035,47956.70921621477,3,bootstrap
V3_daily_cluster,2021-12-20,2022-01-03,Iron Condor (High Vol),13183.115765392562,79490.10520494539,3,engine_d+0
V3_daily_cluster,2022-01-28,2022-02-11,Iron Condor (High Vol),10180.849537021822,165397.9380557523,3,engine_d+0
V3_daily_cluster,2022-02-02,2022-02-16,Iron Condor (High Vol),-2135.8175017738904,145004.552982489,3,engine_d-2
V3_daily_cluster,2022-02-07,2022-02-21,Iron Condor (High Vol),8385.091819735859,173901.2481223495,3,bootstrap
V3_daily_cluster,2022-02-16,2022-03-02,Iron Condor (High Vol),10052.202413512907,139350.6468763836,3,engine_d+0
V3_daily_cluster,2022-02-25,2022-03-11,Iron Condor (High Vol),9311.969031796063,136919.74417061853,3,bootstrap
V3_daily_cluster,2022-03-09,2022-03-23,Iron Condor (High Vol),13167.793123264033,197318.87921157983,3,engine_d+0
V3_daily_cluster,2022-03-14,2022-03-28,Iron Condor (High Vol),-22142.528621972375,76829.73774814217,3,bootstrap
V3_daily_cluster,2022-03-21,2022-04-04,Iron Condor (High Vol),9007.49614935137,137401.28718484892,3,engine_d+2
V3_daily_cluster,2022-04-04,2022-04-18,Bull Put Spread,3687.0073173252417,49708.113272361574,3,bootstrap
V3_daily_cluster,2022-04-21,2022-05-05,Iron Condor (High Vol),-18499.27359884603,77068.15285526877,3,engine_d+0
V3_daily_cluster,2022-04-28,2022-05-12,Iron Condor (High Vol),13267.365383750737,199549.79040783926,3,bootstrap
V3_daily_cluster,2022-05-03,2022-05-17,Iron Condor (High Vol),16695.242443606865,96660.68601028915,3,bootstrap
V3_daily_cluster,2022-05-13,2022-05-27,Iron Condor (High Vol),-18901.815133245276,88373.82203508276,3,bootstrap
V3_daily_cluster,2022-05-18,2022-06-01,Iron Condor (High Vol),10180.849537021822,165397.9380557523,3,bootstrap
V3_daily_cluster,2022-05-23,2022-06-06,Iron Condor (High Vol),8924.697581849769,104395.29291324713,3,bootstrap
V3_daily_cluster,2022-05-31,2022-06-14,Iron Condor (High Vol),12241.098739199548,194353.60438573587,3,bootstrap
V3_daily_cluster,2022-06-06,2022-06-20,Iron Condor (High Vol),16909.546752984916,106179.58561106955,3,bootstrap
V3_daily_cluster,2022-06-15,2022-06-29,Iron Condor (High Vol),13071.593253916773,197950.076402552,3,bootstrap
V3_daily_cluster,2022-06-21,2022-07-05,Iron Condor (High Vol),13412.681320390799,84134.96460523772,3,bootstrap
V3_daily_cluster,2022-06-27,2022-07-11,Iron Condor (High Vol),-22533.665824969255,82908.38559010877,3,bootstrap
V3_daily_cluster,2022-07-05,2022-07-19,Iron Condor (High Vol),15180.263044034584,206161.0518267174,3,bootstrap
V3_daily_cluster,2022-07-11,2022-07-25,Iron Condor (High Vol),14051.79791942855,215250.87384367792,3,bootstrap
V3_daily_cluster,2022-07-18,2022-08-01,Bear Call Spread (High Vol),9322.47672199993,90812.4807263227,3,bootstrap
V3_daily_cluster,2022-07-25,2022-08-08,Iron Condor (High Vol),18719.76413634652,206573.26589231676,3,bootstrap
V3_daily_cluster,2022-08-01,2022-08-15,Iron Condor (High Vol),1740.0881745535798,79355.7083843951,3,engine_d+0
V3_daily_cluster,2022-08-09,2022-08-23,Bull Put Spread,4108.67981438146,53400.580271638115,3,bootstrap
V3_daily_cluster,2022-08-22,2022-09-05,Iron Condor (High Vol),11900.979973165482,184941.00153211292,3,bootstrap
V3_daily_cluster,2022-09-07,2022-09-21,Iron Condor (High Vol),-18901.815133245276,88373.82203508276,3,engine_d+0
V3_daily_cluster,2022-09-12,2022-09-26,Iron Condor (High Vol),11674.068185890064,168127.81128161907,3,bootstrap
V3_daily_cluster,2022-10-04,2022-10-18,Iron Condor (High Vol),9684.167437026854,147278.55588555383,3,bootstrap
V3_daily_cluster,2022-10-20,2022-11-03,Iron Condor (High Vol),9732.383859467378,153599.52363020327,3,bootstrap
V3_daily_cluster,2022-10-25,2022-11-08,Iron Condor (High Vol),13106.50595288479,78190.523670681,3,bootstrap
V3_daily_cluster,2022-10-31,2022-11-14,Iron Condor (High Vol),9351.278903232069,145175.51774809253,3,bootstrap
V3_daily_cluster,2022-11-07,2022-11-21,Iron Condor (High Vol),11304.352482451859,165154.9284061102,3,bootstrap
V3_daily_cluster,2022-11-14,2022-11-28,Bull Put Spread (High Vol),10675.219085994393,85720.09823198598,3,bootstrap
V3_daily_cluster,2022-11-21,2022-12-05,Bull Put Spread (High Vol),9570.669994515602,64218.55286274997,3,bootstrap
V3_daily_cluster,2022-11-28,2022-12-12,Bull Put Spread (High Vol),-4054.9086374847084,62621.93610589632,3,engine_d+0
V3_daily_cluster,2022-12-06,2022-12-20,Bull Put Spread (High Vol),7910.016392162247,63644.94590520712,3,bootstrap
V3_daily_cluster,2022-12-16,2022-12-30,Iron Condor (High Vol),12997.972318565236,79214.97940311529,3,engine_d+0
V3_daily_cluster,2022-12-28,2023-01-11,Bear Call Spread (High Vol),9132.574857099165,89653.79570548626,3,bootstrap
V3_daily_cluster,2023-01-03,2023-01-17,Bear Call Spread (High Vol),-12846.891425964413,100665.50502358458,3,bootstrap
V3_daily_cluster,2023-02-21,2023-03-07,Iron Condor (High Vol),12597.957409677878,79392.48111729005,3,engine_d+0
V3_daily_cluster,2023-06-02,2023-06-16,Bull Call Diagonal,31349.001312582313,104180.97149264798,3,engine_d+0
V3_daily_cluster,2023-06-07,2023-06-21,Bull Call Diagonal,-9582.094482367895,84248.8012899422,3,bootstrap
V3_daily_cluster,2023-06-13,2023-06-27,Bull Call Diagonal,12833.321158293798,103476.44888873184,3,bootstrap
V3_daily_cluster,2023-06-20,2023-07-04,Bull Call Diagonal,-8819.285025644158,90104.01975618188,3,bootstrap
V3_daily_cluster,2023-06-26,2023-07-10,Bull Call Diagonal,-14381.809948328519,104305.34298460206,3,bootstrap
V3_daily_cluster,2023-07-03,2023-07-17,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
V3_daily_cluster,2023-07-11,2023-07-25,Bull Call Diagonal,13002.25191870843,106592.23102127414,3,engine_d+0
V3_daily_cluster,2023-07-17,2023-07-31,Bull Call Diagonal,-11032.06042193236,81782.5062161113,3,bootstrap
V3_daily_cluster,2023-07-24,2023-08-07,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
V3_daily_cluster,2023-07-31,2023-08-14,Bull Call Diagonal,31349.001312582313,104180.97149264798,3,bootstrap
V3_daily_cluster,2023-08-11,2023-08-25,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V3_daily_cluster,2023-08-29,2023-09-12,Bull Call Diagonal,-12130.524332055305,104172.67957867897,3,engine_d+0
V3_daily_cluster,2023-09-14,2023-09-28,Bull Call Diagonal,41836.673119250685,99416.911446821,3,bootstrap
V3_daily_cluster,2023-10-04,2023-10-18,Iron Condor,10442.362122394641,62416.96189374187,3,engine_d+0
V3_daily_cluster,2023-10-09,2023-10-23,Iron Condor,-38326.662045206744,77507.99374227384,3,bootstrap
V3_daily_cluster,2023-10-17,2023-10-31,Iron Condor,3233.833634676357,70049.53723789054,3,bootstrap
V3_daily_cluster,2023-10-27,2023-11-10,Iron Condor,9696.942264156385,59256.32262404845,3,bootstrap
V3_daily_cluster,2023-11-03,2023-11-17,Iron Condor,-696.5034490832172,49257.686591797596,3,engine_d+0
V3_daily_cluster,2023-11-08,2023-11-22,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V3_daily_cluster,2023-11-13,2023-11-27,Bull Call Diagonal,38091.828176224095,84249.75468545091,3,bootstrap
V3_daily_cluster,2023-11-20,2023-12-04,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
V3_daily_cluster,2023-11-27,2023-12-11,Bull Call Diagonal,14125.328030407374,73246.50961198253,3,bootstrap
V3_daily_cluster,2023-12-04,2023-12-18,Bull Call Diagonal,-323.09044215356613,75306.52046924159,3,bootstrap
V3_daily_cluster,2023-12-11,2023-12-25,Bull Call Diagonal,2627.862208227465,79017.16216877013,3,bootstrap
V3_daily_cluster,2023-12-18,2024-01-01,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
V3_daily_cluster,2023-12-26,2024-01-09,Bull Call Diagonal,19274.589202827112,81872.4388103642,3,bootstrap
V3_daily_cluster,2024-01-02,2024-01-16,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
V3_daily_cluster,2024-01-08,2024-01-22,Bull Call Diagonal,22538.114691410257,90201.54353936925,3,bootstrap
V3_daily_cluster,2024-01-16,2024-01-30,Bull Call Diagonal,41836.673119250685,99416.911446821,3,engine_d+0
V3_daily_cluster,2024-01-22,2024-02-05,Bull Call Diagonal,-15771.40256746529,105065.12539721848,3,bootstrap
V3_daily_cluster,2024-01-29,2024-02-12,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V3_daily_cluster,2024-02-05,2024-02-19,Bull Call Diagonal,-14959.112743613117,95337.85200002542,3,bootstrap
V3_daily_cluster,2024-02-12,2024-02-26,Bull Call Diagonal,4373.915443466461,99119.97295676736,3,bootstrap
V3_daily_cluster,2024-02-22,2024-03-07,Bull Call Diagonal,13002.25191870843,106592.23102127414,3,bootstrap
V3_daily_cluster,2024-02-27,2024-03-12,Bull Call Diagonal,27154.68513258983,96632.29018766724,3,engine_d+0
V3_daily_cluster,2024-03-04,2024-03-18,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
V3_daily_cluster,2024-03-12,2024-03-26,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,bootstrap
V3_daily_cluster,2024-03-18,2024-04-01,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
V3_daily_cluster,2024-03-25,2024-04-08,Bull Call Diagonal,26112.102734391287,96093.66785869258,3,bootstrap
V3_daily_cluster,2024-04-01,2024-04-15,Bull Call Diagonal,-14381.809948328519,104305.34298460206,3,engine_d+1
V3_daily_cluster,2024-04-09,2024-04-23,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,bootstrap
V3_daily_cluster,2024-04-24,2024-05-08,Iron Condor,-7363.154548592347,45238.12964050682,3,bootstrap
V3_daily_cluster,2024-05-03,2024-05-17,Iron Condor,2045.157631084829,44422.83137023099,3,engine_d+0
V3_daily_cluster,2024-05-08,2024-05-22,Bull Call Diagonal,-10029.367717946201,75837.79199082081,3,bootstrap
V3_daily_cluster,2024-05-13,2024-05-27,Bull Call Diagonal,-10891.485675781014,96148.28327870119,3,bootstrap
V3_daily_cluster,2024-05-20,2024-06-03,Bull Call Diagonal,-21880.14558421493,103880.09469470984,3,bootstrap
V3_daily_cluster,2024-05-28,2024-06-11,Bull Call Diagonal,29860.530815852086,93802.1502589811,3,bootstrap
V3_daily_cluster,2024-06-03,2024-06-17,Bull Call Diagonal,11369.72710685674,78817.38506782136,3,bootstrap
V3_daily_cluster,2024-06-10,2024-06-24,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,bootstrap
V3_daily_cluster,2024-06-17,2024-07-01,Bull Call Diagonal,-19529.212656640226,81749.94754743222,3,bootstrap
V3_daily_cluster,2024-06-24,2024-07-08,Bull Call Diagonal,35815.19134950673,92599.9909792209,3,bootstrap
V3_daily_cluster,2024-07-01,2024-07-15,Bull Call Diagonal,-775.8303087990373,84221.26181516537,3,bootstrap
V3_daily_cluster,2024-07-08,2024-07-22,Bull Call Diagonal,25676.226977548395,89196.77653902923,3,bootstrap
V3_daily_cluster,2024-07-15,2024-07-29,Bull Call Diagonal,-16363.348901352241,94716.40364007888,3,engine_d+0
V3_daily_cluster,2024-07-22,2024-08-05,Bull Call Diagonal,20632.661267855445,102668.05729950916,3,bootstrap
V3_daily_cluster,2024-08-01,2024-08-15,Iron Condor,10739.410330575818,62373.147577406184,3,engine_d+0
V3_daily_cluster,2024-08-06,2024-08-20,Iron Condor (High Vol),11304.352482451859,165154.9284061102,3,engine_d+0
V3_daily_cluster,2024-08-13,2024-08-27,Iron Condor,5423.489889806501,49290.134233083554,3,bootstrap
V3_daily_cluster,2024-08-19,2024-09-02,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,bootstrap
V3_daily_cluster,2024-09-03,2024-09-17,Iron Condor,11323.305810281217,71169.82423421748,3,engine_d+0
V3_daily_cluster,2024-11-08,2024-11-22,Bull Call Diagonal,8938.079580968828,106810.16409069797,3,engine_d+0
V3_daily_cluster,2024-11-13,2024-11-27,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
V3_daily_cluster,2024-11-25,2024-12-09,Bull Call Diagonal,19274.589202827112,81872.4388103642,3,bootstrap
V3_daily_cluster,2024-12-02,2024-12-16,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V3_daily_cluster,2024-12-09,2024-12-23,Bull Call Diagonal,11369.72710685674,78817.38506782136,3,bootstrap
V3_daily_cluster,2024-12-16,2024-12-30,Bull Call Diagonal,38709.54320881353,105244.00130873008,3,bootstrap
V3_daily_cluster,2024-12-24,2025-01-07,Bull Call Diagonal,-16682.818356378204,102705.0761203898,3,engine_d+0
V3_daily_cluster,2024-12-30,2025-01-13,Iron Condor,10323.85196033439,59006.03619680593,3,engine_d+0
V3_daily_cluster,2025-01-10,2025-01-24,Iron Condor,-4662.903591697232,52194.60132777675,3,bootstrap
V3_daily_cluster,2025-01-21,2025-02-04,Bull Put Spread,-4193.575868246477,43475.150317266336,3,engine_d+0
V3_daily_cluster,2025-01-27,2025-02-10,Iron Condor,2527.614490527989,51951.71316576857,3,bootstrap
V3_daily_cluster,2025-02-06,2025-02-20,Bull Put Spread,3665.6556971551254,44918.429420281755,3,engine_d+0
V3_daily_cluster,2025-02-13,2025-02-27,Bull Put Spread,9508.140383764618,43402.240804626636,3,bootstrap
V3_daily_cluster,2025-02-18,2025-03-04,Bull Put Spread,-18836.10840287263,45183.295901608704,3,engine_d+2
V3_daily_cluster,2025-03-17,2025-03-31,Iron Condor,11466.587116516777,73081.4687475154,3,bootstrap
V3_daily_cluster,2025-03-26,2025-04-09,Iron Condor,2132.4113604656063,63603.41503724,3,engine_d+1
V3_daily_cluster,2025-04-09,2025-04-23,Iron Condor (High Vol),14340.587047040739,205565.74325837343,3,engine_d+0
V3_daily_cluster,2025-04-14,2025-04-28,Iron Condor (High Vol),11900.979973165482,184941.00153211292,3,engine_d+0
V3_daily_cluster,2025-04-21,2025-05-05,Iron Condor (High Vol),10180.849537021822,165397.9380557523,3,bootstrap
V3_daily_cluster,2025-04-28,2025-05-12,Iron Condor (High Vol),7182.957653062533,137166.89224244378,3,engine_d+1
V3_daily_cluster,2025-05-05,2025-05-19,Bull Put Spread (High Vol),-2632.2779430088544,64418.304943478164,3,bootstrap
V3_daily_cluster,2025-05-16,2025-05-30,Bull Put Spread,3665.6556971551254,44918.429420281755,3,bootstrap
V3_daily_cluster,2025-06-03,2025-06-17,Bull Put Spread,4484.049397377861,51320.79187377676,3,engine_d+0
V3_daily_cluster,2025-06-09,2025-06-23,Bull Put Spread,-38.77861381998736,48379.654622451766,3,bootstrap
V3_daily_cluster,2025-07-07,2025-07-21,Bull Put Spread,7068.854853060622,50802.70095606476,3,engine_d+0
V3_daily_cluster,2025-07-15,2025-07-29,Bull Put Spread,6880.9949670606375,48866.274344326506,3,bootstrap
V3_daily_cluster,2025-07-25,2025-08-08,Bull Call Diagonal,19234.337502756804,106694.39528330673,3,engine_d+0
V3_daily_cluster,2025-08-12,2025-08-26,Bull Call Diagonal,-18268.461182773175,96648.1549170663,3,bootstrap
V3_daily_cluster,2025-08-18,2025-09-01,Bull Call Diagonal,17319.046401947984,96354.72609016663,3,bootstrap
V3_daily_cluster,2025-08-25,2025-09-08,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V3_daily_cluster,2025-09-02,2025-09-16,Bull Put Spread,11589.433886376326,49355.19872650334,3,engine_d+0
V3_daily_cluster,2025-09-11,2025-09-25,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,bootstrap
V3_daily_cluster,2025-09-25,2025-10-09,Bull Put Spread,8982.07721970035,47956.70921621477,3,engine_d+0
V3_daily_cluster,2025-10-03,2025-10-17,Bull Put Spread,-9707.55080945992,54484.223242970475,3,bootstrap
V3_daily_cluster,2025-10-23,2025-11-06,Bull Put Spread,4392.466080738574,49520.308576917894,3,engine_d+0
V3_daily_cluster,2025-10-29,2025-11-12,Bull Put Spread,9866.13144231424,48382.30266892619,3,bootstrap
V3_daily_cluster,2025-11-03,2025-11-17,Bull Put Spread,6880.9949670606375,48866.274344326506,3,bootstrap
V3_daily_cluster,2025-11-13,2025-11-27,Iron Condor,11140.091448631414,66784.43269805668,3,engine_d+0
V3_daily_cluster,2025-11-26,2025-12-10,Bull Put Spread,8457.656688944058,60248.882073954155,3,bootstrap
V3_daily_cluster,2025-12-01,2025-12-15,Bull Put Spread,-4193.575868246477,43475.150317266336,3,bootstrap
V3_daily_cluster,2025-12-09,2025-12-23,Bull Put Spread,6880.9949670606375,48866.274344326506,3,engine_d+0
V3_daily_cluster,2025-12-18,2026-01-01,Iron Condor,9410.38153693238,56541.06720991983,3,engine_d+0
V3_daily_cluster,2025-12-23,2026-01-06,Bull Call Diagonal,40657.39952668972,86980.43917046061,3,bootstrap
V3_daily_cluster,2025-12-29,2026-01-12,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V3_daily_cluster,2026-01-05,2026-01-19,Bull Call Diagonal,-8128.36767242314,87527.99889112228,3,bootstrap
V3_daily_cluster,2026-01-14,2026-01-28,Bull Put Spread,4974.724684998899,48162.22622386388,3,engine_d+0
V3_daily_cluster,2026-01-29,2026-02-12,Bull Put Spread,-38.77861381998736,48379.654622451766,3,engine_d+0
V3_daily_cluster,2026-02-12,2026-02-26,Iron Condor,3233.833634676357,70049.53723789054,3,engine_d+0
V3_daily_cluster,2026-02-17,2026-03-03,Iron Condor,-24767.45962317029,42105.64516992735,3,bootstrap
V3_daily_cluster,2026-02-27,2026-03-13,Iron Condor,5676.280697564469,48260.96262366813,3,bootstrap
V3_daily_cluster,2026-03-09,2026-03-23,Iron Condor (High Vol),9660.518048981194,148869.95347382865,3,engine_d+0
V3_daily_cluster,2026-03-16,2026-03-30,Iron Condor (High Vol),14555.596430336609,163590.42805290004,3,bootstrap
V3_daily_cluster,2026-03-31,2026-04-14,Iron Condor (High Vol),10622.308333229006,159314.296744376,3,bootstrap
V3_daily_cluster,2026-04-06,2026-04-20,Iron Condor (High Vol),14817.242517917915,80722.83984267863,3,bootstrap
V3_daily_cluster,2026-04-17,2026-05-01,Bull Put Spread,6546.188842930043,50125.02462647806,3,engine_d+0
V3_daily_cluster,2026-04-30,2026-05-14,Bull Put Spread,9866.13144231424,48382.30266892619,3,engine_d+0
V3_daily_cluster,2026-05-05,2026-05-19,Bull Put Spread,17731.06437062268,58909.179664534764,3,bootstrap
V3_daily_cluster,2026-05-14,2026-05-28,Bull Put Spread,3687.0073173252417,49708.113272361574,3,engine_d+0
V3_daily_cluster,2026-05-20,2026-06-03,Bull Put Spread,4484.049397377861,51320.79187377676,3,bootstrap
V3_daily_cluster,2026-05-26,2026-06-09,Bull Put Spread,9160.759978564925,61885.733685813655,3,bootstrap
BaselineB_cluster,2000-01-11,2000-01-25,Bull Put Spread (High Vol),-1868.364762077037,63061.69699830063,3,engine_d+0
BaselineB_cluster,2000-02-10,2000-02-24,Iron Condor (High Vol),9495.618604657218,144472.00471233318,3,bootstrap
BaselineB_cluster,2000-03-15,2000-03-29,Iron Condor (High Vol),5714.192151579531,78625.1195315223,3,engine_d+0
BaselineB_cluster,2000-04-17,2000-05-01,Iron Condor (High Vol),9732.383859467378,153599.52363020327,3,engine_d+1
BaselineB_cluster,2000-05-17,2000-05-31,Iron Condor (High Vol),12953.792839478843,168913.57231931633,3,bootstrap
BaselineB_cluster,2000-06-22,2000-07-06,Bull Put Spread (High Vol),12378.371103496067,75820.03911414626,3,bootstrap
BaselineB_cluster,2000-10-03,2000-10-17,Iron Condor,9510.91308415142,76380.7519303025,3,engine_d+0
BaselineB_cluster,2000-11-02,2000-11-16,Iron Condor (High Vol),15518.397886585737,91061.1384999825,3,bootstrap
BaselineB_cluster,2000-12-05,2000-12-19,Iron Condor (High Vol),9736.049924211855,150398.49431170197,3,bootstrap
BaselineB_cluster,2001-01-04,2001-01-18,Iron Condor (High Vol),1740.0881745535798,79355.7083843951,3,bootstrap
BaselineB_cluster,2001-02-05,2001-02-19,Bull Put Spread (High Vol),60.93100746586178,63115.69745686876,3,bootstrap
BaselineB_cluster,2001-03-07,2001-03-21,Bear Call Spread (High Vol),10539.465317071825,105943.16400972218,3,engine_d+2
BaselineB_cluster,2001-04-10,2001-04-24,Iron Condor (High Vol),-47.52320061527092,79633.05981909952,3,bootstrap
BaselineB_cluster,2001-05-10,2001-05-24,Iron Condor (High Vol),12260.97042175804,188369.2047481395,3,bootstrap
BaselineB_cluster,2001-06-14,2001-06-28,Bear Call Spread (High Vol),9851.120588678445,95681.70655020946,3,engine_d+0
BaselineB_cluster,2001-07-18,2001-08-01,Bear Call Spread (High Vol),9132.574857099165,89653.79570548626,3,bootstrap
BaselineB_cluster,2001-08-28,2001-09-11,Bear Call Spread (High Vol),7844.99977294235,88717.1367379461,3,engine_d+0
BaselineB_cluster,2001-09-27,2001-10-11,Iron Condor (High Vol),12924.365998806685,208369.01194307022,3,engine_d+0
BaselineB_cluster,2001-10-29,2001-11-12,Iron Condor (High Vol),11342.076248964546,183842.4292599055,3,bootstrap
BaselineB_cluster,2001-11-28,2001-12-12,Iron Condor (High Vol),12900.215620540523,77298.15856285725,3,bootstrap
BaselineB_cluster,2001-12-31,2002-01-14,Iron Condor (High Vol),13692.783079358578,82884.81364491433,3,engine_d+0
BaselineB_cluster,2002-01-30,2002-02-13,Bear Call Spread (High Vol),8788.314502492878,99190.1586401836,3,engine_d-1
BaselineB_cluster,2002-05-07,2002-05-21,Iron Condor,4667.527151764792,75454.67660982267,3,engine_d+0
BaselineB_cluster,2002-06-28,2002-07-12,Iron Condor (High Vol),-11370.341197621628,144162.9343542371,3,engine_d+0
BaselineB_cluster,2002-07-29,2002-08-12,Iron Condor (High Vol),12260.97042175804,188369.2047481395,3,engine_d+0
BaselineB_cluster,2002-08-28,2002-09-11,Iron Condor (High Vol),16695.242443606865,96660.68601028915,3,bootstrap
BaselineB_cluster,2002-10-01,2002-10-15,Iron Condor (High Vol),14288.74638783856,89665.41742645777,3,bootstrap
BaselineB_cluster,2002-10-31,2002-11-14,Bull Put Spread (High Vol),12517.44182237355,78869.90351000291,3,bootstrap
BaselineB_cluster,2002-12-02,2002-12-16,Iron Condor (High Vol),10180.849537021822,165397.9380557523,3,bootstrap
BaselineB_cluster,2003-01-02,2003-01-16,Iron Condor (High Vol),12068.651720333533,195404.8571088294,3,bootstrap
BaselineB_cluster,2003-02-21,2003-03-07,Bear Call Spread (High Vol),10539.465317071825,105943.16400972218,3,bootstrap
BaselineB_cluster,2003-03-24,2003-04-07,Iron Condor (High Vol),-18499.27359884603,77068.15285526877,3,bootstrap
BaselineB_cluster,2003-06-09,2003-06-23,Bull Put Spread (High Vol),7814.735066880059,62769.95639493363,3,engine_d+0
BaselineB_cluster,2004-01-21,2004-02-04,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,engine_d+0
BaselineB_cluster,2004-02-25,2004-03-10,Bull Call Diagonal,-7948.388908590802,106108.17119537771,3,engine_d+0
BaselineB_cluster,2004-04-05,2004-04-19,Bull Call Diagonal,-15564.523420874248,91118.04685559768,3,bootstrap
BaselineB_cluster,2004-06-16,2004-06-30,Bull Call Diagonal,-18357.78686067425,105873.89281779103,3,engine_d+0
BaselineB_cluster,2004-08-05,2004-08-19,Iron Condor,9986.661406077947,61444.03261411477,3,engine_d+0
BaselineB_cluster,2004-09-07,2004-09-21,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,bootstrap
BaselineB_cluster,2004-10-07,2004-10-21,Bull Call Diagonal,-21880.14558421493,103880.09469470984,3,engine_d+0
BaselineB_cluster,2004-11-08,2004-11-22,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
BaselineB_cluster,2004-12-08,2004-12-22,Bull Call Diagonal,-3037.594357975823,85261.01131524872,3,bootstrap
BaselineB_cluster,2005-01-10,2005-01-24,Bull Call Diagonal,44273.67577802305,88614.15280496902,3,bootstrap
BaselineB_cluster,2005-02-10,2005-02-24,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
BaselineB_cluster,2005-03-14,2005-03-28,Bull Call Diagonal,-323.09044215356613,75306.52046924159,3,bootstrap
BaselineB_cluster,2005-04-15,2005-04-29,Iron Condor,9753.047874808693,59822.54001492105,3,engine_d+0
BaselineB_cluster,2005-05-18,2005-06-01,Bull Call Diagonal,-8819.285025644158,90104.01975618188,3,bootstrap
BaselineB_cluster,2005-06-17,2005-07-01,Bull Call Diagonal,22538.114691410257,90201.54353936925,3,bootstrap
BaselineB_cluster,2005-07-18,2005-08-01,Bull Call Diagonal,-8128.36767242314,87527.99889112228,3,bootstrap
