date,kind,struct,pricing,pnl,stride45
2013-08-15,oscillation,IC,FLAT,812.0,False
2013-08-15,oscillation,IC,HAIRCUT,294.0,False
2013-08-15,oscillation,BPS,FLAT,810.0,False
2013-08-15,oscillation,BPS,HAIRCUT,490.0,False
2013-08-22,oscillation,IC,FLAT,804.0,False
2013-08-22,oscillation,IC,HAIRCUT,288.0,False
2013-08-22,oscillation,BPS,FLAT,784.0,False
2013-08-22,oscillation,BPS,HAIRCUT,467.0,False
2013-08-29,oscillation,IC,FLAT,900.0,False
2013-08-29,oscillation,IC,HAIRCUT,387.0,False
2013-08-29,oscillation,BPS,FLAT,884.0,False
2013-08-29,oscillation,BPS,HAIRCUT,569.0,False
2013-09-06,oscillation,IC,FLAT,885.0,False
2013-09-06,oscillation,IC,HAIRCUT,357.0,False
2013-09-06,oscillation,BPS,FLAT,855.0,False
2013-09-06,oscillation,BPS,HAIRCUT,537.0,False
2013-09-13,oscillation,IC,FLAT,816.0,False
2013-09-13,oscillation,IC,HAIRCUT,281.0,False
2013-09-13,oscillation,BPS,FLAT,763.0,False
2013-09-13,oscillation,BPS,HAIRCUT,440.0,False
2013-09-18,oscillation,IC,FLAT,811.0,True
2013-09-18,oscillation,IC,HAIRCUT,259.0,True
2013-09-18,oscillation,BPS,FLAT,813.0,True
2013-09-18,oscillation,BPS,HAIRCUT,465.0,True
2013-09-25,oscillation,IC,FLAT,813.0,False
2013-09-25,oscillation,IC,HAIRCUT,271.0,False
2013-09-25,oscillation,BPS,FLAT,789.0,False
2013-09-25,oscillation,BPS,HAIRCUT,449.0,False
2013-10-02,oscillation,IC,FLAT,952.0,False
2013-10-02,oscillation,IC,HAIRCUT,402.0,False
2013-10-02,oscillation,BPS,FLAT,956.0,False
2013-10-02,oscillation,BPS,HAIRCUT,614.0,False
2013-10-09,oscillation,IC,FLAT,-365.0,False
2013-10-09,oscillation,IC,HAIRCUT,-909.0,False
2013-10-09,oscillation,BPS,FLAT,1117.0,False
2013-10-09,oscillation,BPS,HAIRCUT,781.0,False
2013-10-16,oscillation,IC,FLAT,856.0,False
2013-10-16,oscillation,IC,HAIRCUT,311.0,False
2013-10-16,oscillation,BPS,FLAT,878.0,False
2013-10-16,oscillation,BPS,HAIRCUT,531.0,False
2013-10-18,melt_up,IC,FLAT,762.0,True
2013-10-18,melt_up,IC,HAIRCUT,225.0,True
2013-10-18,melt_up,BPS,FLAT,745.0,True
2013-10-18,melt_up,BPS,HAIRCUT,410.0,True
2013-10-25,melt_up,IC,FLAT,750.0,False
2013-10-25,melt_up,IC,HAIRCUT,212.0,False
2013-10-25,melt_up,BPS,FLAT,765.0,False
2013-10-25,melt_up,BPS,HAIRCUT,426.0,False
2013-11-01,melt_up,IC,FLAT,780.0,False
2013-11-01,melt_up,IC,HAIRCUT,235.0,False
2013-11-01,melt_up,BPS,FLAT,733.0,False
2013-11-01,melt_up,BPS,HAIRCUT,405.0,False
2013-11-08,melt_up,IC,FLAT,768.0,False
2013-11-08,melt_up,IC,HAIRCUT,221.0,False
2013-11-08,melt_up,BPS,FLAT,715.0,False
2013-11-08,melt_up,BPS,HAIRCUT,385.0,False
2013-11-15,melt_up,IC,FLAT,715.0,False
2013-11-15,melt_up,IC,HAIRCUT,176.0,False
2013-11-15,melt_up,BPS,FLAT,691.0,False
2013-11-15,melt_up,BPS,HAIRCUT,356.0,False
2013-11-22,melt_up,IC,FLAT,704.0,False
2013-11-22,melt_up,IC,HAIRCUT,173.0,False
2013-11-22,melt_up,BPS,FLAT,688.0,False
2013-11-22,melt_up,BPS,HAIRCUT,353.0,False
2013-12-02,melt_up,IC,FLAT,852.0,False
2013-12-02,melt_up,IC,HAIRCUT,287.0,False
2013-12-02,melt_up,BPS,FLAT,830.0,False
2013-12-02,melt_up,BPS,HAIRCUT,485.0,False
2013-12-09,melt_up,IC,FLAT,814.0,False
2013-12-09,melt_up,IC,HAIRCUT,254.0,False
2013-12-09,melt_up,BPS,FLAT,782.0,False
2013-12-09,melt_up,BPS,HAIRCUT,437.0,False
2013-12-16,melt_up,IC,FLAT,950.0,False
2013-12-16,melt_up,IC,HAIRCUT,391.0,False
2013-12-16,melt_up,BPS,FLAT,952.0,False
2013-12-16,melt_up,BPS,HAIRCUT,608.0,False
2013-12-23,melt_up,IC,FLAT,786.0,True
2013-12-23,melt_up,IC,HAIRCUT,225.0,True
2013-12-23,melt_up,BPS,FLAT,738.0,True
2013-12-23,melt_up,BPS,HAIRCUT,398.0,True
2013-12-26,melt_down,IC,FLAT,735.0,True
2013-12-26,melt_down,IC,HAIRCUT,180.0,True
2013-12-26,melt_down,BPS,FLAT,-1939.0,True
2013-12-26,melt_down,BPS,HAIRCUT,-2283.0,True
2014-01-03,melt_down,IC,FLAT,800.0,False
2014-01-03,melt_down,IC,HAIRCUT,246.0,False
2014-01-03,melt_down,BPS,FLAT,-1234.0,False
2014-01-03,melt_down,BPS,HAIRCUT,-1577.0,False
2014-01-10,melt_down,IC,FLAT,729.0,False
2014-01-10,melt_down,IC,HAIRCUT,176.0,False
2014-01-10,melt_down,BPS,FLAT,-1383.0,False
2014-01-10,melt_down,BPS,HAIRCUT,-1727.0,False
2014-01-17,melt_down,IC,FLAT,745.0,False
2014-01-17,melt_down,IC,HAIRCUT,190.0,False
2014-01-17,melt_down,BPS,FLAT,711.0,False
2014-01-17,melt_down,BPS,HAIRCUT,369.0,False
2014-01-27,melt_down,IC,FLAT,1068.0,False
2014-01-27,melt_down,IC,HAIRCUT,486.0,False
2014-01-27,melt_down,BPS,FLAT,1036.0,False
2014-01-27,melt_down,BPS,HAIRCUT,683.0,False
2014-02-06,melt_up,IC,FLAT,986.0,True
2014-02-06,melt_up,IC,HAIRCUT,429.0,True
2014-02-06,melt_up,BPS,FLAT,986.0,True
2014-02-06,melt_up,BPS,HAIRCUT,645.0,True
2014-02-13,melt_up,IC,FLAT,871.0,False
2014-02-13,melt_up,IC,HAIRCUT,301.0,False
2014-02-13,melt_up,BPS,FLAT,838.0,False
2014-02-13,melt_up,BPS,HAIRCUT,486.0,False
2014-02-21,melt_up,IC,FLAT,899.0,False
2014-02-21,melt_up,IC,HAIRCUT,320.0,False
2014-02-21,melt_up,BPS,FLAT,882.0,False
2014-02-21,melt_up,BPS,HAIRCUT,529.0,False
2014-02-28,melt_up,IC,FLAT,879.0,False
2014-02-28,melt_up,IC,HAIRCUT,294.0,False
2014-02-28,melt_up,BPS,FLAT,832.0,False
2014-02-28,melt_up,BPS,HAIRCUT,476.0,False
2014-03-04,oscillation,IC,FLAT,892.0,True
2014-03-04,oscillation,IC,HAIRCUT,294.0,True
2014-03-04,oscillation,BPS,FLAT,900.0,True
2014-03-04,oscillation,BPS,HAIRCUT,523.0,True
2014-03-11,oscillation,IC,FLAT,944.0,False
2014-03-11,oscillation,IC,HAIRCUT,346.0,False
2014-03-11,oscillation,BPS,FLAT,839.0,False
2014-03-11,oscillation,BPS,HAIRCUT,463.0,False
2014-03-18,oscillation,IC,FLAT,936.0,False
2014-03-18,oscillation,IC,HAIRCUT,335.0,False
2014-03-18,oscillation,BPS,FLAT,905.0,False
2014-03-18,oscillation,BPS,HAIRCUT,529.0,False
2014-03-25,oscillation,IC,FLAT,890.0,False
2014-03-25,oscillation,IC,HAIRCUT,294.0,False
2014-03-25,oscillation,BPS,FLAT,880.0,False
2014-03-25,oscillation,BPS,HAIRCUT,513.0,False
2014-04-01,oscillation,IC,FLAT,832.0,False
2014-04-01,oscillation,IC,HAIRCUT,235.0,False
2014-04-01,oscillation,BPS,FLAT,831.0,False
2014-04-01,oscillation,BPS,HAIRCUT,460.0,False
2014-04-08,oscillation,IC,FLAT,956.0,False
2014-04-08,oscillation,IC,HAIRCUT,357.0,False
2014-04-08,oscillation,BPS,FLAT,908.0,False
2014-04-08,oscillation,BPS,HAIRCUT,544.0,False
2014-04-15,oscillation,IC,FLAT,955.0,False
2014-04-15,oscillation,IC,HAIRCUT,372.0,False
2014-04-15,oscillation,BPS,FLAT,949.0,False
2014-04-15,oscillation,BPS,HAIRCUT,587.0,False
2014-04-23,oscillation,IC,FLAT,833.0,False
2014-04-23,oscillation,IC,HAIRCUT,247.0,False
2014-04-23,oscillation,BPS,FLAT,855.0,False
2014-04-23,oscillation,BPS,HAIRCUT,477.0,False
2014-04-30,oscillation,IC,FLAT,859.0,False
2014-04-30,oscillation,IC,HAIRCUT,266.0,False
2014-04-30,oscillation,BPS,FLAT,859.0,False
2014-04-30,oscillation,BPS,HAIRCUT,488.0,False
2014-05-07,oscillation,IC,FLAT,836.0,True
2014-05-07,oscillation,IC,HAIRCUT,248.0,True
2014-05-07,oscillation,BPS,FLAT,836.0,True
2014-05-07,oscillation,BPS,HAIRCUT,467.0,True
2014-05-14,oscillation,IC,FLAT,772.0,False
2014-05-14,oscillation,IC,HAIRCUT,188.0,False
2014-05-14,oscillation,BPS,FLAT,757.0,False
2014-05-14,oscillation,BPS,HAIRCUT,388.0,False
2014-05-21,oscillation,IC,FLAT,85.0,False
2014-05-21,oscillation,IC,HAIRCUT,-487.0,False
2014-05-21,oscillation,BPS,FLAT,733.0,False
2014-05-21,oscillation,BPS,HAIRCUT,365.0,False
2014-05-27,melt_up,IC,FLAT,752.0,True
2014-05-27,melt_up,IC,HAIRCUT,153.0,True
2014-05-27,melt_up,BPS,FLAT,760.0,True
2014-05-27,melt_up,BPS,HAIRCUT,376.0,True
2014-06-03,melt_up,IC,FLAT,794.0,False
2014-06-03,melt_up,IC,HAIRCUT,184.0,False
2014-06-03,melt_up,BPS,FLAT,783.0,False
2014-06-03,melt_up,BPS,HAIRCUT,397.0,False
2014-06-10,melt_up,IC,FLAT,738.0,False
2014-06-10,melt_up,IC,HAIRCUT,131.0,False
2014-06-10,melt_up,BPS,FLAT,713.0,False
2014-06-10,melt_up,BPS,HAIRCUT,332.0,False
2014-06-17,melt_up,IC,FLAT,785.0,False
2014-06-17,melt_up,IC,HAIRCUT,177.0,False
2014-06-17,melt_up,BPS,FLAT,777.0,False
2014-06-17,melt_up,BPS,HAIRCUT,398.0,False
2014-06-24,melt_up,IC,FLAT,808.0,False
2014-06-24,melt_up,IC,HAIRCUT,195.0,False
2014-06-24,melt_up,BPS,FLAT,785.0,False
2014-06-24,melt_up,BPS,HAIRCUT,402.0,False
2014-07-01,melt_up,IC,FLAT,760.0,False
2014-07-01,melt_up,IC,HAIRCUT,144.0,False
2014-07-01,melt_up,BPS,FLAT,-1095.0,False
2014-07-01,melt_up,BPS,HAIRCUT,-1482.0,False
2014-07-09,melt_up,IC,FLAT,763.0,False
2014-07-09,melt_up,IC,HAIRCUT,149.0,False
2014-07-09,melt_up,BPS,FLAT,-665.0,False
2014-07-09,melt_up,BPS,HAIRCUT,-1059.0,False
2014-07-16,melt_up,IC,FLAT,746.0,False
2014-07-16,melt_up,IC,HAIRCUT,127.0,False
2014-07-16,melt_up,BPS,FLAT,560.0,False
2014-07-16,melt_up,BPS,HAIRCUT,163.0,False
2014-07-23,melt_up,IC,FLAT,773.0,False
2014-07-23,melt_up,IC,HAIRCUT,161.0,False
2014-07-23,melt_up,BPS,FLAT,784.0,False
2014-07-23,melt_up,BPS,HAIRCUT,386.0,False
2014-07-30,melt_up,IC,FLAT,878.0,True
2014-07-30,melt_up,IC,HAIRCUT,262.0,True
2014-07-30,melt_up,BPS,FLAT,901.0,True
2014-07-30,melt_up,BPS,HAIRCUT,505.0,True
2014-08-06,melt_up,IC,FLAT,1046.0,False
2014-08-06,melt_up,IC,HAIRCUT,436.0,False
2014-08-06,melt_up,BPS,FLAT,1029.0,False
2014-08-06,melt_up,BPS,HAIRCUT,651.0,False
2014-08-13,melt_up,IC,FLAT,873.0,False
2014-08-13,melt_up,IC,HAIRCUT,260.0,False
2014-08-13,melt_up,BPS,FLAT,854.0,False
2014-08-13,melt_up,BPS,HAIRCUT,471.0,False
2014-08-20,melt_up,IC,FLAT,783.0,False
2014-08-20,melt_up,IC,HAIRCUT,167.0,False
2014-08-20,melt_up,BPS,FLAT,781.0,False
2014-08-20,melt_up,BPS,HAIRCUT,392.0,False
2014-08-27,melt_up,IC,FLAT,-1794.0,False
2014-08-27,melt_up,IC,HAIRCUT,-2415.0,False
2014-08-27,melt_up,BPS,FLAT,776.0,False
2014-08-27,melt_up,BPS,HAIRCUT,386.0,False
2014-09-04,melt_up,IC,FLAT,-2642.0,False
2014-09-04,melt_up,IC,HAIRCUT,-3266.0,False
2014-09-04,melt_up,BPS,FLAT,815.0,False
2014-09-04,melt_up,BPS,HAIRCUT,425.0,False
2014-09-05,melt_down,IC,FLAT,-2491.0,True
2014-09-05,melt_down,IC,HAIRCUT,-3111.0,True
2014-09-05,melt_down,BPS,FLAT,-433.0,True
2014-09-05,melt_down,BPS,HAIRCUT,-816.0,True
2014-09-12,melt_down,IC,FLAT,888.0,False
2014-09-12,melt_down,IC,HAIRCUT,267.0,False
2014-09-12,melt_down,BPS,FLAT,-2849.0,False
2014-09-12,melt_down,BPS,HAIRCUT,-3228.0,False
2014-09-19,melt_down,IC,FLAT,822.0,False
2014-09-19,melt_down,IC,HAIRCUT,199.0,False
2014-09-19,melt_down,BPS,FLAT,-2617.0,False
2014-09-19,melt_down,BPS,HAIRCUT,-3001.0,False
2014-09-26,melt_down,IC,FLAT,988.0,False
2014-09-26,melt_down,IC,HAIRCUT,360.0,False
2014-09-26,melt_down,BPS,FLAT,946.0,False
2014-09-26,melt_down,BPS,HAIRCUT,566.0,False
2014-10-03,melt_down,IC,FLAT,961.0,False
2014-10-03,melt_down,IC,HAIRCUT,339.0,False
2014-10-03,melt_down,BPS,FLAT,951.0,False
2014-10-03,melt_down,BPS,HAIRCUT,572.0,False
2014-10-23,melt_up,IC,FLAT,1074.0,True
2014-10-23,melt_up,IC,HAIRCUT,458.0,True
2014-10-23,melt_up,BPS,FLAT,1077.0,True
2014-10-23,melt_up,BPS,HAIRCUT,692.0,True
2014-10-30,melt_up,IC,FLAT,938.0,False
2014-10-30,melt_up,IC,HAIRCUT,321.0,False
2014-10-30,melt_up,BPS,FLAT,932.0,False
2014-10-30,melt_up,BPS,HAIRCUT,549.0,False
2014-11-06,melt_up,IC,FLAT,931.0,False
2014-11-06,melt_up,IC,HAIRCUT,301.0,False
2014-11-06,melt_up,BPS,FLAT,898.0,False
2014-11-06,melt_up,BPS,HAIRCUT,509.0,False
2014-11-13,melt_up,IC,FLAT,915.0,False
2014-11-13,melt_up,IC,HAIRCUT,295.0,False
2014-11-13,melt_up,BPS,FLAT,440.0,False
2014-11-13,melt_up,BPS,HAIRCUT,48.0,False
2014-11-18,melt_down,IC,FLAT,936.0,True
2014-11-18,melt_down,IC,HAIRCUT,299.0,True
2014-11-18,melt_down,BPS,FLAT,927.0,True
2014-11-18,melt_down,BPS,HAIRCUT,524.0,True
2014-11-25,melt_down,IC,FLAT,834.0,False
2014-11-25,melt_down,IC,HAIRCUT,204.0,False
2014-11-25,melt_down,BPS,FLAT,818.0,False
2014-11-25,melt_down,BPS,HAIRCUT,425.0,False
2014-12-03,melt_down,IC,FLAT,859.0,False
2014-12-03,melt_down,IC,HAIRCUT,223.0,False
2014-12-03,melt_down,BPS,FLAT,848.0,False
2014-12-03,melt_down,BPS,HAIRCUT,452.0,False
2014-12-10,melt_down,IC,FLAT,1220.0,False
2014-12-10,melt_down,IC,HAIRCUT,591.0,False
2014-12-10,melt_down,BPS,FLAT,1222.0,False
2014-12-10,melt_down,BPS,HAIRCUT,831.0,False
2014-12-17,melt_up,IC,FLAT,1281.0,True
2014-12-17,melt_up,IC,HAIRCUT,653.0,True
2014-12-17,melt_up,BPS,FLAT,1279.0,True
2014-12-17,melt_up,BPS,HAIRCUT,890.0,True
2014-12-24,melt_up,IC,FLAT,974.0,False
2014-12-24,melt_up,IC,HAIRCUT,338.0,False
2014-12-24,melt_up,BPS,FLAT,951.0,False
2014-12-24,melt_up,BPS,HAIRCUT,561.0,False
2015-01-02,melt_up,IC,FLAT,1193.0,False
2015-01-02,melt_up,IC,HAIRCUT,555.0,False
2015-01-02,melt_up,BPS,FLAT,-854.0,False
2015-01-02,melt_up,BPS,HAIRCUT,-1240.0,False
2015-01-09,melt_up,IC,FLAT,1169.0,False
2015-01-09,melt_up,IC,HAIRCUT,535.0,False
2015-01-09,melt_up,BPS,FLAT,1147.0,False
2015-01-09,melt_up,BPS,HAIRCUT,762.0,False
2015-01-16,melt_up,IC,FLAT,1367.0,False
2015-01-16,melt_up,IC,HAIRCUT,734.0,False
2015-01-16,melt_up,BPS,FLAT,1346.0,False
2015-01-16,melt_up,BPS,HAIRCUT,966.0,False
2015-01-26,melt_up,IC,FLAT,1091.0,False
2015-01-26,melt_up,IC,HAIRCUT,430.0,False
2015-01-26,melt_up,BPS,FLAT,1071.0,False
2015-01-26,melt_up,BPS,HAIRCUT,665.0,False
2015-02-02,melt_up,IC,FLAT,1322.0,False
2015-02-02,melt_up,IC,HAIRCUT,662.0,False
2015-02-02,melt_up,BPS,FLAT,1294.0,False
2015-02-02,melt_up,BPS,HAIRCUT,896.0,False
2015-02-09,melt_up,IC,FLAT,1314.0,False
2015-02-09,melt_up,IC,HAIRCUT,644.0,False
2015-02-09,melt_up,BPS,FLAT,1266.0,False
2015-02-09,melt_up,BPS,HAIRCUT,862.0,False
2015-02-13,melt_down,IC,FLAT,1018.0,True
2015-02-13,melt_down,IC,HAIRCUT,366.0,True
2015-02-13,melt_down,BPS,FLAT,117.0,True
2015-02-13,melt_down,BPS,HAIRCUT,-276.0,True
2015-02-23,melt_down,IC,FLAT,1047.0,False
2015-02-23,melt_down,IC,HAIRCUT,369.0,False
2015-02-23,melt_down,BPS,FLAT,-127.0,False
2015-02-23,melt_down,BPS,HAIRCUT,-553.0,False
2015-03-02,melt_down,IC,FLAT,949.0,False
2015-03-02,melt_down,IC,HAIRCUT,276.0,False
2015-03-02,melt_down,BPS,FLAT,-1583.0,False
2015-03-02,melt_down,BPS,HAIRCUT,-2009.0,False
2015-03-09,melt_down,IC,FLAT,1081.0,False
2015-03-09,melt_down,IC,HAIRCUT,409.0,False
2015-03-09,melt_down,BPS,FLAT,1044.0,False
2015-03-09,melt_down,BPS,HAIRCUT,635.0,False
2015-03-16,melt_down,IC,FLAT,1119.0,False
2015-03-16,melt_down,IC,HAIRCUT,444.0,False
2015-03-16,melt_down,BPS,FLAT,1071.0,False
2015-03-16,melt_down,BPS,HAIRCUT,662.0,False
2015-03-23,melt_down,IC,FLAT,982.0,False
2015-03-23,melt_down,IC,HAIRCUT,310.0,False
2015-03-23,melt_down,BPS,FLAT,953.0,False
2015-03-23,melt_down,BPS,HAIRCUT,538.0,False
2015-03-30,melt_down,IC,FLAT,1034.0,False
2015-03-30,melt_down,IC,HAIRCUT,364.0,False
2015-03-30,melt_down,BPS,FLAT,1027.0,False
2015-03-30,melt_down,BPS,HAIRCUT,614.0,False
2015-04-07,melt_down,IC,FLAT,1062.0,False
2015-04-07,melt_down,IC,HAIRCUT,385.0,False
2015-04-07,melt_down,BPS,FLAT,1043.0,False
2015-04-07,melt_down,BPS,HAIRCUT,625.0,False
2015-04-14,melt_down,IC,FLAT,987.0,False
2015-04-14,melt_down,IC,HAIRCUT,316.0,False
2015-04-14,melt_down,BPS,FLAT,978.0,False
2015-04-14,melt_down,BPS,HAIRCUT,556.0,False
2015-04-21,melt_down,IC,FLAT,960.0,True
2015-04-21,melt_down,IC,HAIRCUT,292.0,True
2015-04-21,melt_down,BPS,FLAT,957.0,True
2015-04-21,melt_down,BPS,HAIRCUT,534.0,True
2015-04-28,melt_down,IC,FLAT,888.0,False
2015-04-28,melt_down,IC,HAIRCUT,222.0,False
2015-04-28,melt_down,BPS,FLAT,881.0,False
2015-04-28,melt_down,BPS,HAIRCUT,465.0,False
2015-05-05,melt_down,IC,FLAT,1016.0,False
2015-05-05,melt_down,IC,HAIRCUT,348.0,False
2015-05-05,melt_down,BPS,FLAT,995.0,False
2015-05-05,melt_down,BPS,HAIRCUT,584.0,False
2015-05-12,melt_down,IC,FLAT,1002.0,False
2015-05-12,melt_down,IC,HAIRCUT,329.0,False
2015-05-12,melt_down,BPS,FLAT,972.0,False
2015-05-12,melt_down,BPS,HAIRCUT,559.0,False
2015-05-19,melt_down,IC,FLAT,925.0,False
2015-05-19,melt_down,IC,HAIRCUT,261.0,False
2015-05-19,melt_down,BPS,FLAT,900.0,False
2015-05-19,melt_down,BPS,HAIRCUT,483.0,False
2015-05-27,melt_down,IC,FLAT,949.0,False
2015-05-27,melt_down,IC,HAIRCUT,285.0,False
2015-05-27,melt_down,BPS,FLAT,950.0,False
2015-05-27,melt_down,BPS,HAIRCUT,524.0,False
2015-06-03,melt_down,IC,FLAT,971.0,False
2015-06-03,melt_down,IC,HAIRCUT,307.0,False
2015-06-03,melt_down,BPS,FLAT,627.0,False
2015-06-03,melt_down,BPS,HAIRCUT,212.0,False
2015-06-10,melt_down,IC,FLAT,934.0,False
2015-06-10,melt_down,IC,HAIRCUT,273.0,False
2015-06-10,melt_down,BPS,FLAT,928.0,False
2015-06-10,melt_down,BPS,HAIRCUT,514.0,False
2015-06-17,melt_down,IC,FLAT,1012.0,False
2015-06-17,melt_down,IC,HAIRCUT,353.0,False
2015-06-17,melt_down,BPS,FLAT,1045.0,False
2015-06-17,melt_down,BPS,HAIRCUT,630.0,False
2015-06-24,melt_down,IC,FLAT,951.0,True
2015-06-24,melt_down,IC,HAIRCUT,289.0,True
2015-06-24,melt_down,BPS,FLAT,942.0,True
2015-06-24,melt_down,BPS,HAIRCUT,528.0,True
2015-07-01,melt_down,IC,FLAT,1123.0,False
2015-07-01,melt_down,IC,HAIRCUT,461.0,False
2015-07-01,melt_down,BPS,FLAT,1115.0,False
2015-07-01,melt_down,BPS,HAIRCUT,706.0,False
2015-07-09,melt_down,IC,FLAT,1387.0,False
2015-07-09,melt_down,IC,HAIRCUT,723.0,False
2015-07-09,melt_down,BPS,FLAT,1375.0,False
2015-07-09,melt_down,BPS,HAIRCUT,968.0,False
2015-07-16,melt_down,IC,FLAT,-2719.0,False
2015-07-16,melt_down,IC,HAIRCUT,-3380.0,False
2015-07-16,melt_down,BPS,FLAT,508.0,False
2015-07-16,melt_down,BPS,HAIRCUT,92.0,False
2015-07-23,melt_down,IC,FLAT,-2794.0,False
2015-07-23,melt_down,IC,HAIRCUT,-3452.0,False
2015-07-23,melt_down,BPS,FLAT,-2929.0,False
2015-07-23,melt_down,BPS,HAIRCUT,-3340.0,False
2015-07-30,melt_down,IC,FLAT,-2640.0,False
2015-07-30,melt_down,IC,HAIRCUT,-3287.0,False
2015-07-30,melt_down,BPS,FLAT,-2855.0,False
2015-07-30,melt_down,BPS,HAIRCUT,-3266.0,False
2015-08-06,melt_down,IC,FLAT,-2956.0,False
2015-08-06,melt_down,IC,HAIRCUT,-3597.0,False
2015-08-06,melt_down,BPS,FLAT,-3232.0,False
2015-08-06,melt_down,BPS,HAIRCUT,-3641.0,False
2015-08-13,melt_down,IC,FLAT,-2870.0,False
2015-08-13,melt_down,IC,HAIRCUT,-3514.0,False
2015-08-13,melt_down,BPS,FLAT,-2997.0,False
2015-08-13,melt_down,BPS,HAIRCUT,-3396.0,False
2015-08-20,melt_down,IC,FLAT,1267.0,False
2015-08-20,melt_down,IC,HAIRCUT,625.0,False
2015-08-20,melt_down,BPS,FLAT,-1806.0,False
2015-08-20,melt_down,BPS,HAIRCUT,-2199.0,False
2015-08-26,oscillation,IC,FLAT,1993.0,True
2015-08-26,oscillation,IC,HAIRCUT,1352.0,True
2015-08-26,oscillation,BPS,FLAT,2042.0,True
2015-08-26,oscillation,BPS,HAIRCUT,1655.0,True
2015-09-02,oscillation,IC,FLAT,1728.0,False
2015-09-02,oscillation,IC,HAIRCUT,1088.0,False
2015-09-02,oscillation,BPS,FLAT,1727.0,False
2015-09-02,oscillation,BPS,HAIRCUT,1339.0,False
2015-09-10,oscillation,IC,FLAT,1611.0,False
2015-09-10,oscillation,IC,HAIRCUT,975.0,False
2015-09-10,oscillation,BPS,FLAT,1608.0,False
2015-09-10,oscillation,BPS,HAIRCUT,1221.0,False
2015-09-17,oscillation,IC,FLAT,1420.0,False
2015-09-17,oscillation,IC,HAIRCUT,774.0,False
2015-09-17,oscillation,BPS,FLAT,1451.0,False
2015-09-17,oscillation,BPS,HAIRCUT,1055.0,False
2015-09-24,oscillation,IC,FLAT,1542.0,False
2015-09-24,oscillation,IC,HAIRCUT,911.0,False
2015-09-24,oscillation,BPS,FLAT,1534.0,False
2015-09-24,oscillation,BPS,HAIRCUT,1151.0,False
2015-10-05,melt_up,IC,FLAT,1345.0,True
2015-10-05,melt_up,IC,HAIRCUT,683.0,True
2015-10-05,melt_up,BPS,FLAT,1352.0,True
2015-10-05,melt_up,BPS,HAIRCUT,949.0,True
2015-10-12,melt_up,IC,FLAT,1127.0,False
2015-10-12,melt_up,IC,HAIRCUT,474.0,False
2015-10-12,melt_up,BPS,FLAT,1127.0,False
2015-10-12,melt_up,BPS,HAIRCUT,719.0,False
2015-10-19,melt_up,IC,FLAT,1029.0,False
2015-10-19,melt_up,IC,HAIRCUT,376.0,False
2015-10-19,melt_up,BPS,FLAT,1048.0,False
2015-10-19,melt_up,BPS,HAIRCUT,638.0,False
2015-10-26,melt_up,IC,FLAT,1064.0,False
2015-10-26,melt_up,IC,HAIRCUT,399.0,False
2015-10-26,melt_up,BPS,FLAT,1095.0,False
2015-10-26,melt_up,BPS,HAIRCUT,677.0,False
2015-10-28,oscillation,IC,FLAT,995.0,True
2015-10-28,oscillation,IC,HAIRCUT,337.0,True
2015-10-28,oscillation,BPS,FLAT,998.0,True
2015-10-28,oscillation,BPS,HAIRCUT,587.0,True
2015-11-04,oscillation,IC,FLAT,1057.0,False
2015-11-04,oscillation,IC,HAIRCUT,388.0,False
2015-11-04,oscillation,BPS,FLAT,1072.0,False
2015-11-04,oscillation,BPS,HAIRCUT,658.0,False
2015-11-11,oscillation,IC,FLAT,1105.0,False
2015-11-11,oscillation,IC,HAIRCUT,454.0,False
2015-11-11,oscillation,BPS,FLAT,-1144.0,False
2015-11-11,oscillation,BPS,HAIRCUT,-1554.0,False
2015-11-18,oscillation,IC,FLAT,1135.0,False
2015-11-18,oscillation,IC,HAIRCUT,492.0,False
2015-11-18,oscillation,BPS,FLAT,-2376.0,False
2015-11-18,oscillation,BPS,HAIRCUT,-2787.0,False
2015-11-25,oscillation,IC,FLAT,-3081.0,False
2015-11-25,oscillation,IC,HAIRCUT,-3720.0,False
2015-11-25,oscillation,BPS,FLAT,1046.0,False
2015-11-25,oscillation,BPS,HAIRCUT,644.0,False
2015-12-03,oscillation,IC,FLAT,-3684.0,False
2015-12-03,oscillation,IC,HAIRCUT,-4322.0,False
2015-12-03,oscillation,BPS,FLAT,1173.0,False
2015-12-03,oscillation,BPS,HAIRCUT,788.0,False
2015-12-10,oscillation,IC,FLAT,-1853.0,False
2015-12-10,oscillation,IC,HAIRCUT,-2481.0,False
2015-12-10,oscillation,BPS,FLAT,-4122.0,False
2015-12-10,oscillation,BPS,HAIRCUT,-4509.0,False
2015-12-17,oscillation,IC,FLAT,1239.0,False
2015-12-17,oscillation,IC,HAIRCUT,613.0,False
2015-12-17,oscillation,BPS,FLAT,-4048.0,False
2015-12-17,oscillation,BPS,HAIRCUT,-4434.0,False
2016-01-07,melt_down,IC,FLAT,1588.0,True
2016-01-07,melt_down,IC,HAIRCUT,973.0,True
2016-01-07,melt_down,BPS,FLAT,1199.0,True
2016-01-07,melt_down,BPS,HAIRCUT,823.0,True
2016-01-14,melt_down,IC,FLAT,1511.0,False
2016-01-14,melt_down,IC,HAIRCUT,904.0,False
2016-01-14,melt_down,BPS,FLAT,1394.0,False
2016-01-14,melt_down,BPS,HAIRCUT,1021.0,False
